feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
hay,conventional tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,conventional tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,conventional tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,conventional tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,conventional tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,conventional tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,conventional tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,conventional tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,conventional tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,1,establishment,tractor 2wd 160 hp,160,diesel,2.424489796,gallon,acre
hay,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,2,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,2,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,0.90578125,gallon,acre
hay,no tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,no tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
oat,conventional tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
oat,conventional tillage,1,1,harvest,combine (2wd),390,diesel,3.830357143,gallon,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.209821429,gallon,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,1.268920898,gallon,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,0.587952489,gallon,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
oat,no tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
oat,no tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
oat,no tillage,1,1,harvest,combine (2wd),390,diesel,3.830357143,gallon,acre
oat,no tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.651785714,gallon,acre
oat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
oat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
pasture intense,no tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
pasture intense,no tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,1.028076923,gallon,acre
pasture intense,no tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
pasture intense,no tillage,1,1,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
soybean,conventional tillage,1,1,harvest,combine with row header (2wd),390,diesel,3.830357143,gallon,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.209821429,gallon,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,1.268920898,gallon,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,0.587952489,gallon,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
soybean,no tillage,1,1,harvest,combine with row header (2wd),390,diesel,3.830357143,gallon,acre
soybean,no tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.651785714,gallon,acre
soybean,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
soybean,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
wheat straw,conventional tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
wheat straw,conventional tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
wheat,conventional tillage,1,1,harvest,combine with row header (2wd),390,diesel,3.830357143,gallon,acre
wheat,conventional tillage,1,1,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.795535714,gallon,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.978881836,gallon,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.978881836,gallon,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
wheat straw,no tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
wheat straw,no tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
wheat,no tillage,1,1,harvest,combine (2wd),390,diesel,3.830357143,gallon,acre
wheat,no tillage,1,1,maintenance,tractor 2wd 205 hp,205,diesel,0.805357143,gallon,acre
wheat,no tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.651785714,gallon,acre
wheat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
wheat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
barley,conventional tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
barley,no tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
corn grain,conventional tillage,1,1,maintenance,tractor 4wd 205 hp,205,diesel,0.360266272,gallon,acre
corn grain,no tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
oat,conventional tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.873529412,gallon,acre
oat,conventional tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
oat,no tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
soybean,conventional tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
soybean,no tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
wheat,conventional tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
wheat,no tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
barley,conventional tillage,1,1,maintenance,tractor 2wd 135 hp,135,nitrogen,30.15,pound,acre
barley,no tillage,1,1,maintenance,tractor 2wd 135 hp,135,nitrogen,30.15,pound,acre
corn grain,conventional tillage,1,1,maintenance,tractor 4wd 205 hp,205,herbicide,1.5,pound,acre
corn grain,conventional tillage,1,1,maintenance,tractor 4wd 205 hp,205,time,0.087301587,hour,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 160 hp,160,nitrogen,30.15,pound,acre
corn grain,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,nitrogen,99.9,pound,acre
hay,conventional tillage,1,1,establishment,tractor 2wd 160 hp,160,nitrogen,20,pound,acre
hay,no tillage,1,1,establishment,tractor 2wd 160 hp,160,nitrogen,20,pound,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,nitrogen,75.15,pound,acre
oat,no tillage,1,1,establishment,tractor 2wd 175 hp,175,nitrogen,75.15,pound,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,nitrogen,60,pound,acre
wheat,no tillage,1,1,maintenance,tractor 2wd 205 hp,205,nitrogen,75.15,pound,acre
barley,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,45,pound,acre
barley,no tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,45,pound,acre
corn grain,conventional tillage,1,1,maintenance,tractor 4wd 205 hp,205,diesel,0.805357143,gallon,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 160 hp,160,p2o5,50,pound,acre
hay,conventional tillage,1,1,establishment,tractor 2wd 160 hp,160,p2o5,31.5,pound,acre
hay,conventional tillage,1,3,maintenance,tractor 2wd 100 hp,100,p2o5,38.25,pound,acre
hay,conventional tillage,1,4,maintenance,tractor 2wd 100 hp,100,p2o5,38.25,pound,acre
hay,no tillage,1,1,establishment,tractor 2wd 160 hp,160,p2o5,31.5,pound,acre
hay,no tillage,1,3,maintenance,tractor 2wd 100 hp,100,p2o5,38.25,pound,acre
hay,no tillage,1,4,maintenance,tractor 2wd 100 hp,100,p2o5,38.25,pound,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,60,pound,acre
oat,no tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,60,pound,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,45,pound,acre
soybean,no tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,45,pound,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,p2o5,60,pound,acre
wheat,no tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,40,pound,acre
barley,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
barley,no tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
corn grain,conventional tillage,1,1,maintenance,tractor 4wd 205 hp,205,nitrogen,106.2,pound,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 160 hp,160,k2o,35,pound,acre
hay,conventional tillage,1,1,establishment,tractor 2wd 160 hp,160,k2o,138,pound,acre
hay,conventional tillage,1,3,maintenance,tractor 2wd 100 hp,100,k2o,174,pound,acre
hay,conventional tillage,1,4,maintenance,tractor 2wd 100 hp,100,k2o,174,pound,acre
hay,no tillage,1,1,establishment,tractor 2wd 160 hp,160,k2o,138,pound,acre
hay,no tillage,1,3,maintenance,tractor 2wd 100 hp,100,k2o,174,pound,acre
hay,no tillage,1,4,maintenance,tractor 2wd 100 hp,100,k2o,174,pound,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
oat,no tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
soybean,no tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,k2o,60,pound,acre
wheat,no tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,40,pound,acre
barley,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
barley,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
corn grain,conventional tillage,1,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
hay,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,3000,pound,acre
hay,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,3000,pound,acre
oat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
oat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
soybean,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,660,pound,acre
wheat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
pasture intense,no tillage,1,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
barley straw,conventional tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
barley straw,no tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
corn stover,conventional tillage,1,1,maintenance,,,nitrogen,14.805,pound,dry short ton
corn stover,no tillage,1,1,maintenance,,,nitrogen,14.805,pound,dry short ton
oat,conventional tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
oat,no tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
wheat straw,conventional tillage,1,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
pasture intense,no tillage,1,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
barley straw,conventional tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
corn stover,conventional tillage,1,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,1,1,maintenance,,,p2o5,5.1,pound,dry short ton
oat,conventional tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
oat,no tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
wheat straw,conventional tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
wheat straw,no tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
pasture intense,no tillage,1,1,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
barley straw,conventional tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
barley straw,no tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
corn stover,conventional tillage,1,1,maintenance,,,k2o,27.2,pound,dry short ton
corn stover,no tillage,1,1,maintenance,,,k2o,27.2,pound,dry short ton
oat,conventional tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
oat,no tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
wheat straw,conventional tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
wheat straw,no tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
barley,no tillage,1,1,establishment,tractor 2wd 160 hp,160,herbicide,0.19,pound,acre
corn grain,conventional tillage,1,1,harvest,combine with row header (2wd),390,diesel,3.830357143,gallon,acre
corn grain,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,herbicide,0.1,pound,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,3.86025,pound,acre
hay,conventional tillage,1,1,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,3.5,pound,acre
hay,conventional tillage,1,2,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,conventional tillage,1,3,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,conventional tillage,1,4,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,no tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,2,pound,acre
hay,no tillage,1,2,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,no tillage,1,3,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,no tillage,1,4,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
oat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,0.74,pound,acre
soybean,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,2.375,pound,acre
soybean,no tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,2.755,pound,acre
wheat,conventional tillage,1,1,maintenance,tractor 2wd 100 hp,100,herbicide,0.0234375,pound,acre
wheat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,3,pound,acre
corn grain,conventional tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 100 hp,100,insecticide,1.34,pound,acre
hay,conventional tillage,1,1,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,conventional tillage,1,2,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,conventional tillage,1,3,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,conventional tillage,1,4,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,no tillage,1,2,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,no tillage,1,3,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,no tillage,1,4,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.074660634,hour,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
biomass sorghum,conventional tillage,1,1,harvest,forage harvester (6 row head),440,time,0.962099125,hour,acre
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 135 hp,135,time,0.103125,hour,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.115384615,hour,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,conventional tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.074660634,hour,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
miscanthus,conventional tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
miscanthus,conventional tillage,1,2,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,2,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,conventional tillage,1,2,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,3,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,3,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,3,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,3,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
