from_fips,to_fips
46005,19193
46007,31157
46009,19193
46011,27063
46013,27063
46015,19193
46017,19193
46019,31157
46021,38049
46023,19193
46025,27063
46027,19193
46029,27063
46031,38049
46033,31157
46035,19193
46037,27063
46039,27063
46041,38049
46043,19193
46045,38049
46047,31157
46049,38049
46051,27063
46053,19193
46055,31157
46057,27063
46059,19193
46061,19193
46063,38049
46065,38049
46067,19193
46069,38049
46071,31157
46073,19193
46075,31157
46077,27063
46079,27063
46081,31157
46083,19193
46085,19193
46087,19193
46089,38049
46091,27063
46093,31157
46095,31157
46097,19193
46099,27063
46101,27063
46102,31157
46103,31157
46105,38049
46107,38049
46109,27063
46111,19193
46115,27063
46117,38049
46119,38049
46121,31157
46123,19193
46125,19193
46127,19193
46129,38049
46135,19193
46137,38049
47001,13213
47003,47037
47005,47039
47007,01071
47009,13213
47011,13213
47013,13213
47015,47037
47017,47039
47019,45045
47021,47037
47023,47039
47025,45045
47027,47037
47029,45045
47031,01071
47033,47039
47035,13213
47037,47037
47039,47039
47041,47037
47043,47037
47045,47157
47047,47157
47049,13213
47051,01071
47053,47039
47055,01083
47057,45045
47059,45045
47061,01071
47063,45045
47065,13213
47067,45045
47069,47039
47071,47039
47073,45045
47075,47157
47077,47039
47079,47039
47081,47039
47083,47039
47085,47039
47087,47037
47089,45045
47091,45045
47093,13213
47095,47157
47097,47157
47099,01083
47101,47039
47103,01083
47105,13213
47107,13213
47109,47039
47111,47037
47113,47039
47115,01071
47117,01083
47119,47037
47121,13213
47123,13213
47125,47037
47127,01071
47129,13213
47131,47039
47133,47037
47135,47039
47137,47037
47139,13213
47141,01071
47143,13213
47145,13213
47147,47037
47149,47037
47151,13213
47153,01071
47155,45045
47157,47157
47159,47037
47161,47039
47163,45045
47165,47037
47167,47157
47169,47037
47171,45045
47173,13213
47175,01071
47177,01071
47179,45045
47181,47039
47183,47039
47185,01071
47187,47037
47189,47037
48001,48339
48003,48279
48005,48291
48007,48013
48009,48441
48011,48279
48013,48013
48015,48339
48017,35009
48019,48013
48021,48013
48023,48441
48025,48013
48027,48251
48029,48013
48031,48013
48033,48279
48035,48251
48037,48037
48039,48201
48041,48339
48043,48279
48045,48279
48047,48013
48049,48441
48051,48339
48053,48013
48055,48013
48057,48201
48059,48441
48061,48013
48063,48037
48065,40139
48067,48037
48069,48279
48071,48201
48073,48339
48075,48279
48077,48439
48079,48279
48081,48441
48083,48441
48085,48439
48087,40139
48089,48339
48091,48013
48093,48441
48095,48441
48097,48439
48099,48251
48101,48441
48103,48279
48105,48441
48107,48279
48109,35009
48111,40139
48113,48439
48115,48279
48117,35009
48119,40013
48121,48439
48123,48013
48125,48279
48127,48013
48129,48279
48131,48013
48133,48441
48135,48279
48137,48013
48139,48439
48141,35009
48143,48251
48145,48251
48147,40013
48149,48339
48151,48441
48153,48279
48155,48441
48157,48201
48159,48037
48161,48439
48163,48013
48165,48279
48167,48167
48169,48279
48171,48013
48173,48441
48175,48013
48177,48013
48179,40139
48181,40013
48183,48037
48185,48339
48187,48013
48189,48279
48191,48279
48193,48251
48195,40139
48197,48441
48199,48245
48201,48201
48203,48037
48205,40139
48207,48441
48209,48013
48211,40139
48213,48439
48215,48013
48217,48251
48219,48279
48221,48251
48223,40013
48225,48339
48227,48441
48229,35009
48231,40013
48233,40139
48235,48441
48237,48251
48239,48201
48241,48245
48243,48279
48245,48245
48247,48013
48249,48013
48251,48251
48253,48441
48255,48013
48257,48439
48259,48013
48261,48013
48263,48441
48265,48013
48267,48013
48269,48441
48271,48013
48273,48013
48275,48441
48277,40013
48279,48279
48281,48251
48283,48013
48285,48339
48287,48339
48289,48339
48291,48291
48293,48251
48295,40139
48297,48013
48299,48013
48301,48279
48303,48279
48305,48279
48307,48441
48309,48251
48311,48013
48313,48339
48315,48037
48317,48279
48319,48013
48321,48201
48323,48013
48325,48013
48327,48441
48329,48279
48331,48339
48333,48441
48335,48441
48337,48439
48339,48339
48341,40139
48343,48037
48345,48279
48347,48291
48349,48439
48351,48245
48353,48441
48355,48013
48357,40139
48359,35009
48361,48245
48363,48251
48365,48037
48367,48251
48369,35009
48371,48279
48373,48291
48375,40139
48377,48279
48379,40013
48381,48279
48383,48441
48385,48013
48387,48037
48389,48279
48391,48013
48393,40139
48395,48339
48397,48439
48399,48441
48401,48037
48403,48245
48405,48245
48407,48339
48409,48013
48411,48441
48413,48441
48415,48441
48417,48441
48419,48037
48421,40139
48423,48037
48425,48251
48427,48013
48429,48441
48431,48441
48433,48441
48435,48441
48437,48279
48439,48439
48441,48441
48443,48441
48445,48279
48447,48441
48449,48037
48451,48441
48453,48013
48455,48339
48457,48291
48459,48037
48461,48441
48463,48013
48465,48013
48467,48439
48469,48013
48471,48339
48473,48339
48475,48279
48477,48339
48479,48013
48481,48201
48483,40139
48485,48441
48487,48441
48489,48013
48491,48251
48493,48013
48495,48279
48497,48439
48499,48037
48501,48279
48503,48441
48505,48013
48507,48013
49001,32003
49003,16075
49005,16075
49007,32003
49009,08031
49011,32003
49013,08031
49015,32003
49017,32003
49019,08031
49021,32003
49023,32003
49025,32003
49027,32003
49029,16075
49031,32003
49033,16075
49035,32003
49037,08031
49039,32003
49041,32003
49043,08031
49045,32003
49047,08031
49049,32003
49051,32003
49053,32003
49055,32003
49057,16075
50001,25003
50003,25003
50005,25009
50007,25003
50009,25009
50011,25003
50013,25003
50015,25003
50017,25003
50019,25009
50021,25003
50023,25003
50025,25003
50027,25003
51001,42041
51003,42041
51005,42003
51007,42041
51009,42003
51011,37019
51013,42041
51015,42003
51017,42003
51019,42003
51021,45045
51023,42003
51025,37019
51027,45045
51029,42041
51031,37019
51033,42041
51035,45045
51036,42041
51037,37019
51041,42041
51043,42041
51045,42003
51047,42041
51049,42041
51051,45045
51053,37019
51057,42041
51059,42041
51061,42041
51063,45045
51065,42041
51067,45045
51069,42041
51071,45045
51073,42041
51075,42041
51077,45045
51079,42041
51081,37019
51083,37019
51085,42041
51087,42041
51089,45045
51091,42003
51093,37019
51095,42041
51097,42041
51099,42041
51101,42041
51103,42041
51105,45045
51107,42041
51109,42041
51111,37019
51113,42041
51115,42041
51117,37019
51119,42041
51121,45045
51125,42003
51127,42041
51131,42041
51133,42041
51135,37019
51137,42041
51139,42041
51141,45045
51143,37019
51145,42041
51147,37019
51149,42041
51153,42041
51155,45045
51157,42041
51159,42041
51161,45045
51163,42003
51165,42003
51167,45045
51169,45045
51171,42041
51173,45045
51175,37019
51177,42041
51179,42041
51181,42041
51183,37019
51185,45045
51187,42041
51191,45045
51193,42041
51195,45045
51197,45045
51199,42041
51510,42041
51520,45045
51530,42003
51540,42041
51550,37019
51570,42041
51580,42003
51590,37019
51595,37019
51600,42041
51610,42041
51620,37019
51630,42041
51640,45045
51650,42041
51660,42003
51670,42041
51678,42003
51680,42003
51683,42041
51685,42041
51690,45045
51700,42041
51710,37019
51720,45045
51730,42041
51735,42041
51740,37019
51750,45045
51760,42041
51770,42003
51775,42003
51790,42003
51800,37019
51810,37019
51820,42003
51830,42041
51840,42041
53001,53043
53003,53071
53005,53071
53007,53033
53009,53027
53011,53033
53013,53071
53015,53033
53017,53043
53019,53043
53021,53071
53023,53071
53025,53043
53027,53027
53029,53033
53031,53033
53033,53033
53035,53033
53037,53033
53039,53071
53041,53033
53043,53043
53045,53027
53047,53043
53049,53027
53051,53043
53053,53033
53055,53033
53057,53033
53059,53033
53061,53033
53063,53043
53065,53043
53067,53033
53069,53027
53071,53071
53073,53033
53075,53043
53077,53071
54001,42003
54003,42041
54005,21191
54007,42003
54009,42007
54011,21191
54013,42003
54015,42003
54017,42003
54019,42003
54021,42003
54023,42003
54025,42003
54027,42003
54029,42007
54031,42003
54033,42003
54035,39151
54037,42041
54039,39151
54041,42003
54043,21191
54045,21191
54047,45045
54049,42003
54051,42007
54053,39139
54055,45045
54057,42003
54059,21191
54061,42003
54063,42003
54065,42041
54067,42003
54069,42007
54071,42003
54073,39151
54075,42003
54077,42003
54079,39151
54081,42003
54083,42003
54085,42007
54087,39151
54089,42003
54091,42003
54093,42003
54095,42003
54097,42003
54099,21191
54101,42003
54103,42003
54105,39151
54107,39151
54109,45045
55001,55025
55003,27053
55005,27053
55007,27053
55009,55079
55011,27047
55013,27053
55015,55079
55017,27053
55019,55025
55021,55025
55023,19061
55025,55025
55027,55025
55029,55079
55031,27053
55033,27053
55035,27053
55037,55025
55039,55025
55041,55025
55043,19061
55045,55025
55047,55025
55049,55025
55051,55025
55053,55025
55055,55025
55057,55025
55059,55079
55061,55079
55063,19061
55065,19045
55067,55025
55069,55025
55071,55079
55073,55025
55075,55079
55077,55025
55078,55025
55079,55079
55081,55025
55083,55025
55085,55025
55087,55025
55089,55079
55091,27053
55093,27053
55095,27053
55097,55025
55099,55025
55101,55079
55103,19061
55105,55025
55107,27053
55109,27053
55111,55025
55113,27053
55115,55025
55117,55079
55119,55025
55121,19061
55123,19061
55125,55025
55127,55079
55129,27053
55131,55079
55133,55079
55135,55025
55137,55025
55139,55025
55141,55025
56001,31157
56003,31157
56005,31157
56007,08031
56009,31157
56011,31157
56013,08031
56015,31157
56017,31157
56019,31157
56021,31157
56023,16075
56025,31157
56027,31157
56029,31157
56031,31157
56033,31157
56035,08031
56037,08031
56039,16075
56041,08031
56043,31157
56045,31157
