feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
HWLRSD,40101,1798,82.13,194.79
HWUTRE,48387,7714,82.13,91.23
HWLTRE,48387,6044,82.14,91.23
MIXRSD,47171,1504,82.14,188.18
SWPRSD,1113,3982,82.14,199.7
HWLTRE,5053,27883,82.15,47.24
SWNTRE,21229,1513,82.15,96.68
SWPRSD,51800,615,82.15,188.79
SWPTRE,5109,6579,82.15,98.75
HWURSD,27171,698,82.16,170.37
SWPTRE,13193,1276,82.16,96.38
HWLTRE,42019,726,82.17,81.27
HWUTRE,50023,4943,82.17,78.25
MIXTRE,37165,12990,82.17,61.26377367
HWLTRE,33007,59981,82.18,47.44
HWUTRE,40079,75240,82.18,33.40611909
HWLTRE,28039,1245,82.18,93.38
HWLTRE,42127,27410,82.18,31.86
SWPTRE,12129,13121,82.19,55.63631354
HWLTRE,13181,631,82.19,91.63
SWPTRE,37159,989,82.20,83.20283114
HWLTRE,36023,5505,82.20,89.69
SWPTRE,45051,1166,82.20,98.58
MIXRSD,21181,555,82.21,182.23
SWPTRE,13151,658,82.21,107.45
HWLTRE,12127,32536,82.22,68.83
HWLTRE,37159,3036,82.23,90.6
SWNRSD,18061,205,82.23,190.27
SWNTRE,28069,4761,82.24,101.45
SWPRSD,12045,7322,82.24,179.99
HWLTRE,13081,430,82.25,93.06
SWPTRE,45003,47318,82.25,59.71
SWPTRE,28115,5492,82.26,75.54
HWLTRE,28017,1146,82.27,88.59
SWNTRE,5085,11903,82.28,36.79
HWUTRE,28039,3901,82.28,93.38
SWPTRE,12045,2058,82.28,93.78
SWPTRE,13143,734,82.28,92.9
HWUTRE,47005,2186,82.28,81.34
MIXRSD,48457,7053,82.29,173.74
HWLTRE,29053,818,82.29,87.18
HWUTRE,45067,28855,82.29,47.54
HWUTRE,28007,6782,82.29,92.63
HWUTRE,51015,39589,82.31,50.58636844
HWUTRE,1077,49118,82.31,38.24
SWPTRE,12127,42544,82.32,68.83
HWUTRE,40135,55458,82.33,33.78
SWNTRE,12019,8946,82.33,44.74
HWUTRE,47109,7607,82.33,90.89082818
HWUTRE,26133,2050,82.34,81.16
SWPTRE,48073,43586,82.35,57.77
HWUTRE,13223,4463,82.36,44.35
SWNTRE,22081,152,82.37,88.76947368
SWPTRE,51003,1936,82.37,98.63
HWURSD,13291,3496,82.37,174.32
SWNRSD,12045,3630,82.38,179.99
HWUTRE,13073,6988,82.38,48.4
HWUTRE,48289,794,82.38,93.09
SWNTRE,28123,5460,82.38,56.49
HWLTRE,22115,11597,82.39,46.69
HWLTRE,5111,232,82.39,93.55
SWPTRE,48403,35026,82.39,59.21
HWLRSD,42133,2209,82.40,166.84
HWLTRE,48289,1575,82.40,93.09
HWURSD,39159,85,82.40,175.93
HWLTRE,13239,436,82.41,91.89
HWUTRE,42035,3150,82.41,85.8
SWNTRE,47107,867,82.43,96.14
HWUTRE,28085,4313,82.44,90.93
SWNRSD,27019,68,82.44,193.9
SWNRSD,1113,2946,82.44,199.7
SWNTRE,48403,1872,82.44,59.21
HWLRSD,27027,4075,82.45,171.08
HWURSD,26127,3207,82.45,186.89
SWNTRE,37123,4649,82.45,95.32
MIXTRE,20103,8651,82.46,58.16
SWPTRE,42035,74,82.46,85.8
HWLTRE,50009,14140,82.46,34.67
SWNTRE,8109,66629,82.47,30.61
HWLRSD,50021,1899,82.47,172.06
SWNRSD,48185,3898,82.49,183.72
HWUTRE,13057,22971,82.49,51.02
SWNRSD,51021,462,82.49,201.45
SWPTRE,48225,23567,82.50,58.21
HWLTRE,12007,13788,82.51,56.80920801
MIXRSD,51021,1805,82.51,201.45
HWLTRE,28007,1704,82.53,92.63
HWURSD,27027,115,82.53,171.08
SWNTRE,22009,3829,82.53,97.8
HWUTRE,40143,41096,82.53,73.8890291
SWPTRE,12083,74135,82.54,66.76240372
SWNTRE,22127,15427,82.55,63.27
HWLTRE,42115,26335,82.55,34.81
HWLTRE,27053,569,82.56,25.09
HWUTRE,12073,23605,82.58,33
SWNTRE,37147,11740,82.61,62.34436797
HWURSD,29181,6771,82.61,173.33
MIXTRE,5083,19919,82.62,55.02
SWPTRE,1073,24215,82.64,62.92057196
HWLRSD,41019,17862,82.64,189.04
HWUTRE,13079,8379,82.64,46.27
SWPTRE,37045,425,82.64,94.82
SWPTRE,51063,11978,82.64,106.35
MIXRSD,51800,4468,82.64,188.79
SWPTRE,51049,6827,82.65,59.47
MIXTRE,37133,10014,82.65,88.05
HWLRSD,44009,2847,82.65,183.22
SWNRSD,53033,9044,82.66,202.92
HWLRSD,21047,6087,82.67,175.53
HWLTRE,13131,978,82.70,92.64
SWPRSD,48185,488,82.71,183.72
SWPTRE,13265,7379,82.72,67.22386096
HWUTRE,21011,20445,82.72,37.70815994
SWNTRE,41005,90555,82.72,41.93
SWPTRE,13285,2606,82.72,97.76
SWNTRE,48225,1008,82.73,58.21
SWNTRE,1003,5498,82.74,32.77
HWUTRE,45059,86435,82.75,49.06
HWUTRE,48407,2888,82.76,92.91
HWUTRE,13023,12823,82.77,50.15
SWPTRE,37145,1011,82.77,59.04
HWUTRE,13113,19264,82.78,47.77
MIXTRE,28129,5330,82.78,29.69
HWLTRE,48407,2330,82.79,92.91
HWURSD,39107,114,82.79,184.53
SWPTRE,22069,4488,82.79,97.48
HWLTRE,36017,2259,82.79,88.52
HWURSD,26113,4699,82.80,185.1
SWNTRE,30063,78921,82.80,42.54
MIXTRE,47107,2479,82.80,96.14
SWPTRE,1081,15157,82.82,65.46932836
HWLTRE,1073,1230,82.82,99.32
HWUTRE,21105,17429,82.83,33.12
SWPTRE,1113,20881,82.83,101.37
SWPTRE,5123,264,82.83,104.5
HWLTRE,45071,2424,82.84,94.96
HWLRSD,39159,1481,82.85,175.93
SWNRSD,23019,7356,82.85,196.37
SWNTRE,45069,177,82.85,58.77
SWPRSD,23019,1337,82.86,196.37
MIXRSD,42099,968,82.87,187.72
HWLTRE,42013,2678,82.88,79.75
HWLRSD,24011,258,82.88,176.81
MIXTRE,51003,1005,82.88,98.63
HWLRSD,26113,5378,82.89,185.1
HWLTRE,13273,2293,82.89,92.98
HWUTRE,1133,22578,82.89,49.43
SWNTRE,51149,140,82.89,98.68
SWNTRE,51105,1823,82.89,100.81
SWPTRE,1097,13730,82.90,91.87689002
HWUTRE,13143,39276,82.91,45.9
SWPTRE,22059,9645,82.91,97.25
SWNTRE,30089,153745,82.92,42.99437705
MIXRSD,29203,3246,82.92,177.33
SWNTRE,37141,33436,82.92,62.81615863
HWUTRE,37161,25975,82.93,56.3278691
SWNRSD,37021,1797,82.94,203.63
SWPTRE,1011,4700,82.94,98.05
SWPTRE,48401,21948,82.94,59.38
HWLRSD,54081,809,82.95,190.11
HWLTRE,47173,417,82.95,97.42
HWLTRE,1093,330,82.96,97.09
HWLTRE,45013,9587,82.98,65.3
HWLTRE,48245,2684,82.98,93.61
MIXTRE,5113,12451,82.99,55.45
SWPTRE,22001,1954,82.99,105.16
SWPTRE,13269,5082,82.99,99.52
HWLRSD,29181,5275,83.00,173.33
HWUTRE,21235,49673,83.00,40.95
SWPTRE,41005,37383,83.01,41.93
SWNRSD,55093,101,83.01,207.35
SWNTRE,45055,5164,83.02,34.84
HWLTRE,37041,10180,83.03,61.32
HWUTRE,47003,9086,83.03,49.89
HWUTRE,13043,23788,83.03,50.42
SWNRSD,41049,1819,83.03,204.01
SWPTRE,5039,11139,83.03,101.62
HWLTRE,23017,119219,83.04,40.19
MIXRSD,23025,5386,83.05,186.47
HWUTRE,45083,6238,83.05,54.7
SWNTRE,27057,1537,83.05,89.64
MIXRSD,1113,6740,83.06,199.7
HWLTRE,37025,8566,83.06,51.34
SWPTRE,13035,5565,83.07,68.09016891
HWUTRE,48419,4967,83.08,95.71
HWUTRE,13227,30528,83.08,51.32
MIXRSD,48185,732,83.08,183.72
SWPRSD,27121,90,83.08,194.67
MIXRSD,26085,1913,83.08,188.27
HWLTRE,48419,2296,83.09,95.71
SWPTRE,48373,74984,83.09,59.98
HWLTRE,13193,216,83.09,96.38
MIXRSD,29043,2607,83.10,177.77
HWLTRE,5123,1307,83.10,104.5
HWLTRE,41067,28065,83.10,17.24
SWPTRE,27057,1689,83.10,89.64
SWNTRE,40005,4681,83.10,102.52
SWNTRE,21011,4317,83.10,52.5824114
HWLTRE,5099,2108,83.11,96.1
SWNTRE,13123,12365,83.11,58.68
HWLTRE,47107,467,83.12,96.14
HWURSD,39117,878,83.12,180.72
HWUTRE,51023,34840,83.12,58.30763777
SWNTRE,55097,1224,83.13,93.42
MIXTRE,37045,1291,83.13,94.82
HWLTRE,1119,5310,83.14,103.9
SWNTRE,12073,10901,83.14,33
SWPTRE,28025,19120,83.15,58.67
SWNRSD,40063,166,83.16,198.14
HWLTRE,28119,3034,83.17,94.73
SWNRSD,53077,42797,83.18,191.46
SWPTRE,1133,3437,83.20,101.99
SWPTRE,5025,6901,83.20,103.21
HWUTRE,37153,11048,83.21,74.04816528
HWLTRE,22099,12418,83.21,54.17
MIXTRE,51149,1226,83.21,98.68
HWUTRE,5005,19267,83.21,54.54
SWPTRE,28161,8119,83.22,65.55
HWLTRE,21219,383,83.24,92.76
SWPTRE,45015,22367,83.25,62.78
HWLRSD,21181,2195,83.25,182.23
HWLTRE,13045,197,83.25,96.8
HWUTRE,13091,1009,83.26,51.1
SWNTRE,45041,774,83.26,60.53
HWLTRE,21209,469,83.28,108.88
HWUTRE,5099,971,83.28,96.1
SWPTRE,1095,3647,83.28,96.6
SWNRSD,37099,1797,83.29,201.1
HWUTRE,28069,11566,83.31,101.45
HWUTRE,48467,4739,83.31,105.85
HWLTRE,48467,2217,83.32,105.85
SWNTRE,34019,341,83.32,96.24
HWUTRE,47015,17358,83.33,47.56
HWUTRE,42105,2406,83.34,85.98
SWNTRE,26141,7686,83.34,88.48
SWNTRE,55078,1146,83.34,89.57
SWPTRE,1047,5637,83.34,102.53
HWLTRE,45033,22246,83.34,55.39646993
SWPTRE,1029,19874,83.35,67.99
HWLTRE,5129,1166,83.35,102.47
HWUTRE,48245,256,83.35,93.61
MIXTRE,5033,21210,83.35,64.77
SWPTRE,45075,2969,83.35,101.65
HWUTRE,5137,36027,83.35,56.75451217
HWLRSD,47183,9727,83.35,177.8423378
SWPTRE,13103,11445,83.37,64.42174749
HWLTRE,13177,1720,83.37,94.09
MIXRSD,21187,7317,83.38,185.3
SWPTRE,1015,17107,83.38,58.88
HWLTRE,13103,5890,83.39,94.71
SWNRSD,50007,125,83.40,187.25
MIXRSD,29229,2325,83.41,179.27
SWNTRE,6103,30602,83.41,36.67
SWPTRE,45071,17657,83.41,66.27805403
HWUTRE,47189,41065,83.41,47.41
SWPTRE,28079,40980,83.41,69.06340825
SWNTRE,5091,1127,83.42,63.25
HWLTRE,12013,11431,83.42,58.03
HWLTRE,37141,41106,83.42,62.70031139
HWLTRE,28069,1225,83.43,101.45
HWLTRE,51800,3136,83.43,52
HWUTRE,1049,5046,83.44,51.54
HWLTRE,45041,24130,83.44,70.06111935
HWLTRE,5109,2507,83.45,98.75
HWLRSD,40091,1567,83.46,201.96
SWPTRE,30053,11286,83.46,32.22
SWNTRE,30031,65702,83.46,45.43
HWUTRE,51019,43923,83.46,55.13
HWLTRE,55125,11611,83.47,35.68
HWLTRE,21005,681,83.47,100.24
HWUTRE,21189,20805,83.48,44.9
HWLTRE,13077,627,83.48,109.44
SWNRSD,40021,852,83.48,202.55
SWNTRE,21155,306,83.48,100.96
SWPTRE,37097,1582,83.48,107.82
HWUTRE,51161,7246,83.48,57.97166437
HWLTRE,28027,52,83.49,92.63
HWURSD,50021,309,83.50,172.06
SWNRSD,27037,302,83.50,196.33
SWNRSD,51550,3105,83.51,205.05
HWURSD,29203,3845,83.52,177.33
MIXRSD,9011,603,83.53,198.38
SWNTRE,5051,14239,83.54,63.4
SWNTRE,55003,8915,83.55,91.83
HWURSD,1113,1857,83.56,199.7
HWURSD,51021,2146,83.57,201.45
MIXTRE,40077,5566,83.57,54.42
HWUTRE,5083,6450,83.57,61.0627907
HWLTRE,13221,201,83.57,97.09
HWLRSD,39117,8445,83.58,180.72
HWUTRE,37079,16399,83.58,64.81977621
HWUTRE,21201,13660,83.58,34.45
SWPTRE,1023,23591,83.58,91.82941673
MIXTRE,45091,19825,83.59,34.44155158
HWUTRE,13207,27456,83.60,50.5
HWLRSD,21059,6052,83.60,184.73
HWLTRE,54009,3518,83.60,29.26
HWLRSD,51800,666,83.62,188.79
HWURSD,27113,2474,83.62,173.3
HWUTRE,45033,3810,83.62,54.27
SWNTRE,5013,21714,83.62,63.92
SWNTRE,23007,36351,83.63,90.18
HWLTRE,13285,607,83.65,97.76
HWLTRE,54077,3844,83.66,64.83
HWURSD,41019,2239,83.66,189.04
SWPRSD,53033,2,83.66,202.92
SWNRSD,21187,328,83.68,185.3
HWUTRE,20121,5945,83.68,48.64
SWNTRE,5069,19558,83.69,66
SWPTRE,13245,1061,83.69,63.22
SWPTRE,1017,51611,83.70,68.23
HWUTRE,48313,997,83.70,98.84
HWUTRE,51091,15163,83.70,54.93
HWLTRE,12039,12982,83.70,54.22267447
HWLRSD,51021,2935,83.71,201.45
HWURSD,27107,1412,83.71,176.74
HWUTRE,1119,63295,83.71,54.53
SWNTRE,22117,963,83.71,109.91
SWNTRE,28081,615,83.71,101.98
MIXRSD,37021,4320,83.71,203.63
HWUTRE,51025,23500,83.73,60.13917617
HWLTRE,1023,2383,83.73,104.31
SWNTRE,47123,22250,83.74,50.47702876
HWUTRE,23005,6506,83.74,87.24
MIXTRE,13271,29796,83.74,59.93
SWPTRE,22117,14613,83.74,109.91
MIXRSD,23019,2366,83.76,196.37
HWURSD,27041,1027,83.76,175.51
MIXRSD,42013,1936,83.77,192.67
MIXTRE,37007,19163,83.77,59.55
HWUTRE,13051,7764,83.79,53.17
SWNTRE,36109,261,83.79,99.14
SWPTRE,45059,4418,83.79,104.5
HWUTRE,5081,15239,83.80,79.43
HWLTRE,55099,35933,83.80,36.46
HWLRSD,24029,725,83.80,181.17
HWUTRE,13189,16792,83.82,54.23
MIXTRE,22085,34245,83.83,60.056947
MIXTRE,21061,1123,83.83,109.89
SWPTRE,1013,17118,83.84,83.48867391
HWLTRE,48347,1698,83.86,96.83
MIXRSD,42043,830,83.87,195.69
SWNTRE,37033,5743,83.88,83.80135121
SWPTRE,28075,20348,83.89,79.56886574
HWLTRE,26143,15204,83.90,28.39
HWLTRE,22039,44770,83.90,43.42
SWPTRE,28081,505,83.90,101.98
MIXTRE,51171,424,83.91,106.58
MIXTRE,40001,10870,83.91,62.48
SWNTRE,55113,6842,83.92,93.06
HWLTRE,13269,979,83.92,99.52
HWUTRE,8105,12148,83.92,18.48
MIXTRE,21175,1310,83.92,103.75
SWNTRE,22103,1627,83.92,114.77
SWPRSD,47161,1043,83.92,200.69
SWNRSD,30099,1995,83.94,198.96
HWLRSD,27107,1391,83.94,176.74
HWLTRE,53053,18408,83.94,21.75
HWLTRE,22085,13978,83.95,55.47
MIXRSD,21185,2744,83.95,200.6
MIXRSD,42061,3622,83.95,185.63
SWPTRE,13251,6582,83.96,73.5429687
HWLRSD,24015,879,83.96,191.51
HWUTRE,1075,17967,83.96,55.48
HWUTRE,5067,3021,83.97,99.19
SWNTRE,12065,3991,83.97,37.45
SWPTRE,22103,3874,83.97,114.77
SWPTRE,37033,3358,83.97,82.60458904
HWUTRE,23027,32092,83.98,37.27
HWLTRE,36025,885,83.99,86.29
MIXRSD,50007,1012,83.99,187.25
HWUTRE,45023,44106,84.00,51.42787512
HWURSD,26085,4219,84.00,188.27
SWPTRE,45013,6139,84.00,65.3
HWUTRE,21135,33724,84.01,41.97
HWUTRE,28057,3048,84.01,98.64
SWPTRE,13221,20338,84.01,62.42
HWLTRE,42073,1959,84.02,93.28
MIXTRE,21155,748,84.03,100.96
SWNRSD,18123,51,84.03,198.39
HWLTRE,45027,19400,84.04,64.08934948
SWNTRE,12131,22020,84.04,41.82
SWNTRE,51063,967,84.04,106.35
HWURSD,29043,1351,84.05,177.77
HWURSD,48185,1235,84.06,183.72
HWUTRE,47139,18569,84.07,51.05096559
MIXTRE,27037,1089,84.08,35.03
MIXTRE,51141,406,84.10,104.27
HWUTRE,47123,8023,84.12,65.74909136
HWLRSD,55109,1280,84.12,186.35
HWURSD,55109,2778,84.12,186.35
HWLRSD,9003,537,84.13,196.9
HWLRSD,9011,418,84.13,198.38
HWLRSD,53035,3556,84.14,195.07
HWURSD,29229,3904,84.14,179.27
HWUTRE,21007,11967,84.15,39.36
SWPTRE,37057,16640,84.15,88.71
HWUTRE,48073,8108,84.15,99.85
HWLTRE,48073,1314,84.16,99.85
SWPRSD,26007,457,84.16,211.59
HWUTRE,33013,7486,84.16,95.64
HWLTRE,53067,20572,84.18,21.82
HWLTRE,28047,362,84.18,105.14
HWUTRE,13169,29328,84.18,56.11
HWUTRE,5145,21844,84.20,61.61
SWNRSD,21237,167,84.20,190.55
HWUTRE,53047,4625,84.21,24.36
HWUTRE,26141,14857,84.22,88.48
SWNTRE,8049,96491,84.23,53.43
MIXRSD,51550,2071,84.23,205.05
HWUTRE,23001,1479,84.24,85.66
MIXRSD,27077,82,84.24,183.47
HWLTRE,45069,22881,84.24,70.56473537
HWLTRE,28057,702,84.26,98.64
HWUTRE,28047,1313,84.26,105.14
HWUTRE,37097,848,84.28,107.82
SWPTRE,13153,4716,84.28,74.93687871
HWLTRE,41039,43299,84.30,23.48
HWLTRE,22091,3239,84.31,56.36
SWNRSD,40077,873,84.31,193.33
SWNTRE,55037,1881,84.32,95.26
MIXTRE,13019,50317,84.32,59.08
HWUTRE,47079,7254,84.33,72.38599393
HWLTRE,1013,582,84.33,99.6
SWNTRE,21175,439,84.33,103.75
HWLTRE,37089,1790,84.34,107.34
SWNTRE,28045,4920,84.34,110.09
HWUTRE,6089,148387,84.34,24.8
SWPTRE,28019,31673,84.36,74.81188741
HWUTRE,37111,20388,84.37,67.02
HWUTRE,29159,5222,84.37,57.88
HWUTRE,37027,12820,84.38,54.28
SWNTRE,37035,867,84.38,108.05
HWLTRE,12125,10137,84.39,65.09685607
MIXRSD,21237,2613,84.39,190.55
SWNTRE,40029,67,84.39,112.62
HWUTRE,30093,3563,84.40,19.47
SWNRSD,16019,7995,84.41,194.6
SWPTRE,5137,596,84.41,109.21
SWNTRE,45015,7342,84.42,62.78
MIXTRE,40079,15773,84.43,55.38231725
MIXTRE,13225,27544,84.45,60.16
SWPTRE,5097,9746,84.46,68.19
HWLTRE,1047,1804,84.47,102.53
MIXTRE,47119,630,84.48,101.02
SWNTRE,28071,402,84.49,102.12
MIXTRE,23007,810,84.51,90.18
MIXTRE,47093,1069,84.51,114.82
SWNRSD,50003,63,84.51,184.52
HWUTRE,47031,11739,84.52,64.15058353
HWUTRE,27057,19272,84.53,89.64
HWLRSD,29229,1429,84.53,179.27
HWUTRE,55078,3823,84.54,89.57
SWPTRE,51183,15926,84.54,108.41
HWUTRE,5051,42022,84.55,63.4
HWUTRE,21207,3382,84.57,82.49582791
HWLTRE,17069,1233,84.57,82.11
SWNTRE,37057,2758,84.57,109.27
HWUTRE,47107,10299,84.57,59.64370327
HWLTRE,5017,671,84.58,99.28
HWLTRE,39157,2798,84.58,94.38
SWNRSD,26007,898,84.58,211.59
HWURSD,37021,2105,84.59,203.63
HWUTRE,1017,10339,84.60,55.51
SWNTRE,23019,81726,84.60,95.87
SWPTRE,28077,17685,84.61,71.62266271
SWNTRE,28009,805,84.64,104.41
SWNRSD,37113,995,84.66,189.35
HWLTRE,21031,82,84.69,110.03
HWUTRE,48455,642,84.69,104.76
HWUTRE,23007,31663,84.69,90.18
HWUTRE,47183,2868,84.70,72.07753138
MIXTRE,47101,592,84.70,100.55
MIXRSD,37199,1630,84.71,198.32
SWNTRE,21201,3506,84.72,46.5673474
HWLTRE,48455,279,84.72,104.76
HWURSD,26079,3105,84.72,195.97
HWUTRE,41039,18250,84.74,23.48
HWLRSD,26079,5062,84.76,195.97
HWLTRE,47017,1721,84.76,98.83
HWURSD,42111,254,84.77,182.33
SWNRSD,51173,1054,84.77,215.11
HWLRSD,54067,5970,84.79,194.85
SWNTRE,27065,188,84.79,97.02
HWLTRE,55037,5433,84.80,57.56364992
HWLRSD,50007,2214,84.80,187.25
HWLTRE,36009,8671,84.80,90.97
SWPTRE,13119,10700,84.81,67.82
SWPTRE,22079,30867,84.82,77.54020864
SWPTRE,5133,1500,84.82,105.43
HWLRSD,40021,293,84.83,202.55
HWLTRE,47093,309,84.83,114.82
HWLTRE,39121,721,84.83,99.97
SWNTRE,51183,3870,84.83,108.41
HWUTRE,55003,15538,84.84,91.83
HWLTRE,22033,47052,84.84,54.55
HWURSD,18091,1258,84.84,198.88
HWUTRE,12129,15304,84.84,54.63
HWUTRE,40107,22971,84.85,56.08
MIXTRE,12113,8070,84.86,46.79
HWLRSD,27037,574,84.87,196.33
HWUTRE,1103,32342,84.88,53.64
HWLTRE,41071,3668,84.88,25.71
HWUTRE,21193,30640,84.89,45.02
HWLTRE,29185,459,84.89,87.71
HWUTRE,51053,18925,84.92,70.51
HWUTRE,26111,1266,84.93,90.57
HWUTRE,45003,62315,84.93,59.71
SWNTRE,16017,149890,84.94,51.48
SWNRSD,41069,4496,84.94,207.31
SWNRSD,48407,10606,84.94,191.96
HWLTRE,26079,10556,84.94,32.38
SWNTRE,12007,8946,84.95,54.5
HWUTRE,5149,23646,84.95,67.10371945
HWLRSD,30009,1,84.95,192.62
SWPTRE,5127,801,84.95,110.41
HWLTRE,53027,58516,84.95,26.11
HWLTRE,1113,957,84.97,101.37
SWPTRE,13145,299,84.97,107.22
HWLTRE,21115,963,84.98,106
SWNRSD,13281,913,84.98,193.83
MIXRSD,26165,1403,84.99,192.27
HWURSD,37099,3003,84.99,201.1
HWUTRE,21199,66493,84.99,43.32
SWNTRE,26073,186,84.99,96.96
SWNTRE,33003,1019,85.00,64.47
HWLTRE,37163,2582,85.00,59
HWLTRE,50019,26716,85.00,72.03
HWUTRE,1115,28705,85.01,58.6
SWPTRE,47017,7952,85.01,66.85
HWLTRE,13297,452,85.02,112.53
HWUTRE,40145,17022,85.03,40.94
HWLTRE,39061,706,85.05,85.85
HWURSD,18085,223,85.05,179.89
SWPTRE,27035,1066,85.05,97.94
HWLTRE,47117,1821,85.06,33.88
MIXTRE,5149,14859,85.06,65.7
HWUTRE,39059,13173,85.06,73.43
SWNTRE,51015,366,85.08,111.63
HWLTRE,22015,10482,85.09,61.26
SWPTRE,13213,14778,85.09,46.04
HWLTRE,39141,1013,85.10,91.96
HWURSD,27037,543,85.10,196.33
MIXRSD,50003,837,85.11,184.52
HWLTRE,42103,8359,85.11,39.37
SWNRSD,27089,26,85.11,202.35
SWNTRE,47067,1830,85.11,109.94
HWUTRE,12039,6228,85.11,53.87
HWUTRE,51007,11935,85.12,65.38
HWUTRE,13123,17767,85.12,58.68
MIXTRE,5131,422,85.12,68.25
HWUTRE,55113,14825,85.13,93.06
SWNTRE,13191,8172,85.15,45.59
HWLTRE,26043,19366,85.16,33.48
HWURSD,24029,626,85.16,181.17
MIXTRE,51183,2384,85.16,108.41
SWNTRE,47139,24391,85.17,49.5953368
HWUTRE,47125,13032,85.17,69.92
MIXTRE,13105,2217,85.17,38.58
SWNTRE,27035,1008,85.17,97.94
SWNTRE,28013,1500,85.17,105.7
SWPTRE,48423,16702,85.17,72.99
SWPTRE,13133,21314,85.18,75.01300272
HWUTRE,1073,7793,85.18,55.61
SWPRSD,48407,864,85.18,191.96
HWLRSD,27077,1050,85.19,183.47
SWNTRE,47007,870,85.19,106.65
SWPTRE,13095,1425,85.19,66.09
HWLRSD,18091,2637,85.19,198.88
HWUTRE,23009,91356,85.19,39.68
HWUTRE,27037,31,85.21,35.03
MIXRSD,37113,5446,85.21,189.35
SWPTRE,37181,20750,85.23,71.36859952
SWPRSD,24019,360,85.23,194.61
HWUTRE,5033,15429,85.23,64.77
HWUTRE,22015,7284,85.25,61.26
MIXTRE,37081,1819,85.25,108.86
HWLTRE,47183,10327,85.25,38.45
HWLTRE,45019,40767,85.27,62.49
HWLTRE,54069,6361,85.27,32.2
SWNTRE,37139,1634,85.27,70.85
HWUTRE,47089,2687,85.27,60.47413472
HWUTRE,37199,365,85.29,103.15
SWPTRE,13321,7877,85.31,77.5840193
HWLTRE,41051,2262,85.31,31.07
HWURSD,47161,3051,85.31,200.69
SWPTRE,37077,20851,85.31,76.33152367
HWUTRE,47085,31405,85.31,61.39
HWUTRE,13249,19209,85.32,59.3
SWPTRE,28091,30986,85.32,73.29220809
HWUTRE,47165,28352,85.32,55.09
HWUTRE,47131,6844,85.33,69.50208065
MIXTRE,54099,2756,85.33,99.65
SWPTRE,1127,11082,85.33,70.25
SWPTRE,13233,202,85.33,106.77
SWPTRE,53057,27766,85.33,37.8
SWNRSD,21081,674,85.34,196.8
SWPTRE,48499,9798,85.34,70.7
HWURSD,40123,837,85.36,187.65
HWUTRE,13021,2644,85.36,59.34
HWUTRE,54017,745,85.37,100.22
SWNTRE,13045,10314,85.37,64.62
HWLTRE,39165,8609,85.38,101.55
SWNTRE,47023,215,85.39,110.54
HWLTRE,13255,1471,85.39,112.97
SWNTRE,41043,81990,85.39,57.2
HWLTRE,36013,4912,85.40,91.37
HWUTRE,29177,2001,85.41,52.58
HWLTRE,37093,8567,85.41,66.43132602
HWUTRE,47147,2189,85.42,53.42
HWUTRE,1111,19483,85.42,60.68
SWPTRE,26073,703,85.42,96.96
HWUTRE,40121,28509,85.43,55.57
HWLTRE,21009,164,85.44,105.21
HWUTRE,8109,52603,85.44,30.61
HWUTRE,37103,9771,85.45,93.56129567
MIXTRE,47007,1358,85.47,106.65
SWNRSD,48339,20502,85.47,197.33
HWUTRE,39067,11907,85.48,62.77
MIXTRE,47067,228,85.48,109.94
SWPTRE,28029,29242,85.49,79.51709425
SWNTRE,37171,984,85.49,112.14
HWUTRE,21143,14120,85.50,54.08077479
HWUTRE,1001,38440,85.53,60.59
MIXRSD,26119,1094,85.53,199.22
MIXRSD,25007,445,85.53,189.84
SWNTRE,26019,101,85.53,96.02
SWPTRE,53011,12614,85.54,40.76
MIXRSD,48407,2785,85.55,191.96
HWURSD,39109,485,85.56,200.89
HWUTRE,13149,15240,85.57,60.15
SWPTRE,22031,2252,85.57,112.26
HWUTRE,47129,27389,85.57,68.02939063
HWUTRE,21043,29909,85.58,53.31436892
HWLRSD,21091,3291,85.59,191.73
HWURSD,18043,25,85.59,194.41
HWUTRE,39015,3326,85.59,41.49
MIXTRE,5097,16634,85.60,68.19
SWPTRE,1043,22998,85.61,71.8089086
HWURSD,27077,8476,85.61,183.47
MIXTRE,51015,579,85.61,111.63
SWNTRE,29089,426,85.61,105.43
HWUTRE,5113,25873,85.62,64.13412863
HWLRSD,39041,1498,85.62,189.65
MIXTRE,37171,4636,85.62,112.14
SWNTRE,1039,23583,85.62,76.48
HWUTRE,37149,6003,85.62,85.14475262
HWLRSD,18043,1787,85.65,194.41
MIXRSD,27049,193,85.65,215.52
HWLTRE,42059,16407,85.65,49.41569879
HWUTRE,47101,6167,85.66,70.2627031
SWNTRE,5019,15482,85.67,78.29
HWLTRE,20043,2105,85.68,96.8
HWUTRE,55037,3387,85.68,95.26
HWLTRE,22013,44223,85.68,64.26014902
SWPTRE,13223,11494,85.69,44.35
HWUTRE,20091,6178,85.69,30.74
SWPTRE,48199,67178,85.69,71.97
SWPTRE,53019,217,85.69,42.01
SWNTRE,41001,64738,85.69,64.49
HWUTRE,48347,13344,85.70,107.28
SWNTRE,22079,10953,85.70,70.66
SWPRSD,5017,496,85.70,206.55
SWPTRE,37059,8836,85.70,71.75
SWPTRE,28163,9578,85.72,94.11807893
HWUTRE,28013,8424,85.72,105.7
