feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
corn stover,42037,8195,113.70,135.7
corn stover,19101,16863,113.78,120.3
corn stover,38067,13064,113.84,141.9
corn stover,42027,12134,114.16,136.6
corn stover,22065,41154,114.38,137.8
corn stover,26119,612,114.41,153.2
corn stover,21093,48300,114.94,298.4
corn stover,55099,194,115.04,150
corn stover,17031,2347,115.11,166
corn stover,27125,9249,115.25,131.7
corn stover,38069,14408,115.37,162.5
corn stover,26105,10454,115.44,145.3
corn stover,51177,1435,115.55,136.2
corn stover,28087,5691,115.95,166.6
corn stover,22107,1283,116.05,171.1
corn stover,22041,82502,116.09,160.8
corn stover,42079,2457,116.11,159.5
corn stover,38009,5160,116.14,220.9
corn stover,21021,6480,116.23,315.7
corn stover,27159,3545,116.29,166.7
corn stover,17051,5634,116.45,174.9
corn stover,13165,2374,116.62,457.1
corn stover,17001,22836,116.69,160.3
corn stover,13321,833,116.69,463.5
corn stover,17171,11142,116.70,172.6
corn stover,13277,424,116.72,468.8
corn stover,42017,5758,116.90,140.7
corn stover,47075,12184,116.91,158.5
corn stover,26007,1605,116.97,165.5
corn stover,29195,31507,117.16,166.8
corn stover,13279,1384,117.23,464.8
corn stover,38055,26421,117.27,187.6
corn stover,51101,13946,117.34,175.1
corn stover,17197,30346,117.51,176.5
corn stover,17063,31551,117.58,185.4
corn stover,51015,11597,117.69,176.9
corn stover,26109,873,117.73,148.4
corn stover,42081,5316,117.88,153.7
corn stover,13099,2799,117.90,457.2
corn stover,17149,6297,117.91,175.3
corn stover,47047,5317,118.00,138.6
corn stover,26165,3026,118.03,146.2
corn stover,34041,5048,118.11,171.8
corn stover,28103,1184,118.25,178.1
corn stover,13155,932,118.26,474.5
corn stover,55017,84858,118.36,170.3
corn stover,19179,16347,118.48,141.8
corn stover,21045,6522,118.51,312.7
corn stover,21167,7862,118.52,315.9
corn stover,5031,1806,118.81,156.8
corn stover,26009,2357,118.83,167.9
corn stover,26127,13088,118.92,161.8
corn stover,13161,1168,118.95,473.6
corn stover,13095,890,118.96,472.1
corn stover,42089,1160,119.11,177.4
corn stover,5069,2992,119.16,153.5
corn stover,47097,16766,119.18,153.7
corn stover,34019,4915,119.43,178.1
corn stover,17097,8678,119.61,164.1
corn stover,13037,13222,119.82,469.2
corn stover,26141,4664,120.01,191.7
corn stover,13267,2484,120.10,479.9
corn stover,55107,3821,120.18,179.2
corn stover,17061,16896,120.22,192.1
corn stover,28095,3144,120.51,150.3
corn stover,45079,5626,120.65,333.1
corn stover,17093,29532,120.70,210
corn stover,34023,703,120.78,180.3
corn stover,13253,16057,120.83,464.1
corn stover,27037,109044,120.93,207.4
corn stover,13031,2097,120.93,487.7
corn stover,45017,4216,121.01,485.3
corn stover,29145,8218,121.07,328.9
corn stover,13069,2974,121.34,481.9
corn stover,34025,203,121.47,181.6
corn stover,21161,4994,121.47,307
corn stover,39131,18278,121.57,321.8
corn stover,45009,3801,121.60,486
corn stover,42033,757,121.66,158.7
corn stover,13075,856,121.71,494.8
corn stover,24039,13721,121.95,169.8
corn stover,13001,2822,122.01,488.6
corn stover,51057,12102,122.05,167.9
corn stover,13019,1866,122.12,493.5
corn stover,26101,1858,122.30,172.9
corn stover,51001,18608,122.38,188.8
corn stover,29155,4064,122.83,189.5
corn stover,27097,94265,122.86,195.3
corn stover,42005,3555,122.88,178.9
corn stover,45075,23243,122.97,494.3
corn stover,13205,3487,122.99,491.7
corn stover,26029,1819,123.07,202.7
corn stover,39145,6348,123.15,331.5
corn stover,45061,16055,123.32,498.5
corn stover,51133,6083,123.46,200.5
corn stover,39059,3080,123.51,196.6
corn stover,26055,167,123.86,173
corn stover,21173,788,123.88,328
corn stover,51119,4735,123.95,197.6
corn stover,42015,2558,124.35,194.5
corn stover,34035,764,124.37,187.9
corn stover,21135,352,124.40,331.6
corn stover,45049,3256,124.52,500
corn stover,22029,1324,124.58,208.5
corn stover,45085,15820,124.79,495.6
corn stover,13033,18948,125.03,373.4
corn stover,47045,23203,125.05,180.4
corn stover,13087,2338,125.06,484.5
corn stover,1033,22563,125.28,199.9
corn stover,42035,2270,125.29,185.4
corn stover,13003,2157,125.29,508.8
corn stover,13163,10138,125.35,374.7
corn stover,29069,6155,125.48,210.1
corn stover,27035,5789,125.50,210.6
corn stover,42031,2879,125.71,210.9
corn stover,45061,32110,125.73,354.8
corn stover,42019,13117,125.89,203.6
corn stover,34037,3887,126.15,193.5
corn stover,38065,1151,126.21,215.8
corn stover,42117,1754,126.24,194.1
corn stover,45017,8432,126.35,366.6
corn stover,45031,19417,126.41,496
corn stover,45031,19417,126.41,496
corn stover,42007,705,126.42,214.3
corn stover,45085,31640,126.56,362.1
corn stover,13103,792,126.65,504.5
corn stover,13027,5761,127.01,520.3
corn stover,51073,4107,127.15,213.3
corn stover,38025,12317,128.31,263.1
corn stover,45075,46486,128.31,375.6
corn stover,38089,13484,128.34,264.9
corn stover,1121,9910,128.42,360.4
corn stover,45027,21831,128.60,515.9
corn stover,38041,18742,128.71,290
corn stover,13131,1395,129.20,520.3
corn stover,13131,1395,129.20,520.3
corn stover,13305,1785,129.38,522
corn stover,13165,4748,129.46,393.1
corn stover,13167,1632,129.47,389.4
corn stover,20097,21733,129.47,420.6
corn stover,22025,15586,129.60,215.7
corn stover,13229,1141,129.67,524.4
corn stover,5073,3354,129.79,216.6
corn stover,45009,7602,130.15,380.4
corn stover,55065,52870,130.32,371.2
corn stover,13175,2900,130.47,397.5
corn stover,55049,59914,130.73,395.4
corn stover,45041,4718,130.99,536.6
corn stover,51135,1310,131.09,233.5
corn stover,45027,43662,131.14,383.4
corn stover,27095,10036,131.15,245.9
corn stover,36015,198,131.17,223.7
corn stover,47095,7341,131.40,204
corn stover,37155,7485,131.57,205.2
corn stover,47131,27650,131.67,205.8
corn stover,45041,9436,132.08,382.3
corn stover,51019,1713,132.54,250.5
corn stover,13023,7296,133.07,404.3
corn stover,36101,229,133.18,235.3
corn stover,36071,2278,133.47,231.1
corn stover,37141,8995,133.75,267.6
corn stover,13107,1574,134.22,403.8
corn stover,13031,4194,134.40,417.7
corn stover,45015,647,134.43,549.1
corn stover,45015,647,134.43,549.1
corn stover,42105,929,134.53,237.8
corn stover,36107,8184,135.10,231.3
corn stover,13091,2712,135.15,415.9
corn stover,27139,35474,135.18,264.6
corn stover,45049,6512,135.23,403.6
corn stover,29201,18931,135.51,254.3
corn stover,13193,6962,135.66,417.6
corn stover,13279,2768,135.67,426.7
corn stover,29007,46066,135.68,235.4
corn stover,27059,14791,135.72,273.6
corn stover,36097,5273,135.98,245
corn stover,13309,1526,136.06,427.3
corn stover,38053,3358,136.17,298.7
corn stover,13093,5038,136.20,426
corn stover,51025,471,136.55,252.5
corn stover,38001,10717,136.60,317.2
corn stover,36109,290,136.74,251.9
corn stover,13153,2990,136.81,409.9
corn stover,27065,15426,136.83,278.6
corn stover,13267,4968,137.23,434.1
corn stover,27025,5351,137.27,287.2
corn stover,17135,14706,137.27,287.3
corn stover,36017,191,137.44,274.8
corn stover,13235,3656,137.57,418.1
corn stover,39167,2526,137.61,283.1
corn stover,42039,8756,137.69,280.1
corn stover,37029,569,137.80,305.5
corn stover,13103,1584,138.09,420.6
corn stover,13081,3558,138.09,439.9
corn stover,45067,3735,138.32,240.8
corn stover,13315,1892,138.52,438.2
corn stover,37053,2180,138.52,306.5
corn stover,36123,4905,138.73,267.8
corn stover,5081,7092,139.03,267.5
corn stover,36027,2820,139.07,276.8
corn stover,13161,2336,139.10,442.1
corn stover,29163,8183,139.46,261.6
corn stover,55109,32412,139.54,303.2
corn stover,37013,23879,139.69,261.9
corn stover,36099,29049,140.00,273.2
corn stover,37041,606,140.36,281.2
corn stover,36013,4850,140.53,276
corn stover,36023,4976,140.55,276
corn stover,37137,4783,140.83,288.5
corn stover,13001,5644,141.12,451.3
corn stover,48119,24506,141.63,484.9
corn stover,13017,692,141.75,451.3
corn stover,29183,9008,141.92,312.1
corn stover,13261,7030,142.04,447.4
corn stover,48369,52729,142.08,577.2
corn stover,27115,19104,142.26,284.6
corn stover,37177,9563,142.34,297
corn stover,13287,2592,142.49,452.5
corn stover,13155,1864,143.30,465
corn stover,13177,22344,143.37,460.6
corn stover,17013,1873,143.37,297.6
corn stover,29189,1060,143.94,328.3
corn stover,55065,26435,144.38,569.7
corn stover,13069,5948,144.50,465.3
corn stover,37019,2495,144.77,275.5
corn stover,48119,12253,145.28,609.6
corn stover,13243,3010,145.63,471.9
corn stover,13321,1666,145.63,470.5
corn stover,20179,75907,145.75,319.8
corn stover,17083,26278,145.80,314.1
corn stover,22077,3313,146.28,276.4
corn stover,13305,3570,146.63,476.8
corn stover,37095,18294,147.00,321.9
corn stover,13003,4314,147.44,482.3
corn stover,13095,1780,147.48,479.6
corn stover,13277,848,147.80,473.1
corn stover,37139,2376,147.88,312.6
corn stover,48113,3796,148.08,418.7
corn stover,13229,2282,148.11,481.5
corn stover,37031,12622,148.67,315.7
corn stover,55049,29957,148.86,636.1
corn stover,13019,3732,148.87,485.3
corn stover,42049,18034,149.19,336.8
corn stover,17117,5237,149.21,325.8
corn stover,13037,26444,149.66,488.2
corn stover,13075,1712,150.05,492.9
corn stover,21221,12937,150.19,294.4
corn stover,17119,8817,150.44,362.3
corn stover,13099,5598,150.63,498.8
corn stover,13205,6974,150.97,498.6
corn stover,39009,1442,151.13,338.8
corn stover,55043,1551,151.57,604
corn stover,20063,34141,152.17,338.7
corn stover,26041,1278,152.89,349.3
corn stover,13253,32114,154.19,505.8
corn stover,13027,11522,155.08,519.1
corn stover,39115,408,155.09,340
corn stover,13087,4676,155.59,513.4
corn stover,36009,22976,156.71,365.8
corn stover,39053,272,157.91,368
corn stover,54053,612,159.92,373.2
corn stover,20119,169717,162.62,575.3
corn stover,36029,9106,165.31,415.6
corn stover,36051,52923,168.51,440.8
corn stover,36121,28582,168.85,443.3
corn stover,36037,16496,169.86,455.7
corn stover,36063,10559,170.02,446.8
corn stover,36073,33741,172.42,469.2
corn stover,36111,1034,175.72,465.7
corn stover,21163,9290,178.06,475.9
corn stover,36069,26516,178.68,495.9
corn stover,36055,29668,179.36,491.4
corn stover,53077,43339,187.09,785.2
corn stover,20047,64168,187.32,667.4
corn stover,53021,16347,194.58,835.2
corn stover,36077,685,200.55,627.2
corn stover,36011,38924,201.64,600.8
corn stover,36067,18453,202.22,629.9
corn stover,17027,6999,202.75,577
corn stover,53025,34327,204.98,885.1
corn stover,36021,2100,205.05,625.9
corn stover,36095,691,205.37,639.8
corn stover,36053,10070,205.39,626.7
corn stover,36117,35008,206.11,618.8
corn stover,53077,86678,207.28,785.2
corn stover,36065,835,208.01,658.2
corn stover,36075,1823,209.09,662
corn stover,36083,1816,211.27,656.3
corn stover,56015,19040,211.62,819.1
corn stover,36043,4111,212.92,675
corn stover,36057,7806,213.54,668.2
corn stover,36045,11148,215.38,708.9
corn stover,36091,6816,215.85,679.9
corn stover,48369,74457,216.08,801.5
corn stover,36115,4405,218.74,700.2
corn stover,53021,32694,220.76,835.2
corn stover,53025,68654,230.86,885.1
corn stover,36089,29068,231.20,777.7
corn stover,56013,979,231.96,1055.4
corn stover,36019,33448,236.57,814
corn stover,55095,25513,244.14,829.9
corn stover,31165,18955,249.40,1153
corn stover,8069,11093,251.63,1182.7
corn stover,56003,1243,252.94,1143.9
corn stover,56013,1958,258.23,1055.4
corn stover,8013,3570,259.51,1152.5
corn stover,48279,2429,266.29,1225.7
corn stover,30103,2470,272.00,1255.3
corn stover,30103,2470,272.00,1255.3
corn stover,8101,8995,272.42,1190.1
corn stover,8101,8995,272.42,1190.1
corn stover,8069,22186,278.05,1182.7
corn stover,31165,36848,278.11,1215.6
corn stover,48153,345,278.30,1282.6
corn stover,48153,345,278.30,1282.6
corn stover,55005,29579,278.47,1020.9
corn stover,55113,8002,280.55,1040.8
corn stover,56003,2486,282.74,1143.9
corn stover,8013,7140,284.52,1152.5
corn stover,48279,4858,285.44,1225.7
corn stover,55129,5007,285.83,1055.2
corn stover,55013,2957,289.71,1072.4
