feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost,avg_dist
Corn stover,31073,334471,32.01,0,81.68,32.01
Switchgrass,51510,6,36.61,0,81.68,36.61
Miscanthus,19151,129138,46.48550775,0,81.70860212,46.48550775
Miscanthus,13177,40591,40.07,0,81.71,40.07
Switchgrass,20081,37951,18.57,0,81.71,18.57
Miscanthus,13027,51725,31.07780841,5.607500242,81.71837139,36.68530865
Miscanthus,48101,32372,15.27,0,81.72,15.27
Switchgrass,48255,596902,24.45583818,0,81.72449645,24.45583818
Corn stover,31155,470163,37.22,17.9209464,81.72534612,55.1409464
Miscanthus,27167,274367,37.18,0,81.73,37.18
Switchgrass,28117,78135,40,0,81.76,40
Miscanthus,39051,53911,37.49517649,0,81.76081616,37.49517649
Miscanthus,47179,108167,36.24961559,10.76084804,81.76529431,47.01046363
Switchgrass,13043,10298,32.03,0,81.77,32.03
Miscanthus,29107,432227,29.70754876,32.52004035,81.77431005,62.22758911
Yard trimmings,24003,4402,5.65,0,81.78,5.65
Switchgrass,22025,158228,40.72,0,81.79,40.72
Switchgrass,40121,865739,41.00100475,0,81.79055288,41.00100475
Corn stover,38017,522346,46.02946624,4.83352031,81.7918997,50.86298655
Switchgrass,1069,28987,32.84,0,81.8,32.84
Switchgrass,17163,68096,37.75870007,0,81.80070959,37.75870007
Switchgrass,48063,91844,36.65,0,81.81,36.65
Corn stover,31149,59388,32.71,0,81.82,32.71
Miscanthus,48129,18658,14.01,0,81.82,14.01
Corn stover,31015,103762,33.51778705,26.53339064,81.82065602,60.05117769
Miscanthus,27051,14743,40.6,0,81.84,40.6
Switchgrass,37177,61481,34.79,0,81.84,34.79
Switchgrass,40087,17835,36.13,0,81.85,36.13
Miscanthus,46039,335541,40,0,81.86,40
Miscanthus,21087,203179,51.1659955,0,81.8743098,51.1659955
Miscanthus,31125,42495,37.18,0,81.88,37.18
Miscanthus,46079,56199,38.02,0,81.88,38.02
Yard trimmings,17197,5453,4.99,0,81.89,4.99
Switchgrass,48305,91087,16.54,0,81.89,16.54
Yard trimmings,42121,433,5.75,0,81.89,5.75
Switchgrass,48497,690170,39.33859243,0.755798528,81.8976132,40.09439096
Miscanthus,37155,164474,40.6,0,81.9,40.6
Miscanthus,19071,268560,39.17543268,4.885107611,81.90694556,44.06054029
Miscanthus,20157,395989,39.02928854,0,81.90704807,39.02928854
Switchgrass,48049,7677,28.94,0,81.91,28.94
Yard trimmings,48201,17042,7,0,81.92,7
Switchgrass,37127,58306,33.3,0,81.94,33.3
Switchgrass,37155,170666,40.6,0,81.95,40.6
Miscanthus,18037,104235,48.34,0,81.95,48.34
Yard trimmings,39011,367,7.2,0,81.96,7.2
Switchgrass,48303,87867,19.52,0,81.97,19.52
Miscanthus,5091,65739,43.02546266,0,81.97342719,43.02546266
Miscanthus,27165,5897,46.3,0,81.98,46.3
Switchgrass,12019,69356,36.98382188,3.700186141,81.98556419,40.68400802
Miscanthus,5131,3865,40.6247555,0,81.98896766,40.6247555
Switchgrass,31065,80958,28.11,0,81.99,28.11
Miscanthus,28151,9090,0.52,53.49,81.99,54.01
Yard trimmings,27043,114,7.56,0,81.99,7.56
Switchgrass,40137,764688,34.32,0,82,34.32
Yard trimmings,18163,1446,5.5,0,82.02,5.5
Yard trimmings,29019,1348,6.35,0,82.02,6.35
Biosorghum,12129,3,54.63,109.55,82.04,164.18
Miscanthus,19143,11506,42.36,0,82.06,42.36
Switchgrass,37081,21149,34.13,0,82.06,34.13
Miscanthus,1057,2655,35.2,0,82.08,35.2
Switchgrass,12131,83723,41.82,0,82.08,41.82
Switchgrass,17185,1890,39.87,0,82.08,39.87
Switchgrass,13251,23432,34.46,0,82.08,34.46
Miscanthus,48363,5649,21.87,0,82.09,21.87
Switchgrass,29071,19570,38.45,0,82.09,38.45
Switchgrass,51103,12072,32.71,0,82.09,32.71
Switchgrass,13193,20671,28.12,0,82.1,28.12
Miscanthus,20179,168502,22.38,0,82.11,22.38
Switchgrass,20069,155657,25.18,0,82.11,25.18
Yard trimmings,29209,253,6.31,0,82.11,6.31
Miscanthus,29189,21649,12.06,54.05,82.12,66.11
Yard trimmings,20193,64,8.15,0,82.13,8.15
Miscanthus,18127,138759,0.69,61.75355898,82.13719398,62.44355898
Switchgrass,21085,23799,43.05,0,82.14,43.05
Miscanthus,21139,185662,52.89,0,82.14,52.89
Miscanthus,18115,12521,49.55,0,82.15,49.55
Miscanthus,51097,10839,36.59,0,82.15,36.59
Yard trimmings,39137,273,7.56,0,82.15,7.56
Corn stover,31131,168538,31.2234054,11.93567973,82.15704381,43.15908513
Miscanthus,55057,101487,39.34859204,14.14767271,82.16244287,53.49626475
Yard trimmings,17019,1631,6.99,0,82.17,6.99
Switchgrass,22053,148894,23.66753744,24.35402468,82.17139697,48.02156212
Miscanthus,27139,82915,48.88063559,0,82.18149189,48.88063559
Switchgrass,48075,32280,27.35,0,82.19,27.35
Switchgrass,48087,31888,26.89,0,82.19,26.89
Switchgrass,28071,93341,43.68432822,0,82.20773101,43.68432822
Miscanthus,38039,164802,34.48,0,82.21,34.48
Miscanthus,48199,101,41.51,0,82.23,41.51
Yard trimmings,27047,248,8.8,0,82.23,8.8
Switchgrass,48027,528339,41.17,0,82.26,41.17
Miscanthus,51087,14103,33.39245692,11.49620932,82.2602425,44.88866624
Miscanthus,40011,575635,34.81158034,0,82.26110518,34.81158034
Switchgrass,48343,137860,38.80470071,1.922197157,82.26907653,40.72689787
Switchgrass,20165,85563,28.93,0,82.27,28.93
Miscanthus,1119,71257,0,54.48,82.28,54.48
Miscanthus,21187,31215,54.63,0,82.28,54.63
Miscanthus,20077,604170,41.15,0,82.29,41.15
Miscanthus,38057,145546,23.42,0,82.3,23.42
Switchgrass,21163,17340,38.99,0,82.3,38.99
Switchgrass,48423,359,37.15,0,82.3,37.15
Switchgrass,5081,208726,39.89370217,3.050739534,82.3034656,42.9444417
Miscanthus,21217,165556,52.80395419,0,82.30855976,52.80395419
Miscanthus,20165,113679,29.48533106,0,82.31267587,29.48533106
Switchgrass,28003,83548,43.93,0,82.32,43.93
Miscanthus,40047,903264,38.66,3.309574488,82.3376615,41.96957449
Switchgrass,5041,53532,42.42,0,82.34,42.42
Miscanthus,47067,34957,44.01,0,82.34,44.01
Miscanthus,29221,149312,39.47469125,15.62965006,82.34099228,55.10434131
Miscanthus,38059,229291,25.42,0,82.35,25.42
Corn stover,38091,5577,19.09,0,82.36,19.09
Miscanthus,31173,30798,41.11,0,82.36,41.11
Switchgrass,1077,261520,38.24,0,82.36,38.24
Yard trimmings,37041,118,8.59,0,82.36,8.59
Miscanthus,39173,115,42.68,0,82.36,42.68
Yard trimmings,26027,417,6.83,0,82.36,6.83
Switchgrass,28153,109182,40.32270026,0.349246396,82.37242567,40.67194666
Miscanthus,5113,162928,52.21650791,0,82.37495949,52.21650791
Switchgrass,37103,41130,39.47,0,82.4,39.47
Yard trimmings,55101,1556,9.23,0,82.4,9.23
Switchgrass,48297,573726,23.15,0,82.41,23.15
Switchgrass,28085,136603,48.41643573,0,82.41024216,48.41643573
Switchgrass,13295,18570,33.58170275,6.427484114,82.41476844,40.00918686
Miscanthus,48485,53814,20.8,0,82.42,20.8
Switchgrass,31045,37805,13.17,0,82.43,13.17
Corn stover,31147,186706,35.29325308,0,82.43107179,35.29325308
Miscanthus,5071,4997,1.79,54.67,82.45,56.46
Switchgrass,12067,34759,0,50.52,82.45,50.52
Miscanthus,27005,215365,42.44477756,0,82.45466989,42.44477756
Corn stover,38093,238495,39.87,0,82.45721826,39.87
Miscanthus,19035,76804,46.68210289,0,82.45852417,46.68210289
Switchgrass,13261,29936,30.82,0,82.46,30.82
Miscanthus,31045,41592,13.17,0,82.47,13.17
Yard trimmings,42101,12396,7.28,0,82.47,7.28
Yard trimmings,27163,1952,9.73,0,82.48,9.73
Miscanthus,21069,38669,0,61.1,82.48,61.1
Miscanthus,29147,542656,44.97184675,7.103262472,82.48881168,52.07510922
Switchgrass,13283,2675,33.95,0,82.49,33.95
Miscanthus,46059,153807,32.1,0,82.5,32.1
Corn stover,46107,39112,16.86443061,15.91448456,82.50280298,32.77891517
Switchgrass,48009,660184,32,0,82.51,32
Biosorghum,22109,5,98.28,66.17,82.52,164.45
Switchgrass,13033,26299,33.85,0,82.53,33.85
Switchgrass,48453,350321,34.17,0,82.54,34.17
Yard trimmings,17015,120,9.51,0,82.54,9.51
Yard trimmings,17145,176,9.46,0,82.54,9.46
Switchgrass,21055,73204,43.63,0,82.57,43.63
Switchgrass,45027,41768,38.24580923,0,82.57819383,38.24580923
Miscanthus,48487,95447,16.71,0,82.59,16.71
Miscanthus,42019,8727,40.14,0,82.6,40.14
Switchgrass,22003,93540,0,54.33133226,82.61788294,54.33133226
Miscanthus,40009,169524,30.23,0,82.62,30.23
Yard trimmings,51071,135,9.87,0,82.62,9.87
Yard trimmings,29175,202,9.2,0,82.63,9.2
Miscanthus,42133,133056,41.6195553,2.603794192,82.6327514,44.22334949
Miscanthus,29183,102149,15.64,54.05,82.68,69.69
Miscanthus,48023,76006,20.69,0,82.68,20.69
Miscanthus,51750,1,37.42,0,82.68,37.42
Corn stover,46045,285435,44.36054741,13.55719796,82.68536549,57.91774537
Miscanthus,31015,10861,33.88,0,82.69,33.88
Switchgrass,5071,149132,1.79,54.67,82.69,56.46
Miscanthus,48255,15668,26.48,0,82.7,26.48
Switchgrass,20143,283728,41.16806727,0,82.70885813,41.16806727
Switchgrass,48059,144222,28.67,0,82.73,28.67
Switchgrass,29007,68147,37.8,0,82.73,37.8
Yard trimmings,17053,112,10.4,0,82.73,10.4
Miscanthus,28055,96303,8.41,49.56,82.73,57.97
Miscanthus,40093,235147,31.9001468,0,82.74854448,31.9001468
Miscanthus,45005,29366,42.35,0,82.75,42.35
Switchgrass,12105,656332,42.74,0,82.77,42.74
Yard trimmings,21029,607,11.89,0,82.77,11.89
Corn stover,31023,558672,38.96466438,2.373169301,82.77043657,41.33783368
Corn stover,20151,29875,27.26763314,0,82.7907036,27.26763314
Yard trimmings,29189,8000,12.06,0,82.8,12.06
Corn stover,31097,39539,8.52,0,82.80824654,8.52
Yard trimmings,26091,793,10.01,0,82.81,10.01
Switchgrass,28115,125233,22.94710731,27.2604954,82.81852307,50.20760271
Yard trimmings,27143,121,10.87,0,82.82,10.87
Yard trimmings,18179,221,10.87,0,82.82,10.87
Switchgrass,37151,16160,35.23,0,82.83,35.23
Miscanthus,29127,232435,23.43,39.36127778,82.83395255,62.79127778
Switchgrass,48273,728018,28.41,0,82.85,28.41
Yard trimmings,27073,57,11.03,0,82.85,11.03
Corn stover,31019,813890,20.70173638,20.53275978,82.85791431,41.23449616
Miscanthus,51185,36980,50.1,0,82.86,50.1
Switchgrass,48441,295070,28.69299115,3.156966144,82.86237672,31.84995729
Switchgrass,40145,367788,27.7975847,21.65905125,82.86949351,49.45663595
Miscanthus,40015,1139568,42.42,0,82.87,42.42
Yard trimmings,18033,338,10.98,0,82.87,10.98
Switchgrass,51097,32089,36.59,0,82.87,36.59
Miscanthus,28145,2343,7.93,47,82.88,54.93
Miscanthus,38003,400379,36.37,0,82.88,36.37
Miscanthus,38049,216793,23.29275835,7.423282901,82.88661165,30.71604125
Yard trimmings,18013,121,11.2,0,82.89,11.2
Switchgrass,12061,131042,37.75503312,11.07499977,82.9053186,48.83003289
Miscanthus,37085,85988,47.13127971,0,82.90685258,47.13127971
Miscanthus,46101,50319,45.05105169,0,82.92457163,45.05105169
Corn stover,31163,275743,46,0,82.92771211,46
Yard trimmings,21199,508,10.77,0,82.93,10.77
Switchgrass,22115,54386,36.13247417,11.66317655,82.94047659,47.79565072
Miscanthus,48497,9355,39.33,0,82.95,39.33
Switchgrass,29186,3073,48.26,0,82.95,48.26
Switchgrass,20093,75301,23.43,0,82.96,23.43
Biosorghum,12037,2,101.39,61.72,82.96,163.11
Miscanthus,39125,199213,48.28,0,82.96,48.28
Switchgrass,48425,115493,31.54,9.801669365,82.96588477,41.34166937
Switchgrass,20067,68949,18.72,0,82.97,18.72
Miscanthus,18117,50792,58.48,0.153886439,82.97816979,58.63388644
Switchgrass,29217,72586,27.71603312,19.37389552,82.98007743,47.08992864
Miscanthus,48419,334103,43.93956229,3.509705091,82.98996438,47.44926738
Miscanthus,37103,41295,39.47,0,82.99,39.47
Switchgrass,13107,14404,36.51,0,82.99,36.51
Yard trimmings,29155,145,13.1,0,82.99,13.1
Miscanthus,17089,124957,40.78164969,14.80711605,82.99209576,55.58876574
Switchgrass,48325,764582,28.85319788,0,82.99529517,28.85319788
Miscanthus,5025,417,44.95,0,83,44.95
Miscanthus,5119,95024,10.76,49.03,83.01,59.79
Miscanthus,48007,3082,41.28,0,83.01,41.28
Switchgrass,34005,8951,34.2,0,83.03,34.2
Yard trimmings,46107,19,11.32,0,83.04,11.32
Miscanthus,55071,121314,3.29,56.45,83.05,59.74
Yard trimmings,17157,264,11.97,0,83.05,11.97
Switchgrass,12097,564582,39.64878965,7.66272251,83.07258914,47.31151216
Miscanthus,48281,810630,41.57514195,0,83.07306061,41.57514195
Switchgrass,21219,93939,44.87143998,0,83.07359478,44.87143998
Miscanthus,55073,257850,0,61.98708877,83.07968051,61.98708877
Miscanthus,27101,33870,49.97244996,0,83.07987954,49.97244996
Yard trimmings,39149,393,13.64,0,83.09,13.64
Yard trimmings,18045,137,12.27,0,83.11,12.27
Switchgrass,40009,571587,30.43639766,3.314211782,83.1209686,33.75060944
Yard trimmings,51127,153,12.96,0,83.13,12.96
Switchgrass,13023,7997,34.51,0,83.14,34.51
Miscanthus,38035,329647,32.45,4.184275604,83.14596799,36.6342756
Switchgrass,42067,19767,29.4253043,5.261761016,83.14813426,34.68706532
Switchgrass,48071,456983,47.48,8.852346521,83.15076482,56.33234652
Corn stover,48163,16045,48.34472546,6.102902462,83.16605734,54.44762792
Yard trimmings,37025,1475,12.29,0,83.17,12.29
Miscanthus,31009,19,31.22,0,83.18,31.22
Miscanthus,48319,111032,15.52,14.47849044,83.18577104,29.99849044
Miscanthus,5083,9851,48.81,0,83.19,48.81
Switchgrass,45063,31339,38.08,0,83.2,38.08
Miscanthus,20033,178036,34.15014593,0,83.20026197,34.15014593
Miscanthus,38051,187590,36.75,0,83.21,36.75
Miscanthus,13321,77424,5.34,50.81,83.22,56.15
Yard trimmings,29005,44,12.84,0,83.22,12.84
Switchgrass,1091,78709,37.22226759,7.916567737,83.22539341,45.13883533
Miscanthus,48213,9060,39.92,0,83.23,39.92
Miscanthus,27173,25606,44.07138015,0,83.23338983,44.07138015
Miscanthus,48453,18031,34.17,0,83.24,34.17
Miscanthus,20069,29952,25.18,0,83.25,25.18
Miscanthus,20183,375255,38.43,0,83.25,38.43
Miscanthus,18061,137474,49.44459767,15.23801737,83.25973275,64.68261504
Switchgrass,40065,364718,32.4,0,83.26,32.4
Yard trimmings,39103,1389,13.17,0,83.26,13.17
Switchgrass,48313,550974,39.14146054,10.20790175,83.2886393,49.34936229
Miscanthus,21051,10408,7.47,54.09,83.29,61.56
Miscanthus,46073,104020,37.00012132,1.066544126,83.29851115,38.06666545
Switchgrass,28145,93217,7.93,47,83.31,54.93
Switchgrass,48177,802991,26.13,12.30276779,83.3188102,38.43276779
Switchgrass,13175,18816,36.24,0,83.32,36.24
Miscanthus,29083,657071,34.02582063,32.32682416,83.32216878,66.35264479
Switchgrass,46123,143549,34.71,0,83.33,34.71
Yard trimmings,18085,621,12.76,0,83.33,12.76
Corn stover,31141,744613,27.37,20.23316492,83.33617768,47.60316492
Yard trimmings,29117,121,13.43,0,83.34,13.43
Switchgrass,28151,1145,0.52,53.49,83.35,54.01
Switchgrass,12083,292082,33.10871639,16.83341034,83.35642717,49.94212673
Miscanthus,20035,1235841,46.08422096,10.00952934,83.36687252,56.0937503
Yard trimmings,27067,339,12.6,0,83.38,12.6
Switchgrass,20039,16454,32.98,0,83.39,32.98
Switchgrass,40015,126436,42.42,0,83.4,42.42
Corn stover,31053,544657,35.19105632,9.880049976,83.40866694,45.0711063
Miscanthus,17099,525718,29.17,33.9559048,83.4158896,63.1259048
Miscanthus,29009,488980,42.72874365,16.16393153,83.43288811,58.89267518
Yard trimmings,18099,376,13.9,0,83.44,13.9
Miscanthus,46119,168587,29.77,0,83.45,29.77
Yard trimmings,39005,425,15.59,0,83.45,15.59
Yard trimmings,55111,500,13.11,0,83.45,13.11
Yard trimmings,29183,2948,15.64,0,83.46,15.64
Miscanthus,29510,113,16.55,54.05,83.46,70.6
Yard trimmings,17001,537,14.09,0,83.48,14.09
Switchgrass,5093,389876,54.9,0,83.48,54.9
Switchgrass,40059,38084,30.38,0,83.49,30.38
Switchgrass,1119,126143,0,54.52082668,83.4903626,54.52082668
Biosorghum,34039,9,93.71,85.51,83.5,179.22
Yard trimmings,10005,1625,14.2,0,83.5,14.2
Miscanthus,47189,268395,47.85745807,12.74512144,83.50220544,60.60257951
Yard trimmings,18121,137,14.29,0,83.52,14.29
Yard trimmings,39159,422,14.32,0,83.52,14.32
Miscanthus,21017,110902,36.4581214,29.59097203,83.5284884,66.04909343
Miscanthus,37007,67099,42.00131284,6.1896839,83.53982846,48.19099674
Corn stover,38081,246325,34.69,29.92742405,83.54155555,64.61742405
Miscanthus,28021,4472,0,63.29,83.55,63.29
Miscanthus,48059,739485,28.67,3.516752632,83.55831608,32.18675263
Miscanthus,48441,439964,28.47,0,83.56,28.47
Miscanthus,48503,39068,26.44,0,83.56,26.44
Miscanthus,48075,57874,27.35,0,83.57,27.35
Miscanthus,38089,213835,27.29,0,83.58,27.29
Switchgrass,21221,71541,49.34,0,83.58,49.34
Switchgrass,48187,98500,26.12931614,11.59606335,83.58345949,37.72537949
Switchgrass,5113,22812,51.57,0,83.59,51.57
Switchgrass,28141,34369,49.86,0,83.59,49.86
Yard trimmings,20079,278,13,0,83.59,13
Yard trimmings,27009,311,14.63,0,83.59,14.63
Switchgrass,1031,12303,41.47,0,83.6,41.47
Yard trimmings,17073,400,13.6,0,83.6,13.6
Yard trimmings,27025,427,16.4,0,83.6,16.4
Switchgrass,48089,771350,39.09842201,16.47118914,83.6037923,55.56961115
Switchgrass,20033,394459,34,0,83.61,34
Yard trimmings,18181,195,14.76,0,83.61,14.76
Miscanthus,48357,48749,18.53,0,83.62,18.53
Switchgrass,21143,23068,49.5,0,83.62,49.5
Yard trimmings,18073,268,14.14,0,83.63,14.14
Switchgrass,40021,325393,47.20002883,0,83.65065813,47.20002883
Switchgrass,22029,172118,49.81441563,0,83.65861543,49.81441563
Miscanthus,37185,60215,0,59.53,83.66,59.53
Switchgrass,40141,491767,35.5610249,0,83.66225137,35.5610249
Switchgrass,20157,89090,41.07971029,1.2366132,83.6678268,42.31632349
Switchgrass,51670,92,39.61,0,83.67,39.61
Switchgrass,1109,114277,29.62606588,16.66058192,83.68020048,46.2866478
Switchgrass,1133,24622,48.21063277,0,83.69491999,48.21063277
Miscanthus,55131,91534,20.13,49.73,83.7,69.86
Yard trimmings,39101,529,14.55,0,83.7,14.55
Yard trimmings,51119,86,13.94,0,83.7,13.94
Miscanthus,13211,93555,3.28,54.82,83.72,58.1
Miscanthus,20039,110440,32.98,0,83.73,32.98
Switchgrass,5061,216181,27.52,27.5682813,83.74399841,55.0882813
Switchgrass,42109,8926,34.63,0,83.75,34.63
Miscanthus,26017,22669,43.65158278,0,83.7655684,43.65158278
Miscanthus,45043,7690,48.17,0,83.78,48.17
Switchgrass,45017,20768,25.28,20.96224239,83.78424451,46.24224239
Switchgrass,20077,130103,41.15,0,83.8,41.15
Yard trimmings,37139,324,15.45,0,83.81,15.45
Miscanthus,27127,15718,0,57.98,83.82,57.98
Miscanthus,13277,31628,22,31.78115056,83.82288131,53.78115056
Switchgrass,48281,4475,41.56,0,83.83,41.56
Yard trimmings,29219,262,17.67,0,83.83,17.67
Yard trimmings,39069,224,15.81,0,83.83,15.81
Miscanthus,48183,70,48.85,0,83.86,48.85
Yard trimmings,27023,97,15.98,0,83.86,15.98
Switchgrass,18061,38583,53.20296478,0,83.86158204,53.20296478
Switchgrass,20137,88170,37.9,0,83.87,37.9
Yard trimmings,29195,187,15.41,0,83.87,15.41
Miscanthus,20009,276173,42.15,0,83.87,42.15
Switchgrass,20183,189711,38.98922113,0,83.87399508,38.98922113
Miscanthus,38041,133761,23.55,0,83.89,23.55
Yard trimmings,29510,2552,16.55,0,83.89,16.55
Miscanthus,45061,56689,42.8122477,11.14490907,83.89190037,53.95715677
Miscanthus,27055,231491,38.9,30.30365682,83.89339443,69.20365682
Miscanthus,28035,288,3.16,57.3,83.91,60.46
Miscanthus,26005,105980,0,59.60544027,83.92623335,59.60544027
Miscanthus,27025,84371,16.4,51.94,83.93,68.34
Yard trimmings,18097,7344,14.45,0,83.93,14.45
Miscanthus,38093,468472,40.21639285,0,83.93738053,40.21639285
Miscanthus,13103,8995,49.39,0,83.94,49.39
Yard trimmings,29137,70,16.36,0,83.94,16.36
Yard trimmings,27131,519,15.35,0,83.95,15.35
Miscanthus,34005,23891,34.2,0,83.96,34.2
Switchgrass,13279,17603,40.59,0,83.97,40.59
Miscanthus,51057,24543,43.11,0,83.98,43.11
Switchgrass,40055,371229,37.5,0,83.98,37.5
Yard trimmings,27093,184,16.24,0,83.99,16.24
Switchgrass,13177,13040,40.07,0,84,40.07
Switchgrass,20055,46131,32.88,0,84,32.88
Switchgrass,37007,29825,41.87,0,84,41.87
Yard trimmings,55011,107,16.65,0,84,16.65
Miscanthus,42123,439,53.04,0,84,53.04
Miscanthus,31065,156490,29.86514167,8.709177711,84.00265391,38.57431938
Miscanthus,22091,90,56.36,0,84.01,56.36
Miscanthus,48297,9329,23.15,0,84.01,23.15
Yard trimmings,55055,675,15.66,0,84.01,15.66
Miscanthus,28141,279,49.86,0,84.02,49.86
Miscanthus,48009,51996,32,0,84.02,32
Miscanthus,48155,46339,19.78,0,84.02,19.78
Miscanthus,8099,66817,10.3,0,84.02,10.3
Corn stover,38003,120050,36.37,0,84.02063515,36.37
Yard trimmings,17035,87,16.81,0,84.03,16.81
Miscanthus,38095,181002,26.54337112,11.90713915,84.03240749,38.45051027
Yard trimmings,17061,109,16.84,0,84.04,16.84
Yard trimmings,18011,472,16.47,0,84.04,16.47
Yard trimmings,18003,2886,16.4,0,84.05,16.4
Yard trimmings,27011,41,16.92,0,84.05,16.92
Corn stover,38053,10195,14.43,48.92,84.05007749,63.35
Miscanthus,20185,101289,43.52,0,84.08,43.52
Switchgrass,28035,31843,3.16,57.3,84.08,60.46
Switchgrass,45043,6256,48.17,0,84.08,48.17
Yard trimmings,17075,234,17.04,0,84.08,17.04
Yard trimmings,21101,371,14.5,0,84.08,14.5
Yard trimmings,29087,37,18.51,0,84.1,18.51
Yard trimmings,55027,709,16.25,0,84.11,16.25
Corn stover,28151,18866,0.52,0,84.11,0.52
Yard trimmings,12059,158,17.22,0,84.11,17.22
Yard trimmings,20049,22,17.3,0,84.13,17.3
Switchgrass,38037,20861,6.33,0,84.13,6.33
Miscanthus,13021,2725,6.34,54.08,84.14,60.42
Yard trimmings,26049,3342,13.85,0,84.15,13.85
Yard trimmings,55105,1282,16.09,0,84.15,16.09
Yard trimmings,18009,100,17.51,0,84.17,17.51
Yard trimmings,18081,1148,16.38,0,84.17,16.38
Miscanthus,27151,22260,37.39015139,16.19257862,84.2090593,53.58273001
Switchgrass,28055,33187,8.41,49.56,84.21,57.97
Yard trimmings,21093,856,17.21,0,84.21,17.21
Yard trimmings,24011,261,17.33,0,84.21,17.33
Miscanthus,20145,118366,0,47.245459,84.22022422,47.245459
Corn stover,31035,725367,32.61262398,13.3488971,84.22096187,45.96152108
Yard trimmings,27049,370,17.78,0,84.23,17.78
Switchgrass,48507,9284,23.62,0,84.24,23.62
Switchgrass,48007,1643,41.28,0,84.25,41.28
Yard trimmings,42001,811,17.05,0,84.25,17.05
Miscanthus,38017,618796,47.37574464,0,84.25032261,47.37574464
Switchgrass,5083,263896,49.74886736,1.831032907,84.25407774,51.57990027
Switchgrass,22091,76949,49.605477,42.79872929,84.25807132,92.40420629
Miscanthus,54025,20571,51.37,0,84.26,51.37
Yard trimmings,37133,1470,16.79,0,84.27,16.79
Switchgrass,48045,29334,34.69,0,84.28,34.69
Switchgrass,29127,23477,43.25,0,84.29,43.25
Switchgrass,28021,63569,0,63.29,84.29,63.29
Switchgrass,40033,461567,43.73121861,3.553871941,84.295649,47.28509055
Corn stover,31167,211744,37.01051803,22.24414349,84.32527425,59.25466152
Switchgrass,40071,183661,11.45,41.9410258,84.33412162,53.3910258
Biosorghum,20133,197699,0,0,84.34,0
Miscanthus,26057,84304,0,63.47,84.36,63.47
Yard trimmings,18057,2314,18.14,0,84.37,18.14
Miscanthus,40055,151382,37.54297684,0.30015299,84.37861516,37.84312983
Switchgrass,24039,35967,0,47.83,84.38,47.83
Switchgrass,5001,336202,54.68929923,0,84.39196144,54.68929923
Miscanthus,39175,222613,36.09,28.76038313,84.39673321,64.85038313
Miscanthus,27103,109633,0,63.51,84.4,63.51
Yard trimmings,37187,102,18.67,0,84.41,18.67
Yard trimmings,20067,63,18.72,0,84.42,18.72
Miscanthus,51135,69093,7.99,56.32,84.43,64.31
Switchgrass,48175,610515,38.82,0,84.43,38.82
Yard trimmings,26063,260,18.79,0,84.43,18.79
Yard trimmings,20081,33,18.57,0,84.44,18.57
Switchgrass,21217,62560,53.04642903,0,84.44079731,53.04642903
Switchgrass,13205,41442,30.35155374,17.21882197,84.44199918,47.57037571
Yard trimmings,17097,5610,18.01,0,84.45,18.01
Yard trimmings,55059,1338,20.44,0,84.45,20.44
Yard trimmings,55079,7632,19.35,0,84.45,19.35
Miscanthus,31163,83282,46.49634255,0,84.45630016,46.49634255
Switchgrass,21139,40245,52.89,0,84.46,52.89
Switchgrass,48199,98026,52.62438292,0,84.46979822,52.62438292
Miscanthus,36021,8890,59.66,0,84.47,59.66
Miscanthus,48051,26862,27.85037748,20.29124972,84.4714407,48.1416272
Miscanthus,20075,19267,19.26,0,84.48,19.26
Miscanthus,19127,247318,35.88,32.78758521,84.48283247,68.66758521
Miscanthus,22051,12,11.1,48.67,84.49,59.77
Switchgrass,20109,27107,33.86,0,84.49,33.86
Miscanthus,1117,3651,36.60571898,18.76520405,84.50802246,55.37092303
Miscanthus,26093,49782,10.17,60.91,84.51,71.08
Yard trimmings,27105,173,21.47,0,84.52,21.47
Yard trimmings,51095,556,19.21,0,84.52,19.21
Corn stover,31067,199193,35.99499179,20.41229401,84.5383772,56.4072858
Miscanthus,46111,4374,43.86,0,84.55,43.86
Yard trimmings,17147,132,20.27,0,84.55,20.27
Miscanthus,20093,120535,23.43,0,84.57,23.43
Miscanthus,27105,32730,21.47,41.85,84.57,63.32
Yard trimmings,20115,99,19.47,0,84.57,19.47
Miscanthus,17097,36883,18.01,56.41,84.58,74.42
Switchgrass,5119,34161,10.76,49.03,84.59,59.79
Switchgrass,20203,18115,19.78,15.93682473,84.59497378,35.71682473
Switchgrass,20009,277530,42.15,0,84.6,42.15
Miscanthus,29093,87591,0,73.35079255,84.60736035,73.35079255
Switchgrass,48321,433489,38.75239815,17.48889713,84.61046896,56.24129528
Switchgrass,40139,119138,28.77,0,84.62,28.77
Switchgrass,8017,90448,22.74650451,6.18197948,84.62157439,28.92848399
Miscanthus,48117,165322,24.73,0,84.63,24.73
Yard trimmings,29159,338,18.74,0,84.63,18.74
Yard trimmings,39033,343,19.75,0,84.63,19.75
Miscanthus,48027,94236,44.43613332,6.015269748,84.63975636,50.45140307
Switchgrass,55077,22286,37.07,0,84.64,37.07
Yard trimmings,17193,117,19.39,0,84.64,19.39
Yard trimmings,24013,1337,16.67,0,84.64,16.67
Miscanthus,20137,132438,38.02734472,0.424221447,84.64939383,38.45156617
