feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost,avg_dist
Coppice wood,42031,32968,35.02,100.0709358,71.11227493,135.0909358
Residues,26053,57,10.01,65.83,71.13,75.84
Wastes,39051,1521,47.82,0,71.13,47.82
Wastes,51149,1325,46.21,0,71.13,46.21
Coppice wood,18113,120001,31.52,97.84128474,71.13571762,129.3612847
Wastes,42053,274,45.92,0,71.14,45.92
Residues,1107,6389,11.04,66.76,71.15,77.8
Coppice wood,29093,156,0,136.37,71.15,136.37
Wastes,51081,423,47.78,0,71.16,47.78
Residues,13113,2169,15.3,64.41,71.16,79.71
Wastes,51670,799,45.64,0,71.16,45.64
Residues,13193,1987,28.12,50.81,71.17,78.93
Coppice wood,25015,16407,51.08906199,75.95347474,71.1745956,127.0425367
Residues,13301,5134,6.32,82.95,71.18,89.27
Residues,5145,1803,61.61,0,71.19,61.61
Coppice wood,50011,693,45.85,65,71.19,110.85
Residues,13055,1126,14.57,57.52,71.21,72.09
Non coppice wood,17001,273556,14.09,0,71.21,14.09
Residues,37179,2143,21.54,59.18,71.22,80.72
Coppice wood,19043,195,37.36,91.06,71.22,128.42
Coppice wood,34005,4203,34.2,91.72,71.22,125.92
Residues,26151,74,59.33,0,71.23,59.33
Residues,42025,760,2.38,68.76,71.23,71.14
Residues,5135,3335,0,82.6,71.24,82.6
Residues,44009,2061,13.74,56.72,71.24,70.46
Wastes,1043,820,28.58,0,71.24,28.58
Non coppice wood,17145,137408,9.46,0,71.25,9.46
Coppice wood,37091,14375,18.3,82.54,71.25,100.84
Coppice wood,36043,75020,38.99220981,91.50555945,71.2593611,130.4977693
Coppice wood,51700,244,39.41,89.27,71.26,128.68
Coppice wood,47173,27567,40.17,79.52,71.27,119.69
Residues,28099,14395,18.41,61.38,71.28,79.79
Residues,33015,930,16.59,53.69,71.28,70.28
Coppice wood,21165,29668,43.31,85.71,71.28,129.02
Coppice wood,24001,17195,41.13,75.87,71.28,117
Wastes,29195,840,48.2,0,71.29,48.2
Residues,29009,704,56.05,0,71.29,56.05
Coppice wood,51085,60176,38.7,79.39,71.29,118.09
Coppice wood,54031,77717,26.96,86.7,71.3,113.66
Residues,26127,74,13.7,59.98,71.31,73.68
Wastes,19185,227,18.35,0,71.33,18.35
Wastes,24003,19698,5.65,60.44,71.33,66.09
Wastes,40113,1717,17.79,0,71.33,17.79
Non coppice wood,26091,1072,10.01,0,71.33,10.01
Residues,37001,2514,16.23,65.05,71.34,81.28
Residues,29153,249,50.17,0,71.34,50.17
Residues,20011,5444,49.87,0,71.35,49.87
Non coppice wood,47177,128061,12.33,0,71.35,12.33
Residues,41029,16891,15.29,65.79,71.36,81.08
Coppice wood,26145,173,37.45,74.82,71.36,112.27
Coppice wood,37117,19194,34.75,53.02,71.36,87.77
Coppice wood,51155,1561,31.98,75.92,71.36,107.9
Coppice wood,23005,228,21.68,113.85,71.36,135.53
Coppice wood,13123,18172,39.41,84.5,71.37,123.91
Non coppice wood,29117,170495,13.43,0,71.39,13.43
Residues,12091,2864,70.03,0,71.4,70.03
Residues,47071,3547,13.99,65.58,71.4,79.57
Non coppice wood,5087,317753,13.05,0,71.4,13.05
Residues,51550,2012,14.9,61.16,71.41,76.06
Residues,47169,435,60.97,0,71.43,60.97
Residues,37185,8191,0,87.46,71.43,87.46
Residues,47023,263,66.42,0,71.43,66.42
Coppice wood,36017,77617,46.90990737,83.58449193,71.43373295,130.4943993
Residues,13189,4386,6.23,82.95,71.44,89.18
Wastes,5125,3994,33.15,0,71.44,33.15
Residues,26053,3884,10.01,65.83,71.44760556,75.84
Residues,29183,4434,15.64,58.44,71.45,74.08
Non coppice wood,19175,127884,10.41,0,71.45,10.41
Residues,12103,150,8.21,80,71.46,88.21
Residues,41029,11927,15.29,65.79,71.46,81.08
Coppice wood,37181,9508,16.88,87.46,71.46,104.34
Residues,12069,972,22.5,54.65,71.47,77.15
Residues,51031,3854,24.77,56.32,71.47,81.09
Residues,45065,6041,14.5,65.23,71.47977156,79.73
Residues,28131,9214,26.13,57.3,71.48,83.43
Non coppice wood,20003,176050,4.34,0,71.49,4.34
Non coppice wood,25021,230,9.66,0,71.49,9.66
Residues,25009,6287,16.94,53.69,71.49955305,70.63
Residues,51065,1447,19.96,63.05,71.5,83.01
Residues,12005,1950,63.76,0,71.5,63.76
Wastes,21003,723,49.2,0,71.5,49.2
Residues,47181,894,13.69,65.58,71.51,79.27
Residues,29011,1647,0.43,65.98,71.54,66.41
Wastes,39113,19136,4.45,59.32,71.54,63.77
Wastes,51075,763,0,63.05,71.54,63.05
Wastes,21219,452,46.66,0,71.55,46.66
Coppice wood,39087,42674,24.8,104.4,71.56,129.2
Residues,44003,1847,12.01,56.72,71.56,68.73
Residues,13099,1124,62.68,0,71.56,62.68
Coppice wood,29061,91591,38.06331878,101.1443784,71.57615552,139.2076972
Residues,45079,8525,22.04,59.89,71.58,81.93
Residues,28111,763,20.55,57.3,71.58,77.85
Residues,45045,4724,5.5,84.22,71.6,89.72
Coppice wood,51091,80424,28.84,88.45,71.61,117.29
Residues,13261,3916,30.82,50.81,71.62,81.63
Residues,53035,3993,4.42,61.94,71.62,66.36
Residues,28131,724,26.13,57.3,71.65,83.43
Residues,13115,235,10.55,57.52,71.65,68.07
Residues,29009,795,56.05,0,71.65,56.05
Non coppice wood,1029,46547,12.46,0,71.65,12.46
Residues,26093,134,10.17,66.84,71.66,77.01
Wastes,5045,4239,34.53,0,71.66,34.53
Wastes,6111,29882,46.35,0,71.66,46.35
Wastes,21061,434,47.77,0,71.66,47.77
Residues,48403,28154,50.11908077,25.743039,71.66166868,75.86211977
Residues,13299,1411,19.34,56.73,71.67,76.07
Wastes,13019,682,18.91,0,71.67,18.91
Wastes,13031,2605,19.04,0,71.67,19.04
Residues,5013,11139,14.74,69.07,71.68,83.81
Residues,5007,2052,26.71,49.6,71.68,76.31
Residues,28101,8491,17.53,61.38,71.68,78.91
Wastes,17095,1871,0.62,64.16,71.68,64.78
Wastes,51185,1583,50.1,0,71.69,50.1
Coppice wood,20031,3903,35.29,61.8,71.69,97.09
Residues,45085,8738,20.4,59.89,71.7,80.29
Wastes,55101,6963,9.23,56.41,71.7,65.64
Non coppice wood,19105,558,16.5,0,71.7,16.5
Residues,55099,3272,23.89,49.74,71.71706601,73.63
Residues,37051,1695,18.51,60.95,71.72,79.46
Residues,37003,2816,9.66,71.32,71.72,80.98
Non coppice wood,36093,388,9.9,0,71.72,9.9
Residues,1105,1227,16.04,60.95,71.73,76.99
Coppice wood,26117,99392,38.7,74.82,71.73,113.52
Residues,13111,2041,66.37,0,71.74,66.37
Non coppice wood,17101,18,14.84,0,71.74,14.84
Coppice wood,13187,8,37.73,84.5,71.74,122.23
Residues,37185,2589,0,87.46,71.75,87.46
Coppice wood,51185,1312,50.1,75.92,71.75,126.02
Residues,26117,889,52.69,0,71.76,52.69
Residues,1095,4467,18.22,64.87,71.76210208,83.09
Residues,27095,340,61.36,0,71.77,61.36
Non coppice wood,39025,2997,13.7,0,71.77,13.7
Coppice wood,39079,45072,15.93,118.28,71.77,134.21
Residues,13247,2437,29.04,64.41,71.78,93.45
Residues,33015,993,16.59,53.69,71.78,70.28
Residues,54029,1682,48.5162604,7.550445898,71.78739596,56.0667063
Wastes,38033,65,44.54,0,71.79,44.54
Wastes,54039,6873,54.51,0,71.79,54.51
Coppice wood,36015,26249,31.5,94.79,71.79,126.29
Residues,37193,1168,11.14,71.32,71.8,82.46
Wastes,26005,4003,0,67.54,71.8,67.54
Coppice wood,18161,70810,40.48,94.21,71.8,134.69
Coppice wood,1049,1322,27.52,97.8,71.82,125.32
Wastes,38079,514,40.71,0,71.83,40.71
Coppice wood,20153,62402,39.07,0,71.83,39.07
Wastes,40091,734,21.37,0,71.84,21.37
Non coppice wood,17157,178830,11.97,0,71.84,11.97
Residues,5139,20992,15.14,69.07,71.85,84.21
Coppice wood,26013,121,29.76,83.56,71.85,113.32
Coppice wood,54037,46532,32.68,94.31,71.85,126.99
Wastes,37129,7480,49.41,0,71.86,49.41
Coppice wood,26111,7216,29.45,90.01,71.86,119.46
Wastes,55041,328,18.23,42.36,71.87,60.59
Residues,51031,3119,24.77,56.32,71.88,81.09
Residues,37119,3689,24.43,59.18,71.88,83.61
Wastes,6085,65852,5.89,60.77,71.88,66.66
Wastes,29211,233,0.15,65.98,71.89,66.13
Wastes,42025,2323,2.38,68.76,71.89,71.14
Residues,1011,22034,20.06,67.11,71.9,87.17
Residues,9001,307,10.51,57.26,71.9,67.77
Wastes,1011,22034,20.06,67.11,71.9,87.17
Wastes,21027,719,51.02,0,71.9,51.02
Wastes,29189,35796,12.06,58.44,71.9,70.5
Wastes,47177,1422,12.33,0,71.9,12.33
Residues,1033,1541,27.1,48.81,71.91,75.91
Wastes,20011,531,49.87,0,71.91,49.87
Wastes,37085,4371,52.32,0,71.91,52.32
Residues,20107,649,33.85,55.98,71.92,89.83
Wastes,1093,1012,29.97,0,71.92,29.97
Non coppice wood,22127,1009,0,0,71.92,0
Coppice wood,17031,6983,75.13,56.41,71.92,131.54
Coppice wood,42087,56094,34.62,92.08,71.92,126.7
Residues,55107,15453,14.7,49.74,71.92391574,64.44
Residues,33015,5221,16.59,53.69,71.92898678,70.28
Residues,45051,4244,20.3,59.08,71.93,79.38
Wastes,5099,319,34.93,0,71.93,34.93
Non coppice wood,19159,54353,13.7,0,71.93,13.7
Wastes,25005,19700,37.62950457,18.53045279,71.94365482,56.15995736
Wastes,47059,2455,12.15,0,71.95,12.15
Residues,26057,2805,53.13,0,71.96,53.13
Wastes,48351,513,13.19,0,71.96,13.19
Wastes,26081,21981,32.14563441,22.38382148,71.96512807,54.52945589
Residues,39053,549,16.12,59.4,71.97,75.52
Coppice wood,54101,179,54.44,73.14,71.97,127.58
Wastes,1071,325,30.32,0,71.98,30.32
Wastes,29071,3626,51.71,0,71.98,51.71
Residues,47051,1052,1.57,85.91,71.99,87.48
Coppice wood,26051,16338,6.41,114.02,72,120.43
Coppice wood,54067,41025,24.19,115.19,72,139.38
Residues,51037,5023,26.86,56.32,72.02,83.18
Residues,47181,1309,13.69,65.58,72.02,79.27
Residues,51141,3597,17.67,62.55,72.02,80.22
Wastes,29153,344,50.17,0,72.02,50.17
Non coppice wood,47137,5114,14.41,0,72.02,14.41
Residues,37119,536,24.43,59.18,72.03,83.61
Coppice wood,54057,28407,28.01,81.13,72.04,109.14
Wastes,37065,1992,50.01,0,72.04,50.01
Coppice wood,37133,746,16.79,80.26,72.04,97.05
Residues,12091,496,70.03,0,72.05,70.03
Wastes,18163,6466,5.5,55.83,72.05,61.33
Residues,42015,1370,7.01,64.94,72.07,71.95
Residues,47071,1571,13.99,65.58,72.08,79.57
Residues,37179,2141,21.54,59.18,72.09,80.72
Wastes,55053,732,1.41,68.34,72.09,69.75
Coppice wood,19163,15856,26.59,122.86,72.09,149.45
Residues,47023,929,66.42,0,72.11,66.42
Residues,13055,707,14.57,57.52,72.12,72.09
Residues,21149,711,62.63,0,72.12,62.63
Wastes,44003,5898,12.01,56.72,72.12,68.73
Wastes,19055,628,21.87,0,72.13,21.87
Coppice wood,51043,45392,31.99,94.31,72.13,126.3
Residues,1113,2843,16.15,67.11,72.14,83.26
Residues,21165,1394,66.34,0,72.14,66.34
Wastes,17137,1262,49.69,0,72.14,49.69
Non coppice wood,39061,68,12.96,0,72.14,12.96
Residues,54047,2133,58.47,0,72.15,58.47
Non coppice wood,18027,308,17.45,0,72.15,17.45
Residues,13301,1027,6.32,82.95,72.16,89.27
Coppice wood,26133,43707,38.65707644,80.20740316,72.16599172,118.8644796
Residues,51145,8758,11.32,79.39,72.17,90.71
Wastes,26085,411,50.65,0,72.17,50.65
Wastes,51197,1050,55.42,0,72.17,55.42
Wastes,48053,1577,14.15,0,72.18,14.15
Residues,37001,1211,16.23,65.05,72.19,81.28
Residues,27007,232,6.51,75.29,72.20323276,81.8
Non coppice wood,37143,47154,3.27,0,72.21,3.27
Wastes,37063,10098,53.15,0,72.21,53.15
Coppice wood,54071,112842,25.68,88.45,72.21,114.13
Residues,45039,19084,27.12,58.27,72.22,85.39
Residues,51109,9660,22.91,63.05,72.22,85.96
Residues,51037,3361,26.86,56.32,72.23,83.18
Residues,51810,1452,20.04,61.16,72.24,81.2
Wastes,47137,182,14.41,0,72.24,14.41
Coppice wood,39053,67975,16.12,118.28,72.24,134.4
Residues,13019,6806,46.68290479,30.61442698,72.2438231,77.29733177
Residues,45017,3686,25.28,59.89,72.25,85.17
Residues,50015,1390,12.28,65,72.25,77.28
Residues,26127,895,13.7,59.98,72.26,73.68
Wastes,13277,1466,22,0,72.27,22
Wastes,36033,1853,52.63,0,72.27,52.63
Residues,28029,23349,20.19,67.98,72.28,88.17
Residues,20023,1531,58.67,0,72.28,58.67
Wastes,30019,64,0,0,72.28,0
Coppice wood,9003,383,17.51,131.65,72.28,149.16
Coppice wood,51103,12765,32.71,89.27,72.29,121.98
Non coppice wood,54035,9113,11.94,0,72.29,11.94
Coppice wood,17135,27582,32.25135958,102.9334414,72.29664781,135.184801
Non coppice wood,47085,76486,15.95,0,72.3,15.95
Residues,13255,3572,24.97,64.41,72.31,89.38
Non coppice wood,54087,9753,12.17,0,72.31,12.17
Coppice wood,47175,396,32.21,100.7,72.32,132.91
Non coppice wood,19185,124772,18.35,0,72.32,18.35
Wastes,21147,645,52.93,0,72.33,52.93
Residues,42019,3348,18.78,56.95,72.33,75.73
Residues,1133,31394,44.15588902,33.54400905,72.33177868,77.69989807
Residues,1011,1816,20.06,67.11,72.34,87.17
Wastes,1011,1816,20.06,67.11,72.34,87.17
Wastes,40083,1562,23.75,0,72.34,23.75
Wastes,17097,25092,29.72610075,33.36220309,72.35496254,63.08830384
Residues,29053,690,29.1,50.46,72.36,79.56
Wastes,55107,512,14.7,49.74,72.36,64.44
Coppice wood,17195,11277,26,122.86,72.36,148.86
Wastes,20095,280,52.37,0,72.37,52.37
Coppice wood,34015,12559,31.94,91.72,72.37,123.66
Residues,28099,3905,18.41,61.38,72.38,79.79
Wastes,53041,2702,50.57,0,72.39,50.57
Residues,13261,583,30.82,50.81,72.4,81.63
Wastes,28061,591,14.48,0,72.4,14.48
Residues,44009,6366,13.74,56.72,72.41,70.46
Residues,13061,399,71.7,0,72.41,71.7
Residues,37051,2622,18.51,60.95,72.41,79.46
Residues,13189,498,6.23,82.95,72.41,89.18
Residues,12069,2900,22.5,54.65,72.42,77.15
Wastes,18167,3884,10.26,53.56,72.44,63.82
Coppice wood,34007,994,30.12,91.72,72.44,121.84
Non coppice wood,19055,3912,21.87,0,72.45,21.87
Residues,48185,5239,70.65,0,72.47,70.65
Residues,51083,12065,28.79,56.32,72.47,85.11
Wastes,26117,2255,52.69,0,72.47,52.69
Residues,28029,6889,20.19,67.98,72.48,88.17
Residues,45039,10144,27.12,58.27,72.48,85.39
Residues,34011,6199,5.84,67.42,72.48,73.26
Residues,47165,582,65.31,0,72.49,65.31
Wastes,17107,1073,4.08,63.02,72.49,67.1
Residues,47103,829,26.09,64.26,72.5,90.35
Residues,27007,246,6.51,75.29,72.51,81.8
Wastes,1003,7158,32.77,0,72.51,32.77
Coppice wood,21175,26882,43.45,85.71,72.51,129.16
Residues,28147,36440,10.43,82.96,72.52,93.39
Residues,42015,13515,7.01,64.94,72.52,71.95
Residues,21199,780,10.77,78.28,72.53,89.05
Wastes,17171,189,54.04,0,72.53,54.04
Coppice wood,39163,16444,34.50810873,99.65829482,72.53091584,134.1664036
Residues,47013,1558,69.17,0,72.53202824,69.17
Residues,45045,2120,5.5,84.22,72.53267925,89.72
Wastes,1083,2332,34.78,0,72.54,34.78
Wastes,37197,1361,55.33,0,72.54,55.33
Residues,28131,5296,26.13,57.3,72.54709592,83.43
Coppice wood,37105,47,29.12,65.05,72.55,94.17
Residues,13131,5501,20.45966006,61.50682421,72.55777313,81.96648427
Wastes,13173,373,22.82,0,72.56,22.82
Residues,45079,3159,22.04,59.89,72.57,81.93
Non coppice wood,42011,86370,14.78,0,72.57,14.78
Residues,25009,7215,16.94,53.69,72.57,70.63
Wastes,45091,8390,31.42,0,72.58,31.42
Wastes,28091,944,15.23,0,72.59,15.23
Wastes,47085,654,15.95,0,72.59,15.95
Non coppice wood,51077,135255,13.53,0,72.59,13.53
Residues,37185,3067,0,87.46,72.6032866,87.46
Coppice wood,51001,59247,29.23778369,97.48272014,72.60867487,126.7205038
Residues,51031,4324,24.77,56.32,72.61,81.09
Wastes,47017,1024,16.05,0,72.61,16.05
Coppice wood,51199,466,34.13,89.27,72.61,123.4
Residues,28075,2677,73.22,0,72.62,73.22
Residues,28111,3037,20.55,57.3,72.63,77.85
Residues,13077,5568,33.84,64.41,72.64,98.25
Wastes,29183,13190,15.64,58.44,72.64,74.08
Residues,1047,26921,24.18,60.95,72.65,85.13
Residues,27087,18,27.01,53.32,72.65,80.33
Residues,51065,1592,19.96,63.05,72.65,83.01
Wastes,28067,2446,14.72,0,72.65,14.72
Wastes,38005,242,44.37,0,72.66,44.37
Residues,1095,1830,18.22,64.87,72.67,83.09
Wastes,38043,87,44.41,0,72.67,44.41
Wastes,47063,2244,16.75,0,72.67,16.75
Residues,6041,3173,34.69,45.26,72.67887803,79.95
Residues,13129,1662,23.67,57.52,72.68,81.19
Residues,37069,7145,25.91,59.53,72.68,85.44
Residues,51083,2397,28.79,56.32,72.68,85.11
Residues,5013,7832,14.74,69.07,72.68,83.81
Wastes,40119,2807,22.24,0,72.68,22.24
Coppice wood,24031,46722,32.35,98.10878323,72.68821241,130.4587832
Residues,51810,776,20.04,61.16,72.69,81.2
Non coppice wood,17067,585,20.77,0,72.7,20.77
Residues,28157,48681,23.39,65.51,72.71,88.9
Wastes,29049,733,5.51,64.45,72.71,69.96
Wastes,51183,427,7.75,60.59,72.71,68.34
Coppice wood,37051,16314,18.51,60.95,72.71,79.46
Coppice wood,33009,64,20.48,120.19,72.71,140.67
Residues,1055,4040,26.15,69.6,72.72,95.75
Residues,1119,23179,0,103.9,72.74,103.9
Residues,12123,1780,71.71,0,72.75,71.71
Residues,48185,1848,70.65,0,72.75,70.65
Residues,29031,3210,8.56,67.13,72.75,75.69
Wastes,1069,7650,32.84,0,72.75,32.84
Wastes,39123,1480,51.52,0,72.75,51.52
Wastes,19039,334,24.61,0,72.76,24.61
Non coppice wood,29137,157166,16.36,0,72.76,16.36
Residues,1111,10076,35.84006749,49.12445415,72.76443033,84.96452164
Wastes,51029,610,54.42,0,72.78,54.42
Non coppice wood,51071,53335,9.87,0,72.79,9.87
Residues,1033,37,27.1,48.81,72.79,75.91
Residues,39053,293,16.12,59.4,72.79,75.52
Coppice wood,54011,18200,31.13,104.4,72.8,135.53
Residues,28147,2806,10.43,82.96,72.81,93.39
Wastes,26023,1565,5.37,61.27,72.81,66.64
Residues,26109,8326,0,72.42,72.81648931,72.42
Residues,51181,8281,28.02,60.59,72.82,88.61
Wastes,37163,2285,8.16,60.95,72.82,69.11
Residues,55129,604,63.9,0,72.83,63.9
Coppice wood,36099,12881,35.34,94.79,72.84,130.13
Residues,5139,4877,15.14,69.07,72.85,84.21
Wastes,21209,1753,14.35,58.79,72.86,73.14
Wastes,37083,1929,59.96,0,72.86,59.96
Non coppice wood,29033,157816,18.83,0,72.86,18.83
Residues,56007,8717,24.69,70.18,72.88,94.87
Coppice wood,17103,93064,21.45,121.6879768,72.88041552,143.1379768
Wastes,12039,1669,53.87,0,72.89,53.87
Residues,37119,1007,24.43,59.18,72.9,83.61
Residues,28157,3980,23.39,65.51,72.91,88.9
Residues,45085,2688,20.4,59.89,72.91486607,80.29
Wastes,29011,442,0.43,65.98,72.92,66.41
Wastes,40061,461,24.8,0,72.93,24.8
Coppice wood,51530,25,38.48,92.44,72.93,130.92
Residues,13077,5636,33.84,64.41,72.94,98.25
Residues,44007,1445,23.81,56.72,72.94678201,80.53
Wastes,6081,26496,22.69,45.26,72.95,67.95
Residues,47103,2998,26.09,64.26,72.95,90.35
Residues,37131,5938,11.31,82.54,72.97,93.85
Wastes,47011,3617,18.09,0,72.97,18.09
Residues,33015,7181,16.59,53.69,72.97375853,70.28
Residues,51149,5587,28.7,60.59,72.98,89.29
Residues,54051,8650,59.88,0,72.98,59.88
Wastes,44009,4516,13.74,56.72,72.98,70.46
Wastes,48453,39242,34.17,0,72.98,34.17
Wastes,21081,876,15.83,58.79,72.99,74.62
Coppice wood,51650,267,49.79,89.27,72.99,139.06
Residues,25027,13469,13.46,62.88,72.993047,76.34
Residues,37021,1069,27.59,55.57,73,83.16
Residues,47037,443,24.14,63.18,73,87.32
Wastes,37149,724,9.34,55.57,73,64.91
Non coppice wood,29219,62164,17.67,0,73,17.67
Coppice wood,51069,57785,45.71981777,84.03835996,73.00341732,129.7581777
Residues,13067,1402,32.98,64.41,73.01,97.39
Wastes,53035,9108,4.42,61.94,73.01,66.36
Residues,55023,207,21.35,59.46,73.02,80.81
Residues,37013,5711,31.43,53.02,73.02998424,84.45
Coppice wood,17161,11352,24.73,122.86,73.03,147.59
Residues,37107,1774,30.86,53.02,73.03,83.88
Residues,36103,2212,12.74,61.86,73.04,74.6
Wastes,20023,96,58.67,0,73.04,58.67
Residues,1011,5684,20.06,67.11,73.05,87.17
Coppice wood,39009,41990,38.48769469,97.26357085,73.05742558,135.7512655
Residues,13049,4604,31.01,56.73,73.06,87.74
Residues,13097,663,34.36,64.41,73.06,98.77
Residues,41067,3384,17.24,69.88,73.07,87.12
Coppice wood,33001,47,28.39,120.19,73.07,148.58
Wastes,9001,33454,10.51,57.26,73.08,67.77
Non coppice wood,36095,3483,17.97,0,73.08,17.97
Coppice wood,26019,125,7.34,119.57,73.08,126.91
Residues,1047,926,24.18,60.95,73.09,85.13
Residues,40135,48,25.89,71.48,73.09,97.37
Wastes,12079,676,56.04,0,73.1,56.04
Residues,13015,3470,26.53,57.52,73.12,84.05
Wastes,29510,11418,16.55,58.44,73.12,74.99
Wastes,48147,1204,17.34,0,73.12,17.34
Wastes,19135,289,26.27,0,73.13,26.27
Non coppice wood,21117,310,19.95,0,73.13,19.95
Coppice wood,51036,12674,25.11,89.27,73.15,114.38
Wastes,1089,493,39.27,0,73.16,39.27
Wastes,38025,142,46.56,0,73.16,46.56
Residues,51071,595,9.87,83.65598319,73.1632605,93.52598319
Non coppice wood,48201,33150,7,0,73.17,7
Residues,5131,463,26.28,71.48,73.17,97.76
Coppice wood,24027,12323,43.72535422,87.91857096,73.1744494,131.6439252
Residues,1119,1590,0,103.9,73.18,103.9
Residues,13061,1942,71.7,0,73.19,71.7
Non coppice wood,40101,40461,11.71,0,73.19,11.71
Non coppice wood,21183,6870,18.92,0,73.2,18.92
Coppice wood,13321,85676,5.34,0,73.2,5.34
Non coppice wood,5143,352843,22.35,0,73.21,22.35
Residues,13255,2639,24.97,64.41,73.21,89.38
Residues,28029,4594,20.19,67.98,73.21,88.17
Coppice wood,55083,118178,55.10087698,69.92633147,73.21084745,125.0272085
Coppice wood,38047,113612,40.92594761,23.0641559,73.21752438,63.99010351
Residues,28147,497,10.43,82.96,73.22,93.39
Wastes,1015,836,38.42,0,73.22,38.42
Residues,51149,1342,28.7,60.59,73.23,89.29
Residues,41067,11608,17.24,69.88,73.24,87.12
Wastes,26109,850,0,72.42,73.24,72.42
Non coppice wood,5129,220186,18.71,0,73.25,18.71
Wastes,5005,1469,40,0,73.25,40
Residues,42011,1207,14.78,64.37,73.26,79.15
Coppice wood,54043,207,56.71,83.24,73.26,139.95
Residues,21199,1793,10.77,78.28,73.27,89.05
Residues,37089,2130,22.26,55.57,73.28,77.83
Wastes,39167,2200,8.62,67.49,73.28,76.11
Coppice wood,21063,349,49.91,83.24,73.28,133.15
Wastes,34011,5644,5.84,67.42,73.29,73.26
Wastes,47053,1777,18.36,0,73.29,18.36
Coppice wood,36003,93046,43.86658599,90.53464953,73.31285257,134.4012355
Residues,47149,3612,26.17,63.18,73.32,89.35
Residues,39053,8618,16.12,59.4,73.32,75.52
Residues,39079,4904,15.93,59.4,73.32,75.33
Wastes,22011,1297,16.07,0,73.32,16.07
Coppice wood,47031,77081,32.02791661,111.9444094,73.32061636,143.972326
Wastes,37025,6598,12.29,59.18,73.35,71.47
Non coppice wood,5015,312221,18.17,0,73.36,18.17
Residues,37117,15638,34.75,53.02,73.37,87.77
Residues,29053,450,29.1,50.46,73.37,79.56
Wastes,25009,27068,16.94,53.69,73.37,70.63
Coppice wood,37175,1963,52.84,84.22,73.37,137.06
Coppice wood,44007,259,49.13,89.98,73.37,139.11
Residues,37077,2460,31.01,59.53,73.38,90.54
Coppice wood,54079,1283,54.34,83.24,73.38,137.58
Residues,28131,6861,26.13,57.3,73.4,83.43
Wastes,13097,4790,30.35,0,73.4,30.35
Wastes,19047,619,27.21,0,73.4,27.21
Wastes,42015,2247,7.01,64.94,73.4,71.95
Residues,28109,5737,68.92839637,17.59996165,73.40117309,86.52835802
Wastes,1057,850,35.2,0,73.41,35.2
Wastes,1111,810,38.07,0,73.41,38.07
Coppice wood,39173,126,47.11,71.57,73.41,118.68
Residues,26127,11799,13.7,59.98,73.42,73.68
Residues,42065,885,17.55,62.66,73.42,80.21
Wastes,5101,289,41.44,0,73.42,41.44
Coppice wood,21109,349,28.38,115.91,73.42,144.29
Coppice wood,26043,505,42.93,72.42,73.42,115.35
Residues,13129,2175,23.67,57.52,73.42930575,81.19
Residues,37065,6975,33.84,53.02,73.43,86.86
Residues,53049,4400,0.8,81.19,73.44,81.99
Wastes,13313,3691,29.65,0,73.45,29.65
Coppice wood,39065,110,60.34,71.57,73.45,131.91
Residues,1009,5405,28.31,69.6,73.46,97.91
Wastes,1009,5405,28.31,69.6,73.46,97.91
Coppice wood,51097,22088,36.59,89.27,73.46,125.86
Residues,12083,1173,33.83,54.65,73.47,88.48
Residues,1079,10776,31.89,48.81,73.47,80.7
Residues,40143,2409,64.89,0,73.47,64.89
Non coppice wood,1095,131990,18.22,0,73.48,18.22
Coppice wood,54025,122796,22.53,115.19,73.48,137.72
Residues,29153,1371,63.86,0,73.49,63.86
Non coppice wood,1075,4466,11.28,0,73.49,11.28
Non coppice wood,13047,1735,15.25,0,73.49,15.25
Residues,47139,13537,40.5399867,48.26946812,73.50983157,88.80945482
Residues,5047,1102,31.13,71.48,73.51,102.61
Residues,48203,7014,15.81,79.78,73.51,95.59
Residues,47103,941,26.09,64.26,73.52,90.35
Residues,45039,6987,27.12,58.27,73.53,85.39
Wastes,13095,3382,26.31,0,73.53,26.31
Wastes,36119,34402,14.11,57.26,73.53,71.37
Residues,37069,1842,25.91,59.53,73.53,85.44
Wastes,29209,1131,6.31,64.9,73.54,71.21
Coppice wood,51081,9249,40.38043789,65.3862969,73.54504271,105.7667348
Residues,26053,26273,10.01,65.83,73.54724127,75.84
Wastes,12013,526,58.03,0,73.55,58.03
Wastes,26057,1503,0,74.82,73.56,74.82
Non coppice wood,47011,70552,18.09,0,73.56,18.09
Residues,39121,994,22.53,67.49,73.57,90.02
Residues,45047,5126,26.7,65.23,73.57,91.93
Residues,19085,391,61.79,0,73.57,61.79
Residues,19125,1529,22.41,51.12,73.57,73.53
Non coppice wood,28147,10730,10.43,0,73.58,10.43
Wastes,39069,1004,55.76,0,73.58,55.76
Residues,37117,3483,34.75,53.02,73.6,87.77
Residues,51083,10288,28.79,56.32,73.6,85.11
Wastes,18117,705,58.48,0,73.6,58.48
Non coppice wood,37041,10330,8.59,0,73.6,8.59
Non coppice wood,47135,42050,22.12,0,73.6,22.12
Residues,25001,1801,65.31,0,73.62,65.31
Residues,28157,1476,23.39,65.51,73.63,88.9
Wastes,37079,765,16.69,53.02,73.63,69.71
Wastes,47073,2025,19.63,0,73.63,19.63
Non coppice wood,17169,2424,25.39,0,73.63,25.39
