feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,37067,34017,south,production,16286.1,dry short ton,
forest residues,no tillage,37069,42049,south,production,25997.6,dry short ton,
forest residues,no tillage,37071,01067,south,production,10785.1,dry short ton,
forest residues,no tillage,37073,01071,south,production,7004.9,dry short ton,
forest residues,no tillage,37075,01067,south,production,3025.3,dry short ton,
forest residues,no tillage,37077,01073,south,production,24706.8,dry short ton,
forest residues,no tillage,37079,45003,south,production,1984.4,dry short ton,
forest residues,no tillage,37081,13319,south,production,28921.8,dry short ton,
forest residues,no tillage,37083,13063,south,production,34110,dry short ton,
forest residues,no tillage,37085,36047,south,production,27863.7,dry short ton,
forest residues,no tillage,37087,45045,south,production,6790.5,dry short ton,
forest residues,no tillage,37089,45045,south,production,1568.9,dry short ton,
forest residues,no tillage,37091,42049,south,production,28412.4,dry short ton,
forest residues,no tillage,37093,01099,south,production,29437.4,dry short ton,
forest residues,no tillage,37095,21191,south,production,31417.9,dry short ton,
forest residues,no tillage,37097,42007,south,production,946,dry short ton,
forest residues,no tillage,37099,45045,south,production,3859.8,dry short ton,
forest residues,no tillage,37101,39151,south,production,43923,dry short ton,
forest residues,no tillage,37103,25003,south,production,20634.6,dry short ton,
forest residues,no tillage,37105,47037,south,production,12847.1,dry short ton,
forest residues,no tillage,37107,21191,south,production,5167.4,dry short ton,
forest whole tree,no tillage,42059,42003,northeast,harvested,345.7,dry short ton,
forest whole tree,no tillage,42061,42041,northeast,harvested,632.3,dry short ton,
forest whole tree,no tillage,42063,42003,northeast,harvested,1017.9,dry short ton,
forest whole tree,no tillage,42065,01071,northeast,harvested,228.6,dry short ton,
forest whole tree,no tillage,42067,42041,northeast,harvested,274.2,dry short ton,
forest whole tree,no tillage,42069,25009,northeast,harvested,206.4,dry short ton,
forest whole tree,no tillage,42071,42041,northeast,harvested,56.8,dry short ton,
forest whole tree,no tillage,42073,39151,northeast,harvested,356,dry short ton,
forest whole tree,no tillage,42075,42041,northeast,harvested,160.7,dry short ton,
forest whole tree,no tillage,42079,42007,northeast,harvested,900.2,dry short ton,
forest whole tree,no tillage,42081,42041,northeast,harvested,466.5,dry short ton,
forest whole tree,no tillage,42083,39151,northeast,harvested,515.5,dry short ton,
forest whole tree,no tillage,42085,42003,northeast,harvested,228.3,dry short ton,
forest whole tree,no tillage,42087,42041,northeast,harvested,120.3,dry short ton,
forest whole tree,no tillage,42091,42003,northeast,harvested,33.4,dry short ton,
forest whole tree,no tillage,42093,42041,northeast,harvested,76.3,dry short ton,
forest whole tree,no tillage,42097,42041,northeast,harvested,148.9,dry short ton,
forest whole tree,no tillage,42099,42041,northeast,harvested,327.6,dry short ton,
forest whole tree,no tillage,42103,34017,northeast,harvested,672.3,dry short ton,
forest whole tree,no tillage,42105,18065,northeast,harvested,530,dry short ton,
forest whole tree,no tillage,42107,42041,northeast,harvested,562.4,dry short ton,
forest whole tree,no tillage,42109,42041,northeast,harvested,265.3,dry short ton,
forest whole tree,no tillage,42111,17197,northeast,harvested,972.4,dry short ton,
forest whole tree,no tillage,42113,36117,northeast,harvested,544.5,dry short ton,
forest whole tree,no tillage,42115,34017,northeast,harvested,526.3,dry short ton,
forest whole tree,no tillage,42117,18065,northeast,harvested,461.4,dry short ton,
forest whole tree,no tillage,42119,42041,northeast,harvested,41.2,dry short ton,
forest whole tree,no tillage,42121,42003,northeast,harvested,610.5,dry short ton,
forest whole tree,no tillage,42123,42049,northeast,harvested,477.5,dry short ton,
forest whole tree,no tillage,42125,42007,northeast,harvested,703,dry short ton,
forest whole tree,no tillage,42127,39139,northeast,harvested,640.4,dry short ton,
forest whole tree,no tillage,42129,42007,northeast,harvested,870.2,dry short ton,
forest whole tree,no tillage,42131,42007,northeast,harvested,134.8,dry short ton,
forest whole tree,no tillage,42133,42041,northeast,harvested,109.6,dry short ton,
forest whole tree,no tillage,44003,25017,northeast,harvested,9.8,dry short ton,
forest whole tree,no tillage,44005,25017,northeast,harvested,27.7,dry short ton,
forest whole tree,no tillage,44007,25009,northeast,harvested,53,dry short ton,
forest whole tree,no tillage,44009,25003,northeast,harvested,113.4,dry short ton,
forest whole tree,no tillage,45001,45045,south,harvested,241.8,dry short ton,
forest whole tree,no tillage,45003,45003,south,harvested,1498.6,dry short ton,
forest whole tree,no tillage,45005,45049,south,harvested,515.5,dry short ton,
forest whole tree,no tillage,45007,45045,south,harvested,865.5,dry short ton,
forest whole tree,no tillage,45009,45049,south,harvested,950.6,dry short ton,
forest whole tree,no tillage,45011,45003,south,harvested,704.4,dry short ton,
forest whole tree,no tillage,45013,45049,south,harvested,546.2,dry short ton,
forest whole tree,no tillage,45015,13115,south,harvested,1469.6,dry short ton,
forest whole tree,no tillage,45017,45003,south,harvested,82.5,dry short ton,
forest whole tree,no tillage,45019,45049,south,harvested,521.1,dry short ton,
forest whole tree,no tillage,45021,45045,south,harvested,496.9,dry short ton,
forest whole tree,no tillage,45023,45045,south,harvested,356.3,dry short ton,
forest whole tree,no tillage,45025,26099,south,harvested,1136.5,dry short ton,
forest whole tree,no tillage,45027,01083,south,harvested,835.1,dry short ton,
forest whole tree,no tillage,45029,45003,south,harvested,2924.1,dry short ton,
forest whole tree,no tillage,45031,36047,south,harvested,848,dry short ton,
forest whole tree,no tillage,45033,13115,south,harvested,258,dry short ton,
forest whole tree,no tillage,45035,45049,south,harvested,473,dry short ton,
forest whole tree,no tillage,45037,45003,south,harvested,448.8,dry short ton,
forest whole tree,no tillage,45039,45003,south,harvested,777.7,dry short ton,
forest whole tree,no tillage,45041,01071,south,harvested,2556.4,dry short ton,
forest whole tree,no tillage,45043,47039,south,harvested,851.6,dry short ton,
forest whole tree,no tillage,45045,45045,south,harvested,555.2,dry short ton,
forest whole tree,no tillage,45047,45003,south,harvested,381.2,dry short ton,
forest whole tree,no tillage,45049,45049,south,harvested,1418.4,dry short ton,
forest whole tree,no tillage,45051,37019,south,harvested,3012.9,dry short ton,
forest whole tree,no tillage,45053,45049,south,harvested,1166.9,dry short ton,
forest whole tree,no tillage,45055,34017,south,harvested,786.5,dry short ton,
forest whole tree,no tillage,45057,34017,south,harvested,263.8,dry short ton,
forest whole tree,no tillage,45059,45003,south,harvested,1215.7,dry short ton,
forest whole tree,no tillage,45061,21059,south,harvested,769.8,dry short ton,
forest whole tree,no tillage,45063,45003,south,harvested,624,dry short ton,
forest whole tree,no tillage,45065,45045,south,harvested,577.3,dry short ton,
forest whole tree,no tillage,45067,42007,south,harvested,1288.9,dry short ton,
forest whole tree,no tillage,45069,01071,south,harvested,1594.4,dry short ton,
forest whole tree,no tillage,45071,45045,south,harvested,545.3,dry short ton,
forest whole tree,no tillage,45073,45045,south,harvested,197.4,dry short ton,
forest whole tree,no tillage,45075,45003,south,harvested,1515,dry short ton,
forest whole tree,no tillage,45077,45045,south,harvested,385.9,dry short ton,
forest whole tree,no tillage,45079,45003,south,harvested,675.7,dry short ton,
forest whole tree,no tillage,45081,45003,south,harvested,285.2,dry short ton,
forest whole tree,no tillage,45083,45045,south,harvested,335.1,dry short ton,
forest whole tree,no tillage,45085,13115,south,harvested,608.3,dry short ton,
forest whole tree,no tillage,45087,45045,south,harvested,1053,dry short ton,
forest whole tree,no tillage,45089,21191,south,harvested,1724.5,dry short ton,
forest whole tree,no tillage,45091,45045,south,harvested,223.4,dry short ton,
forest whole tree,no tillage,46033,40139,north central,harvested,3311.9,dry short ton,
forest whole tree,no tillage,46047,40139,north central,harvested,940.9,dry short ton,
forest whole tree,no tillage,46073,19083,north central,harvested,246,dry short ton,
forest whole tree,no tillage,46081,08063,north central,harvested,2320.9,dry short ton,
forest whole tree,no tillage,46103,27063,north central,harvested,5668.5,dry short ton,
forest whole tree,no tillage,46111,19183,north central,harvested,25.6,dry short ton,
forest whole tree,no tillage,47001,28151,northeast,harvested,412.4,dry short ton,
forest whole tree,no tillage,47003,47037,northeast,harvested,160.6,dry short ton,
forest whole tree,no tillage,47005,47039,northeast,harvested,456.6,dry short ton,
forest whole tree,no tillage,47007,13213,northeast,harvested,249.5,dry short ton,
forest whole tree,no tillage,47015,01071,northeast,harvested,173.2,dry short ton,
forest whole tree,no tillage,47017,47039,northeast,harvested,227.5,dry short ton,
forest whole tree,no tillage,47023,47039,northeast,harvested,313.6,dry short ton,
forest whole tree,no tillage,47025,12105,northeast,harvested,204.1,dry short ton,
forest whole tree,no tillage,47035,19183,northeast,harvested,2.3,dry short ton,
forest whole tree,no tillage,47037,47037,northeast,harvested,48.4,dry short ton,
forest whole tree,no tillage,47039,47039,northeast,harvested,303,dry short ton,
forest whole tree,no tillage,47041,01071,northeast,harvested,158.9,dry short ton,
forest whole tree,no tillage,47045,47157,northeast,harvested,734.6,dry short ton,
forest whole tree,no tillage,47047,47157,northeast,harvested,1136.9,dry short ton,
forest whole tree,no tillage,47049,01071,northeast,harvested,1.6,dry short ton,
forest whole tree,no tillage,47051,01083,northeast,harvested,120,dry short ton,
forest whole tree,no tillage,47055,01083,northeast,harvested,297.6,dry short ton,
forest whole tree,no tillage,47061,01071,northeast,harvested,1.9,dry short ton,
forest whole tree,no tillage,47065,13213,northeast,harvested,282.4,dry short ton,
forest whole tree,no tillage,47069,47157,northeast,harvested,1012.3,dry short ton,
forest whole tree,no tillage,47071,47039,northeast,harvested,8.4,dry short ton,
forest whole tree,no tillage,47073,01067,northeast,harvested,257.6,dry short ton,
forest whole tree,no tillage,47075,47157,northeast,harvested,808.4,dry short ton,
forest whole tree,no tillage,47077,47039,northeast,harvested,339.9,dry short ton,
forest whole tree,no tillage,47079,47039,northeast,harvested,722.6,dry short ton,
forest whole tree,no tillage,47081,47039,northeast,harvested,755.8,dry short ton,
forest whole tree,no tillage,47087,47037,northeast,harvested,59.1,dry short ton,
forest whole tree,no tillage,47093,05003,northeast,harvested,627.3,dry short ton,
forest whole tree,no tillage,47095,05003,northeast,harvested,259.8,dry short ton,
forest whole tree,no tillage,47097,47157,northeast,harvested,259.8,dry short ton,
forest whole tree,no tillage,47099,47039,northeast,harvested,170.5,dry short ton,
forest whole tree,no tillage,47103,01083,northeast,harvested,602,dry short ton,
forest whole tree,no tillage,47107,13213,northeast,harvested,138.3,dry short ton,
forest whole tree,no tillage,47109,47039,northeast,harvested,494,dry short ton,
forest whole tree,no tillage,47113,47039,northeast,harvested,524.8,dry short ton,
forest whole tree,no tillage,47115,01071,northeast,harvested,134.5,dry short ton,
forest whole tree,no tillage,47117,47037,northeast,harvested,182.8,dry short ton,
forest whole tree,no tillage,47119,47039,northeast,harvested,62.1,dry short ton,
forest whole tree,no tillage,47123,13213,northeast,harvested,297.3,dry short ton,
forest whole tree,no tillage,47125,47037,northeast,harvested,163.8,dry short ton,
forest whole tree,no tillage,47129,39061,northeast,harvested,254.9,dry short ton,
forest whole tree,no tillage,47131,47039,northeast,harvested,323.1,dry short ton,
forest whole tree,no tillage,47135,47039,northeast,harvested,604.4,dry short ton,
forest whole tree,no tillage,47139,13115,northeast,harvested,206.2,dry short ton,
forest whole tree,no tillage,47143,13213,northeast,harvested,147.2,dry short ton,
forest whole tree,no tillage,47145,13213,northeast,harvested,4.3,dry short ton,
forest whole tree,no tillage,47149,01071,northeast,harvested,767.4,dry short ton,
forest whole tree,no tillage,47151,42049,northeast,harvested,217.3,dry short ton,
forest whole tree,no tillage,47153,01071,northeast,harvested,2.8,dry short ton,
forest whole tree,no tillage,47155,01071,northeast,harvested,631,dry short ton,
forest whole tree,no tillage,47157,47157,northeast,harvested,674.6,dry short ton,
forest whole tree,no tillage,47161,47037,northeast,harvested,132.5,dry short ton,
forest whole tree,no tillage,47163,12023,northeast,harvested,104.9,dry short ton,
forest whole tree,no tillage,47165,47037,northeast,harvested,181,dry short ton,
forest whole tree,no tillage,47169,47037,northeast,harvested,189.7,dry short ton,
forest whole tree,no tillage,47175,01071,northeast,harvested,1.6,dry short ton,
forest whole tree,no tillage,47177,47037,northeast,harvested,68.8,dry short ton,
forest whole tree,no tillage,47181,01083,northeast,harvested,1039.9,dry short ton,
forest whole tree,no tillage,47183,47039,northeast,harvested,805.9,dry short ton,
forest whole tree,no tillage,47185,01071,northeast,harvested,27.6,dry short ton,
forest whole tree,no tillage,47187,01083,northeast,harvested,205.5,dry short ton,
forest whole tree,no tillage,47189,47037,northeast,harvested,697.4,dry short ton,
forest whole tree,no tillage,48001,29021,south,harvested,2239.1,dry short ton,
forest whole tree,no tillage,48005,47157,south,harvested,1076.6,dry short ton,
forest whole tree,no tillage,48037,48037,south,harvested,783.7,dry short ton,
forest whole tree,no tillage,48063,48037,south,harvested,112.1,dry short ton,
forest whole tree,no tillage,48067,48037,south,harvested,1998.2,dry short ton,
forest whole tree,no tillage,48071,48201,south,harvested,28.7,dry short ton,
forest whole tree,no tillage,48073,05107,south,harvested,1668.2,dry short ton,
forest whole tree,no tillage,48159,48037,south,harvested,181.9,dry short ton,
forest whole tree,no tillage,48183,48037,south,harvested,105.6,dry short ton,
forest whole tree,no tillage,48185,48201,south,harvested,130.3,dry short ton,
forest whole tree,no tillage,48199,48291,south,harvested,2424.1,dry short ton,
forest whole tree,no tillage,48201,48201,south,harvested,862,dry short ton,
forest whole tree,no tillage,48203,48037,south,harvested,1645.3,dry short ton,
forest whole tree,no tillage,48213,48439,south,harvested,191.6,dry short ton,
forest whole tree,no tillage,48225,48339,south,harvested,617.1,dry short ton,
forest whole tree,no tillage,48241,48291,south,harvested,2226.7,dry short ton,
forest whole tree,no tillage,48245,48245,south,harvested,210,dry short ton,
forest whole tree,no tillage,48289,40143,south,harvested,1009.8,dry short ton,
forest whole tree,no tillage,48291,48291,south,harvested,1095.2,dry short ton,
forest whole tree,no tillage,48313,48339,south,harvested,248.1,dry short ton,
forest whole tree,no tillage,48315,48037,south,harvested,571.5,dry short ton,
forest whole tree,no tillage,48339,48339,south,harvested,1361.5,dry short ton,
forest whole tree,no tillage,48343,48037,south,harvested,309.7,dry short ton,
forest whole tree,no tillage,48347,29027,south,harvested,1895.5,dry short ton,
forest whole tree,no tillage,48351,48245,south,harvested,2727.3,dry short ton,
forest whole tree,no tillage,48361,48245,south,harvested,808.9,dry short ton,
forest whole tree,no tillage,48365,22089,south,harvested,2265.2,dry short ton,
forest whole tree,no tillage,48373,48201,south,harvested,2048.2,dry short ton,
forest whole tree,no tillage,48387,48037,south,harvested,1071.9,dry short ton,
forest whole tree,no tillage,48401,48279,south,harvested,685.5,dry short ton,
forest whole tree,no tillage,48403,48201,south,harvested,1575.6,dry short ton,
forest whole tree,no tillage,48405,01099,south,harvested,596.5,dry short ton,
forest whole tree,no tillage,48407,48201,south,harvested,347.2,dry short ton,
forest whole tree,no tillage,48419,29095,south,harvested,1734.9,dry short ton,
forest whole tree,no tillage,48423,48245,south,harvested,1201.6,dry short ton,
forest whole tree,no tillage,48449,48037,south,harvested,120.2,dry short ton,
forest whole tree,no tillage,48455,48339,south,harvested,2239.1,dry short ton,
forest whole tree,no tillage,48457,48291,south,harvested,2434.6,dry short ton,
forest whole tree,no tillage,48459,48037,south,harvested,1079.9,dry short ton,
forest whole tree,no tillage,48471,48201,south,harvested,463.8,dry short ton,
forest whole tree,no tillage,48473,48201,south,harvested,38.2,dry short ton,
forest whole tree,no tillage,48499,48037,south,harvested,1023.7,dry short ton,
forest whole tree,no tillage,49001,06029,inland west,harvested,903.4,dry short ton,
forest whole tree,no tillage,49005,31157,inland west,harvested,580.4,dry short ton,
forest whole tree,no tillage,49009,16075,inland west,harvested,135.8,dry short ton,
forest whole tree,no tillage,49013,06071,inland west,harvested,1762.1,dry short ton,
forest whole tree,no tillage,49015,06029,inland west,harvested,133.1,dry short ton,
forest whole tree,no tillage,49017,16075,inland west,harvested,1090.2,dry short ton,
forest whole tree,no tillage,49019,40139,inland west,harvested,227.1,dry short ton,
forest whole tree,no tillage,49021,06095,inland west,harvested,1483.5,dry short ton,
forest whole tree,no tillage,49029,16075,inland west,harvested,290.7,dry short ton,
forest whole tree,no tillage,49033,32003,inland west,harvested,2045.8,dry short ton,
forest whole tree,no tillage,49039,06029,inland west,harvested,299.7,dry short ton,
forest whole tree,no tillage,49041,06029,inland west,harvested,215.9,dry short ton,
forest whole tree,no tillage,49043,04013,inland west,harvested,2309.9,dry short ton,
forest whole tree,no tillage,49047,06071,inland west,harvested,1690,dry short ton,
forest whole tree,no tillage,49049,32003,inland west,harvested,656.3,dry short ton,
forest whole tree,no tillage,49051,16075,inland west,harvested,918.3,dry short ton,
forest whole tree,no tillage,49055,06019,inland west,harvested,297,dry short ton,
forest whole tree,no tillage,49057,06071,inland west,harvested,127.7,dry short ton,
forest whole tree,no tillage,50005,25003,northeast,harvested,1139.7,dry short ton,
forest whole tree,no tillage,50009,25003,northeast,harvested,1760.5,dry short ton,
forest whole tree,no tillage,50011,42049,northeast,harvested,13,dry short ton,
forest whole tree,no tillage,50013,25009,northeast,harvested,366.7,dry short ton,
forest whole tree,no tillage,50019,36117,northeast,harvested,746.9,dry short ton,
forest whole tree,no tillage,50023,25003,northeast,harvested,908.1,dry short ton,
forest whole tree,no tillage,50025,25003,northeast,harvested,289.1,dry short ton,
forest whole tree,no tillage,50027,25003,northeast,harvested,73.9,dry short ton,
forest whole tree,no tillage,51001,36117,south,harvested,18.1,dry short ton,
forest whole tree,no tillage,51003,01071,south,harvested,426.2,dry short ton,
forest whole tree,no tillage,51005,42003,south,harvested,974.4,dry short ton,
forest whole tree,no tillage,51007,18085,south,harvested,375.7,dry short ton,
forest whole tree,no tillage,51009,34017,south,harvested,704.1,dry short ton,
forest whole tree,no tillage,51011,21191,south,harvested,782.8,dry short ton,
forest whole tree,no tillage,51015,42049,south,harvested,2134.1,dry short ton,
forest whole tree,no tillage,51017,17075,south,harvested,784.7,dry short ton,
forest whole tree,no tillage,51019,13115,south,harvested,1590,dry short ton,
forest whole tree,no tillage,51021,17197,south,harvested,1545.8,dry short ton,
forest whole tree,no tillage,51023,01067,south,harvested,1606.7,dry short ton,
forest whole tree,no tillage,51025,45049,south,harvested,2077.6,dry short ton,
forest whole tree,no tillage,51027,13115,south,harvested,559.4,dry short ton,
forest whole tree,no tillage,51029,36047,south,harvested,1657.3,dry short ton,
forest whole tree,no tillage,51031,36085,south,harvested,727.8,dry short ton,
forest whole tree,no tillage,51033,01071,south,harvested,740.4,dry short ton,
forest whole tree,no tillage,51035,21059,south,harvested,3236.2,dry short ton,
forest whole tree,no tillage,51037,37019,south,harvested,996.6,dry short ton,
forest whole tree,no tillage,51041,36047,south,harvested,454.2,dry short ton,
forest whole tree,no tillage,51043,01071,south,harvested,149.3,dry short ton,
forest whole tree,no tillage,51045,42049,south,harvested,1461.7,dry short ton,
forest whole tree,no tillage,51047,18085,south,harvested,328.2,dry short ton,
forest whole tree,no tillage,51049,01083,south,harvested,685.8,dry short ton,
forest whole tree,no tillage,51051,47157,south,harvested,353.9,dry short ton,
forest whole tree,no tillage,51053,47037,south,harvested,1616.5,dry short ton,
forest whole tree,no tillage,51057,42049,south,harvested,160.8,dry short ton,
forest whole tree,no tillage,51061,25009,south,harvested,2209.6,dry short ton,
forest whole tree,no tillage,51063,26159,south,harvested,1036.3,dry short ton,
forest whole tree,no tillage,51065,36117,south,harvested,766.4,dry short ton,
forest whole tree,no tillage,51067,45003,south,harvested,2772.8,dry short ton,
forest whole tree,no tillage,51069,45049,south,harvested,548.5,dry short ton,
forest whole tree,no tillage,51071,17183,south,harvested,379.6,dry short ton,
forest whole tree,no tillage,51073,25017,south,harvested,34.7,dry short ton,
forest whole tree,no tillage,51075,39139,south,harvested,346.7,dry short ton,
forest whole tree,no tillage,51077,17183,south,harvested,1578.9,dry short ton,
forest whole tree,no tillage,51079,26159,south,harvested,160.6,dry short ton,
forest whole tree,no tillage,51081,21191,south,harvested,98,dry short ton,
forest whole tree,no tillage,51083,13319,south,harvested,4910.7,dry short ton,
forest whole tree,no tillage,51085,36047,south,harvested,655,dry short ton,
forest whole tree,no tillage,51087,13319,south,harvested,261.1,dry short ton,
forest whole tree,no tillage,51089,42049,south,harvested,1551.2,dry short ton,
forest whole tree,no tillage,51091,36085,south,harvested,618.7,dry short ton,
forest whole tree,no tillage,51093,36047,south,harvested,583.6,dry short ton,
forest whole tree,no tillage,51097,13213,south,harvested,205.5,dry short ton,
forest whole tree,no tillage,51099,42041,south,harvested,535.4,dry short ton,
forest whole tree,no tillage,51101,42007,south,harvested,744.9,dry short ton,
forest whole tree,no tillage,51103,21191,south,harvested,1018,dry short ton,
forest whole tree,no tillage,51105,17119,south,harvested,878.2,dry short ton,
forest whole tree,no tillage,51107,36085,south,harvested,69.9,dry short ton,
forest whole tree,no tillage,51109,37019,south,harvested,890.1,dry short ton,
forest whole tree,no tillage,51111,01067,south,harvested,1282.4,dry short ton,
forest whole tree,no tillage,51115,13213,south,harvested,25.1,dry short ton,
forest whole tree,no tillage,51117,01067,south,harvested,492.2,dry short ton,
forest whole tree,no tillage,51119,13319,south,harvested,902.9,dry short ton,
forest whole tree,no tillage,51121,13063,south,harvested,1740.3,dry short ton,
forest whole tree,no tillage,51125,42007,south,harvested,643.1,dry short ton,
forest whole tree,no tillage,51127,01071,south,harvested,1116.4,dry short ton,
forest whole tree,no tillage,51133,34017,south,harvested,851.4,dry short ton,
forest whole tree,no tillage,51135,01067,south,harvested,346.3,dry short ton,
forest whole tree,no tillage,51137,36117,south,harvested,759.5,dry short ton,
forest whole tree,no tillage,51139,21059,south,harvested,777.5,dry short ton,
forest whole tree,no tillage,51141,45049,south,harvested,1554.6,dry short ton,
forest whole tree,no tillage,51143,21191,south,harvested,2437.8,dry short ton,
forest whole tree,no tillage,51145,36047,south,harvested,395.1,dry short ton,
forest whole tree,no tillage,51147,42041,south,harvested,518.6,dry short ton,
forest whole tree,no tillage,51149,39139,south,harvested,105.9,dry short ton,
forest whole tree,no tillage,51153,45003,south,harvested,463.9,dry short ton,
forest whole tree,no tillage,51155,17099,south,harvested,1434.1,dry short ton,
forest whole tree,no tillage,51157,18065,south,harvested,102.9,dry short ton,
forest whole tree,no tillage,51159,42007,south,harvested,679.2,dry short ton,
forest whole tree,no tillage,51161,42041,south,harvested,621.8,dry short ton,
forest whole tree,no tillage,51163,01083,south,harvested,1834.7,dry short ton,
forest whole tree,no tillage,51165,39151,south,harvested,1373.6,dry short ton,
forest whole tree,no tillage,51167,13261,south,harvested,335.1,dry short ton,
forest whole tree,no tillage,51169,26099,south,harvested,575.7,dry short ton,
forest whole tree,no tillage,51171,26091,south,harvested,2285.6,dry short ton,
forest whole tree,no tillage,51173,13115,south,harvested,1961.1,dry short ton,
forest whole tree,no tillage,51175,25017,south,harvested,1879,dry short ton,
forest whole tree,no tillage,51177,18065,south,harvested,290.8,dry short ton,
forest whole tree,no tillage,51179,42041,south,harvested,144.4,dry short ton,
forest whole tree,no tillage,51181,36085,south,harvested,1078.9,dry short ton,
forest whole tree,no tillage,51183,26091,south,harvested,1318.3,dry short ton,
forest whole tree,no tillage,51185,13319,south,harvested,1114.1,dry short ton,
forest whole tree,no tillage,51187,42003,south,harvested,593.9,dry short ton,
forest whole tree,no tillage,51191,05107,south,harvested,2549.7,dry short ton,
forest whole tree,no tillage,51193,26099,south,harvested,93,dry short ton,
forest whole tree,no tillage,51195,01071,south,harvested,1147.7,dry short ton,
forest whole tree,no tillage,51197,01065,south,harvested,601.9,dry short ton,
forest whole tree,no tillage,51800,13261,south,harvested,677.3,dry short ton,
forest whole tree,no tillage,51810,34017,south,harvested,148.1,dry short ton,
forest whole tree,no tillage,54003,39139,northeast,harvested,30.7,dry short ton,
forest whole tree,no tillage,54023,21191,northeast,harvested,28.7,dry short ton,
forest whole tree,no tillage,54025,55079,northeast,harvested,46.3,dry short ton,
forest whole tree,no tillage,54027,47037,northeast,harvested,9.6,dry short ton,
forest whole tree,no tillage,54057,26091,northeast,harvested,22.7,dry short ton,
forest whole tree,no tillage,54071,17197,northeast,harvested,38.2,dry short ton,
forest whole tree,no tillage,54075,55079,northeast,harvested,8.1,dry short ton,
forest whole tree,no tillage,54105,39061,northeast,harvested,87.8,dry short ton,
forest whole tree,no tillage,54107,01073,northeast,harvested,8.1,dry short ton,
forest whole tree,no tillage,55001,55025,north central,harvested,168.8,dry short ton,
forest whole tree,no tillage,55003,21059,north central,harvested,168,dry short ton,
forest whole tree,no tillage,55005,26099,north central,harvested,150.4,dry short ton,
forest whole tree,no tillage,55007,19183,north central,harvested,754.5,dry short ton,
forest whole tree,no tillage,55009,55079,north central,harvested,44.7,dry short ton,
forest whole tree,no tillage,55011,05063,north central,harvested,43.8,dry short ton,
forest whole tree,no tillage,55013,19193,north central,harvested,255.9,dry short ton,
forest whole tree,no tillage,55017,29095,north central,harvested,288.9,dry short ton,
forest whole tree,no tillage,55019,39061,north central,harvested,348.1,dry short ton,
forest whole tree,no tillage,55021,55025,north central,harvested,20,dry short ton,
forest whole tree,no tillage,55023,19061,north central,harvested,40.7,dry short ton,
forest whole tree,no tillage,55025,55025,north central,harvested,26.5,dry short ton,
forest whole tree,no tillage,55027,55025,north central,harvested,2.1,dry short ton,
forest whole tree,no tillage,55029,19099,north central,harvested,65.8,dry short ton,
forest whole tree,no tillage,55031,19027,north central,harvested,624.7,dry short ton,
forest whole tree,no tillage,55033,19193,north central,harvested,129.9,dry short ton,
forest whole tree,no tillage,55035,26159,north central,harvested,127.8,dry short ton,
forest whole tree,no tillage,55037,29175,north central,harvested,191.7,dry short ton,
forest whole tree,no tillage,55039,55025,north central,harvested,39.8,dry short ton,
forest whole tree,no tillage,55041,55025,north central,harvested,230.9,dry short ton,
forest whole tree,no tillage,55043,19061,north central,harvested,94.4,dry short ton,
forest whole tree,no tillage,55045,19045,north central,harvested,5,dry short ton,
forest whole tree,no tillage,55047,55025,north central,harvested,49.9,dry short ton,
forest whole tree,no tillage,55049,55025,north central,harvested,56.4,dry short ton,
forest whole tree,no tillage,55051,19193,north central,harvested,139.8,dry short ton,
forest whole tree,no tillage,55053,27053,north central,harvested,298.8,dry short ton,
forest whole tree,no tillage,55055,55025,north central,harvested,2,dry short ton,
forest whole tree,no tillage,55057,55025,north central,harvested,283.5,dry short ton,
forest whole tree,no tillage,55059,55079,north central,harvested,21.7,dry short ton,
forest whole tree,no tillage,55061,55079,north central,harvested,5.9,dry short ton,
forest whole tree,no tillage,55063,29095,north central,harvested,133.4,dry short ton,
forest whole tree,no tillage,55065,19061,north central,harvested,10.1,dry short ton,
forest whole tree,no tillage,55067,17183,north central,harvested,130.2,dry short ton,
forest whole tree,no tillage,55069,26099,north central,harvested,338.4,dry short ton,
forest whole tree,no tillage,55071,19183,north central,harvested,19,dry short ton,
forest whole tree,no tillage,55073,19027,north central,harvested,476.7,dry short ton,
forest whole tree,no tillage,55075,29033,north central,harvested,572.4,dry short ton,
forest whole tree,no tillage,55077,55025,north central,harvested,130.9,dry short ton,
forest whole tree,no tillage,55078,55079,north central,harvested,93.9,dry short ton,
forest whole tree,no tillage,55079,55079,north central,harvested,6.4,dry short ton,
forest whole tree,no tillage,55081,29175,north central,harvested,323.3,dry short ton,
forest whole tree,no tillage,55083,55079,north central,harvested,289.7,dry short ton,
forest whole tree,no tillage,55085,19109,north central,harvested,697.7,dry short ton,
forest whole tree,no tillage,55087,19045,north central,harvested,1.6,dry short ton,
forest whole tree,no tillage,55089,55079,north central,harvested,9,dry short ton,
forest whole tree,no tillage,55091,29021,north central,harvested,13.5,dry short ton,
forest whole tree,no tillage,55093,27053,north central,harvested,71,dry short ton,
forest whole tree,no tillage,55095,27053,north central,harvested,307.1,dry short ton,
forest whole tree,no tillage,55097,17099,north central,harvested,63.4,dry short ton,
forest whole tree,no tillage,55099,39061,north central,harvested,620.3,dry short ton,
