feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,unit_numerator,feedstock_amount,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest residues,no tillage,29179,55079,north central,production,dry short ton,5362.30000,,-90.96346,37.32710,-87.58071,43.01735
forest residues,no tillage,29181,05063,north central,harvested,acre,1232.00000,,-90.85746,36.66102,-91.58219,35.73479
forest residues,no tillage,29181,05063,north central,production,dry short ton,8929.00000,,-90.85746,36.66102,-91.58219,35.73479
forest residues,no tillage,29183,17119,north central,harvested,acre,1220.80000,,-90.72759,38.75124,-89.85542,38.82656
forest residues,no tillage,29183,17119,north central,production,dry short ton,9849.90000,,-90.72759,38.75124,-89.85542,38.82656
forest residues,no tillage,29185,29217,north central,harvested,acre,603.90000,,-93.78271,38.02426,-94.34256,37.84989
forest residues,no tillage,29185,29217,north central,production,dry short ton,4993.10000,,-93.78271,38.02426,-94.34256,37.84989
forest residues,no tillage,29186,17119,north central,harvested,acre,591.30000,,-90.19738,37.89904,-89.85542,38.82656
forest residues,no tillage,29186,17119,north central,production,dry short ton,3304.20000,,-90.19738,37.89904,-89.85542,38.82656
forest residues,no tillage,29187,17119,north central,harvested,acre,446.80000,,-90.53787,37.85870,-89.85542,38.82656
forest residues,no tillage,29187,17119,north central,production,dry short ton,3124.60000,,-90.53787,37.85870,-89.85542,38.82656
forest residues,no tillage,29189,17119,north central,harvested,acre,388.10000,,-90.51801,38.63980,-89.85542,38.82656
forest residues,no tillage,29189,17119,north central,production,dry short ton,3131.30000,,-90.51801,38.63980,-89.85542,38.82656
forest residues,no tillage,29195,29033,north central,harvested,acre,456.10000,,-93.19292,39.17062,-93.47284,39.41099
forest residues,no tillage,29195,29033,north central,production,dry short ton,4645.50000,,-93.19292,39.17062,-93.47284,39.41099
forest residues,no tillage,29199,19183,north central,harvested,acre,198.10000,,-92.14812,40.45304,-91.71580,41.33658
forest residues,no tillage,29199,19183,north central,production,dry short ton,1491.30000,,-92.14812,40.45304,-91.71580,41.33658
forest residues,no tillage,29203,29217,north central,harvested,acre,789.80000,,-91.34434,37.15200,-94.34256,37.84989
forest residues,no tillage,29203,29217,north central,production,dry short ton,4383.50000,,-91.34434,37.15200,-94.34256,37.84989
forest residues,no tillage,29205,29027,north central,harvested,acre,66.00000,,-92.06891,39.77909,-91.89331,38.81072
forest residues,no tillage,29205,29027,north central,production,dry short ton,496.60000,,-92.06891,39.77909,-91.89331,38.81072
forest residues,no tillage,29209,28001,north central,harvested,acre,259.90000,,-93.44158,36.74624,-91.33655,31.47091
forest residues,no tillage,29209,28001,north central,production,dry short ton,1127.80000,,-93.44158,36.74624,-91.33655,31.47091
forest residues,no tillage,29211,29033,north central,harvested,acre,151.60000,,-93.11108,40.21008,-93.47284,39.41099
forest residues,no tillage,29211,29033,north central,production,dry short ton,1711.70000,,-93.11108,40.21008,-93.47284,39.41099
forest residues,no tillage,29213,01067,north central,harvested,acre,916.70000,,-93.03987,36.65554,-85.22845,31.54174
forest residues,no tillage,29213,01067,north central,production,dry short ton,5437.60000,,-93.03987,36.65554,-85.22845,31.54174
forest residues,no tillage,29215,17099,north central,harvested,acre,1131.40000,,-91.94960,37.32685,-88.87598,41.27855
forest residues,no tillage,29215,17099,north central,production,dry short ton,6866.50000,,-91.94960,37.32685,-88.87598,41.27855
forest residues,no tillage,29217,29217,north central,harvested,acre,1202.10000,,-94.34256,37.84989,-94.34256,37.84989
forest residues,no tillage,29217,29217,north central,production,dry short ton,9939.20000,,-94.34256,37.84989,-94.34256,37.84989
forest residues,no tillage,29219,29027,north central,harvested,acre,248.80000,,-91.18975,38.76985,-91.89331,38.81072
forest residues,no tillage,29219,29027,north central,production,dry short ton,2007.60000,,-91.18975,38.76985,-91.89331,38.81072
forest residues,no tillage,29221,48251,north central,harvested,acre,1143.60000,,-90.86800,37.97063,-97.35095,32.34447
forest residues,no tillage,29221,48251,north central,production,dry short ton,7392.20000,,-90.86800,37.97063,-97.35095,32.34447
forest residues,no tillage,29223,29033,north central,harvested,acre,954.90000,,-90.50059,37.11935,-93.47284,39.41099
forest residues,no tillage,29223,29033,north central,production,dry short ton,6264.70000,,-90.50059,37.11935,-93.47284,39.41099
forest residues,no tillage,29225,40139,north central,harvested,acre,113.90000,,-92.88434,37.27704,-101.49283,36.74808
forest residues,no tillage,29225,40139,north central,production,dry short ton,655.20000,,-92.88434,37.27704,-101.49283,36.74808
forest residues,no tillage,29229,40013,north central,harvested,acre,534.20000,,-92.47252,37.27004,-96.24537,33.92190
forest residues,no tillage,29229,40013,north central,production,dry short ton,3540.00000,,-92.47252,37.27004,-96.24537,33.92190
forest residues,no tillage,30001,08031,inland west,harvested,acre,8109.60000,,-113.01166,45.14972,-104.95491,39.76444
forest residues,no tillage,30001,08031,inland west,production,dry short ton,34109.80000,,-113.01166,45.14972,-104.95491,39.76444
forest residues,no tillage,30003,16075,inland west,harvested,acre,984.90000,,-107.39966,45.51892,-116.84352,43.97265
forest residues,no tillage,30003,16075,inland west,production,dry short ton,2987.20000,,-107.39966,45.51892,-116.84352,43.97265
forest residues,no tillage,30007,31157,inland west,harvested,acre,1591.80000,,-111.45275,46.30752,-103.70733,41.85105
forest residues,no tillage,30007,31157,inland west,production,dry short ton,5172.30000,,-111.45275,46.30752,-103.70733,41.85105
forest residues,no tillage,30009,08031,inland west,harvested,acre,735.50000,,-109.14248,45.31957,-104.95491,39.76444
forest residues,no tillage,30009,08031,inland west,production,dry short ton,3592.10000,,-109.14248,45.31957,-104.95491,39.76444
forest residues,no tillage,30011,31157,inland west,harvested,acre,94.80000,,-104.51165,45.56357,-103.70733,41.85105
forest residues,no tillage,30011,31157,inland west,production,dry short ton,135.80000,,-104.51165,45.56357,-103.70733,41.85105
forest residues,no tillage,30013,16075,inland west,harvested,acre,2062.20000,,-111.41653,47.25840,-116.84352,43.97265
forest residues,no tillage,30013,16075,inland west,production,dry short ton,7366.50000,,-111.41653,47.25840,-116.84352,43.97265
forest residues,no tillage,30017,08031,inland west,harvested,acre,510.30000,,-105.53005,46.32304,-104.95491,39.76444
forest residues,no tillage,30017,08031,inland west,production,dry short ton,1448.00000,,-105.53005,46.32304,-104.95491,39.76444
forest residues,no tillage,30027,31157,inland west,harvested,acre,3634.50000,,-109.35968,47.24585,-103.70733,41.85105
forest residues,no tillage,30027,31157,inland west,production,dry short ton,12863.20000,,-109.35968,47.24585,-103.70733,41.85105
forest residues,no tillage,30029,16075,inland west,harvested,acre,409.70000,,-114.09146,48.29836,-116.84352,43.97265
forest residues,no tillage,30029,16075,inland west,production,dry short ton,1691.50000,,-114.09146,48.29836,-116.84352,43.97265
forest residues,no tillage,30031,08031,inland west,harvested,acre,4264.70000,,-111.20564,45.33749,-104.95491,39.76444
forest residues,no tillage,30031,08031,inland west,production,dry short ton,17967.40000,,-111.20564,45.33749,-104.95491,39.76444
forest residues,no tillage,30037,08031,inland west,harvested,acre,493.00000,,-109.13242,46.40000,-104.95491,39.76444
forest residues,no tillage,30037,08031,inland west,production,dry short ton,1231.60000,,-109.13242,46.40000,-104.95491,39.76444
forest residues,no tillage,30039,16075,inland west,harvested,acre,151.20000,,-113.41903,46.38536,-116.84352,43.97265
forest residues,no tillage,30039,16075,inland west,production,dry short ton,624.30000,,-113.41903,46.38536,-116.84352,43.97265
forest residues,no tillage,30043,16075,inland west,harvested,acre,4165.50000,,-112.14959,46.15870,-116.84352,43.97265
forest residues,no tillage,30043,16075,inland west,production,dry short ton,17569.70000,,-112.14959,46.15870,-116.84352,43.97265
forest residues,no tillage,30045,08031,inland west,harvested,acre,673.00000,,-110.20054,47.04402,-104.95491,39.76444
forest residues,no tillage,30045,08031,inland west,production,dry short ton,2735.20000,,-110.20054,47.04402,-104.95491,39.76444
forest residues,no tillage,30047,16075,inland west,harvested,acre,394.60000,,-114.12482,47.59499,-116.84352,43.97265
forest residues,no tillage,30047,16075,inland west,production,dry short ton,1629.20000,,-114.12482,47.59499,-116.84352,43.97265
forest residues,no tillage,30049,53071,inland west,harvested,acre,11153.10000,,-112.53459,47.18442,-118.50423,46.30329
forest residues,no tillage,30049,53071,inland west,production,dry short ton,39907.60000,,-112.53459,47.18442,-118.50423,46.30329
forest residues,no tillage,30053,53071,inland west,harvested,acre,341.20000,,-115.44932,48.44602,-118.50423,46.30329
forest residues,no tillage,30053,53071,inland west,production,dry short ton,1408.50000,,-115.44932,48.44602,-118.50423,46.30329
forest residues,no tillage,30057,16075,inland west,harvested,acre,6010.20000,,-111.91520,45.28408,-116.84352,43.97265
forest residues,no tillage,30057,16075,inland west,production,dry short ton,25304.40000,,-111.91520,45.28408,-116.84352,43.97265
forest residues,no tillage,30059,16075,inland west,harvested,acre,6700.40000,,-110.82066,46.63715,-116.84352,43.97265
forest residues,no tillage,30059,16075,inland west,production,dry short ton,25271.70000,,-110.82066,46.63715,-116.84352,43.97265
forest residues,no tillage,30061,53043,inland west,harvested,acre,18.80000,,-114.86344,47.09669,-118.39971,47.60902
forest residues,no tillage,30061,53043,inland west,production,dry short ton,77.60000,,-114.86344,47.09669,-118.39971,47.60902
forest residues,no tillage,30063,16075,inland west,harvested,acre,469.30000,,-113.94482,47.11616,-116.84352,43.97265
forest residues,no tillage,30063,16075,inland west,production,dry short ton,1937.20000,,-113.94482,47.11616,-116.84352,43.97265
forest residues,no tillage,30065,08031,inland west,harvested,acre,2245.20000,,-108.32119,46.44264,-104.95491,39.76444
forest residues,no tillage,30065,08031,inland west,production,dry short ton,6455.10000,,-108.32119,46.44264,-104.95491,39.76444
forest residues,no tillage,30067,53071,inland west,harvested,acre,4060.40000,,-110.50627,45.59310,-118.50423,46.30329
forest residues,no tillage,30067,53071,inland west,production,dry short ton,18271.10000,,-110.50627,45.59310,-118.50423,46.30329
forest residues,no tillage,30069,16075,inland west,harvested,acre,805.90000,,-108.33483,47.17374,-116.84352,43.97265
forest residues,no tillage,30069,16075,inland west,production,dry short ton,3275.30000,,-108.33483,47.17374,-116.84352,43.97265
forest residues,no tillage,30075,08031,inland west,harvested,acre,257.50000,,-105.61078,45.39091,-104.95491,39.76444
forest residues,no tillage,30075,08031,inland west,production,dry short ton,463.70000,,-105.61078,45.39091,-104.95491,39.76444
forest residues,no tillage,30077,53071,inland west,harvested,acre,185.20000,,-113.04935,46.93290,-118.50423,46.30329
forest residues,no tillage,30077,53071,inland west,production,dry short ton,764.40000,,-113.04935,46.93290,-118.50423,46.30329
forest residues,no tillage,30081,53071,inland west,harvested,acre,64.10000,,-114.13321,46.06004,-118.50423,46.30329
forest residues,no tillage,30081,53071,inland west,production,dry short ton,264.70000,,-114.13321,46.06004,-118.50423,46.30329
forest residues,no tillage,30083,38049,inland west,harvested,acre,282.90000,,-104.63910,47.75212,-100.62579,48.24100
forest residues,no tillage,30083,38049,inland west,production,dry short ton,972.60000,,-104.63910,47.75212,-100.62579,48.24100
forest residues,no tillage,30087,38049,inland west,harvested,acre,1158.80000,,-106.56539,46.01994,-100.62579,48.24100
forest residues,no tillage,30087,38049,inland west,production,dry short ton,3159.50000,,-106.56539,46.01994,-100.62579,48.24100
forest residues,no tillage,30089,53027,inland west,harvested,acre,408.70000,,-115.15427,47.69240,-123.88189,47.16172
forest residues,no tillage,30089,53027,inland west,production,dry short ton,1687.10000,,-115.15427,47.69240,-123.88189,47.16172
forest residues,no tillage,30093,53043,inland west,harvested,acre,2633.10000,,-112.69053,45.90510,-118.39971,47.60902
forest residues,no tillage,30093,53043,inland west,production,dry short ton,11103.60000,,-112.69053,45.90510,-118.39971,47.60902
forest residues,no tillage,30095,53043,inland west,harvested,acre,1926.10000,,-109.21295,45.64968,-118.39971,47.60902
forest residues,no tillage,30095,53043,inland west,production,dry short ton,8663.50000,,-109.21295,45.64968,-118.39971,47.60902
forest residues,no tillage,30097,53071,inland west,harvested,acre,189.80000,,-109.89125,45.69613,-118.50423,46.30329
forest residues,no tillage,30097,53071,inland west,production,dry short ton,525.60000,,-109.89125,45.69613,-118.50423,46.30329
forest residues,no tillage,30099,53071,inland west,harvested,acre,471.00000,,-112.16172,47.81670,-118.50423,46.30329
forest residues,no tillage,30099,53071,inland west,production,dry short ton,3464.70000,,-112.16172,47.81670,-118.50423,46.30329
forest residues,no tillage,30103,31157,inland west,harvested,acre,112.50000,,-107.23676,46.17646,-103.70733,41.85105
forest residues,no tillage,30103,31157,inland west,production,dry short ton,463.50000,,-107.23676,46.17646,-103.70733,41.85105
forest residues,no tillage,30105,08031,inland west,harvested,acre,282.90000,,-106.53254,48.33047,-104.95491,39.76444
forest residues,no tillage,30105,08031,inland west,production,dry short ton,972.50000,,-106.53254,48.33047,-104.95491,39.76444
forest residues,no tillage,30107,53071,inland west,harvested,acre,884.50000,,-109.84249,46.48594,-118.50423,46.30329
forest residues,no tillage,30107,53071,inland west,production,dry short ton,3177.10000,,-109.84249,46.48594,-118.50423,46.30329
forest residues,no tillage,30111,08031,inland west,harvested,acre,323.00000,,-108.36067,45.97897,-104.95491,39.76444
forest residues,no tillage,30111,08031,inland west,production,dry short ton,1269.30000,,-108.36067,45.97897,-104.95491,39.76444
forest residues,no tillage,31003,17119,north central,harvested,acre,25.70000,,-98.06767,42.17634,-89.85542,38.82656
forest residues,no tillage,31003,17119,north central,production,dry short ton,160.60000,,-98.06767,42.17634,-89.85542,38.82656
forest residues,no tillage,31011,38049,north central,harvested,acre,15.80000,,-98.06091,41.69851,-100.62579,48.24100
forest residues,no tillage,31011,38049,north central,production,dry short ton,160.60000,,-98.06091,41.69851,-100.62579,48.24100
forest residues,no tillage,31019,19099,north central,harvested,acre,261.10000,,-99.07397,40.85013,-93.05744,41.68604
forest residues,no tillage,31019,19099,north central,production,dry short ton,1180.20000,,-99.07397,40.85013,-93.05744,41.68604
forest residues,no tillage,31021,19193,north central,harvested,acre,115.40000,,-96.34636,41.86492,-96.04077,42.38669
forest residues,no tillage,31021,19193,north central,production,dry short ton,407.00000,,-96.34636,41.86492,-96.04077,42.38669
forest residues,no tillage,31027,19193,north central,harvested,acre,3.30000,,-97.25055,42.60808,-96.04077,42.38669
forest residues,no tillage,31027,19193,north central,production,dry short ton,33.80000,,-97.25055,42.60808,-96.04077,42.38669
forest residues,no tillage,31039,19193,north central,harvested,acre,15.20000,,-96.78746,41.91644,-96.04077,42.38669
forest residues,no tillage,31039,19193,north central,production,dry short ton,154.00000,,-96.78746,41.91644,-96.04077,42.38669
forest residues,no tillage,31051,19193,north central,harvested,acre,175.80000,,-96.86887,42.51332,-96.04077,42.38669
forest residues,no tillage,31051,19193,north central,production,dry short ton,619.80000,,-96.86887,42.51332,-96.04077,42.38669
forest residues,no tillage,31057,08063,north central,harvested,acre,189.40000,,-101.68844,40.17761,-102.60183,39.30621
forest residues,no tillage,31057,08063,north central,production,dry short ton,1397.50000,,-101.68844,40.17761,-102.60183,39.30621
forest residues,no tillage,31083,29217,north central,harvested,acre,378.40000,,-99.40452,40.17654,-94.34256,37.84989
forest residues,no tillage,31083,29217,north central,production,dry short ton,3308.10000,,-99.40452,40.17654,-94.34256,37.84989
forest residues,no tillage,31093,48251,north central,harvested,acre,316.40000,,-98.51723,41.22001,-97.35095,32.34447
forest residues,no tillage,31093,48251,north central,production,dry short ton,1430.40000,,-98.51723,41.22001,-97.35095,32.34447
forest residues,no tillage,31103,40143,north central,harvested,acre,37.60000,,-99.72771,42.85805,-96.02991,36.13972
forest residues,no tillage,31103,40143,north central,production,dry short ton,232.60000,,-99.72771,42.85805,-96.02991,36.13972
forest residues,no tillage,31107,19183,north central,harvested,acre,127.80000,,-97.89537,42.65974,-91.71580,41.33658
forest residues,no tillage,31107,19183,north central,production,dry short ton,450.70000,,-97.89537,42.65974,-91.71580,41.33658
forest residues,no tillage,31109,19083,north central,harvested,acre,153.80000,,-96.68726,40.78445,-93.23263,42.38327
forest residues,no tillage,31109,19083,north central,production,dry short ton,1867.00000,,-96.68726,40.78445,-93.23263,42.38327
forest residues,no tillage,31111,40143,north central,harvested,acre,931.20000,,-100.73719,41.04632,-96.02991,36.13972
forest residues,no tillage,31111,40143,north central,production,dry short ton,6347.80000,,-100.73719,41.04632,-96.02991,36.13972
forest residues,no tillage,31139,27063,north central,harvested,acre,26.30000,,-97.60142,42.26429,-95.15387,43.67422
forest residues,no tillage,31139,27063,north central,production,dry short ton,267.10000,,-97.60142,42.26429,-95.15387,43.67422
forest residues,no tillage,31153,29021,north central,harvested,acre,141.00000,,-96.10053,41.09274,-94.80496,39.67595
forest residues,no tillage,31153,29021,north central,production,dry short ton,1710.90000,,-96.10053,41.09274,-94.80496,39.67595
forest residues,no tillage,31159,17113,north central,harvested,acre,30.10000,,-97.13941,40.87246,-88.86330,40.52038
forest residues,no tillage,31159,17113,north central,production,dry short ton,96.60000,,-97.13941,40.87246,-88.86330,40.52038
forest residues,no tillage,31163,48251,north central,harvested,acre,65.20000,,-98.97628,41.22073,-97.35095,32.34447
forest residues,no tillage,31163,48251,north central,production,dry short ton,294.60000,,-98.97628,41.22073,-97.35095,32.34447
forest residues,no tillage,31167,19193,north central,harvested,acre,8.30000,,-97.19396,41.91691,-96.04077,42.38669
forest residues,no tillage,31167,19193,north central,production,dry short ton,84.50000,,-97.19396,41.91691,-96.04077,42.38669
forest residues,no tillage,31175,29007,north central,harvested,acre,116.50000,,-98.98169,41.56723,-91.76238,39.20232
forest residues,no tillage,31175,29007,north central,production,dry short ton,526.90000,,-98.98169,41.56723,-91.76238,39.20232
forest residues,no tillage,31181,29027,north central,harvested,acre,329.30000,,-98.49987,40.17591,-91.89331,38.81072
forest residues,no tillage,31181,29027,north central,production,dry short ton,2878.80000,,-98.49987,40.17591,-91.89331,38.81072
forest residues,no tillage,32005,06065,inland west,harvested,acre,43.70000,,-119.58467,38.82537,-116.02030,33.75271
forest residues,no tillage,32005,06065,inland west,production,dry short ton,252.40000,,-119.58467,38.82537,-116.02030,33.75271
forest residues,no tillage,33001,25017,northeast,harvested,acre,667.10000,,-71.43488,43.52314,-71.28804,42.44571
forest residues,no tillage,33001,25017,northeast,production,dry short ton,6576.20000,,-71.43488,43.52314,-71.28804,42.44571
forest residues,no tillage,33003,25009,northeast,harvested,acre,1488.60000,,-71.27740,43.88429,-70.85645,42.63532
forest residues,no tillage,33003,25009,northeast,production,dry short ton,14975.60000,,-71.27740,43.88429,-70.85645,42.63532
forest residues,no tillage,33005,25017,northeast,harvested,acre,1751.30000,,-72.29715,42.94700,-71.28804,42.44571
forest residues,no tillage,33005,25017,northeast,production,dry short ton,17701.70000,,-72.29715,42.94700,-71.28804,42.44571
forest residues,no tillage,33007,25003,northeast,harvested,acre,1369.60000,,-71.31360,44.69578,-73.20214,42.39146
forest residues,no tillage,33007,25003,northeast,production,dry short ton,13661.40000,,-71.31360,44.69578,-73.20214,42.39146
forest residues,no tillage,33009,36047,northeast,harvested,acre,2197.50000,,-71.73364,43.96759,-73.95578,40.64636
forest residues,no tillage,33009,36047,northeast,production,dry short ton,21944.20000,,-71.73364,43.96759,-73.95578,40.64636
forest residues,no tillage,33011,25017,northeast,harvested,acre,2160.80000,,-71.72006,42.95202,-71.28804,42.44571
forest residues,no tillage,33011,25017,northeast,production,dry short ton,21925.70000,,-71.72006,42.95202,-71.28804,42.44571
forest residues,no tillage,33013,25017,northeast,harvested,acre,1708.10000,,-71.68374,43.31001,-71.28804,42.44571
forest residues,no tillage,33013,25017,northeast,production,dry short ton,17122.30000,,-71.68374,43.31001,-71.28804,42.44571
forest residues,no tillage,33015,25009,northeast,harvested,acre,1331.20000,,-71.02341,43.00607,-70.85645,42.63532
forest residues,no tillage,33015,25009,northeast,production,dry short ton,13471.50000,,-71.02341,43.00607,-70.85645,42.63532
forest residues,no tillage,33017,25017,northeast,harvested,acre,650.30000,,-71.05823,43.32653,-71.28804,42.44571
forest residues,no tillage,33017,25017,northeast,production,dry short ton,6594.10000,,-71.05823,43.32653,-71.28804,42.44571
forest residues,no tillage,33019,42003,northeast,harvested,acre,1061.30000,,-72.23740,43.36457,-80.00616,40.43463
forest residues,no tillage,33019,42003,northeast,production,dry short ton,10694.70000,,-72.23740,43.36457,-80.00616,40.43463
forest residues,no tillage,34005,34017,northeast,harvested,acre,1165.00000,,-74.68122,39.86316,-74.06883,40.73313
forest residues,no tillage,34005,34017,northeast,production,dry short ton,6875.10000,,-74.68122,39.86316,-74.06883,40.73313
forest residues,no tillage,34021,36047,northeast,harvested,acre,37.90000,,-74.68257,40.28046,-73.95578,40.64636
forest residues,no tillage,34021,36047,northeast,production,dry short ton,335.50000,,-74.68257,40.28046,-73.95578,40.64636
forest residues,no tillage,34023,36085,northeast,harvested,acre,157.60000,,-74.40154,40.42990,-74.12464,40.56421
forest residues,no tillage,34023,36085,northeast,production,dry short ton,1202.00000,,-74.40154,40.42990,-74.12464,40.56421
forest residues,no tillage,34025,36047,northeast,harvested,acre,297.50000,,-74.13612,40.30305,-73.95578,40.64636
forest residues,no tillage,34025,36047,northeast,production,dry short ton,2290.80000,,-74.13612,40.30305,-73.95578,40.64636
forest residues,no tillage,34029,34017,northeast,harvested,acre,2166.50000,,-74.22164,39.82442,-74.06883,40.73313
forest residues,no tillage,34029,34017,northeast,production,dry short ton,10928.90000,,-74.22164,39.82442,-74.06883,40.73313
forest residues,no tillage,34031,34017,northeast,harvested,acre,21.60000,,-74.30820,41.01159,-74.06883,40.73313
forest residues,no tillage,34031,34017,northeast,production,dry short ton,186.80000,,-74.30820,41.01159,-74.06883,40.73313
forest residues,no tillage,34037,34017,northeast,harvested,acre,291.60000,,-74.70105,41.12825,-74.06883,40.73313
forest residues,no tillage,34037,34017,northeast,production,dry short ton,2523.20000,,-74.70105,41.12825,-74.06883,40.73313
forest residues,no tillage,35006,48279,inland west,harvested,acre,3065.70000,,-107.76923,34.96200,-102.35173,34.06948
forest residues,no tillage,35006,48279,inland west,production,dry short ton,12145.90000,,-107.76923,34.96200,-102.35173,34.06948
forest residues,no tillage,35007,35009,inland west,harvested,acre,1042.00000,,-104.69081,36.60693,-103.37467,34.62830
forest residues,no tillage,35007,35009,inland west,production,dry short ton,4105.10000,,-104.69081,36.60693,-103.37467,34.62830
forest residues,no tillage,35031,06065,inland west,harvested,acre,807.30000,,-108.17684,35.48134,-116.02030,33.75271
forest residues,no tillage,35031,06065,inland west,production,dry short ton,3194.70000,,-108.17684,35.48134,-116.02030,33.75271
forest residues,no tillage,35033,08031,inland west,harvested,acre,259.50000,,-104.94151,36.00810,-104.95491,39.76444
forest residues,no tillage,35033,08031,inland west,production,dry short ton,1009.90000,,-104.94151,36.00810,-104.95491,39.76444
forest residues,no tillage,35039,08031,inland west,harvested,acre,9882.90000,,-106.78240,36.46531,-104.95491,39.76444
forest residues,no tillage,35039,08031,inland west,production,dry short ton,39497.90000,,-106.78240,36.46531,-104.95491,39.76444
forest residues,no tillage,35043,48441,inland west,harvested,acre,4868.00000,,-106.77933,35.70945,-99.89012,32.30214
forest residues,no tillage,35043,48441,inland west,production,dry short ton,19302.80000,,-106.77933,35.70945,-99.89012,32.30214
forest residues,no tillage,35045,08031,inland west,harvested,acre,88.80000,,-108.33569,36.50070,-104.95491,39.76444
forest residues,no tillage,35045,08031,inland west,production,dry short ton,348.30000,,-108.33569,36.50070,-104.95491,39.76444
forest residues,no tillage,35047,08031,inland west,harvested,acre,1908.70000,,-104.73218,35.45601,-104.95491,39.76444
forest residues,no tillage,35047,08031,inland west,production,dry short ton,7427.20000,,-104.73218,35.45601,-104.95491,39.76444
forest residues,no tillage,35049,08063,inland west,harvested,acre,385.90000,,-105.98335,35.52579,-102.60183,39.30621
forest residues,no tillage,35049,08063,inland west,production,dry short ton,1529.60000,,-105.98335,35.52579,-102.60183,39.30621
forest residues,no tillage,35055,48279,inland west,harvested,acre,2119.00000,,-105.64001,36.50435,-102.35173,34.06948
forest residues,no tillage,35055,48279,inland west,production,dry short ton,8066.80000,,-105.64001,36.50435,-102.35173,34.06948
forest residues,no tillage,35057,48439,inland west,harvested,acre,416.00000,,-105.87798,34.65085,-97.29168,32.77018
forest residues,no tillage,35057,48439,inland west,production,dry short ton,1618.60000,,-105.87798,34.65085,-97.29168,32.77018
forest residues,no tillage,35061,31157,inland west,harvested,acre,447.00000,,-106.83532,34.69769,-103.70733,41.85105
forest residues,no tillage,35061,31157,inland west,production,dry short ton,454.70000,,-106.83532,34.69769,-103.70733,41.85105
forest residues,no tillage,36001,25003,northeast,harvested,acre,800.80000,,-73.97846,42.61483,-73.20214,42.39146
forest residues,no tillage,36001,25003,northeast,production,dry short ton,8622.60000,,-73.97846,42.61483,-73.20214,42.39146
forest residues,no tillage,36003,36117,northeast,harvested,acre,659.20000,,-78.02357,42.25905,-77.04969,43.34850
forest residues,no tillage,36003,36117,northeast,production,dry short ton,6005.70000,,-78.02357,42.25905,-77.04969,43.34850
forest residues,no tillage,36007,25009,northeast,harvested,acre,536.80000,,-75.86193,42.20656,-70.85645,42.63532
forest residues,no tillage,36007,25009,northeast,production,dry short ton,4032.20000,,-75.86193,42.20656,-70.85645,42.63532
forest residues,no tillage,36009,39151,northeast,harvested,acre,130.90000,,-78.68484,42.27054,-81.36747,40.81212
forest residues,no tillage,36009,39151,northeast,production,dry short ton,1013.40000,,-78.68484,42.27054,-81.36747,40.81212
forest residues,no tillage,36015,25009,northeast,harvested,acre,674.50000,,-76.76245,42.14747,-70.85645,42.63532
forest residues,no tillage,36015,25009,northeast,production,dry short ton,5222.70000,,-76.76245,42.14747,-70.85645,42.63532
forest residues,no tillage,36017,25009,northeast,harvested,acre,532.30000,,-75.63478,42.47057,-70.85645,42.63532
forest residues,no tillage,36017,25009,northeast,production,dry short ton,6781.20000,,-75.63478,42.47057,-70.85645,42.63532
forest residues,no tillage,36019,36117,northeast,harvested,acre,156.40000,,-73.67673,44.71987,-77.04969,43.34850
forest residues,no tillage,36019,36117,northeast,production,dry short ton,1218.70000,,-73.67673,44.71987,-77.04969,43.34850
forest residues,no tillage,36025,36117,northeast,harvested,acre,364.20000,,-74.95307,42.18265,-77.04969,43.34850
forest residues,no tillage,36025,36117,northeast,production,dry short ton,4204.70000,,-74.95307,42.18265,-77.04969,43.34850
forest residues,no tillage,36027,34017,northeast,harvested,acre,575.10000,,-73.72698,41.75936,-74.06883,40.73313
forest residues,no tillage,36027,34017,northeast,production,dry short ton,6302.90000,,-73.72698,41.75936,-74.06883,40.73313
forest residues,no tillage,36029,39061,northeast,harvested,acre,270.90000,,-78.78166,42.76677,-84.55762,39.16680
forest residues,no tillage,36029,39061,northeast,production,dry short ton,4127.60000,,-78.78166,42.76677,-84.55762,39.16680
forest residues,no tillage,36031,25003,northeast,harvested,acre,460.00000,,-73.74878,44.14596,-73.20214,42.39146
forest residues,no tillage,36031,25003,northeast,production,dry short ton,3992.90000,,-73.74878,44.14596,-73.20214,42.39146
forest residues,no tillage,36033,25009,northeast,harvested,acre,57.10000,,-74.25644,44.55680,-70.85645,42.63532
forest residues,no tillage,36033,25009,northeast,production,dry short ton,445.20000,,-74.25644,44.55680,-70.85645,42.63532
forest residues,no tillage,36035,36117,northeast,harvested,acre,702.30000,,-74.42686,43.13570,-77.04969,43.34850
forest residues,no tillage,36035,36117,northeast,production,dry short ton,7561.20000,,-74.42686,43.13570,-77.04969,43.34850
forest residues,no tillage,36037,36117,northeast,harvested,acre,244.90000,,-78.18647,43.00006,-77.04969,43.34850
forest residues,no tillage,36037,36117,northeast,production,dry short ton,3731.30000,,-78.18647,43.00006,-77.04969,43.34850
forest residues,no tillage,36039,25003,northeast,harvested,acre,504.90000,,-74.13182,42.27998,-73.20214,42.39146
forest residues,no tillage,36039,25003,northeast,production,dry short ton,5822.30000,,-74.13182,42.27998,-73.20214,42.39146
forest residues,no tillage,36041,36085,northeast,harvested,acre,39.60000,,-74.50252,43.66821,-74.12464,40.56421
