feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,unit_numerator,feedstock_amount,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest residues,no tillage,26101,19027,north central,production,dry short ton,16460.20000,,-86.36928,44.34160,-94.86053,42.03646
forest residues,no tillage,26103,19183,north central,harvested,acre,7355.00000,,-87.61516,46.60402,-91.71580,41.33658
forest residues,no tillage,26103,19183,north central,production,dry short ton,38902.60000,,-87.61516,46.60402,-91.71580,41.33658
forest residues,no tillage,26105,26091,north central,harvested,acre,1901.50000,,-86.54507,43.99525,-84.06577,41.89604
forest residues,no tillage,26105,26091,north central,production,dry short ton,7365.50000,,-86.54507,43.99525,-84.06577,41.89604
forest residues,no tillage,26107,17075,north central,harvested,acre,1584.20000,,-85.32435,43.64074,-87.82548,40.74776
forest residues,no tillage,26107,17075,north central,production,dry short ton,5272.90000,,-85.32435,43.64074,-87.82548,40.74776
forest residues,no tillage,26109,39139,north central,harvested,acre,4877.50000,,-87.46661,45.52796,-82.55246,40.77299
forest residues,no tillage,26109,39139,north central,production,dry short ton,23517.10000,,-87.46661,45.52796,-82.55246,40.77299
forest residues,no tillage,26111,26091,north central,harvested,acre,4446.50000,,-84.38753,43.64468,-84.06577,41.89604
forest residues,no tillage,26111,26091,north central,production,dry short ton,16731.60000,,-84.38753,43.64468,-84.06577,41.89604
forest residues,no tillage,26113,42003,north central,harvested,acre,3189.50000,,-85.09572,44.33759,-80.00616,40.43463
forest residues,no tillage,26113,42003,north central,production,dry short ton,13665.00000,,-85.09572,44.33759,-80.00616,40.43463
forest residues,no tillage,26115,26099,north central,harvested,acre,103.70000,,-83.47576,41.90889,-82.90140,42.67230
forest residues,no tillage,26115,26099,north central,production,dry short ton,376.60000,,-83.47576,41.90889,-82.90140,42.67230
forest residues,no tillage,26117,18065,north central,harvested,acre,3523.50000,,-85.07896,43.29319,-85.38839,39.93190
forest residues,no tillage,26117,18065,north central,production,dry short ton,12538.10000,,-85.07896,43.29319,-85.38839,39.93190
forest residues,no tillage,26119,17183,north central,harvested,acre,5594.80000,,-84.12984,45.02875,-87.73619,40.17917
forest residues,no tillage,26119,17183,north central,production,dry short ton,22021.20000,,-84.12984,45.02875,-87.73619,40.17917
forest residues,no tillage,26121,55079,north central,harvested,acre,760.00000,,-86.58697,43.29582,-87.58071,43.01735
forest residues,no tillage,26121,55079,north central,production,dry short ton,3081.00000,,-86.58697,43.29582,-87.58071,43.01735
forest residues,no tillage,26123,42003,north central,harvested,acre,1428.20000,,-85.80114,43.55461,-80.00616,40.43463
forest residues,no tillage,26123,42003,north central,production,dry short ton,4865.40000,,-85.80114,43.55461,-80.00616,40.43463
forest residues,no tillage,26125,26099,north central,harvested,acre,998.60000,,-83.38691,42.65993,-82.90140,42.67230
forest residues,no tillage,26125,26099,north central,production,dry short ton,4120.60000,,-83.38691,42.65993,-82.90140,42.67230
forest residues,no tillage,26127,17113,north central,harvested,acre,1759.10000,,-86.58298,43.64431,-88.86330,40.52038
forest residues,no tillage,26127,17113,north central,production,dry short ton,6806.50000,,-86.58298,43.64431,-88.86330,40.52038
forest residues,no tillage,26129,39139,north central,harvested,acre,1294.00000,,-84.12648,44.33541,-82.55246,40.77299
forest residues,no tillage,26129,39139,north central,production,dry short ton,4817.20000,,-84.12648,44.33541,-82.55246,40.77299
forest residues,no tillage,26131,17113,north central,harvested,acre,5470.60000,,-89.49806,47.02359,-88.86330,40.52038
forest residues,no tillage,26131,17113,north central,production,dry short ton,25825.30000,,-89.49806,47.02359,-88.86330,40.52038
forest residues,no tillage,26133,21059,north central,harvested,acre,3640.10000,,-85.32530,43.98924,-87.06911,37.74564
forest residues,no tillage,26133,21059,north central,production,dry short ton,12903.70000,,-85.32530,43.98924,-87.06911,37.74564
forest residues,no tillage,26135,42041,north central,harvested,acre,4144.00000,,-84.12993,44.68192,-77.31878,40.13643
forest residues,no tillage,26135,42041,north central,production,dry short ton,14878.50000,,-84.12993,44.68192,-77.31878,40.13643
forest residues,no tillage,26137,42003,north central,harvested,acre,2357.70000,,-84.60942,45.02817,-80.00616,40.43463
forest residues,no tillage,26137,42003,north central,production,dry short ton,12057.50000,,-84.60942,45.02817,-80.00616,40.43463
forest residues,no tillage,26139,26159,north central,harvested,acre,925.10000,,-86.43749,42.98529,-86.42568,42.24736
forest residues,no tillage,26139,26159,north central,production,dry short ton,3634.40000,,-86.43749,42.98529,-86.42568,42.24736
forest residues,no tillage,26141,18065,north central,harvested,acre,1571.60000,,-83.54857,45.48511,-85.38839,39.93190
forest residues,no tillage,26141,18065,north central,production,dry short ton,6502.50000,,-83.54857,45.48511,-85.38839,39.93190
forest residues,no tillage,26143,19099,north central,harvested,acre,2720.60000,,-84.61195,44.33600,-93.05744,41.68604
forest residues,no tillage,26143,19099,north central,production,dry short ton,10550.90000,,-84.61195,44.33600,-93.05744,41.68604
forest residues,no tillage,26145,19061,north central,harvested,acre,1082.20000,,-84.03394,43.34868,-90.89527,42.48480
forest residues,no tillage,26145,19061,north central,production,dry short ton,3757.00000,,-84.03394,43.34868,-90.89527,42.48480
forest residues,no tillage,26147,26099,north central,harvested,acre,441.20000,,-82.60663,42.82422,-82.90140,42.67230
forest residues,no tillage,26147,26099,north central,production,dry short ton,1638.80000,,-82.60663,42.82422,-82.90140,42.67230
forest residues,no tillage,26149,26159,north central,harvested,acre,85.30000,,-85.52639,41.91498,-86.42568,42.24736
forest residues,no tillage,26149,26159,north central,production,dry short ton,427.70000,,-85.52639,41.91498,-86.42568,42.24736
forest residues,no tillage,26151,26099,north central,harvested,acre,2648.10000,,-82.65685,43.42430,-82.90140,42.67230
forest residues,no tillage,26151,26099,north central,production,dry short ton,10136.40000,,-82.65685,43.42430,-82.90140,42.67230
forest residues,no tillage,26153,19045,north central,harvested,acre,3421.80000,,-86.17705,46.04215,-90.53281,41.88029
forest residues,no tillage,26153,19045,north central,production,dry short ton,14337.90000,,-86.17705,46.04215,-90.53281,41.88029
forest residues,no tillage,26157,26099,north central,harvested,acre,4929.10000,,-83.40494,43.52467,-82.90140,42.67230
forest residues,no tillage,26157,26099,north central,production,dry short ton,19247.00000,,-83.40494,43.52467,-82.90140,42.67230
forest residues,no tillage,26159,26159,north central,harvested,acre,984.30000,,-86.42568,42.24736,-86.42568,42.24736
forest residues,no tillage,26159,26159,north central,production,dry short ton,3784.00000,,-86.42568,42.24736,-86.42568,42.24736
forest residues,no tillage,26161,26091,north central,harvested,acre,499.90000,,-83.83750,42.25288,-84.06577,41.89604
forest residues,no tillage,26161,26091,north central,production,dry short ton,1815.10000,,-83.83750,42.25288,-84.06577,41.89604
forest residues,no tillage,26163,26099,north central,harvested,acre,123.30000,,-83.33415,42.24234,-82.90140,42.67230
forest residues,no tillage,26163,26099,north central,production,dry short ton,465.00000,,-83.33415,42.24234,-82.90140,42.67230
forest residues,no tillage,26165,18065,north central,harvested,acre,3381.90000,,-85.57893,44.33861,-85.38839,39.93190
forest residues,no tillage,26165,18065,north central,production,dry short ton,18985.00000,,-85.57893,44.33861,-85.38839,39.93190
forest residues,no tillage,27001,20111,north central,harvested,acre,9069.80000,,-93.41638,46.59216,-96.15223,38.45462
forest residues,no tillage,27001,20111,north central,production,dry short ton,34199.80000,,-93.41638,46.59216,-96.15223,38.45462
forest residues,no tillage,27003,27053,north central,harvested,acre,828.50000,,-93.24249,45.22509,-93.48729,45.01492
forest residues,no tillage,27003,27053,north central,production,dry short ton,3130.90000,,-93.24249,45.22509,-93.48729,45.01492
forest residues,no tillage,27005,27063,north central,harvested,acre,6919.30000,,-95.66829,46.93318,-95.15387,43.67422
forest residues,no tillage,27005,27063,north central,production,dry short ton,27952.50000,,-95.66829,46.93318,-95.15387,43.67422
forest residues,no tillage,27007,19183,north central,harvested,acre,12483.60000,,-94.84091,47.97483,-91.71580,41.33658
forest residues,no tillage,27007,19183,north central,production,dry short ton,46086.40000,,-94.84091,47.97483,-91.71580,41.33658
forest residues,no tillage,27009,27053,north central,harvested,acre,457.20000,,-93.98404,45.69158,-93.48729,45.01492
forest residues,no tillage,27009,27053,north central,production,dry short ton,1600.70000,,-93.98404,45.69158,-93.48729,45.01492
forest residues,no tillage,27013,27047,north central,harvested,acre,437.60000,,-94.06869,44.05602,-93.34891,43.67474
forest residues,no tillage,27013,27047,north central,production,dry short ton,1554.70000,,-94.06869,44.05602,-93.34891,43.67474
forest residues,no tillage,27015,27063,north central,harvested,acre,46.90000,,-94.65207,44.30299,-95.15387,43.67422
forest residues,no tillage,27015,27063,north central,production,dry short ton,166.60000,,-94.65207,44.30299,-95.15387,43.67422
forest residues,no tillage,27017,17183,north central,harvested,acre,6113.20000,,-92.67323,46.59318,-87.73619,40.17917
forest residues,no tillage,27017,17183,north central,production,dry short ton,22914.70000,,-92.67323,46.59318,-87.73619,40.17917
forest residues,no tillage,27019,27053,north central,harvested,acre,222.90000,,-93.76525,44.80624,-93.48729,45.01492
forest residues,no tillage,27019,27053,north central,production,dry short ton,804.30000,,-93.76525,44.80624,-93.48729,45.01492
forest residues,no tillage,27021,27063,north central,harvested,acre,12495.10000,,-94.21737,46.87872,-95.15387,43.67422
forest residues,no tillage,27021,27063,north central,production,dry short ton,50963.00000,,-94.21737,46.87872,-95.15387,43.67422
forest residues,no tillage,27023,17075,north central,harvested,acre,67.10000,,-95.52660,44.95170,-87.82548,40.74776
forest residues,no tillage,27023,17075,north central,production,dry short ton,204.30000,,-95.52660,44.95170,-87.82548,40.74776
forest residues,no tillage,27025,27053,north central,harvested,acre,385.90000,,-92.87419,45.51391,-93.48729,45.01492
forest residues,no tillage,27025,27053,north central,production,dry short ton,1485.80000,,-92.87419,45.51391,-93.48729,45.01492
forest residues,no tillage,27027,29021,north central,harvested,acre,931.40000,,-96.47402,46.89006,-94.80496,39.67595
forest residues,no tillage,27027,29021,north central,production,dry short ton,4938.30000,,-96.47402,46.89006,-94.80496,39.67595
forest residues,no tillage,27029,19035,north central,harvested,acre,5756.80000,,-95.36909,47.58587,-95.62396,42.73558
forest residues,no tillage,27029,19035,north central,production,dry short ton,20804.00000,,-95.36909,47.58587,-95.62396,42.73558
forest residues,no tillage,27031,17183,north central,harvested,acre,6077.70000,,-90.34082,47.74607,-87.73619,40.17917
forest residues,no tillage,27031,17183,north central,production,dry short ton,19380.20000,,-90.34082,47.74607,-87.73619,40.17917
forest residues,no tillage,27035,38049,north central,harvested,acre,6517.10000,,-94.07038,46.48132,-100.62579,48.24100
forest residues,no tillage,27035,38049,north central,production,dry short ton,24161.50000,,-94.07038,46.48132,-100.62579,48.24100
forest residues,no tillage,27037,27053,north central,harvested,acre,615.70000,,-93.02514,44.69714,-93.48729,45.01492
forest residues,no tillage,27037,27053,north central,production,dry short ton,2094.60000,,-93.02514,44.69714,-93.48729,45.01492
forest residues,no tillage,27039,27047,north central,harvested,acre,267.70000,,-92.86188,44.02256,-93.34891,43.67474
forest residues,no tillage,27039,27047,north central,production,dry short ton,743.50000,,-92.86188,44.02256,-93.34891,43.67474
forest residues,no tillage,27041,27053,north central,harvested,acre,279.70000,,-95.45248,45.93322,-93.48729,45.01492
forest residues,no tillage,27041,27053,north central,production,dry short ton,1177.80000,,-95.45248,45.93322,-93.48729,45.01492
forest residues,no tillage,27045,19033,north central,harvested,acre,1224.30000,,-92.09015,43.67409,-93.26076,43.08163
forest residues,no tillage,27045,19033,north central,production,dry short ton,2979.10000,,-92.09015,43.67409,-93.26076,43.08163
forest residues,no tillage,27049,27053,north central,harvested,acre,1231.10000,,-92.73488,44.45464,-93.48729,45.01492
forest residues,no tillage,27049,27053,north central,production,dry short ton,3229.00000,,-92.73488,44.45464,-93.48729,45.01492
forest residues,no tillage,27053,27053,north central,harvested,acre,417.70000,,-93.48729,45.01492,-93.48729,45.01492
forest residues,no tillage,27053,27053,north central,production,dry short ton,1587.10000,,-93.48729,45.01492,-93.48729,45.01492
forest residues,no tillage,27055,27047,north central,harvested,acre,1296.00000,,-91.50121,43.67392,-93.34891,43.67474
forest residues,no tillage,27055,27047,north central,production,dry short ton,4130.30000,,-91.50121,43.67392,-93.34891,43.67474
forest residues,no tillage,27057,29027,north central,harvested,acre,7049.50000,,-94.91668,47.10808,-91.89331,38.81072
forest residues,no tillage,27057,29027,north central,production,dry short ton,23474.90000,,-94.91668,47.10808,-91.89331,38.81072
forest residues,no tillage,27059,27053,north central,harvested,acre,1912.00000,,-93.32655,45.57272,-93.48729,45.01492
forest residues,no tillage,27059,27053,north central,production,dry short ton,7212.20000,,-93.32655,45.57272,-93.48729,45.01492
forest residues,no tillage,27061,55079,north central,harvested,acre,18562.30000,,-93.57188,47.46280,-87.58071,43.01735
forest residues,no tillage,27061,55079,north central,production,dry short ton,72309.90000,,-93.57188,47.46280,-87.58071,43.01735
forest residues,no tillage,27063,27063,north central,harvested,acre,214.00000,,-95.15387,43.67422,-95.15387,43.67422
forest residues,no tillage,27063,27063,north central,production,dry short ton,548.50000,,-95.15387,43.67422,-95.15387,43.67422
forest residues,no tillage,27065,27053,north central,harvested,acre,3615.60000,,-93.33068,45.94486,-93.48729,45.01492
forest residues,no tillage,27065,27053,north central,production,dry short ton,13239.60000,,-93.33068,45.94486,-93.48729,45.01492
forest residues,no tillage,27067,08063,north central,harvested,acre,512.10000,,-95.00170,45.15198,-102.60183,39.30621
forest residues,no tillage,27067,08063,north central,production,dry short ton,1933.80000,,-95.00170,45.15198,-102.60183,39.30621
forest residues,no tillage,27069,27063,north central,harvested,acre,1596.70000,,-96.77823,48.77197,-95.15387,43.67422
forest residues,no tillage,27069,27063,north central,production,dry short ton,4930.60000,,-96.77823,48.77197,-95.15387,43.67422
forest residues,no tillage,27071,26159,north central,harvested,acre,8885.00000,,-93.75971,48.27195,-86.42568,42.24736
forest residues,no tillage,27071,26159,north central,production,dry short ton,32616.50000,,-93.75971,48.27195,-86.42568,42.24736
forest residues,no tillage,27073,08063,north central,harvested,acre,334.10000,,-96.17379,45.03691,-102.60183,39.30621
forest residues,no tillage,27073,08063,north central,production,dry short ton,1017.70000,,-96.17379,45.03691,-102.60183,39.30621
forest residues,no tillage,27075,29033,north central,harvested,acre,9132.40000,,-91.40609,47.50141,-93.47284,39.41099
forest residues,no tillage,27075,29033,north central,production,dry short ton,30815.20000,,-91.40609,47.50141,-93.47284,39.41099
forest residues,no tillage,27077,19099,north central,harvested,acre,3892.90000,,-94.88766,48.87653,-93.05744,41.68604
forest residues,no tillage,27077,19099,north central,production,dry short ton,12392.70000,,-94.88766,48.87653,-93.05744,41.68604
forest residues,no tillage,27079,27053,north central,harvested,acre,224.10000,,-93.74354,44.36994,-93.48729,45.01492
forest residues,no tillage,27079,27053,north central,production,dry short ton,721.40000,,-93.74354,44.36994,-93.48729,45.01492
forest residues,no tillage,27085,27053,north central,harvested,acre,186.00000,,-94.25389,44.80447,-93.48729,45.01492
forest residues,no tillage,27085,27053,north central,production,dry short ton,640.30000,,-94.25389,44.80447,-93.48729,45.01492
forest residues,no tillage,27087,19061,north central,harvested,acre,1819.00000,,-95.80907,47.32522,-90.89527,42.48480
forest residues,no tillage,27087,19061,north central,production,dry short ton,6420.80000,,-95.80907,47.32522,-90.89527,42.48480
forest residues,no tillage,27089,29021,north central,harvested,acre,3343.10000,,-96.36954,48.35837,-94.80496,39.67595
forest residues,no tillage,27089,29021,north central,production,dry short ton,10815.30000,,-96.36954,48.35837,-94.80496,39.67595
forest residues,no tillage,27093,27053,north central,harvested,acre,339.90000,,-94.50645,45.10934,-93.48729,45.01492
forest residues,no tillage,27093,27053,north central,production,dry short ton,1261.70000,,-94.50645,45.10934,-93.48729,45.01492
forest residues,no tillage,27095,27053,north central,harvested,acre,3118.60000,,-93.64307,45.90306,-93.48729,45.01492
forest residues,no tillage,27095,27053,north central,production,dry short ton,11777.70000,,-93.64307,45.90306,-93.48729,45.01492
forest residues,no tillage,27097,27047,north central,harvested,acre,3507.80000,,-94.22921,46.05962,-93.34891,43.67474
forest residues,no tillage,27097,27047,north central,production,dry short ton,12471.80000,,-94.22921,46.05962,-93.34891,43.67474
forest residues,no tillage,27103,27053,north central,harvested,acre,286.10000,,-94.20496,44.30533,-93.48729,45.01492
forest residues,no tillage,27103,27053,north central,production,dry short ton,1017.50000,,-94.20496,44.30533,-93.48729,45.01492
forest residues,no tillage,27107,20111,north central,harvested,acre,822.90000,,-96.45168,47.32513,-96.15223,38.45462
forest residues,no tillage,27107,20111,north central,production,dry short ton,3346.80000,,-96.45168,47.32513,-96.15223,38.45462
forest residues,no tillage,27109,27047,north central,harvested,acre,1133.80000,,-92.37838,44.01484,-93.34891,43.67474
forest residues,no tillage,27109,27047,north central,production,dry short ton,3493.90000,,-92.37838,44.01484,-93.34891,43.67474
forest residues,no tillage,27111,19083,north central,harvested,acre,3114.40000,,-95.71798,46.41066,-93.23263,42.38327
forest residues,no tillage,27111,19083,north central,production,dry short ton,10645.70000,,-95.71798,46.41066,-93.23263,42.38327
forest residues,no tillage,27113,19183,north central,harvested,acre,1218.80000,,-96.04663,48.05637,-91.71580,41.33658
forest residues,no tillage,27113,19183,north central,production,dry short ton,3995.40000,,-96.04663,48.05637,-91.71580,41.33658
forest residues,no tillage,27115,27053,north central,harvested,acre,8146.60000,,-92.67459,46.07461,-93.48729,45.01492
forest residues,no tillage,27115,27053,north central,production,dry short ton,30130.30000,,-92.67459,46.07461,-93.48729,45.01492
forest residues,no tillage,27119,29021,north central,harvested,acre,1990.30000,,-96.66923,47.83627,-94.80496,39.67595
forest residues,no tillage,27119,29021,north central,production,dry short ton,8084.00000,,-96.66923,47.83627,-94.80496,39.67595
forest residues,no tillage,27121,29217,north central,harvested,acre,442.70000,,-95.44907,45.58605,-94.34256,37.84989
forest residues,no tillage,27121,29217,north central,production,dry short ton,1302.20000,,-95.44907,45.58605,-94.34256,37.84989
forest residues,no tillage,27125,19061,north central,harvested,acre,627.40000,,-96.09575,47.86247,-90.89527,42.48480
forest residues,no tillage,27125,19061,north central,production,dry short ton,1966.00000,,-96.09575,47.86247,-90.89527,42.48480
forest residues,no tillage,27131,27053,north central,harvested,acre,774.80000,,-93.28246,44.36787,-93.48729,45.01492
forest residues,no tillage,27131,27053,north central,production,dry short ton,2873.10000,,-93.28246,44.36787,-93.48729,45.01492
forest residues,no tillage,27135,19193,north central,harvested,acre,4569.70000,,-95.74763,48.76818,-96.04077,42.38669
forest residues,no tillage,27135,19193,north central,production,dry short ton,14185.30000,,-95.74763,48.76818,-96.04077,42.38669
forest residues,no tillage,27137,17075,north central,harvested,acre,31173.80000,,-92.42849,47.64046,-87.82548,40.74776
forest residues,no tillage,27137,17075,north central,production,dry short ton,91762.30000,,-92.42849,47.64046,-87.82548,40.74776
forest residues,no tillage,27139,27053,north central,harvested,acre,280.20000,,-93.50326,44.67836,-93.48729,45.01492
forest residues,no tillage,27139,27053,north central,production,dry short ton,964.50000,,-93.50326,44.67836,-93.48729,45.01492
forest residues,no tillage,27141,27053,north central,harvested,acre,651.40000,,-93.75788,45.40296,-93.48729,45.01492
forest residues,no tillage,27141,27053,north central,production,dry short ton,2368.30000,,-93.75788,45.40296,-93.48729,45.01492
forest residues,no tillage,27143,27053,north central,harvested,acre,573.40000,,-94.26609,44.58687,-93.48729,45.01492
forest residues,no tillage,27143,27053,north central,production,dry short ton,2165.20000,,-94.26609,44.58687,-93.48729,45.01492
forest residues,no tillage,27145,27053,north central,harvested,acre,1328.60000,,-94.64085,45.52844,-93.48729,45.01492
forest residues,no tillage,27145,27053,north central,production,dry short ton,4861.70000,,-94.64085,45.52844,-93.48729,45.01492
forest residues,no tillage,27147,27047,north central,harvested,acre,136.80000,,-93.22598,44.02237,-93.34891,43.67474
forest residues,no tillage,27147,27047,north central,production,dry short ton,585.40000,,-93.22598,44.02237,-93.34891,43.67474
forest residues,no tillage,27149,27063,north central,harvested,acre,175.00000,,-96.00567,45.58587,-95.15387,43.67422
forest residues,no tillage,27149,27063,north central,production,dry short ton,737.00000,,-96.00567,45.58587,-95.15387,43.67422
forest residues,no tillage,27151,29021,north central,harvested,acre,134.20000,,-95.68625,45.28198,-94.80496,39.67595
forest residues,no tillage,27151,29021,north central,production,dry short ton,408.60000,,-95.68625,45.28198,-94.80496,39.67595
forest residues,no tillage,27153,20111,north central,harvested,acre,3044.80000,,-94.89702,46.07098,-96.15223,38.45462
forest residues,no tillage,27153,20111,north central,production,dry short ton,11005.30000,,-94.89702,46.07098,-96.15223,38.45462
forest residues,no tillage,27157,18065,north central,harvested,acre,1051.80000,,-92.22796,44.28115,-85.38839,39.93190
forest residues,no tillage,27157,18065,north central,production,dry short ton,3368.00000,,-92.22796,44.28115,-85.38839,39.93190
forest residues,no tillage,27159,20111,north central,harvested,acre,1749.20000,,-94.96776,46.58738,-96.15223,38.45462
forest residues,no tillage,27159,20111,north central,production,dry short ton,5635.00000,,-94.96776,46.58738,-96.15223,38.45462
forest residues,no tillage,27161,19109,north central,harvested,acre,429.70000,,-93.58726,44.02239,-94.20645,43.20347
forest residues,no tillage,27161,19109,north central,production,dry short ton,1651.20000,,-93.58726,44.02239,-94.20645,43.20347
forest residues,no tillage,27163,27053,north central,harvested,acre,630.60000,,-92.87345,45.02164,-93.48729,45.01492
forest residues,no tillage,27163,27053,north central,production,dry short ton,2351.40000,,-92.87345,45.02164,-93.48729,45.01492
forest residues,no tillage,27169,19033,north central,harvested,acre,1144.30000,,-91.79497,44.01966,-93.26076,43.08163
forest residues,no tillage,27169,19033,north central,production,dry short ton,3462.90000,,-91.79497,44.01966,-93.26076,43.08163
forest residues,no tillage,27171,27053,north central,harvested,acre,1338.60000,,-93.95086,45.20077,-93.48729,45.01492
forest residues,no tillage,27171,27053,north central,production,dry short ton,4972.70000,,-93.95086,45.20077,-93.48729,45.01492
forest residues,no tillage,27173,27063,north central,harvested,acre,268.30000,,-95.93932,44.73894,-95.15387,43.67422
forest residues,no tillage,27173,27063,north central,production,dry short ton,817.30000,,-95.93932,44.73894,-95.15387,43.67422
forest residues,no tillage,28001,28001,south,harvested,acre,879.10000,,-91.33655,31.47091,-91.33655,31.47091
forest residues,no tillage,28001,28001,south,production,dry short ton,6107.20000,,-91.33655,31.47091,-91.33655,31.47091
forest residues,no tillage,28003,47039,south,harvested,acre,3214.30000,,-88.59434,34.87567,-88.11233,35.61490
forest residues,no tillage,28003,47039,south,production,dry short ton,12613.50000,,-88.59434,34.87567,-88.11233,35.61490
forest residues,no tillage,28005,28001,south,harvested,acre,5095.40000,,-90.80389,31.17429,-91.33655,31.47091
forest residues,no tillage,28005,28001,south,production,dry short ton,19763.00000,,-90.80389,31.17429,-91.33655,31.47091
forest residues,no tillage,28007,48245,south,harvested,acre,5079.30000,,-89.57220,33.08278,-94.12073,29.84672
forest residues,no tillage,28007,48245,south,production,dry short ton,23218.40000,,-89.57220,33.08278,-94.12073,29.84672
forest residues,no tillage,28009,47157,south,harvested,acre,3570.60000,,-89.19371,34.78933,-89.86571,35.20148
forest residues,no tillage,28009,47157,south,production,dry short ton,14577.90000,,-89.19371,34.78933,-89.86571,35.20148
forest residues,no tillage,28013,01067,south,harvested,acre,2453.40000,,-89.32268,33.94175,-85.22845,31.54174
forest residues,no tillage,28013,01067,south,production,dry short ton,10525.40000,,-89.32268,33.94175,-85.22845,31.54174
forest residues,no tillage,28015,28151,south,harvested,acre,5249.80000,,-89.96154,33.44562,-90.88081,33.26906
forest residues,no tillage,28015,28151,south,production,dry short ton,21523.10000,,-89.96154,33.44562,-90.88081,33.26906
forest residues,no tillage,28017,48339,south,harvested,acre,1287.30000,,-88.92892,33.90699,-95.51470,30.32922
forest residues,no tillage,28017,48339,south,production,dry short ton,5179.60000,,-88.92892,33.90699,-95.51470,30.32922
forest residues,no tillage,28019,29027,south,harvested,acre,3334.90000,,-89.27111,33.32123,-91.89331,38.81072
forest residues,no tillage,28019,29027,south,production,dry short ton,14067.20000,,-89.27111,33.32123,-91.89331,38.81072
forest residues,no tillage,28021,28001,south,harvested,acre,1747.50000,,-90.90053,32.00604,-91.33655,31.47091
forest residues,no tillage,28021,28001,south,production,dry short ton,6270.70000,,-90.90053,32.00604,-91.33655,31.47091
forest residues,no tillage,28023,17113,south,harvested,acre,2528.50000,,-88.68474,32.02704,-88.86330,40.52038
forest residues,no tillage,28023,17113,south,production,dry short ton,8803.20000,,-88.68474,32.02704,-88.86330,40.52038
forest residues,no tillage,28025,28151,south,harvested,acre,1165.30000,,-88.77409,33.65906,-90.88081,33.26906
forest residues,no tillage,28025,28151,south,production,dry short ton,4163.60000,,-88.77409,33.65906,-90.88081,33.26906
forest residues,no tillage,28029,28001,south,harvested,acre,6985.40000,,-90.42683,31.86785,-91.33655,31.47091
forest residues,no tillage,28029,28001,south,production,dry short ton,31514.50000,,-90.42683,31.86785,-91.33655,31.47091
forest residues,no tillage,28031,01067,south,harvested,acre,1864.80000,,-89.57800,31.61660,-85.22845,31.54174
forest residues,no tillage,28031,01067,south,production,dry short ton,9058.90000,,-89.57800,31.61660,-85.22845,31.54174
forest residues,no tillage,28033,47157,south,harvested,acre,612.70000,,-89.96297,34.85151,-89.86571,35.20148
forest residues,no tillage,28033,47157,south,production,dry short ton,3758.30000,,-89.96297,34.85151,-89.86571,35.20148
forest residues,no tillage,28035,12023,south,harvested,acre,3953.20000,,-89.24713,31.17212,-82.62636,30.21044
forest residues,no tillage,28035,12023,south,production,dry short ton,14863.40000,,-89.24713,31.17212,-82.62636,30.21044
forest residues,no tillage,28037,28001,south,harvested,acre,3245.50000,,-90.89434,31.46555,-91.33655,31.47091
forest residues,no tillage,28037,28001,south,production,dry short ton,14365.40000,,-90.89434,31.46555,-91.33655,31.47091
forest residues,no tillage,28039,05003,south,harvested,acre,3424.10000,,-88.65168,30.86491,-91.79584,33.20198
forest residues,no tillage,28039,05003,south,production,dry short ton,13711.50000,,-88.65168,30.86491,-91.79584,33.20198
forest residues,no tillage,28041,13115,south,harvested,acre,6804.50000,,-88.63928,31.21696,-85.19449,34.33305
forest residues,no tillage,28041,13115,south,production,dry short ton,26284.90000,,-88.63928,31.21696,-85.19449,34.33305
forest residues,no tillage,28043,05107,south,harvested,acre,2761.60000,,-89.82186,33.78726,-90.82395,34.38173
forest residues,no tillage,28043,05107,south,production,dry short ton,13617.80000,,-89.82186,33.78726,-90.82395,34.38173
forest residues,no tillage,28045,22089,south,harvested,acre,2896.30000,,-89.51178,30.40442,-90.40272,29.93059
forest residues,no tillage,28045,22089,south,production,dry short ton,12546.10000,,-89.51178,30.40442,-90.40272,29.93059
forest residues,no tillage,28047,29007,south,harvested,acre,4216.30000,,-89.09579,30.40837,-91.76238,39.20232
forest residues,no tillage,28047,29007,south,production,dry short ton,17699.70000,,-89.09579,30.40837,-91.76238,39.20232
forest residues,no tillage,28049,28001,south,harvested,acre,2528.70000,,-90.42533,32.31099,-91.33655,31.47091
forest residues,no tillage,28049,28001,south,production,dry short ton,12995.40000,,-90.42533,32.31099,-91.33655,31.47091
forest residues,no tillage,28051,28151,south,harvested,acre,1936.40000,,-90.07327,33.12732,-90.88081,33.26906
forest residues,no tillage,28051,28151,south,production,dry short ton,8203.20000,,-90.07327,33.12732,-90.88081,33.26906
forest residues,no tillage,28055,28151,south,harvested,acre,186.30000,,-91.01132,32.71128,-90.88081,33.26906
forest residues,no tillage,28055,28151,south,production,dry short ton,553.50000,,-91.01132,32.71128,-90.88081,33.26906
forest residues,no tillage,28057,01065,south,harvested,acre,3649.40000,,-88.36201,34.27618,-87.63819,32.74414
forest residues,no tillage,28057,01065,south,production,dry short ton,17594.40000,,-88.36201,34.27618,-87.63819,32.74414
forest residues,no tillage,28059,21191,south,harvested,acre,6164.50000,,-88.64102,30.44148,-84.36657,38.70268
