feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,26043,17113,north central,production,20825.5,dry short ton,
forest residues,no tillage,26045,26091,north central,production,148.5,dry short ton,
forest residues,no tillage,26047,39139,north central,production,15320.5,dry short ton,
forest residues,no tillage,26049,26099,north central,production,5057.2,dry short ton,
forest residues,no tillage,26051,19033,north central,production,16878.8,dry short ton,
forest residues,no tillage,26053,39061,north central,production,29425.3,dry short ton,
forest residues,no tillage,26055,26091,north central,production,20320.1,dry short ton,
forest residues,no tillage,26057,19061,north central,production,4054.3,dry short ton,
forest residues,no tillage,26059,26091,north central,production,108.2,dry short ton,
forest residues,no tillage,26061,27063,north central,production,25668.8,dry short ton,
forest residues,no tillage,26063,39061,north central,production,13552.4,dry short ton,
forest residues,no tillage,26067,42049,north central,production,108.1,dry short ton,
forest residues,no tillage,26069,17197,north central,production,9574.3,dry short ton,
forest residues,no tillage,26071,17113,north central,production,26997,dry short ton,
forest residues,no tillage,26073,27053,north central,production,8032.3,dry short ton,
forest residues,no tillage,26075,26091,north central,production,81.6,dry short ton,
forest residues,no tillage,26077,26159,north central,production,4111.2,dry short ton,
forest residues,no tillage,26079,19183,north central,production,9792.7,dry short ton,
forest residues,no tillage,26081,26159,north central,production,6992.7,dry short ton,
forest residues,no tillage,26083,17075,north central,production,9686.2,dry short ton,
forest residues,no tillage,26085,21059,north central,production,9852.2,dry short ton,
forest residues,no tillage,26087,26099,north central,production,4382.2,dry short ton,
forest residues,no tillage,26089,18171,north central,production,2752.1,dry short ton,
forest residues,no tillage,26091,26091,north central,production,2858.2,dry short ton,
forest residues,no tillage,26093,26099,north central,production,2325.6,dry short ton,
forest residues,no tillage,26095,26091,north central,production,18015.7,dry short ton,
forest residues,no tillage,26097,19061,north central,production,21569.2,dry short ton,
forest residues,no tillage,26099,26099,north central,production,236.2,dry short ton,
forest residues,no tillage,26101,19027,north central,production,16460.2,dry short ton,
forest residues,no tillage,26103,19183,north central,production,38902.6,dry short ton,
forest residues,no tillage,26105,26091,north central,production,7365.5,dry short ton,
forest residues,no tillage,26107,17075,north central,production,5272.9,dry short ton,
forest residues,no tillage,26109,39139,north central,production,23517.1,dry short ton,
forest residues,no tillage,26111,26091,north central,production,16731.6,dry short ton,
forest residues,no tillage,26113,42003,north central,production,13665,dry short ton,
forest residues,no tillage,26115,26099,north central,production,376.6,dry short ton,
forest residues,no tillage,26117,18065,north central,production,12538.1,dry short ton,
forest residues,no tillage,26119,17183,north central,production,22021.2,dry short ton,
forest residues,no tillage,26121,55079,north central,production,3081,dry short ton,
forest residues,no tillage,26123,42003,north central,production,4865.4,dry short ton,
forest residues,no tillage,26125,26099,north central,production,4120.6,dry short ton,
forest residues,no tillage,26127,17113,north central,production,6806.5,dry short ton,
forest residues,no tillage,26129,39139,north central,production,4817.2,dry short ton,
forest residues,no tillage,26131,17113,north central,production,25825.3,dry short ton,
forest residues,no tillage,26133,21059,north central,production,12903.7,dry short ton,
forest residues,no tillage,26135,42041,north central,production,14878.5,dry short ton,
forest residues,no tillage,26137,42003,north central,production,12057.5,dry short ton,
forest residues,no tillage,26139,26159,north central,production,3634.4,dry short ton,
forest residues,no tillage,26141,18065,north central,production,6502.5,dry short ton,
forest residues,no tillage,26143,19099,north central,production,10550.9,dry short ton,
forest residues,no tillage,26145,19061,north central,production,3757,dry short ton,
forest residues,no tillage,26147,26099,north central,production,1638.8,dry short ton,
forest residues,no tillage,26149,26159,north central,production,427.7,dry short ton,
forest residues,no tillage,26151,26099,north central,production,10136.4,dry short ton,
forest residues,no tillage,26153,19045,north central,production,14337.9,dry short ton,
forest residues,no tillage,26157,26099,north central,production,19247,dry short ton,
forest residues,no tillage,26159,26159,north central,production,3784,dry short ton,
forest residues,no tillage,26161,26091,north central,production,1815.1,dry short ton,
forest residues,no tillage,26163,26099,north central,production,465,dry short ton,
forest residues,no tillage,26165,18065,north central,production,18985,dry short ton,
forest residues,no tillage,27001,20111,north central,production,34199.8,dry short ton,
forest residues,no tillage,27003,27053,north central,production,3130.9,dry short ton,
forest residues,no tillage,27005,27063,north central,production,27952.5,dry short ton,
forest residues,no tillage,27007,19183,north central,production,46086.4,dry short ton,
forest residues,no tillage,27009,27053,north central,production,1600.7,dry short ton,
forest residues,no tillage,27013,27047,north central,production,1554.7,dry short ton,
forest residues,no tillage,27015,27063,north central,production,166.6,dry short ton,
forest residues,no tillage,27017,17183,north central,production,22914.7,dry short ton,
forest residues,no tillage,27019,27053,north central,production,804.3,dry short ton,
forest residues,no tillage,27021,27063,north central,production,50963,dry short ton,
forest residues,no tillage,27023,17075,north central,production,204.3,dry short ton,
forest residues,no tillage,27025,27053,north central,production,1485.8,dry short ton,
forest residues,no tillage,27027,29021,north central,production,4938.3,dry short ton,
forest residues,no tillage,27029,19035,north central,production,20804,dry short ton,
forest residues,no tillage,27031,17183,north central,production,19380.2,dry short ton,
forest residues,no tillage,27035,38049,north central,production,24161.5,dry short ton,
forest residues,no tillage,27037,27053,north central,production,2094.6,dry short ton,
forest residues,no tillage,27039,27047,north central,production,743.5,dry short ton,
forest residues,no tillage,27041,27053,north central,production,1177.8,dry short ton,
forest residues,no tillage,27045,19033,north central,production,2979.1,dry short ton,
forest residues,no tillage,27049,27053,north central,production,3229,dry short ton,
forest residues,no tillage,27053,27053,north central,production,1587.1,dry short ton,
forest residues,no tillage,27055,27047,north central,production,4130.3,dry short ton,
forest residues,no tillage,27057,29027,north central,production,23474.9,dry short ton,
forest residues,no tillage,27059,27053,north central,production,7212.2,dry short ton,
forest residues,no tillage,27061,55079,north central,production,72309.9,dry short ton,
forest residues,no tillage,27063,27063,north central,production,548.5,dry short ton,
forest residues,no tillage,27065,27053,north central,production,13239.6,dry short ton,
forest residues,no tillage,27067,08063,north central,production,1933.8,dry short ton,
forest residues,no tillage,27069,27063,north central,production,4930.6,dry short ton,
forest residues,no tillage,27071,26159,north central,production,32616.5,dry short ton,
forest residues,no tillage,27073,08063,north central,production,1017.7,dry short ton,
forest residues,no tillage,27075,29033,north central,production,30815.2,dry short ton,
forest residues,no tillage,27077,19099,north central,production,12392.7,dry short ton,
forest residues,no tillage,27079,27053,north central,production,721.4,dry short ton,
forest residues,no tillage,27085,27053,north central,production,640.3,dry short ton,
forest residues,no tillage,27087,19061,north central,production,6420.8,dry short ton,
forest residues,no tillage,27089,29021,north central,production,10815.3,dry short ton,
forest residues,no tillage,27093,27053,north central,production,1261.7,dry short ton,
forest residues,no tillage,27095,27053,north central,production,11777.7,dry short ton,
forest residues,no tillage,27097,27047,north central,production,12471.8,dry short ton,
forest residues,no tillage,27103,27053,north central,production,1017.5,dry short ton,
forest residues,no tillage,27107,20111,north central,production,3346.8,dry short ton,
forest residues,no tillage,27109,27047,north central,production,3493.9,dry short ton,
forest residues,no tillage,27111,19083,north central,production,10645.7,dry short ton,
forest residues,no tillage,27113,19183,north central,production,3995.4,dry short ton,
forest residues,no tillage,27115,27053,north central,production,30130.3,dry short ton,
forest residues,no tillage,27119,29021,north central,production,8084,dry short ton,
forest residues,no tillage,27121,29217,north central,production,1302.2,dry short ton,
forest residues,no tillage,27125,19061,north central,production,1966,dry short ton,
forest residues,no tillage,27131,27053,north central,production,2873.1,dry short ton,
forest residues,no tillage,27135,19193,north central,production,14185.3,dry short ton,
forest residues,no tillage,27137,17075,north central,production,91762.3,dry short ton,
forest residues,no tillage,27139,27053,north central,production,964.5,dry short ton,
forest residues,no tillage,27141,27053,north central,production,2368.3,dry short ton,
forest residues,no tillage,27143,27053,north central,production,2165.2,dry short ton,
forest residues,no tillage,27145,27053,north central,production,4861.7,dry short ton,
forest residues,no tillage,27147,27047,north central,production,585.4,dry short ton,
forest residues,no tillage,27149,27063,north central,production,737,dry short ton,
forest residues,no tillage,27151,29021,north central,production,408.6,dry short ton,
forest residues,no tillage,27153,20111,north central,production,11005.3,dry short ton,
forest residues,no tillage,27157,18065,north central,production,3368,dry short ton,
forest residues,no tillage,27159,20111,north central,production,5635,dry short ton,
forest residues,no tillage,27161,19109,north central,production,1651.2,dry short ton,
forest residues,no tillage,27163,27053,north central,production,2351.4,dry short ton,
forest residues,no tillage,27169,19033,north central,production,3462.9,dry short ton,
forest residues,no tillage,27171,27053,north central,production,4972.7,dry short ton,
forest residues,no tillage,27173,27063,north central,production,817.3,dry short ton,
forest residues,no tillage,28001,28001,south,production,6107.2,dry short ton,
forest residues,no tillage,28003,47039,south,production,12613.5,dry short ton,
forest residues,no tillage,28005,28001,south,production,19763,dry short ton,
forest residues,no tillage,28007,48245,south,production,23218.4,dry short ton,
forest residues,no tillage,28009,47157,south,production,14577.9,dry short ton,
forest residues,no tillage,28013,01067,south,production,10525.4,dry short ton,
forest residues,no tillage,28015,28151,south,production,21523.1,dry short ton,
forest residues,no tillage,28017,48339,south,production,5179.6,dry short ton,
forest residues,no tillage,28019,29027,south,production,14067.2,dry short ton,
forest residues,no tillage,28021,28001,south,production,6270.7,dry short ton,
forest residues,no tillage,28023,17113,south,production,8803.2,dry short ton,
forest residues,no tillage,28025,28151,south,production,4163.6,dry short ton,
forest residues,no tillage,28029,28001,south,production,31514.5,dry short ton,
forest residues,no tillage,28031,01067,south,production,9058.9,dry short ton,
forest residues,no tillage,28033,47157,south,production,3758.3,dry short ton,
forest residues,no tillage,28035,12023,south,production,14863.4,dry short ton,
forest residues,no tillage,28037,28001,south,production,14365.4,dry short ton,
forest residues,no tillage,28039,05003,south,production,13711.5,dry short ton,
forest residues,no tillage,28041,13115,south,production,26284.9,dry short ton,
forest residues,no tillage,28043,05107,south,production,13617.8,dry short ton,
forest residues,no tillage,28045,22089,south,production,12546.1,dry short ton,
forest residues,no tillage,28047,29007,south,production,17699.7,dry short ton,
forest residues,no tillage,28049,28001,south,production,12995.4,dry short ton,
forest residues,no tillage,28051,28151,south,production,8203.2,dry short ton,
forest residues,no tillage,28055,28151,south,production,553.5,dry short ton,
forest residues,no tillage,28057,01065,south,production,17594.4,dry short ton,
forest residues,no tillage,28059,21191,south,production,24995.9,dry short ton,
forest residues,no tillage,28061,45003,south,production,23552.9,dry short ton,
forest residues,no tillage,28063,28001,south,production,17305.8,dry short ton,
forest residues,no tillage,28065,47037,south,production,14067.5,dry short ton,
forest residues,no tillage,28067,47037,south,production,17789.5,dry short ton,
forest residues,no tillage,28069,01065,south,production,17281,dry short ton,
forest residues,no tillage,28071,47157,south,production,10256,dry short ton,
forest residues,no tillage,28073,05003,south,production,9226,dry short ton,
forest residues,no tillage,28075,01065,south,production,21900.3,dry short ton,
forest residues,no tillage,28077,05041,south,production,13847.3,dry short ton,
forest residues,no tillage,28079,47039,south,production,23010.8,dry short ton,
forest residues,no tillage,28081,47039,south,production,7929.8,dry short ton,
forest residues,no tillage,28085,28001,south,production,31550.2,dry short ton,
forest residues,no tillage,28087,01065,south,production,6061.5,dry short ton,
forest residues,no tillage,28089,01067,south,production,15705,dry short ton,
forest residues,no tillage,28091,47039,south,production,20245.9,dry short ton,
forest residues,no tillage,28093,47157,south,production,10726.7,dry short ton,
forest residues,no tillage,28095,13115,south,production,13197.4,dry short ton,
forest residues,no tillage,28097,21191,south,production,14762.1,dry short ton,
forest residues,no tillage,28099,22089,south,production,13791.5,dry short ton,
forest residues,no tillage,28101,48339,south,production,20966.9,dry short ton,
forest residues,no tillage,28103,01065,south,production,15838,dry short ton,
forest residues,no tillage,28105,29021,south,production,7839.8,dry short ton,
forest residues,no tillage,28107,05107,south,production,14750.6,dry short ton,
forest residues,no tillage,28109,22089,south,production,28731.1,dry short ton,
forest residues,no tillage,28111,12105,south,production,12330.2,dry short ton,
forest residues,no tillage,28113,48245,south,production,17999.3,dry short ton,
forest residues,no tillage,28115,01065,south,production,7731,dry short ton,
forest residues,no tillage,28117,47039,south,production,11084.2,dry short ton,
forest residues,no tillage,28121,29217,south,production,25107.8,dry short ton,
forest residues,no tillage,28123,48201,south,production,14459.8,dry short ton,
forest residues,no tillage,28127,01065,south,production,12672,dry short ton,
forest residues,no tillage,28129,48201,south,production,14685.6,dry short ton,
forest residues,no tillage,28131,48167,south,production,11969.3,dry short ton,
forest residues,no tillage,28135,28151,south,production,9629.6,dry short ton,
forest residues,no tillage,28137,05107,south,production,5489.5,dry short ton,
forest residues,no tillage,28139,47039,south,production,16208,dry short ton,
forest residues,no tillage,28141,47039,south,production,12171.6,dry short ton,
forest residues,no tillage,28145,47157,south,production,6764.5,dry short ton,
forest residues,no tillage,28147,47037,south,production,10573,dry short ton,
forest residues,no tillage,28149,28151,south,production,2226.3,dry short ton,
forest residues,no tillage,28153,05041,south,production,22490.3,dry short ton,
forest residues,no tillage,28155,48167,south,production,9801.4,dry short ton,
forest residues,no tillage,28157,22043,south,production,16118,dry short ton,
forest residues,no tillage,28159,01067,south,production,14210.6,dry short ton,
forest residues,no tillage,28161,05107,south,production,14749.3,dry short ton,
forest residues,no tillage,28163,28151,south,production,5974,dry short ton,
forest residues,no tillage,29003,29021,north central,production,2641.8,dry short ton,
forest residues,no tillage,29005,29021,north central,production,1900.7,dry short ton,
forest residues,no tillage,29007,29007,north central,production,7691.2,dry short ton,
forest residues,no tillage,29009,29021,north central,production,3796.8,dry short ton,
forest residues,no tillage,29011,29217,north central,production,1962.2,dry short ton,
forest residues,no tillage,29015,48201,north central,production,2531.6,dry short ton,
forest residues,no tillage,29017,05041,north central,production,2811.9,dry short ton,
forest residues,no tillage,29019,29175,north central,production,6260.1,dry short ton,
forest residues,no tillage,29021,29021,north central,production,6111.9,dry short ton,
forest residues,no tillage,29023,01067,north central,production,5170.6,dry short ton,
forest residues,no tillage,29027,29027,north central,production,8192.2,dry short ton,
forest residues,no tillage,29029,01083,north central,production,1739.2,dry short ton,
forest residues,no tillage,29031,05003,north central,production,40,dry short ton,
forest residues,no tillage,29033,29033,north central,production,2594.1,dry short ton,
forest residues,no tillage,29035,29027,north central,production,4988.1,dry short ton,
forest residues,no tillage,29039,29217,north central,production,998.4,dry short ton,
forest residues,no tillage,29041,29007,north central,production,5714.6,dry short ton,
forest residues,no tillage,29043,48201,north central,production,4814.6,dry short ton,
forest residues,no tillage,29045,19183,north central,production,336.7,dry short ton,
forest residues,no tillage,29047,29095,north central,production,2777.6,dry short ton,
forest residues,no tillage,29051,29007,north central,production,1857.2,dry short ton,
forest residues,no tillage,29053,29175,north central,production,3765.6,dry short ton,
forest residues,no tillage,29055,29027,north central,production,1016.9,dry short ton,
forest residues,no tillage,29057,29217,north central,production,1816.9,dry short ton,
forest residues,no tillage,29059,40143,north central,production,3440.4,dry short ton,
forest residues,no tillage,29061,29033,north central,production,3295.5,dry short ton,
forest residues,no tillage,29063,29021,north central,production,4478.9,dry short ton,
forest residues,no tillage,29065,27047,north central,production,7947.2,dry short ton,
forest residues,no tillage,29067,28001,north central,production,8440.5,dry short ton,
forest residues,no tillage,29071,29027,north central,production,169.4,dry short ton,
forest residues,no tillage,29073,29007,north central,production,1714.7,dry short ton,
forest residues,no tillage,29075,29021,north central,production,1747.9,dry short ton,
forest residues,no tillage,29077,27063,north central,production,220.4,dry short ton,
forest residues,no tillage,29079,29033,north central,production,650.7,dry short ton,
forest residues,no tillage,29081,29033,north central,production,5213,dry short ton,
forest residues,no tillage,29083,29095,north central,production,1125.8,dry short ton,
forest residues,no tillage,29085,19045,north central,production,4978.8,dry short ton,
forest residues,no tillage,29087,29021,north central,production,1360.6,dry short ton,
forest residues,no tillage,29089,29007,north central,production,3271.3,dry short ton,
forest residues,no tillage,29091,05063,north central,production,8280.5,dry short ton,
forest residues,no tillage,29093,29021,north central,production,4064.3,dry short ton,
forest residues,no tillage,29097,29217,north central,production,884.2,dry short ton,
forest residues,no tillage,29099,17119,north central,production,80,dry short ton,
forest residues,no tillage,29103,29175,north central,production,1261.6,dry short ton,
forest residues,no tillage,29105,05063,north central,production,1540.8,dry short ton,
forest residues,no tillage,29111,29175,north central,production,1878.6,dry short ton,
forest residues,no tillage,29113,29027,north central,production,1049.2,dry short ton,
forest residues,no tillage,29115,29033,north central,production,133.3,dry short ton,
forest residues,no tillage,29117,29033,north central,production,1544,dry short ton,
forest residues,no tillage,29121,29007,north central,production,2799,dry short ton,
forest residues,no tillage,29123,29027,north central,production,9254.7,dry short ton,
forest residues,no tillage,29125,29027,north central,production,1691.9,dry short ton,
forest residues,no tillage,29127,29175,north central,production,28.6,dry short ton,
forest residues,no tillage,29131,29007,north central,production,2312.1,dry short ton,
forest residues,no tillage,29137,29027,north central,production,5206.3,dry short ton,
forest residues,no tillage,29139,29027,north central,production,21.2,dry short ton,
forest residues,no tillage,29141,29175,north central,production,1838,dry short ton,
forest residues,no tillage,29145,29217,north central,production,589.5,dry short ton,
forest residues,no tillage,29147,29021,north central,production,2823.5,dry short ton,
forest residues,no tillage,29149,05063,north central,production,11053.1,dry short ton,
forest residues,no tillage,29153,01067,north central,production,8031.9,dry short ton,
forest residues,no tillage,29159,29033,north central,production,349.1,dry short ton,
forest residues,no tillage,29161,29027,north central,production,5509.9,dry short ton,
forest residues,no tillage,29163,17119,north central,production,1518.9,dry short ton,
forest residues,no tillage,29165,29095,north central,production,2203.8,dry short ton,
forest residues,no tillage,29167,18085,north central,production,974.4,dry short ton,
forest residues,no tillage,29169,29027,north central,production,3226.1,dry short ton,
forest residues,no tillage,29171,29033,north central,production,816.5,dry short ton,
forest residues,no tillage,29175,29175,north central,production,667.4,dry short ton,
forest residues,no tillage,29177,29033,north central,production,2384.1,dry short ton,
forest residues,no tillage,29179,55079,north central,production,13138.8,dry short ton,
forest residues,no tillage,29181,05063,north central,production,13791.8,dry short ton,
forest residues,no tillage,29183,17119,north central,production,219.6,dry short ton,
forest residues,no tillage,29185,29217,north central,production,374.2,dry short ton,
forest residues,no tillage,29186,17119,north central,production,1070.2,dry short ton,
forest residues,no tillage,29187,17119,north central,production,1208.7,dry short ton,
forest residues,no tillage,29189,17119,north central,production,69.8,dry short ton,
forest residues,no tillage,29195,29033,north central,production,4117.7,dry short ton,
forest residues,no tillage,29199,19183,north central,production,1454.6,dry short ton,
forest residues,no tillage,29203,29217,north central,production,6697.6,dry short ton,
forest residues,no tillage,29205,29027,north central,production,502.1,dry short ton,
forest residues,no tillage,29209,28001,north central,production,755.8,dry short ton,
forest residues,no tillage,29211,29033,north central,production,2759.6,dry short ton,
forest residues,no tillage,29213,01067,north central,production,16402.6,dry short ton,
forest residues,no tillage,29215,17099,north central,production,16862.4,dry short ton,
forest residues,no tillage,29219,29027,north central,production,311.4,dry short ton,
forest residues,no tillage,29221,48251,north central,production,8049,dry short ton,
forest residues,no tillage,29223,29033,north central,production,13992.7,dry short ton,
forest residues,no tillage,29225,40139,north central,production,2017,dry short ton,
forest residues,no tillage,29227,29021,north central,production,188.6,dry short ton,
forest residues,no tillage,29229,40013,north central,production,6562.8,dry short ton,
forest residues,no tillage,30001,08031,inland west,production,25268.5,dry short ton,
forest residues,no tillage,30003,16075,inland west,production,3684.4,dry short ton,
forest residues,no tillage,30007,31157,inland west,production,4462.9,dry short ton,
forest residues,no tillage,30009,08031,inland west,production,2141.9,dry short ton,
forest residues,no tillage,30013,16075,inland west,production,6395.7,dry short ton,
forest residues,no tillage,30015,16075,inland west,production,192.1,dry short ton,
forest residues,no tillage,30017,08031,inland west,production,2136.6,dry short ton,
forest residues,no tillage,30027,31157,inland west,production,11161.5,dry short ton,
forest residues,no tillage,30029,16075,inland west,production,738.2,dry short ton,
forest residues,no tillage,30031,08031,inland west,production,14690.6,dry short ton,
forest residues,no tillage,30037,08031,inland west,production,1040.7,dry short ton,
forest residues,no tillage,30039,16075,inland west,production,272.5,dry short ton,
forest residues,no tillage,30043,16075,inland west,production,15309.8,dry short ton,
forest residues,no tillage,30045,08031,inland west,production,2392.7,dry short ton,
forest residues,no tillage,30047,16075,inland west,production,710.9,dry short ton,
forest residues,no tillage,30049,53071,inland west,production,34646,dry short ton,
forest residues,no tillage,30053,53071,inland west,production,614.6,dry short ton,
forest residues,no tillage,30057,16075,inland west,production,19918.8,dry short ton,
forest residues,no tillage,30059,16075,inland west,production,22013.5,dry short ton,
forest residues,no tillage,30061,53043,inland west,production,33.9,dry short ton,
forest residues,no tillage,30063,16075,inland west,production,845.4,dry short ton,
forest residues,no tillage,30065,08031,inland west,production,5519.7,dry short ton,
forest residues,no tillage,30067,53071,inland west,production,13991.5,dry short ton,
forest residues,no tillage,30069,16075,inland west,production,2865.1,dry short ton,
forest residues,no tillage,30075,08031,inland west,production,282.8,dry short ton,
forest residues,no tillage,30077,53071,inland west,production,333.6,dry short ton,
forest residues,no tillage,30081,53071,inland west,production,115.5,dry short ton,
forest residues,no tillage,30087,38049,inland west,production,4469,dry short ton,
forest residues,no tillage,30089,53027,inland west,production,736.2,dry short ton,
forest residues,no tillage,30093,53043,inland west,production,9554.9,dry short ton,
forest residues,no tillage,30095,53043,inland west,production,6706.7,dry short ton,
forest residues,no tillage,30097,53071,inland west,production,655.6,dry short ton,
forest residues,no tillage,30099,53071,inland west,production,1970.2,dry short ton,
forest residues,no tillage,30103,31157,inland west,production,616.8,dry short ton,
forest residues,no tillage,30107,53071,inland west,production,2759.2,dry short ton,
forest residues,no tillage,30111,08031,inland west,production,873.3,dry short ton,
forest residues,no tillage,31003,17119,north central,production,445.2,dry short ton,
forest residues,no tillage,31011,38049,north central,production,824.2,dry short ton,
forest residues,no tillage,31019,19099,north central,production,913.6,dry short ton,
forest residues,no tillage,31021,19193,north central,production,337.1,dry short ton,
forest residues,no tillage,31027,19193,north central,production,173.6,dry short ton,
forest residues,no tillage,31039,19193,north central,production,790.1,dry short ton,
forest residues,no tillage,31051,19193,north central,production,513.4,dry short ton,
forest residues,no tillage,31083,29217,north central,production,3290.1,dry short ton,
forest residues,no tillage,31093,48251,north central,production,1107.3,dry short ton,
forest residues,no tillage,31103,40143,north central,production,347.3,dry short ton,
forest residues,no tillage,31107,19183,north central,production,373.3,dry short ton,
forest residues,no tillage,31109,19083,north central,production,1114.4,dry short ton,
forest residues,no tillage,31111,40143,north central,production,2342.9,dry short ton,
forest residues,no tillage,31139,27063,north central,production,1370.7,dry short ton,
forest residues,no tillage,31153,29021,north central,production,1021.2,dry short ton,
forest residues,no tillage,31159,17113,north central,production,233.5,dry short ton,
forest residues,no tillage,31163,48251,north central,production,228,dry short ton,
forest residues,no tillage,31167,19193,north central,production,433.8,dry short ton,
forest residues,no tillage,31175,29007,north central,production,407.9,dry short ton,
forest residues,no tillage,31181,29027,north central,production,2863.2,dry short ton,
forest residues,no tillage,32005,06065,inland west,production,252.1,dry short ton,
forest residues,no tillage,33001,25017,northeast,production,7170,dry short ton,
forest residues,no tillage,33003,25009,northeast,production,17498.6,dry short ton,
forest residues,no tillage,33005,25017,northeast,production,14270.2,dry short ton,
forest residues,no tillage,33007,25003,northeast,production,20128.8,dry short ton,
forest residues,no tillage,33009,36047,northeast,production,23266.4,dry short ton,
forest residues,no tillage,33011,25017,northeast,production,25863.7,dry short ton,
forest residues,no tillage,33013,25017,northeast,production,15678.1,dry short ton,
forest residues,no tillage,33015,25009,northeast,production,12695.6,dry short ton,
forest residues,no tillage,33017,25017,northeast,production,7712.4,dry short ton,
forest residues,no tillage,33019,42003,northeast,production,10310,dry short ton,
forest residues,no tillage,34001,42049,northeast,production,5915.5,dry short ton,
forest residues,no tillage,34005,34017,northeast,production,9067,dry short ton,
forest residues,no tillage,34007,39151,northeast,production,92.1,dry short ton,
forest residues,no tillage,34009,45045,northeast,production,1125.7,dry short ton,
forest residues,no tillage,34011,45003,northeast,production,2886.2,dry short ton,
forest residues,no tillage,34015,36085,northeast,production,44,dry short ton,
forest residues,no tillage,34021,36047,northeast,production,1163.7,dry short ton,
forest residues,no tillage,34023,36085,northeast,production,879.4,dry short ton,
forest residues,no tillage,34025,36047,northeast,production,1681.1,dry short ton,
forest residues,no tillage,34029,34017,northeast,production,2605.6,dry short ton,
forest residues,no tillage,34031,34017,northeast,production,175.4,dry short ton,
forest residues,no tillage,34033,45003,northeast,production,800.1,dry short ton,
forest residues,no tillage,34037,34017,northeast,production,2369.4,dry short ton,
forest residues,no tillage,35006,48279,inland west,production,3214,dry short ton,
forest residues,no tillage,35007,35009,inland west,production,3272.4,dry short ton,
forest residues,no tillage,35031,06065,inland west,production,1136.6,dry short ton,
forest residues,no tillage,35033,08031,inland west,production,867.4,dry short ton,
forest residues,no tillage,35039,08031,inland west,production,9659.6,dry short ton,
forest residues,no tillage,35043,48441,inland west,production,4486.9,dry short ton,
forest residues,no tillage,35045,08031,inland west,production,342,dry short ton,
forest residues,no tillage,35047,08031,inland west,production,6379.3,dry short ton,
forest residues,no tillage,35049,08063,inland west,production,347.3,dry short ton,
forest residues,no tillage,35055,48279,inland west,production,2109.1,dry short ton,
forest residues,no tillage,35057,48439,inland west,production,1390.2,dry short ton,
forest residues,no tillage,35061,31157,inland west,production,272,dry short ton,
forest residues,no tillage,36001,25003,northeast,production,239.3,dry short ton,
forest residues,no tillage,36003,36117,northeast,production,6680,dry short ton,
forest residues,no tillage,36007,25009,northeast,production,1132.4,dry short ton,
forest residues,no tillage,36009,39151,northeast,production,1333,dry short ton,
forest residues,no tillage,36013,42049,northeast,production,1367,dry short ton,
forest residues,no tillage,36017,25009,northeast,production,5942.9,dry short ton,
forest residues,no tillage,36019,36117,northeast,production,1663,dry short ton,
forest residues,no tillage,36021,25003,northeast,production,3425.3,dry short ton,
forest residues,no tillage,36025,36117,northeast,production,2853.4,dry short ton,
forest residues,no tillage,36027,34017,northeast,production,3677.2,dry short ton,
forest residues,no tillage,36029,39061,northeast,production,207.9,dry short ton,
forest residues,no tillage,36031,25003,northeast,production,7859.1,dry short ton,
forest residues,no tillage,36033,25009,northeast,production,607.5,dry short ton,
forest residues,no tillage,36035,36117,northeast,production,209.8,dry short ton,
forest residues,no tillage,36037,36117,northeast,production,188,dry short ton,
forest residues,no tillage,36039,25003,northeast,production,6906.5,dry short ton,
forest residues,no tillage,36041,36085,northeast,production,421.2,dry short ton,
forest residues,no tillage,36045,36117,northeast,production,14938.2,dry short ton,
forest residues,no tillage,36049,39139,northeast,production,23619.7,dry short ton,
forest residues,no tillage,36051,36117,northeast,production,338.3,dry short ton,
forest residues,no tillage,36053,39139,northeast,production,1701.3,dry short ton,
forest residues,no tillage,36057,39151,northeast,production,1540.1,dry short ton,
forest residues,no tillage,36059,36047,northeast,production,1416.3,dry short ton,
forest residues,no tillage,36065,25003,northeast,production,6594.8,dry short ton,
forest residues,no tillage,36071,34017,northeast,production,6892.2,dry short ton,
forest residues,no tillage,36075,36117,northeast,production,1904.6,dry short ton,
forest residues,no tillage,36077,26091,northeast,production,4884.8,dry short ton,
forest residues,no tillage,36083,25003,northeast,production,848.6,dry short ton,
forest residues,no tillage,36089,25003,northeast,production,58074.4,dry short ton,
forest residues,no tillage,36091,25003,northeast,production,2221.9,dry short ton,
forest residues,no tillage,36095,26099,northeast,production,330.3,dry short ton,
forest residues,no tillage,36097,36117,northeast,production,2331.9,dry short ton,
forest residues,no tillage,36101,36117,northeast,production,7536.5,dry short ton,
forest residues,no tillage,36103,36047,northeast,production,14850.2,dry short ton,
forest residues,no tillage,36105,34017,northeast,production,3082.5,dry short ton,
forest residues,no tillage,36109,25003,northeast,production,2338.2,dry short ton,
forest residues,no tillage,36111,34017,northeast,production,9563.7,dry short ton,
forest residues,no tillage,36113,25003,northeast,production,7543.1,dry short ton,
forest residues,no tillage,36115,25003,northeast,production,964.9,dry short ton,
forest residues,no tillage,36119,34017,northeast,production,1677,dry short ton,
forest residues,no tillage,36123,36117,northeast,production,1211.7,dry short ton,
forest residues,no tillage,37001,47039,south,production,9007.9,dry short ton,
forest residues,no tillage,37003,21059,south,production,11242.4,dry short ton,
