feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest residues,no tillage,29137,29027,north central,production,2901.00000,dry short ton,,-92.00915,39.50031,-91.89331,38.81072
forest residues,no tillage,29139,29027,north central,production,2342.60000,dry short ton,,-91.45229,38.91199,-91.89331,38.81072
forest residues,no tillage,29141,29175,north central,production,1314.70000,dry short ton,,-92.85300,38.44006,-92.50506,39.42837
forest residues,no tillage,29143,29095,north central,production,9604.00000,dry short ton,,-89.67060,36.60436,-94.35836,39.03519
forest residues,no tillage,29147,29021,north central,production,833.30000,dry short ton,,-94.88900,40.35228,-94.80496,39.67595
forest residues,no tillage,29149,05063,north central,production,2665.70000,dry short ton,,-91.39926,36.69290,-91.58219,35.73479
forest residues,no tillage,29151,29027,north central,production,2628.80000,dry short ton,,-91.82557,38.49802,-91.89331,38.81072
forest residues,no tillage,29153,01067,north central,production,1816.10000,dry short ton,,-92.44244,36.65168,-85.22845,31.54174
forest residues,no tillage,29159,29033,north central,production,24.50000,dry short ton,,-93.28108,38.72453,-93.47284,39.41099
forest residues,no tillage,29161,29027,north central,production,2439.90000,dry short ton,,-91.77508,37.87795,-91.89331,38.81072
forest residues,no tillage,29163,17119,north central,production,835.50000,dry short ton,,-91.17061,39.36805,-89.85542,38.82656
forest residues,no tillage,29175,29175,north central,production,357.00000,dry short ton,,-92.50506,39.42837,-92.50506,39.42837
forest residues,no tillage,29177,29033,north central,production,898.60000,dry short ton,,-93.98550,39.33063,-93.47284,39.41099
forest residues,no tillage,29179,55079,north central,production,3632.70000,dry short ton,,-90.96346,37.32710,-87.58071,43.01735
forest residues,no tillage,29181,05063,north central,production,4803.00000,dry short ton,,-90.85746,36.66102,-91.58219,35.73479
forest residues,no tillage,29183,17119,north central,production,4971.40000,dry short ton,,-90.72759,38.75124,-89.85542,38.82656
forest residues,no tillage,29185,29217,north central,production,7981.70000,dry short ton,,-93.78271,38.02426,-94.34256,37.84989
forest residues,no tillage,29186,17119,north central,production,2863.90000,dry short ton,,-90.19738,37.89904,-89.85542,38.82656
forest residues,no tillage,29187,17119,north central,production,1969.10000,dry short ton,,-90.53787,37.85870,-89.85542,38.82656
forest residues,no tillage,29189,17119,north central,production,1580.40000,dry short ton,,-90.51801,38.63980,-89.85542,38.82656
forest residues,no tillage,29195,29033,north central,production,2945.30000,dry short ton,,-93.19292,39.17062,-93.47284,39.41099
forest residues,no tillage,29199,19183,north central,production,821.10000,dry short ton,,-92.14812,40.45304,-91.71580,41.33658
forest residues,no tillage,29201,19027,north central,production,9188.90000,dry short ton,,-89.57782,37.05642,-94.86053,42.03646
forest residues,no tillage,29203,29217,north central,production,2705.40000,dry short ton,,-91.34434,37.15200,-94.34256,37.84989
forest residues,no tillage,29205,29027,north central,production,273.40000,dry short ton,,-92.06891,39.77909,-91.89331,38.81072
forest residues,no tillage,29207,19027,north central,production,5363.20000,dry short ton,,-89.97327,36.87735,-94.86053,42.03646
forest residues,no tillage,29209,28001,north central,production,902.40000,dry short ton,,-93.44158,36.74624,-91.33655,31.47091
forest residues,no tillage,29211,29033,north central,production,1476.00000,dry short ton,,-93.11108,40.21008,-93.47284,39.41099
forest residues,no tillage,29213,01067,north central,production,4021.40000,dry short ton,,-93.03987,36.65554,-85.22845,31.54174
forest residues,no tillage,29215,17099,north central,production,4236.90000,dry short ton,,-91.94960,37.32685,-88.87598,41.27855
forest residues,no tillage,29217,29217,north central,production,15888.30000,dry short ton,,-94.34256,37.84989,-94.34256,37.84989
forest residues,no tillage,29219,29027,north central,production,1013.30000,dry short ton,,-91.18975,38.76985,-91.89331,38.81072
forest residues,no tillage,29221,48251,north central,production,6067.70000,dry short ton,,-90.86800,37.97063,-97.35095,32.34447
forest residues,no tillage,29223,29033,north central,production,3807.00000,dry short ton,,-90.50059,37.11935,-93.47284,39.41099
forest residues,no tillage,29225,40139,north central,production,452.90000,dry short ton,,-92.88434,37.27704,-101.49283,36.74808
forest residues,no tillage,29229,40013,north central,production,2044.30000,dry short ton,,-92.47252,37.27004,-96.24537,33.92190
forest residues,no tillage,30001,08031,inland west,production,2464.80000,dry short ton,,-113.01166,45.14972,-104.95491,39.76444
forest residues,no tillage,30003,16075,inland west,production,374.00000,dry short ton,,-107.39966,45.51892,-116.84352,43.97265
forest residues,no tillage,30007,31157,inland west,production,423.20000,dry short ton,,-111.45275,46.30752,-103.70733,41.85105
forest residues,no tillage,30009,08031,inland west,production,831.30000,dry short ton,,-109.14248,45.31957,-104.95491,39.76444
forest residues,no tillage,30011,31157,inland west,production,715.70000,dry short ton,,-104.51165,45.56357,-103.70733,41.85105
forest residues,no tillage,30013,16075,inland west,production,599.90000,dry short ton,,-111.41653,47.25840,-116.84352,43.97265
forest residues,no tillage,30017,08031,inland west,production,229.40000,dry short ton,,-105.53005,46.32304,-104.95491,39.76444
forest residues,no tillage,30027,31157,inland west,production,1048.10000,dry short ton,,-109.35968,47.24585,-103.70733,41.85105
forest residues,no tillage,30029,16075,inland west,production,7426.70000,dry short ton,,-114.09146,48.29836,-116.84352,43.97265
forest residues,no tillage,30031,08031,inland west,production,1428.90000,dry short ton,,-111.20564,45.33749,-104.95491,39.76444
forest residues,no tillage,30037,08031,inland west,production,102.30000,dry short ton,,-109.13242,46.40000,-104.95491,39.76444
forest residues,no tillage,30039,16075,inland west,production,2741.20000,dry short ton,,-113.41903,46.38536,-116.84352,43.97265
forest residues,no tillage,30043,16075,inland west,production,1486.60000,dry short ton,,-112.14959,46.15870,-116.84352,43.97265
forest residues,no tillage,30045,08031,inland west,production,221.50000,dry short ton,,-110.20054,47.04402,-104.95491,39.76444
forest residues,no tillage,30047,16075,inland west,production,7152.80000,dry short ton,,-114.12482,47.59499,-116.84352,43.97265
forest residues,no tillage,30049,53071,inland west,production,3309.10000,dry short ton,,-112.53459,47.18442,-118.50423,46.30329
forest residues,no tillage,30053,53071,inland west,production,6183.90000,dry short ton,,-115.44932,48.44602,-118.50423,46.30329
forest residues,no tillage,30057,16075,inland west,production,1939.50000,dry short ton,,-111.91520,45.28408,-116.84352,43.97265
forest residues,no tillage,30059,16075,inland west,production,2053.10000,dry short ton,,-110.82066,46.63715,-116.84352,43.97265
forest residues,no tillage,30061,53043,inland west,production,340.60000,dry short ton,,-114.86344,47.09669,-118.39971,47.60902
forest residues,no tillage,30063,16075,inland west,production,8505.30000,dry short ton,,-113.94482,47.11616,-116.84352,43.97265
forest residues,no tillage,30065,08031,inland west,production,531.60000,dry short ton,,-108.32119,46.44264,-104.95491,39.76444
forest residues,no tillage,30067,53071,inland west,production,1597.00000,dry short ton,,-110.50627,45.59310,-118.50423,46.30329
forest residues,no tillage,30069,16075,inland west,production,265.30000,dry short ton,,-108.33483,47.17374,-116.84352,43.97265
forest residues,no tillage,30075,08031,inland west,production,1128.40000,dry short ton,,-105.61078,45.39091,-104.95491,39.76444
forest residues,no tillage,30077,53071,inland west,production,3356.20000,dry short ton,,-113.04935,46.93290,-118.50423,46.30329
forest residues,no tillage,30081,53071,inland west,production,1162.00000,dry short ton,,-114.13321,46.06004,-118.50423,46.30329
forest residues,no tillage,30083,38049,inland west,production,775.10000,dry short ton,,-104.63910,47.75212,-100.62579,48.24100
forest residues,no tillage,30087,38049,inland west,production,832.20000,dry short ton,,-106.56539,46.01994,-100.62579,48.24100
forest residues,no tillage,30089,53027,inland west,production,7407.40000,dry short ton,,-115.15427,47.69240,-123.88189,47.16172
forest residues,no tillage,30093,53043,inland west,production,928.10000,dry short ton,,-112.69053,45.90510,-118.39971,47.60902
forest residues,no tillage,30095,53043,inland west,production,646.70000,dry short ton,,-109.21295,45.64968,-118.39971,47.60902
forest residues,no tillage,30097,53071,inland west,production,69.00000,dry short ton,,-109.89125,45.69613,-118.50423,46.30329
forest residues,no tillage,30099,53071,inland west,production,248.70000,dry short ton,,-112.16172,47.81670,-118.50423,46.30329
forest residues,no tillage,30103,31157,inland west,production,170.00000,dry short ton,,-107.23676,46.17646,-103.70733,41.85105
forest residues,no tillage,30105,08031,inland west,production,775.10000,dry short ton,,-106.53254,48.33047,-104.95491,39.76444
forest residues,no tillage,30107,53071,inland west,production,258.70000,dry short ton,,-109.84249,46.48594,-118.50423,46.30329
forest residues,no tillage,30111,08031,inland west,production,570.10000,dry short ton,,-108.36067,45.97897,-104.95491,39.76444
forest residues,no tillage,31003,17119,north central,production,160.60000,dry short ton,,-98.06767,42.17634,-89.85542,38.82656
forest residues,no tillage,31011,38049,north central,production,4130.40000,dry short ton,,-98.06091,41.69851,-100.62579,48.24100
forest residues,no tillage,31015,19033,north central,production,80.30000,dry short ton,,-98.62474,42.87987,-93.26076,43.08163
forest residues,no tillage,31019,19099,north central,production,402.60000,dry short ton,,-99.07397,40.85013,-93.05744,41.68604
forest residues,no tillage,31021,19193,north central,production,263.10000,dry short ton,,-96.34636,41.86492,-96.04077,42.38669
forest residues,no tillage,31027,19193,north central,production,870.10000,dry short ton,,-97.25055,42.60808,-96.04077,42.38669
forest residues,no tillage,31031,29033,north central,production,321.00000,dry short ton,,-101.12498,42.54097,-93.47284,39.41099
forest residues,no tillage,31039,19193,north central,production,3959.80000,dry short ton,,-96.78746,41.91644,-96.04077,42.38669
forest residues,no tillage,31051,19193,north central,production,400.70000,dry short ton,,-96.86887,42.51332,-96.04077,42.38669
forest residues,no tillage,31057,08063,north central,production,686.50000,dry short ton,,-101.68844,40.17761,-102.60183,39.30621
forest residues,no tillage,31083,29217,north central,production,1314.00000,dry short ton,,-99.40452,40.17654,-94.34256,37.84989
forest residues,no tillage,31093,48251,north central,production,488.00000,dry short ton,,-98.51723,41.22001,-97.35095,32.34447
forest residues,no tillage,31103,40143,north central,production,270.70000,dry short ton,,-99.72771,42.85805,-96.02991,36.13972
forest residues,no tillage,31107,19183,north central,production,291.30000,dry short ton,,-97.89537,42.65974,-91.71580,41.33658
forest residues,no tillage,31109,19083,north central,production,780.60000,dry short ton,,-96.68726,40.78445,-93.23263,42.38327
forest residues,no tillage,31111,40143,north central,production,2562.10000,dry short ton,,-100.73719,41.04632,-96.02991,36.13972
forest residues,no tillage,31139,27063,north central,production,6869.70000,dry short ton,,-97.60142,42.26429,-95.15387,43.67422
forest residues,no tillage,31153,29021,north central,production,715.40000,dry short ton,,-96.10053,41.09274,-94.80496,39.67595
forest residues,no tillage,31159,17113,north central,production,96.60000,dry short ton,,-97.13941,40.87246,-88.86330,40.52038
forest residues,no tillage,31163,48251,north central,production,100.50000,dry short ton,,-98.97628,41.22073,-97.35095,32.34447
forest residues,no tillage,31167,19193,north central,production,2174.00000,dry short ton,,-97.19396,41.91691,-96.04077,42.38669
forest residues,no tillage,31175,29007,north central,production,179.70000,dry short ton,,-98.98169,41.56723,-91.76238,39.20232
forest residues,no tillage,31181,29027,north central,production,1143.50000,dry short ton,,-98.49987,40.17591,-91.89331,38.81072
forest residues,no tillage,31183,17119,north central,production,72.10000,dry short ton,,-98.52811,41.91438,-89.85542,38.82656
forest residues,no tillage,32005,06065,inland west,production,2051.30000,dry short ton,,-119.58467,38.82537,-116.02030,33.75271
forest residues,no tillage,32031,53033,inland west,production,321.70000,dry short ton,,-119.65456,40.58199,-121.95943,47.43252
forest residues,no tillage,33001,25017,northeast,production,9884.30000,dry short ton,,-71.43488,43.52314,-71.28804,42.44571
forest residues,no tillage,33003,25009,northeast,production,35662.00000,dry short ton,,-71.27740,43.88429,-70.85645,42.63532
forest residues,no tillage,33005,25017,northeast,production,18641.30000,dry short ton,,-72.29715,42.94700,-71.28804,42.44571
forest residues,no tillage,33007,25003,northeast,production,40513.40000,dry short ton,,-71.31360,44.69578,-73.20214,42.39146
forest residues,no tillage,33009,36047,northeast,production,60014.80000,dry short ton,,-71.73364,43.96759,-73.95578,40.64636
forest residues,no tillage,33011,25017,northeast,production,33287.30000,dry short ton,,-71.72006,42.95202,-71.28804,42.44571
forest residues,no tillage,33013,25017,northeast,production,25696.00000,dry short ton,,-71.68374,43.31001,-71.28804,42.44571
forest residues,no tillage,33015,25009,northeast,production,16062.90000,dry short ton,,-71.02341,43.00607,-70.85645,42.63532
forest residues,no tillage,33017,25017,northeast,production,6644.90000,dry short ton,,-71.05823,43.32653,-71.28804,42.44571
forest residues,no tillage,33019,42003,northeast,production,14244.10000,dry short ton,,-72.23740,43.36457,-80.00616,40.43463
forest residues,no tillage,34005,34017,northeast,production,8820.70000,dry short ton,,-74.68122,39.86316,-74.06883,40.73313
forest residues,no tillage,34011,45003,northeast,production,6951.30000,dry short ton,,-75.13443,39.31249,-81.66299,33.53640
forest residues,no tillage,34021,36047,northeast,production,788.70000,dry short ton,,-74.68257,40.28046,-73.95578,40.64636
forest residues,no tillage,34023,36085,northeast,production,1047.60000,dry short ton,,-74.40154,40.42990,-74.12464,40.56421
forest residues,no tillage,34025,36047,northeast,production,1606.90000,dry short ton,,-74.13612,40.30305,-73.95578,40.64636
forest residues,no tillage,34029,34017,northeast,production,13142.80000,dry short ton,,-74.22164,39.82442,-74.06883,40.73313
forest residues,no tillage,34031,34017,northeast,production,60.40000,dry short ton,,-74.30820,41.01159,-74.06883,40.73313
forest residues,no tillage,34037,34017,northeast,production,816.40000,dry short ton,,-74.70105,41.12825,-74.06883,40.73313
forest residues,no tillage,35003,08063,inland west,production,19367.70000,dry short ton,,-108.38175,33.88850,-102.60183,39.30621
forest residues,no tillage,35006,48279,inland west,production,4708.70000,dry short ton,,-107.76923,34.96200,-102.35173,34.06948
forest residues,no tillage,35007,35009,inland west,production,1285.20000,dry short ton,,-104.69081,36.60693,-103.37467,34.62830
forest residues,no tillage,35017,08031,inland west,production,2071.40000,dry short ton,,-108.28521,32.53603,-104.95491,39.76444
forest residues,no tillage,35027,48013,inland west,production,1875.90000,dry short ton,,-105.47189,33.74067,-98.52083,28.93255
forest residues,no tillage,35031,06065,inland west,production,1479.80000,dry short ton,,-108.17684,35.48134,-116.02030,33.75271
forest residues,no tillage,35033,08031,inland west,production,280.10000,dry short ton,,-104.94151,36.00810,-104.95491,39.76444
forest residues,no tillage,35035,04013,inland west,production,13019.00000,dry short ton,,-105.86444,32.69751,-112.76812,33.27676
forest residues,no tillage,35039,08031,inland west,production,16942.90000,dry short ton,,-106.78240,36.46531,-104.95491,39.76444
forest residues,no tillage,35043,48441,inland west,production,7372.50000,dry short ton,,-106.77933,35.70945,-99.89012,32.30214
forest residues,no tillage,35045,08031,inland west,production,342.00000,dry short ton,,-108.33569,36.50070,-104.95491,39.76444
forest residues,no tillage,35047,08031,inland west,production,2060.20000,dry short ton,,-104.73218,35.45601,-104.95491,39.76444
forest residues,no tillage,35049,08063,inland west,production,545.40000,dry short ton,,-105.98335,35.52579,-102.60183,39.30621
forest residues,no tillage,35051,08031,inland west,production,2877.10000,dry short ton,,-107.10912,33.04268,-104.95491,39.76444
forest residues,no tillage,35053,08031,inland west,production,2186.10000,dry short ton,,-106.82110,34.02656,-104.95491,39.76444
forest residues,no tillage,35055,48279,inland west,production,4137.00000,dry short ton,,-105.64001,36.50435,-102.35173,34.06948
forest residues,no tillage,35057,48439,inland west,production,449.00000,dry short ton,,-105.87798,34.65085,-97.29168,32.77018
forest residues,no tillage,35061,31157,inland west,production,126.10000,dry short ton,,-106.83532,34.69769,-103.70733,41.85105
forest residues,no tillage,36001,25003,northeast,production,7678.70000,dry short ton,,-73.97846,42.61483,-73.20214,42.39146
forest residues,no tillage,36003,36117,northeast,production,4112.20000,dry short ton,,-78.02357,42.25905,-77.04969,43.34850
forest residues,no tillage,36007,25009,northeast,production,3171.60000,dry short ton,,-75.86193,42.20656,-70.85645,42.63532
forest residues,no tillage,36009,39151,northeast,production,713.90000,dry short ton,,-78.68484,42.27054,-81.36747,40.81212
forest residues,no tillage,36015,25009,northeast,production,4309.90000,dry short ton,,-76.76245,42.14747,-70.85645,42.63532
forest residues,no tillage,36017,25009,northeast,production,3961.10000,dry short ton,,-75.63478,42.47057,-70.85645,42.63532
forest residues,no tillage,36019,36117,northeast,production,7508.40000,dry short ton,,-73.67673,44.71987,-77.04969,43.34850
forest residues,no tillage,36025,36117,northeast,production,3708.50000,dry short ton,,-74.95307,42.18265,-77.04969,43.34850
forest residues,no tillage,36027,34017,northeast,production,7166.30000,dry short ton,,-73.72698,41.75936,-74.06883,40.73313
forest residues,no tillage,36029,39061,northeast,production,1479.70000,dry short ton,,-78.78166,42.76677,-84.55762,39.16680
forest residues,no tillage,36031,25003,northeast,production,18728.10000,dry short ton,,-73.74878,44.14596,-73.20214,42.39146
forest residues,no tillage,36033,25009,northeast,production,19142.10000,dry short ton,,-74.25644,44.55680,-70.85645,42.63532
forest residues,no tillage,36035,36117,northeast,production,6733.50000,dry short ton,,-74.42686,43.13570,-77.04969,43.34850
forest residues,no tillage,36037,36117,northeast,production,1337.60000,dry short ton,,-78.18647,43.00006,-77.04969,43.34850
forest residues,no tillage,36039,25003,northeast,production,6258.20000,dry short ton,,-74.13182,42.27998,-73.20214,42.39146
forest residues,no tillage,36041,36085,northeast,production,12471.70000,dry short ton,,-74.50252,43.66821,-74.12464,40.56421
forest residues,no tillage,36045,36117,northeast,production,73304.90000,dry short ton,,-75.98909,44.03535,-77.04969,43.34850
forest residues,no tillage,36049,39139,northeast,production,122315.70000,dry short ton,,-75.49141,43.82045,-82.55246,40.77299
forest residues,no tillage,36051,36117,northeast,production,130.40000,dry short ton,,-77.78134,42.72983,-77.04969,43.34850
forest residues,no tillage,36053,39139,northeast,production,1893.00000,dry short ton,,-75.72647,42.95439,-82.55246,40.77299
forest residues,no tillage,36065,25003,northeast,production,1998.80000,dry short ton,,-75.49615,43.23950,-73.20214,42.39146
forest residues,no tillage,36075,36117,northeast,production,1840.50000,dry short ton,,-76.22795,43.43294,-77.04969,43.34850
forest residues,no tillage,36077,26091,northeast,production,1809.60000,dry short ton,,-74.98993,42.61096,-84.06577,41.89604
forest residues,no tillage,36083,25003,northeast,production,4567.70000,dry short ton,,-73.49032,42.71129,-73.20214,42.39146
forest residues,no tillage,36089,25003,northeast,production,177919.80000,dry short ton,,-75.16170,44.53115,-73.20214,42.39146
forest residues,no tillage,36091,25003,northeast,production,5285.70000,dry short ton,,-73.84566,43.08667,-73.20214,42.39146
forest residues,no tillage,36095,26099,northeast,production,966.90000,dry short ton,,-74.43623,42.59244,-82.90140,42.67230
forest residues,no tillage,36097,36117,northeast,production,2696.70000,dry short ton,,-76.89574,42.38998,-77.04969,43.34850
forest residues,no tillage,36101,36117,northeast,production,4784.60000,dry short ton,,-77.41840,42.29088,-77.04969,43.34850
forest residues,no tillage,36103,36047,northeast,production,2480.50000,dry short ton,,-72.79499,40.92243,-73.95578,40.64636
forest residues,no tillage,36105,34017,northeast,production,1854.70000,dry short ton,,-74.79039,41.71895,-74.06883,40.73313
forest residues,no tillage,36109,25003,northeast,production,2020.00000,dry short ton,,-76.47260,42.44311,-73.20214,42.39146
forest residues,no tillage,36111,34017,northeast,production,4487.90000,dry short ton,,-74.20277,41.87913,-74.06883,40.73313
forest residues,no tillage,36113,25003,northeast,production,15323.90000,dry short ton,,-73.90665,43.51265,-73.20214,42.39146
forest residues,no tillage,36115,25003,northeast,production,6140.70000,dry short ton,,-73.43013,43.37403,-73.20214,42.39146
forest residues,no tillage,36123,36117,northeast,production,467.10000,dry short ton,,-77.13060,42.61277,-77.04969,43.34850
forest residues,no tillage,37001,47039,south,production,7605.60000,dry short ton,,-79.40051,36.04650,-88.11233,35.61490
forest residues,no tillage,37003,21059,south,production,4557.10000,dry short ton,,-81.18138,35.91063,-87.06911,37.74564
forest residues,no tillage,37005,39151,south,production,6816.80000,dry short ton,,-81.12628,36.47026,-81.36747,40.81212
forest residues,no tillage,37007,21191,south,production,40789.50000,dry short ton,,-80.09925,35.00891,-84.36657,38.70268
forest residues,no tillage,37009,26099,south,production,19566.30000,dry short ton,,-81.49988,36.41419,-82.90140,42.67230
forest residues,no tillage,37011,42049,south,production,5801.80000,dry short ton,,-81.92768,36.09926,-80.14066,42.18239
forest residues,no tillage,37013,25009,south,production,10251.50000,dry short ton,,-76.87740,35.47767,-70.85645,42.63532
forest residues,no tillage,37015,36085,south,production,42002.80000,dry short ton,,-76.97108,36.02919,-74.12464,40.56421
forest residues,no tillage,37017,37019,south,production,34927.10000,dry short ton,,-78.56902,34.61179,-78.24417,34.06233
forest residues,no tillage,37019,37019,south,production,22879.20000,dry short ton,,-78.24417,34.06233,-78.24417,34.06233
forest residues,no tillage,37021,45045,south,production,4144.00000,dry short ton,,-82.53914,35.62028,-82.35150,34.84981
forest residues,no tillage,37023,45045,south,production,15272.30000,dry short ton,,-81.75286,35.77902,-82.35150,34.84981
forest residues,no tillage,37025,12023,south,production,9216.70000,dry short ton,,-80.54618,35.34574,-82.62636,30.21044
forest residues,no tillage,37027,01067,south,production,18361.20000,dry short ton,,-81.55959,35.93983,-85.22845,31.54174
forest residues,no tillage,37029,34017,south,production,6921.40000,dry short ton,,-76.09193,36.31830,-74.06883,40.73313
forest residues,no tillage,37031,39061,south,production,13003.10000,dry short ton,,-76.45363,34.86655,-84.55762,39.16680
forest residues,no tillage,37033,12105,south,production,13141.40000,dry short ton,,-79.33459,36.39163,-81.73819,28.00256
forest residues,no tillage,37035,12023,south,production,4266.90000,dry short ton,,-81.20452,35.68808,-82.62636,30.21044
forest residues,no tillage,37037,36047,south,production,38675.70000,dry short ton,,-79.25552,35.69566,-73.95578,40.64636
forest residues,no tillage,37039,13213,south,production,9270.40000,dry short ton,,-84.07735,35.13962,-84.74334,34.78576
forest residues,no tillage,37041,36085,south,production,6762.60000,dry short ton,,-76.65843,36.16299,-74.12464,40.56421
forest residues,no tillage,37043,13213,south,production,898.90000,dry short ton,,-83.74985,35.07392,-84.74334,34.78576
forest residues,no tillage,37045,45045,south,production,13113.30000,dry short ton,,-81.55942,35.37395,-82.35150,34.84981
forest residues,no tillage,37047,37019,south,production,29295.30000,dry short ton,,-78.62144,34.21460,-78.24417,34.06233
forest residues,no tillage,37049,13319,south,production,18125.10000,dry short ton,,-77.09606,35.11369,-83.15371,32.79656
forest residues,no tillage,37051,37019,south,production,12959.20000,dry short ton,,-78.87162,35.05087,-78.24417,34.06233
forest residues,no tillage,37053,42007,south,production,562.00000,dry short ton,,-75.84642,36.28998,-80.33359,40.66659
forest residues,no tillage,37055,42041,south,production,9680.10000,dry short ton,,-75.72067,35.69280,-77.31878,40.13643
forest residues,no tillage,37057,18171,south,production,19784.30000,dry short ton,,-80.25310,35.76562,-87.38869,40.30210
forest residues,no tillage,37059,36117,south,production,5011.30000,dry short ton,,-80.53752,35.90300,-77.04969,43.34850
forest residues,no tillage,37061,37019,south,production,20927.40000,dry short ton,,-77.90706,34.95203,-78.24417,34.06233
forest residues,no tillage,37063,13213,south,production,8350.40000,dry short ton,,-78.86887,36.05109,-84.74334,34.78576
forest residues,no tillage,37065,39061,south,production,41835.50000,dry short ton,,-77.57811,35.91550,-84.55762,39.16680
forest residues,no tillage,37067,34017,south,production,8088.10000,dry short ton,,-80.25952,36.11714,-74.06883,40.73313
forest residues,no tillage,37069,42049,south,production,20533.90000,dry short ton,,-78.33036,36.04091,-80.14066,42.18239
forest residues,no tillage,37071,01067,south,production,7819.20000,dry short ton,,-81.18203,35.28413,-85.22845,31.54174
forest residues,no tillage,37073,01071,south,production,20916.20000,dry short ton,,-76.70959,36.42423,-86.03201,34.72746
forest residues,no tillage,37075,01067,south,production,1043.20000,dry short ton,,-83.83413,35.34170,-85.22845,31.54174
forest residues,no tillage,37077,01073,south,production,15703.70000,dry short ton,,-78.65527,36.28229,-86.86054,33.54472
forest residues,no tillage,37079,45003,south,production,1557.90000,dry short ton,,-77.66776,35.49972,-81.66299,33.53640
forest residues,no tillage,37081,13319,south,production,11853.50000,dry short ton,,-79.79010,36.07898,-83.15371,32.79656
forest residues,no tillage,37083,13063,south,production,26876.80000,dry short ton,,-77.68383,36.25782,-84.35204,33.50079
forest residues,no tillage,37085,36047,south,production,13380.10000,dry short ton,,-78.83855,35.38793,-73.95578,40.64636
forest residues,no tillage,37087,45045,south,production,6181.00000,dry short ton,,-82.96507,35.54141,-82.35150,34.84981
forest residues,no tillage,37089,45045,south,production,3888.20000,dry short ton,,-82.47391,35.32234,-82.35150,34.84981
forest residues,no tillage,37091,42049,south,production,25397.20000,dry short ton,,-77.03014,36.39220,-80.14066,42.18239
forest residues,no tillage,37093,01099,south,production,13053.70000,dry short ton,,-79.25988,35.02381,-87.38233,31.52865
forest residues,no tillage,37095,21191,south,production,15197.60000,dry short ton,,-76.15539,35.35525,-84.36657,38.70268
forest residues,no tillage,37097,42007,south,production,872.30000,dry short ton,,-80.92130,35.77403,-80.33359,40.66659
forest residues,no tillage,37099,45045,south,production,1198.60000,dry short ton,,-83.11607,35.26340,-82.35150,34.84981
forest residues,no tillage,37101,39151,south,production,21324.90000,dry short ton,,-78.38913,35.53590,-81.36747,40.81212
forest residues,no tillage,37103,25003,south,production,11219.20000,dry short ton,,-77.41470,35.01053,-73.20214,42.39146
forest residues,no tillage,37105,47037,south,production,13492.20000,dry short ton,,-79.18948,35.46771,-86.78086,36.18705
forest residues,no tillage,37107,21191,south,production,1988.80000,dry short ton,,-77.67601,35.21814,-84.36657,38.70268
forest whole tree,no tillage,42057,13063,northeast,harvested,47.80000,acre,,-78.09395,39.94309,-84.35204,33.50079
forest whole tree,no tillage,42059,42003,northeast,harvested,317.30000,acre,,-80.22410,39.87065,-80.00616,40.43463
forest whole tree,no tillage,42061,42041,northeast,harvested,343.20000,acre,,-78.04852,40.40261,-77.31878,40.13643
forest whole tree,no tillage,42063,42003,northeast,harvested,630.40000,acre,,-79.09445,40.63976,-80.00616,40.43463
forest whole tree,no tillage,42065,01071,northeast,harvested,141.60000,acre,,-79.00526,41.14077,-86.03201,34.72746
forest whole tree,no tillage,42067,42041,northeast,harvested,225.50000,acre,,-77.50338,40.47860,-77.31878,40.13643
forest whole tree,no tillage,42069,25009,northeast,harvested,179.10000,acre,,-75.64068,41.40185,-70.85645,42.63532
forest whole tree,no tillage,42071,42041,northeast,harvested,40.00000,acre,,-76.23384,40.01858,-77.31878,40.13643
forest whole tree,no tillage,42073,39151,northeast,harvested,204.70000,acre,,-80.34185,40.99089,-81.36747,40.81212
forest whole tree,no tillage,42075,42041,northeast,harvested,103.80000,acre,,-76.44313,40.37532,-77.31878,40.13643
forest whole tree,no tillage,42079,42007,northeast,harvested,380.90000,acre,,-75.95411,41.16462,-80.33359,40.66659
forest whole tree,no tillage,42081,42041,northeast,harvested,405.30000,acre,,-77.05535,41.33301,-77.31878,40.13643
forest whole tree,no tillage,42083,39151,northeast,harvested,525.20000,acre,,-78.57740,41.80541,-81.36747,40.81212
forest whole tree,no tillage,42085,42003,northeast,harvested,130.60000,acre,,-80.25944,41.28064,-80.00616,40.43463
forest whole tree,no tillage,42087,42041,northeast,harvested,98.90000,acre,,-77.64762,40.60337,-77.31878,40.13643
forest whole tree,no tillage,42091,42003,northeast,harvested,20.90000,acre,,-75.36287,40.21213,-80.00616,40.43463
forest whole tree,no tillage,42093,42041,northeast,harvested,62.70000,acre,,-76.66299,41.02798,-77.31878,40.13643
forest whole tree,no tillage,42097,42041,northeast,harvested,122.50000,acre,,-76.69002,40.88961,-77.31878,40.13643
forest whole tree,no tillage,42099,42041,northeast,harvested,269.40000,acre,,-77.26874,40.40676,-77.31878,40.13643
forest whole tree,no tillage,42103,34017,northeast,harvested,302.20000,acre,,-75.05213,41.34092,-74.06883,40.73313
forest whole tree,no tillage,42105,18065,northeast,harvested,436.40000,acre,,-77.90403,41.73832,-85.38839,39.93190
forest whole tree,no tillage,42107,42041,northeast,harvested,220.00000,acre,,-76.15453,40.72268,-77.31878,40.13643
