fips,category,nox,sox,pm10,pm25,voc,nh3,co
1023,P,1978.933888,2521.646323,1076.38482,974.6134749,771.0081902,63.38,2203.28
1025,BVOC,,,,,52745,,
1025,NP,413.7715705,173.2367068,2812.913984,583.3124879,53442.79974,80.51041629,6428.501857
1025,NR,161.5444455,0.532364294,27.02612277,25.2630963,683.7517829,0.296901957,2575.293549
1025,OR,773.3214624,3.465733919,37.9388681,22.97493085,390.3783761,14.6048328,3448.171517
1025,P,602.791486,123.4820169,340.354814,305.1112032,352.2168891,40.5,1271.791439
1027,BVOC,,,,,22984.4,,
1027,NP,414.7724261,133.7780495,2004.139342,428.358332,23383.19447,621.062666,2836.592809
1027,NR,68.6051313,0.200430639,5.848584513,5.597357274,48.92578277,0.072064603,497.6873065
1027,OR,435.0602645,2.032512544,19.78872519,11.44341643,271.1843587,8.811043067,2351.147421
1027,P,48.98458692,5.48693586,37.75650902,36.84652883,193.6859006,,34.334877
1029,BVOC,,,,,17313.7,,
1029,NP,304.2236194,68.02139079,2018.489826,358.2965133,17522.32183,860.720643,2312.575742
1029,NR,38.15928729,0.111130539,3.82230261,3.640422796,40.7615697,0.049511343,378.283714
1029,OR,2214.120031,5.396136266,87.65973711,68.49974644,499.7443463,20.89170025,4605.143162
1029,P,318.623,0.07,12.09572,12.09572,5.424,,15.646
1031,BVOC,,,,,25650.4,,
1031,NP,348.0889356,308.8591948,4781.759376,1105.545463,26336.00162,2348.32194,4229.644577
1031,NR,208.3118113,0.608208512,30.14981901,28.48007483,497.039204,0.3088148,2361.2063
1031,OR,1067.362493,5.272908494,48.07291505,26.87557211,655.1050644,22.74804873,5674.856476
1031,P,7.527919235,0.289167685,64.76559958,34.62991353,52.3453043,18.892,249.5223004
1033,BVOC,,,,,14587.4,,
1033,NP,949.1791183,419.3908787,5942.698397,1413.61045,15423.36091,638.7244261,3617.115905
1033,NR,429.7780705,1.124115255,37.42141676,35.77572993,599.380624,0.537047116,3215.571786
1033,OR,1588.790516,8.003894133,100.3340352,50.73212644,883.6107261,31.63406025,7992.036164
1033,P,9570.723847,18489.76384,1646.411083,1422.195255,912.5371926,75.4875357,1084.923039
1035,BVOC,,,,,36441.8,,
1035,NP,566.5712479,56.08104133,1680.795951,316.8806917,38594.03341,143.1377117,4214.960615
1035,NR,79.07451138,0.225840362,8.235573113,7.855169495,70.81219546,0.101559074,551.8384806
1035,OR,1518.818578,4.74996639,59.50619122,44.20928469,392.9815875,20.32185253,4283.124793
1035,P,55.47850532,42.46834831,19.66771803,19.12183514,226.0735059,,1070.941219
1037,BVOC,,,,,26648,,
1037,NP,199.9585327,68.50643649,1570.007099,293.6143477,26895.35774,30.50912908,2991.014833
1037,NR,77.8763423,0.216971859,7.468238668,7.01959274,250.9535037,0.121276547,918.3796262
1037,OR,468.9636402,2.294459891,23.90664971,14.0226341,175.9935471,10.04151168,1940.054229
1037,P,112.5277268,2.7487757,10.47073003,10.46528307,13.1977721,,114.069335
1039,BVOC,,,,,40754.4,,
1039,NP,431.896543,211.6216206,4378.624252,888.5100855,41335.43551,1386.371229,5504.649722
1039,NR,191.4583378,0.52444049,18.24009324,17.3775048,278.1119935,0.249909806,2000.426097
1039,OR,1165.38404,5.593558903,53.51920991,30.50742811,641.903669,23.87248842,5920.956728
1039,P,148.8928166,6.96092944,82.0943785,80.0979388,49.8492167,0.5,597.79808
1041,BVOC,,,,,25929.8,,
1041,NP,188.2114933,100.97486,2055.252597,404.062299,26155.42241,2003.654936,3102.567658
1041,NR,82.81063734,0.216478529,7.685309951,7.38192087,54.90239731,0.099175089,465.8044188
1041,OR,517.617749,2.457774996,23.96378364,13.80040888,287.77482,10.57966674,2622.366788
1041,P,0.227006539,0.044022015,0.323725542,0.250165653,0.464089078,,15.67340974
1043,BVOC,,,,,15403.7,,
1043,NP,727.2842626,476.7711703,8286.322454,1653.632802,16914.30936,6411.569758,3964.145198
1043,NR,350.9037585,1.011081575,44.59524613,42.11315361,910.1639245,0.505139967,3829.004561
1043,OR,3761.818624,12.86197774,158.1623883,110.0534462,1490.608688,53.77110561,13652.93289
1043,P,209.3979882,13.55985497,94.60018203,94.0677759,235.3428025,,159.813282
1045,BVOC,,,,,22585,,
1045,NP,408.2988903,66.33968621,3892.332831,677.2672855,23312.38913,1275.164064,2949.638415
1045,NR,150.3519525,0.418505046,18.81329124,17.85582684,289.9527422,0.209142673,1462.410792
1045,OR,1547.763653,7.878415318,94.59098159,48.63302144,787.4689608,31.49530494,7402.455029
1045,P,49.26737699,3.883951729,106.5639456,25.06227106,200.6440966,0.7921,769.9681081
1047,BVOC,,,,,33410.3,,
1047,NP,604.0524757,370.9046806,3846.056948,989.5857802,33997.64845,296.1447142,5136.244165
1047,NR,208.43412,0.567346774,17.51933312,16.73467975,301.0625572,0.248887903,1747.061403
1047,OR,1182.010334,4.89754349,58.84958247,37.01558911,607.6132793,20.85082822,5173.969003
1047,P,1844.271056,612.9114681,874.4389906,732.3634331,129.5335887,48.08,2564.492743
1049,BVOC,,,,,14838.6,,
1049,NP,786.5802599,692.1898652,9153.19086,1992.397148,15809.69494,6153.408401,4206.139335
1049,NR,319.2623146,1.026728991,55.84389959,52.38326028,1194.89871,0.50816011,4666.02426
1049,OR,2738.6876,9.628864401,117.6502147,80.51688715,1149.66673,40.37609709,10379.92677
1049,P,6.050574165,1.77704801,23.06683193,9.36594271,115.4635352,5,132.116239
1051,BVOC,,,,,23689.5,,
1051,NP,502.8519045,312.777306,6322.966645,1246.95949,24859.94302,173.3015946,3925.555471
1051,NR,324.1334935,0.925373529,38.82440194,36.54601333,1054.509364,0.503420407,3951.730021
1051,OR,1820.669295,8.98761656,101.2859317,52.36923762,1112.506227,36.1318957,9734.143544
1051,P,110.8163309,1.437605817,34.94263145,19.46522648,11.5260111,,168.9794782
1053,BVOC,,,,,36917.8,,
1053,NP,1046.635566,154.8842831,4189.745491,820.594847,41246.7213,385.7990622,5449.64348
1053,NR,148.5966522,0.412901094,13.66138608,13.04303398,180.6481691,0.189541973,1408.268656
1053,OR,2111.60583,7.444123196,88.76530168,61.2267439,784.2803489,31.23821771,7484.147539
1053,P,2101.422978,16878.6006,676.3396536,584.9240015,743.1797595,41.96,4272.952425
1055,BVOC,,,,,13463.3,,
1055,NP,602.6819898,450.5390375,6253.441293,1415.315288,14548.77009,1046.538366,3733.546425
1055,NR,276.6722403,0.784757544,23.35238079,22.27995445,401.1058601,0.356003892,3121.193472
1055,OR,2935.441029,14.04116627,194.9212316,95.51345996,1771.362399,52.9045555,15752.74669
1055,P,883.6810129,3904.121914,197.4208673,185.2292452,89.06737097,2.34023735,115.9681471
1057,BVOC,,,,,23673.9,,
1057,NP,404.273568,76.74713289,2072.211422,395.28191,24161.81685,258.8769466,3085.062956
1057,NR,66.35526199,0.184385957,6.198268205,5.92140077,63.67982969,0.080445232,553.3963333
1057,OR,587.3703071,2.728814434,28.03496899,16.49136453,303.3050848,11.68756194,2820.408316
1057,P,53.45730474,24.71214136,38.37207042,34.95329333,76.62815508,,177.544297
1059,BVOC,,,,,16450.7,,
1059,NP,351.083194,302.2698946,3866.035502,907.0641838,16986.32229,2132.326489,2843.304494
1059,NR,133.9643182,0.360996445,11.04588933,10.53310851,222.8295404,0.164952165,1199.485206
1059,OR,781.7014285,3.436134932,36.75621137,22.16054288,464.9082767,14.63395395,3987.433286
1059,P,14.364628,0.1396532,12.302597,10.137227,46.958511,5.3905,68.5069
1061,BVOC,,,,,18405.1,,
1061,NP,341.390667,66.8124248,4461.013893,789.5862685,18896.04944,2139.337586,3058.837953
1061,NR,169.7734182,0.444745112,21.01289284,19.96309679,301.8548636,0.22431942,1458.656927
1061,OR,714.8046477,3.424517787,32.16369178,18.22520715,426.2301578,14.70224294,3799.560449
1061,P,1.28674879,0.12770999,5.24163912,2.52607832,8.59001901,0,57.191686
1063,BVOC,,,,,26336.9,,
1063,NP,417.698469,38.95210157,1298.70702,234.0175632,26455.20642,166.7592279,2788.921944
1063,NR,90.68335409,0.242544315,8.750349507,8.262102418,253.4661084,0.134085795,898.8636786
1063,OR,1851.382766,4.365286494,73.14856155,57.98112139,368.5232334,17.27652526,3484.965367
1063,P,4692.2,29954.5,215.146729,160.146729,26.825,16.98246,400.06
1065,BVOC,,,,,25217.4,,
1065,NP,393.1561685,63.9720458,2047.914372,381.8835073,25405.71772,158.8260075,3046.678297
1065,NR,104.8130963,0.277420862,9.668638719,9.167632621,241.9826797,0.143818795,959.5699971
1065,OR,503.3205961,2.297790958,24.02468624,14.29707244,273.2408749,9.950345922,2440.153727
1065,P,203.4536537,1.61048925,37.8077616,37.4953285,459.4801331,,213.64801
1067,BVOC,,,,,19494.9,,
1067,NP,265.3851863,26.27052402,2840.969356,489.8505477,19870.38682,574.1919382,2542.889799
1067,NR,149.4968365,0.359958692,13.33147189,12.80034077,153.4789121,0.167448743,778.6140975
1067,OR,614.005881,2.935564564,28.8826654,16.68805347,327.0364948,12.73530404,3029.413329
1067,P,1.49581775,0.2804372,3.58448503,2.95573507,7.8426421,0.050995,143.110935
1069,BVOC,,,,,17228.3,,
1069,NP,659.6324485,484.1485272,6797.329875,1619.439764,18791.97724,382.6738219,4654.003723
1069,NR,429.4765034,1.207131955,47.59428225,45.30779681,632.2749079,0.555841979,4273.236362
1069,OR,2461.363246,13.96531492,175.77438,76.34686728,1557.556421,52.5681921,14167.7145
1069,P,3.52668634,0.00567679,1.64699792,1.36625422,12.64281399,,2.410198
1071,BVOC,,,,,24236.6,,
1071,NP,1475.981186,447.5929931,6531.827434,1436.446593,25105.94347,1505.400258,4128.049432
1071,NR,378.3476154,0.998036573,36.95366683,34.92875086,1006.011276,0.521641498,3757.002588
1071,OR,1692.478208,7.670059135,81.86267484,49.04308267,894.3458437,33.23639172,8089.81295
1071,P,2826.032384,6420.758995,1595.655879,1397.829355,81.64635465,45.1781024,1553.026719
1073,BVOC,,,,,31513.8,,
1073,NP,4981.302066,2597.620229,24737.11949,6284.114311,41461.09124,261.9185504,12902.80691
1073,NR,3031.897512,8.601536764,313.3507358,299.1608964,3104.197974,4.01380857,29258.36223
1073,OR,20161.10689,102.5791487,1403.245437,688.1380321,10361.77781,390.9558034,98815.30233
1073,P,18564.36327,9353.470626,4875.017156,3753.120966,3973.455842,101.1183867,12005.0593
1075,BVOC,,,,,24469.8,,
1075,NP,470.2957295,144.1384615,2217.698433,479.1058368,25041.61247,106.1331476,2866.297427
1075,NR,72.89597684,0.205380976,6.248717035,5.993458872,48.29938611,0.07946974,489.3153368
1075,OR,471.3324788,2.287657596,21.95501514,12.52861685,257.9424416,9.92964207,2405.582149
1075,P,77.6182365,4.62100632,52.4068431,46.555913,153.6336392,,941.42633
1077,BVOC,,,,,13384.5,,
1077,NP,718.3443017,404.4436678,8206.010138,1701.33357,14649.79487,601.489135,3552.813939
1077,NR,462.6460706,1.23413935,45.5468997,43.13222685,1112.188687,0.654540016,4858.440884
1077,OR,2023.349653,10.83426033,125.9040149,57.22622926,1418.431175,42.67241304,12553.9083
1077,P,217.3524556,60.70229366,150.429263,68.47240254,168.7209419,11.4545,220.793029
1079,BVOC,,,,,14224.4,,
1079,NP,652.6328415,133.2393264,5743.244243,1040.054138,14774.6201,1934.819552,2787.903486
1079,NR,249.5389454,0.603862494,21.35462682,20.38739044,436.5430045,0.301881665,1676.366042
1079,OR,1187.290899,5.154717192,57.69883068,35.27867758,615.0599427,21.8663877,5502.667341
1079,P,2737.58318,1200.591262,573.9096141,496.6619754,170.5912982,68.26,1436.614581
1081,BVOC,,,,,20311.1,,
1081,NP,730.6618229,562.0615364,7271.261555,1790.554843,22079.73668,156.9900631,6968.558092
1081,NR,516.167909,1.441236866,48.84996727,46.76457622,416.6932426,0.648946826,4163.896107
1081,OR,3270.381383,15.96404371,212.4205964,105.8167014,1814.590764,60.97403864,16417.49208
1081,P,414.2059852,44.82731577,287.0217076,210.6695043,242.8088705,56.9,630.4078595
1083,BVOC,,,,,8973.06,,
1083,NP,953.3301258,445.6601864,9999.166575,2066.519935,10414.85423,857.8214738,3515.364777
1083,NR,915.3491636,2.301818958,78.54433028,75.55342401,794.243794,1.047096274,3813.630787
1083,OR,3373.617611,12.74026565,152.023726,99.02893114,1341.921385,53.3704371,12619.52858
1083,P,4.125121248,0.678670461,11.38408868,8.623801987,11.77454133,,545.4488053
1085,BVOC,,,,,25687,,
1085,NP,612.5970891,129.3698412,1977.729473,436.1937296,25898.51826,686.8418609,3508.037654
1085,NR,103.817168,0.263334088,9.209067379,8.808794863,142.9225735,0.122138234,607.38923
1085,OR,1270.296155,4.106051042,50.40169619,36.95372295,359.5953913,17.88107462,3812.459566
1085,P,157.796865,42.8203881,105.3930668,97.96808738,17.23105518,9.97,408.636968
1087,BVOC,,,,,23958.4,,
1087,NP,318.8300229,33.58497859,1901.232567,334.8059436,24263.54295,67.53909983,2987.283016
1087,NR,68.10320803,0.208236044,11.85339596,11.12519505,261.1740619,0.120058438,982.2733863
1087,OR,2168.625621,6.489090308,84.06587439,63.61438739,567.5655869,28.28600817,5940.956244
1087,P,0.676765593,0.13662224,1.179320797,0.906046799,1.485301157,,56.59218637
1089,BVOC,,,,,12615.6,,
1089,NP,1510.135618,2033.889988,18673.93082,5077.863493,16630.92974,626.1996103,7193.59282
1089,NR,1247.631104,3.516042764,116.2436679,111.171047,978.6821208,1.546866672,12374.13698
1089,OR,6585.682447,37.63037033,450.2794755,195.1623254,4584.663562,147.4023783,41014.42909
1089,P,652.6156896,102.6575061,117.5102585,96.20607946,227.1179104,282.854246,993.7681284
1091,BVOC,,,,,38074.4,,
1091,NP,372.3068058,162.4181465,2359.43374,525.1080015,38412.38486,144.3246092,4704.657754
1091,NR,158.2765906,0.482928396,19.03731353,17.98208044,244.9240384,0.240643799,2261.646912
1091,OR,854.0820258,3.578817448,43.16953265,27.07372471,386.4699317,15.01379999,3519.148479
1091,P,7863.858535,271.4765051,527.5625706,451.7995151,427.1256413,56.9595,2701.490034
1093,BVOC,,,,,21321,,
1093,NP,398.2377227,229.8175366,4276.850924,870.0518599,22007.77709,1162.014109,3292.230774
1093,NR,122.156706,0.368024133,15.17459375,14.34512111,272.1397019,0.165004906,1317.719791
1093,OR,1240.118023,5.373259546,61.91985054,38.15398164,564.5037281,22.7351545,5290.132491
1093,P,30.805608,38.9294862,23.70292413,21.15158481,201.483564,,86.1568
1095,BVOC,,,,,12184.7,,
1095,NP,754.4382952,941.0686307,8103.38799,2135.931513,13733.08014,3542.806111,4565.971745
1095,NR,474.5446725,1.481578166,70.7959625,66.12182224,2102.059037,0.823914339,7881.745077
1095,OR,2361.81214,10.91545758,109.5857346,64.17004868,1411.706083,47.17070866,12371.98524
1095,P,48.01741652,3.32461381,93.61283154,58.50540231,379.5657464,,121.797729
1097,BVOC,,,,,47768.4,,
1097,NP,7202.07329,2245.68596,15761.19148,4705.546562,57296.46242,361.9098805,19419.94025
1097,NR,1543.345286,4.230417689,130.1891904,123.5664974,2567.215714,2.103546009,18233.89243
1097,OR,10440.28301,53.20395116,694.2576108,324.274979,6744.209326,202.532274,60479.24981
1097,P,12795.55642,18222.90052,1491.947933,1172.559667,2270.871259,187.9037276,8944.6266
1099,BVOC,,,,,42525,,
1099,NP,510.9720207,190.678181,3319.827787,722.8741594,43090.42925,235.5941707,5359.790438
1099,NR,153.7471553,0.42402644,14.09685633,13.44370964,205.2445059,0.190426714,1126.289524
1099,OR,715.8698579,3.304294216,34.26445069,20.26682305,370.992661,14.18706243,3402.37246
1099,P,2001.059935,1037.480603,736.1809996,567.4539161,622.7520402,153.82,2669.777396
1101,BVOC,,,,,24323.6,,
1101,NP,1377.387765,1185.298845,6974.213963,2359.143549,27612.88939,483.2747459,5917.521398
1101,NR,989.6174772,2.823302338,103.799675,98.95761759,1167.756482,1.329886137,9817.184379
1101,OR,6686.253189,34.22027098,471.2364009,227.5719245,3663.821933,131.2712125,33806.47532
1101,P,1497.094128,737.1802974,894.6513841,830.6748631,624.6202117,0.040969,2030.804486
1103,BVOC,,,,,11980,,
1103,NP,1071.442094,1186.493993,8929.909644,2587.875491,13982.85634,1299.659753,6066.07875
1103,NR,495.4676624,1.396127994,41.651946,39.8187853,544.1468414,0.589698777,4823.329379
1103,OR,3019.018559,14.65276795,190.4722164,94.16606829,1761.673976,56.46508464,15712.37826
1103,P,2524.984204,3479.058448,869.0056061,741.8727615,1166.352789,204.508,1997.272435
1105,BVOC,,,,,27869.3,,
1105,NP,210.7323354,42.77197523,1442.766676,257.7186296,28023.35708,80.33332838,3326.335982
1105,NR,62.67643894,0.165018881,6.164108201,5.86496551,103.23798,0.082303481,509.6456562
1105,OR,391.0781976,1.735658394,20.17199857,12.45449488,163.6284839,7.588378173,1588.556148
1105,P,0.0710709,0.0143714,0.1225514,0.09435,0.1558547,,5.86783
1107,BVOC,,,,,33652,,
1107,NP,357.1372313,65.24345885,2650.634846,441.3838597,34167.99387,1604.757032,3566.896995
1107,NR,103.4697846,0.27688551,9.783406084,9.309661689,179.6010748,0.137208472,847.0069126
1107,OR,662.2971594,2.949767373,32.36456375,19.61872068,335.0063364,12.69334328,3037.60231
1107,P,140.3972541,0.0970236,7.7919059,7.671174,3.9812128,,40.3914
1109,BVOC,,,,,25852.4,,
1109,NP,516.7915607,149.3602542,2829.018198,601.2731131,26317.40277,1602.098803,3601.777674
1109,NR,164.9124616,0.432663867,14.55319835,14.00397545,95.83522056,0.187341295,1017.534019
1109,OR,1189.322275,4.983438618,61.08867476,38.4567364,502.9018893,20.9594555,4694.106495
1109,P,124.2268745,7951.448615,64.03090635,52.75681616,54.10433524,,4108.413807
1111,BVOC,,,,,15862.2,,
1111,NP,499.8501585,88.67615319,2375.825819,416.7380938,16121.41633,1149.981065,2343.845796
1111,NR,92.38075926,0.254720133,8.310823016,7.952573236,94.88417116,0.11213212,690.1009287
1111,OR,580.2387017,2.667861106,26.35512865,15.34662163,362.4319677,11.45802084,3118.03189
1111,P,2216.566881,2.49693086,100.399724,100.3565218,194.9952768,,536.759769
1113,BVOC,,,,,24030.6,,
1113,NP,326.5472771,302.1155817,3514.54956,908.1974163,24604.96627,88.65212802,4632.09393
1113,NR,146.2870854,0.402976735,13.7751819,13.15371777,189.669167,0.192851634,1300.098601
1113,OR,1587.118652,8.562448462,104.0663424,48.02305205,975.9169251,33.75523924,9054.272229
1113,P,3372.77123,3313.600913,1148.158869,1059.365445,1131.775418,192.25,5189.311636
1115,BVOC,,,,,19216.9,,
1115,NP,698.5480061,218.0841932,7977.456867,1346.80248,20221.50362,975.4400574,3820.136006
1115,NR,301.8784856,0.84070678,29.61043357,28.14152021,499.8243546,0.424581514,3306.420421
1115,OR,4430.119299,13.30717384,171.3501044,127.9317326,1429.929135,55.38293399,13133.24288
1115,P,1337.066203,237.3663027,189.2612293,115.0711764,112.3794625,2.55,1055.279682
1117,BVOC,,,,,25340.1,,
1117,NP,1896.456485,574.0831332,8823.583293,2074.77191,28637.62077,153.0542091,8222.930618
1117,NR,1235.491836,3.849459976,169.4912253,159.8557695,1983.127305,2.078201415,21325.66227
1117,OR,4247.009993,22.89695364,284.7765599,141.6697494,2247.564484,78.16444161,20695.43669
1117,P,21887.56381,95044.38765,3192.560468,1826.835257,374.9705529,110.2143023,2667.758424
1119,BVOC,,,,,31651.6,,
1119,NP,507.7042805,19.55110893,2014.794896,315.0561201,32037.15389,265.3465059,3668.21109
1119,NR,86.63092937,0.238176862,8.876572871,8.412428079,178.9696141,0.125928402,849.3339946
1119,OR,1912.580685,4.875445097,81.11268505,62.09961009,424.3035617,19.26947559,3932.820811
1119,P,577.1806784,160.0363307,39.40139893,28.57392716,33.58769236,0.0074,265.1162364
1121,BVOC,,,,,22004.3,,
1121,NP,1030.242711,825.1378885,8794.043105,2119.79276,23710.09731,397.5552936,5691.354007
1121,NR,330.6183279,0.995663995,42.72499914,40.21536632,1011.439211,0.492663508,4172.824502
1121,OR,3246.484441,12.03665419,149.5984859,98.97917561,1399.106759,50.58250678,12599.27507
1121,P,1261.938378,4896.032882,813.9857277,553.9369371,748.2586616,38.66,1688.351218
1123,BVOC,,,,,25402.2,,
1123,NP,349.9867936,131.3338756,4051.239337,711.3767659,26557.10794,121.5829345,3571.901602
1123,NR,229.8815688,0.641561796,21.98406187,20.57288989,873.0431236,0.379661807,3316.597068
1123,OR,1166.126017,5.47128196,53.92502602,31.27346167,675.7951534,23.64773776,6006.236164
1123,P,145.2519073,9.27469381,88.86394408,87.9370898,122.2530672,54.95,182.330826
1125,BVOC,,,,,47361.6,,
1125,NP,8417.888087,1280.185047,12448.63676,3608.096738,57701.01676,459.7804282,21556.33976
1125,NR,867.4022603,2.433678895,97.2137717,92.43314037,1419.689806,1.15373756,8323.850174
1125,OR,6830.086469,28.24101687,403.4093009,224.4043608,2930.617333,107.432368,27362.39326
1125,P,602.810866,646.8620015,287.0360839,229.903214,1056.692847,54.5655,1599.638959
1127,BVOC,,,,,24374.5,,
1127,NP,1328.56236,178.7267546,7255.76892,1204.059133,25801.46732,846.6411412,4540.181059
1127,NR,257.507514,0.714421925,25.37564264,24.19852058,327.6101293,0.354549845,2422.158039
1127,OR,2037.3374,9.145687557,96.31507586,57.51320569,1115.475579,39.01293149,9920.982253
1127,P,6401.696013,9707.095568,786.2314763,363.3531878,140.5220153,13.9887,981.453528
1129,BVOC,,,,,45048.9,,
1129,NP,310.459221,146.8475048,2499.770815,503.1329914,45643.31578,565.9018538,5644.420798
1129,NR,91.51830802,0.26626348,9.04292365,8.56540849,176.4727207,0.126020941,889.704355
1129,OR,636.838615,2.987411748,31.1416829,18.43846599,309.8742772,12.64466566,2870.344107
1129,P,4042.247781,6052.090952,698.3920363,551.2337247,469.1293551,53.712692,2135.373436
1131,BVOC,,,,,38581.8,,
1131,NP,305.3487193,61.92648019,1692.450213,310.533817,38758.52227,102.4222196,4316.41413
1131,NR,132.5596207,0.365495213,12.99543047,12.27075772,351.7820243,0.19356322,1223.940048
1131,OR,445.7879721,2.060761768,21.91096894,13.10129696,220.6272278,9.043048591,2045.485366
1131,P,1607.531461,1156.282539,573.8150002,532.4007711,427.4557579,47,2593.92268
1133,BVOC,,,,,18525.3,,
1133,NP,342.6010241,306.4921378,3200.378438,768.8098162,19053.17021,1009.908701,3048.415392
1133,NR,166.4287664,0.496364706,17.78326737,16.71988964,509.6662438,0.232930922,2139.749227
1133,OR,647.0970607,2.886572949,30.12892479,17.95817745,382.6575222,12.24596297,3329.219802
1133,P,40.7668316,4.67652976,32.6285233,27.1144859,106.270318,,58.560668
2013,NP,1233.272847,532.0258998,1045.025813,182.468303,80.51767025,0.748933001,181.42089
2013,NR,34.82373488,0.593250235,4.699341473,4.421772306,113.2381295,0.05689287,440.9136725
2013,OR,25.14141507,0.075571149,0.744827488,0.667593384,21.23703644,0.355117838,194.9284323
2013,P,547.6103193,130.2909667,25.25016783,24.2651824,50.71567539,9.03,431.0301604
