fips,category,nox,so2,pm10_primary,pm25_primary,voc,nh3,co
33015,Selective P,7.122066,13.355602,0.690841,0.512384,0.214827,,1.784926
33017,Selective NR,84.75515037,0.251476705,4.173007381,4.067323841,17.03373904,0.049731495,375.4371058
33017,Selective P,30.522371,4.428211,18.9656451,11.6555881,1.222174,,43.036525
33019,Selective NR,56.86366406,0.163799464,3.012425009,2.933451328,11.43869275,0.035649923,245.8146738
33019,Selective P,46.04619,153.923509,16.67538,12.48315,0.63891,,18.22515
34001,Selective NR,67.88309786,0.187123253,3.959666506,3.852787238,11.95389314,0.044637615,237.8492014
34001,Selective P,16.6437,1.2337,1.5335,1.5283,1.168,0.4632,9.3533
34003,Selective NR,553.0427063,1.715872064,24.07259186,23.50102874,114.6997357,0.29368945,2630.250083
34003,Selective P,63.5346,3.2278,2.2647,2.2615887,1.1261,1.408,11.0729
34005,Selective NR,307.9964132,0.870076725,17.05625387,16.60466739,55.96922367,0.194544181,1150.634464
34005,Selective P,5.6254,0.0055,0.0712,0.0712,0.3095,0.0296,4.7375
34007,Selective NR,189.2019785,0.579282306,8.572612083,8.36480591,38.52960854,0.103332649,871.1413876
34007,Selective P,9.8235,0.01,0.1269,0.1269,0.9419,0.0079,8.4276
34009,Selective NR,12.36757719,0.032671848,0.781741943,0.760069317,2.038546371,0.008636154,37.92431803
34009,Selective P,2.012,0.0043,0.0059,0.005,0.287,0.0017,2.8128
34011,Selective NR,174.797217,0.47249497,10.59248556,10.30278555,29.91686153,0.118296586,578.0000398
34011,Selective P,5.2838,0.5001,0.8686,0.8666,0.6045,0.3551,3.2037
34013,Selective NR,320.0834272,0.993299792,13.9293249,13.59865707,66.40184037,0.169950207,1522.864791
34013,Selective P,71.2886,1.3404,5.8005,5.56445963,5.9898,1.0054,63.2084
34015,Selective NR,157.1165055,0.439441655,8.894610932,8.656991016,28.41918438,0.101195171,577.882101
34015,Selective P,57.0858,1.9389,5.0364,4.996243408,4.2826,1.8377,41.4236
34017,Selective NR,149.632973,0.464494046,6.507210552,6.352800694,31.05156147,0.079412173,712.4097641
34017,Selective P,46.8788,79.5911,10.1153,9.9353,1.8382,1.2909,32.7933
34019,Selective NR,126.7808691,0.312435003,8.967684192,8.710142686,19.50221263,0.097425686,324.9397504
34019,Selective P,12.3099,0.0989,2.4608,2.4607,0.6035,0.1799,2.9367
34021,Selective NR,153.3382492,0.452338262,7.677403763,7.48215617,29.88597988,0.090223743,649.7275733
34021,Selective P,23.0106,3.5952,5.8431,5.59637364,1.5619,1.1727,15.5585
34023,Selective NR,515.3648747,1.577577532,23.3577532,22.79123379,105.1506926,0.28180005,2378.291404
34023,Selective P,169.0546,19.4116,24.3221,22.42209995,6.7889,3.4762,112.9749
34025,Selective NR,169.5884047,0.488115883,9.010285457,8.775349964,31.95446832,0.104232323,674.794526
34025,Selective P,27.8618,2.6881,2.2216,2.2148234,0.3342,1.7203,2.1768
34027,Selective NR,378.6545617,1.16408588,16.92764642,16.51966584,78.02265101,0.205393541,1774.252296
34027,Selective P,24.2341,0.6972,3.5418,3.40029003,2.2959,1.0495,23.0296
34029,Selective NR,75.05215937,0.228768505,3.443969453,3.35993809,15.19469928,0.041368573,342.0400463
34029,Selective P,0.83,,,,0.03,,0.72
34031,Selective NR,282.4217653,0.876212415,12.2889785,11.99724549,58.57430828,0.149934548,1343.083193
34031,Selective P,11.1667,12.8714,1.0864,0.97224,0.1706,0.3687,2.9426
34033,Selective NR,135.3576612,0.321793721,10.07743726,9.784616169,19.05673302,0.107491742,285.1565013
34033,Selective P,32.8514,1.842,3.0482,3.0477,2.1652,0.9018,11.5729
34035,Selective NR,226.4576017,0.679463698,10.84677595,10.57659109,44.8323367,0.128672084,992.2925546
34035,Selective P,24.056,2.5416,1.9869,1.906312,2.7574,0.7979,17.061
34037,Selective NR,61.97286345,0.151707946,4.42786251,4.29994705,9.967712523,0.048635305,169.8158843
34037,Selective P,2.038,0.007,0.076,0.076,0.062,0.02,1.117
34039,Selective NR,354.3959673,1.099943508,15.41807054,15.05213697,73.53314201,0.188133187,1686.664795
34039,Selective P,55.3096,9.2892,9.7077,8.959508508,2.977,5.2358,16.8382
34041,Selective NR,126.7724614,0.325943501,8.387851169,8.151350424,20.91412905,0.092702339,379.2680771
34041,Selective P,91.975,0.3216,3.9357,3.9357,1.674,1.2448,25.481
35001,Selective NR,192.0796314,0.58955221,8.689107805,8.478770881,39.54965371,0.104848698,893.0216101
35001,Selective P,9.3283001,0.085265804,0.33302691,0.33302691,0.312611533,0.035056,3.6084624
35003,Selective NR,2.822699725,0.006012734,0.240414439,0.233180269,0.373075888,0.002535153,4.333334513
35005,Selective NR,102.9446018,0.229528931,8.329490089,8.082719761,13.32118243,0.087152141,157.1071947
35006,Selective NR,37.07443764,0.083073759,2.97786424,2.889695197,4.854560955,0.031325423,61.13907939
35007,Selective NR,34.1715134,0.074116531,2.850415762,2.765188619,4.396228301,0.029932064,51.3088601
35009,Selective NR,34.26909491,0.074387124,2.857809187,2.772556173,4.228810549,0.029727871,44.7931104
35011,Selective NR,9.238115328,0.019284502,0.802942019,0.778771104,1.069809787,0.008288231,9.216420118
35013,Selective NR,142.3262433,0.32161322,11.34034396,11.00559073,18.80445475,0.119017583,233.2442346
35013,Selective P,2.53,0.02,0.21,0.21,0.33,,3.1
35015,Selective NR,76.85238273,0.172496877,6.17361578,5.991029475,10.12518593,0.0646895,121.6778877
35015,Selective P,85.507,3.644,6.34,6.34,4.603,,71.979
35017,Selective NR,34.26909946,0.074369181,2.857557779,2.7723107,4.207066608,0.029724803,44.65161536
35019,Selective NR,2.115534034,0.004515882,0.179546112,0.174168301,0.251847138,0.001861435,2.478457587
35021,Selective NR,30.96452721,0.064071028,2.713314815,2.631490362,3.487865281,0.027964085,28.72715245
35023,Selective NR,10.5800394,0.02231011,0.91022424,0.88288356,1.253194576,0.009413501,11.38611956
35025,Selective NR,77.26350519,0.165740602,6.530716274,6.335321221,9.45749124,0.067765864,93.77187549
35025,Selective P,81.813,0.688,7.932,7.932,5.744,,27.334
35027,Selective NR,1.52671527,0.003959661,0.099889508,0.097090625,0.249168407,0.001096101,4.465935234
35028,Selective NR,31.96731803,0.067121006,2.756034845,2.673196763,3.624820346,0.028485552,33.17628863
35029,Selective NR,35.67898972,0.077053392,2.993098781,2.903692477,4.379306791,0.031101302,45.17263338
35029,Selective P,0.828,0.01,0.126,0.126,0.091,,1.39
35031,Selective NR,39.55193008,0.090706691,3.086012609,2.995329216,5.26279886,0.032544449,70.33405412
35031,Selective P,36.82,0.232,1.82,1.82,1.52,,27.664
35033,Selective NR,13.23331484,0.027525754,1.152598853,1.117853721,1.519195268,0.011933162,13.79255083
35035,Selective NR,13.46450053,0.033334743,0.958176552,0.930354256,2.609029561,0.010868297,46.95383562
35037,Selective NR,54.54236675,0.113416381,4.75928471,4.615896878,6.287357502,0.049091643,52.81001298
35039,Selective NR,34.22121436,0.074309468,2.85098477,2.76565546,4.532911361,0.030113354,55.75618646
35041,Selective NR,217.4715704,0.451797786,18.9991769,18.42668779,25.1835377,0.1959365,209.1305213
35041,Selective P,26.8,3.24,2.95,2.95,1.14,,4.7
35043,Selective NR,57.30780294,0.171310896,2.786490231,2.716594666,11.46111978,0.033007719,251.6448967
35045,Selective NR,93.53324802,0.210091996,7.487796484,7.266454136,12.01314707,0.078509207,148.6401333
35045,Selective P,42.9,6.1,3.1,3.1,2.2,,35.9
35047,Selective NR,7.54433361,0.016569211,0.620682464,0.602179551,0.992184901,0.006537827,12.14581161
35049,Selective NR,37.90692703,0.092936951,2.703175573,2.625575505,5.584460071,0.029017228,89.06942188
35051,Selective NR,8.919118473,0.019125319,0.753994016,0.731432786,1.081728771,0.007823395,10.7858314
35053,Selective NR,16.27491206,0.035247348,1.359369173,1.318772064,1.993204466,0.014163325,21.61284396
35055,Selective NR,32.53332522,0.06886443,2.78014001,2.69671672,3.757772754,0.0288055,36.42859109
35057,Selective NR,25.43563521,0.053337453,2.198025825,2.1319291,2.917892883,0.022714439,26.29520915
35059,Selective NR,67.55196348,0.139969271,5.910719089,5.732525782,7.617665115,0.06093331,63.38641877
35061,Selective NR,22.19564642,0.055064147,1.557450742,1.512943808,3.355797959,0.016779118,54.58600118
36001,Selective NR,141.838952,0.393727299,8.142920274,7.924412838,25.12963684,0.091989022,504.507745
36001,Selective P,132.885444,1.08893,5.729011749,5.721631986,10.7620162,2.3975388,62.865095
36003,Selective NR,125.7521197,0.289317707,9.763183299,9.476275885,17.0639717,0.103566825,237.8202692
36003,Selective P,0.528,0.0139,0.0419,0.0418887,0.124575,0.07248,0.4145
36005,Selective NR,103.1536918,0.320335409,4.487832598,4.381346153,21.40430951,0.054769543,491.4533479
36005,Selective P,16.267325,12.01177,0.7881935,0.679251487,0.4289117,0.5181363,11.873475
36007,Selective NR,257.2436384,0.73884404,13.7085126,13.3506865,48.23446604,0.158231965,1015.50013
36007,Selective P,62.77763,1.3596141,3.2449206,3.2334173,2.30672955,1.3615044,35.285329
36009,Selective NR,169.6704995,0.41319456,12.20059616,11.84876941,25.42056675,0.131806495,412.3953463
36011,Selective NR,266.1677339,0.597960718,21.27829919,20.64927309,33.90234883,0.2234173,426.758341
36011,Selective P,5.45035,0.0327021,0.4142265,0.413895,0.299769,0.174411,4.578295
36013,Selective NR,303.2217232,0.769942485,20.46421129,19.88511482,47.5665865,0.223232287,830.1332627
36013,Selective P,2.9727,0.0374702,0.544189,0.511519991,0.405086,0.2100865,5.52773
36015,Selective NR,115.1932026,0.31919998,6.6368168,6.458399433,20.4937576,0.075051997,411.1378003
36015,Selective P,1.235,0.00741,0.094006,0.0928784,0.06795,,1.0374
36017,Selective NR,144.2887384,0.331904876,11.20619335,10.87679238,19.65942395,0.118953965,274.7177469
36017,Selective P,8.932,0.338,0.6553025,0.6547775,0.4895,0.275917,7.4855
36019,Selective NR,152.4462566,0.371143328,10.96072209,10.64504016,22.32457984,0.117829347,356.4193401
36019,Selective P,74.362801,1.120574175,4.87900115,3.847323,6.7015378,2.0418344,24.9198673
36021,Selective NR,109.220986,0.248380182,8.605968924,8.352353932,14.32061587,0.090738975,189.0781639
36023,Selective NR,115.2546529,0.279619995,8.333315135,8.092745647,17.07937172,0.089808038,273.5580324
36025,Selective NR,144.8249941,0.351123181,10.48377241,10.18083007,21.7125587,0.113263936,350.1040165
36025,Selective P,22.48245,28.701,4.11381,2.938738,0.09567,0.38268,2.39175
36027,Selective NR,274.1596727,0.786495079,14.64762282,14.26506915,50.8717533,0.168626837,1068.682376
36027,Selective P,15.9719,2.1949845,4.2858443,4.20090452,6.31691446,1.7863531,45.93631
36029,Selective NR,734.9390628,2.154173188,37.33122261,36.37659463,140.9488455,0.435520104,3036.670051
36029,Selective P,76.7066,0.465659,16.65597509,9.785331772,3.9380945,1.6480472,37.9851
36031,Selective NR,39.23614969,0.094512566,2.865059894,2.781551709,6.48350076,0.031721201,111.2483028
36031,Selective P,406.243,947.52806,115.496578,111.2371652,4.045,6.841088,117.1695
36033,Selective NR,93.97835365,0.202167963,7.893949628,7.657374939,11.84370182,0.082966163,137.8362365
36035,Selective NR,46.18328815,0.118509637,3.062412242,2.976084047,7.505558444,0.033710517,135.1324675
36035,Selective P,0.0110352,0.0130583,0.001057355,0.000907546,0.00009196,0.00036784,0.002299
36037,Selective NR,215.7840925,0.484540099,17.2609272,16.75063983,27.28493904,0.181017029,340.4087188
36037,Selective P,11.588,0.067774,0.835304,0.83468565,0.6180075,0.359568,8.97686
36039,Selective NR,43.96203382,0.100745907,3.431646084,3.330664533,5.954569502,0.036387269,82.20879014
36041,Selective NR,1.316827117,0.003878026,0.070960377,0.068521496,1.046947998,0.001737349,27.25884853
36043,Selective NR,141.9731059,0.33603713,10.61740994,10.30850694,19.81052026,0.113124307,294.4966969
36045,Selective NR,292.9559421,0.641500646,24.12274394,23.40484249,35.62999901,0.251750079,405.8533784
36045,Selective P,9.284058,0.266906093,0.70631032,0.705277134,0.5090379,0.2971516,7.7771975
36047,Selective NR,320.8998725,0.996097464,13.98337361,13.65129893,66.55354638,0.170572769,1527.248006
36047,Selective P,11.4973175,6.916421,2.128757285,1.821674388,1.308928495,0.26037852,12.55633445
36049,Selective NR,151.5018156,0.326624454,12.69073748,12.31108987,18.488588,0.132675104,206.4970014
36049,Selective P,150.2765,7.974907,6.13159,5.936799988,12.9872375,0.364304,152.685
36051,Selective NR,202.334595,0.443130223,16.66280803,16.16689151,24.57502022,0.173807828,278.4546288
36053,Selective NR,153.1189105,0.348204,12.06035577,11.70489325,20.11894494,0.127253748,267.150042
36053,Selective P,0.0025,0.008875,0.0002875,0.000247606,0.000025,0.0001,0.000625
36055,Selective NR,767.3712225,2.283507341,37.53990562,36.59566877,150.3752622,0.4425196,3295.651909
36055,Selective P,305.6415,54.383058,4.8901,4.67584545,7.5653028,1.732478,73.06613
36057,Selective NR,170.1653593,0.392623694,13.15803275,12.77217397,22.54866362,0.138961945,308.7089156
36057,Selective P,10.828135,0.06497,0.822935,0.822935,0.99618,0.3465,9.09565
36059,Selective NR,375.8444758,1.166371665,16.3808594,15.9917849,77.91720594,0.199798761,1787.773937
36059,Selective P,5.1787,1.4089901,0.482010199,0.458340768,0.44970804,0.26856483,2.4612275
36061,Selective NR,675.764998,2.098446009,29.39905963,28.70145344,140.2001528,0.358784502,3219.123747
36061,Selective P,163.0482,49.568567,18.255205,10.303014,10.18039,2.58184,63.612015
36063,Selective NR,303.6374942,0.80173933,19.18437068,18.65275336,49.76200636,0.211585105,923.9180293
36063,Selective P,61.163735,6.875894761,2.365108925,2.307777818,2.36145935,0.5219017,31.33352475
36065,Selective NR,300.5398316,0.768579568,20.04350791,19.47822049,47.56332157,0.219112267,840.4156345
36065,Selective P,11.55,0.0693,0.8778,0.877095,0.63525,0.3696,9.702
36067,Selective NR,443.0127572,1.230289357,25.41344536,24.73181676,78.47020728,0.28705563,1575.590367
36067,Selective P,57.79564,2.035686,12.3341793,10.92154732,2.68667048,1.3546948,49.6767525
36069,Selective NR,256.7714696,0.618081084,18.77450512,18.23167208,36.5276099,0.200617253,562.1607423
36069,Selective P,0.088,0.0095,0.0025,0.0025,0.002,,0.012
36071,Selective NR,169.025601,0.44392666,10.77705555,10.47748252,27.46938243,0.118707415,506.4812819
36071,Selective P,15.274035,0.076916,0.991555,0.991354287,0.713562,0.409952,10.860768
36073,Selective NR,148.651857,0.325386501,12.24954324,11.88495357,17.98926316,0.127725506,203.1389346
36073,Selective P,7.4355,0.044613,0.5651,0.564645,0.4089525,0.237936,6.2458
36075,Selective NR,104.4382304,0.262768463,7.154323191,6.950743239,16.4731955,0.078149315,285.6088341
36075,Selective P,14.052,0.08675,1.1445,1.1435872,0.759375,0.5604575,11.5035
36077,Selective NR,137.1328263,0.299120906,11.3455813,11.00711936,17.16349649,0.118970342,201.4574859
36079,Selective NR,25.95766681,0.078816527,1.202410969,1.172916566,5.243614908,0.014426384,117.7449401
36081,Selective NR,386.7262817,1.200450366,16.84630782,16.44629684,80.1974762,0.205512107,1840.60166
36081,Selective P,27.478285,6.24385931,2.12074716,1.791498385,16.66493963,0.1498324,7.0038815
36083,Selective NR,101.7610713,0.251295581,7.170907703,6.965487534,15.27912232,0.077457306,251.7261203
36083,Selective P,12.17623,12.145704,1.6706335,1.155349875,0.44985115,0.1245147,7.87739
36085,Selective NR,19.10060254,0.058821634,0.852263318,0.831765626,3.923884672,0.010328333,89.33380053
36085,Selective P,5.78718,0.812585,0.666335,0.57453055,0.0626755,0.2319015,1.526855
36087,Selective NR,115.1350414,0.356876413,5.027484103,4.907906742,23.8469266,0.061293465,546.5640082
36087,Selective P,40.106665,1.6281539,1.623164,1.6007333,1.0771947,0.6721973,16.5361125
36089,Selective NR,293.0158432,0.654362296,23.58648352,22.88756859,37.62759671,0.248141972,474.7793605
36089,Selective P,130.2302,12.1779635,11.86575548,11.50013479,1.9318125,0.983241,7.76223
36091,Selective NR,123.8858244,0.331357474,7.650216647,7.4393585,21.30142299,0.085503168,408.5972601
36091,Selective P,218.07382,0.77758,9.22325,9.2142175,16.4952,3.85576,101.237697
36093,Selective NR,79.42825346,0.233120205,4.020780298,3.918107574,15.25981862,0.046945075,329.1721974
36093,Selective P,45.41588,25.6963462,3.6529772,3.530628089,3.6474876,1.4313805,32.9506815
36095,Selective NR,84.97653847,0.179655108,7.271748999,7.053395663,9.834019582,0.075458285,96.54287551
36097,Selective NR,46.77484649,0.103459148,3.808477316,3.695351282,5.883668746,0.039935319,71.07806493
36097,Selective P,87.5843,0.597251,25.620085,21.577773,5.411615,1.759205,93.8568
36099,Selective NR,136.2714031,0.295325853,11.35332465,11.01459064,16.21465116,0.118134925,175.2512578
36101,Selective NR,339.6249491,0.79203684,25.90936979,25.15193928,46.10910696,0.274634908,653.6098175
36101,Selective P,13.9895,1.6045,13.7389145,11.6727785,5.4066145,0.1819214,19.873
36103,Selective NR,706.9528056,2.162769973,32.11685226,31.33730073,143.629576,0.386839751,3247.832394
36103,Selective P,40.83467,44.25514144,6.40648344,1.429668299,0.7115572,0.56007008,9.25187
36105,Selective NR,44.12662139,0.097947526,3.580640719,3.474174667,5.843085023,0.037875295,75.49092861
36107,Selective NR,104.2953971,0.241359521,8.039346616,7.803473987,14.33483957,0.085451015,203.5074891
36109,Selective NR,117.2979945,0.285760618,8.429227755,8.186474478,17.23692637,0.090665041,275.7744322
36109,Selective P,14.92551,0.095997845,1.137336955,1.134227357,0.8617078,0.5084852,2.4156725
36111,Selective NR,104.0768356,0.276659878,6.500835478,6.321151299,17.52409624,0.072216251,331.1548215
36113,Selective NR,51.89518564,0.160884553,2.267213933,2.212519811,11.82019827,0.028815785,274.9325522
36113,Selective P,530.3087,38.452311,113.3430986,97.94861948,32.724794,3.20668,1557.30575
36115,Selective NR,188.7682113,0.432883986,14.7136907,14.28112604,25.08850605,0.155495689,340.8875017
36115,Selective P,42.448925,25.4740985,13.47829655,10.485527,1.9967025,0.83056,34.7904
36117,Selective NR,208.1282305,0.500291729,15.24831782,14.8071852,29.54066954,0.162868302,452.9989091
36119,Selective NR,196.821565,0.609244916,8.635269316,8.42938565,40.68887396,0.105136927,931.3296924
36119,Selective P,60.75033,23.5931535,2.21239547,1.982074001,2.4379961,1.2810792,17.7838025
36121,Selective NR,211.7910593,0.461006607,17.55573479,17.03223399,25.64714469,0.183183039,287.8863094
36121,Selective P,0.67,0.005,0.043986,0.0439508,0.047905,0.027872,0.567845
36123,Selective NR,101.8968453,0.218285645,8.598551748,8.341246243,11.89733063,0.089262825,121.7396169
37001,Selective NR,179.6383048,0.524087693,9.289320158,9.049826365,34.89370918,0.108386762,744.4949238
37001,Selective P,116.45,12.29,29.85,26.0944,6.92,,78.53
37003,Selective NR,73.08255112,0.20147872,4.273855631,4.158335718,13.10697038,0.048299962,260.0592609
37003,Selective P,4.14,0.58,2.11,1.29,0.15,,4.73
37005,Selective NR,31.81113258,0.073373,2.468079753,2.395412563,4.632782992,0.026462269,67.3292703
37007,Selective NR,48.17827277,0.117554976,3.487878596,3.386518732,8.512016743,0.03875783,144.7563301
37007,Selective P,28.55,3.31,16.98,16.87,12.42,,22.98
37009,Selective NR,44.03586046,0.105601331,3.243343468,3.149027281,6.7921289,0.035195888,108.823588
37009,Selective P,12.97,5.91,1.16,0.99,0.5,0.03585,7.76
37011,Selective NR,17.1136809,0.038510674,1.367747512,1.327191163,2.382383859,0.014569089,32.54164418
37011,Selective P,0.45,1.6,0.02,0.0109091,,,0.11
37013,Selective NR,245.0886552,0.541920909,20.05802084,19.4603348,33.89951534,0.212492447,428.000088
37013,Selective P,1.59,1.08,4.59,1.33,0.05,,0.95
37015,Selective NR,136.144009,0.2970864,11.3075491,10.96934515,18.61666344,0.119638415,227.9229376
37015,Selective P,33.47,1.86,2.22,1.357309,2.38,,32.41
37017,Selective NR,134.7984131,0.323972051,9.935308622,9.646609821,21.15260014,0.107656121,332.5110547
37017,Selective P,114.89,6.56,5.42,5.05,3.8,,58.66
37019,Selective NR,48.01910629,0.119969054,3.360188433,3.263418001,8.730642992,0.037632571,154.2574074
37019,Selective P,5.6,9.95,0.76,0.43,0.12,,3.47
37021,Selective NR,184.5108202,0.547507525,9.128712932,8.897941905,36.3362714,0.107532585,791.7714018
37021,Selective P,36.95099072,0.251265211,3.080127063,3.079403438,2.627869572,0.882185,34.00916236
37023,Selective NR,131.8299802,0.393397994,6.43680011,6.274809565,26.5582998,0.07650199,583.1756469
37023,Selective P,38.13,5.52,19.01,15.74,2.24,1.9939,36.73
37025,Selective NR,126.3758813,0.353194118,7.192556062,7.000166358,22.99270436,0.081658343,462.7993022
37025,Selective P,7.71,0.42,0.67,0.6434,0.5,0.13509907,7.63
37027,Selective NR,164.2596365,0.497802067,7.694365538,7.504496616,33.66474288,0.092424441,751.5404901
37027,Selective P,91.566,16.921,56.9375,35.1165,3.3747,,106.952
37029,Selective NR,79.05581111,0.16463511,6.88760228,6.679959108,9.277046372,0.071383303,84.02608186
37029,Selective P,0.78,2.77,5.7,,0.01,,0.2
37031,Selective NR,79.39869584,0.180974404,6.263041547,6.078200372,11.07306207,0.066511809,150.4761901
37031,Selective P,14.21,28.9,11.19,6.14,0.58,,12.12
37033,Selective NR,26.36698513,0.058053549,2.173199453,2.108025167,4.097490597,0.023500002,57.2501036
37035,Selective NR,418.5445845,1.261160067,19.91312892,19.41889868,83.98434181,0.236912386,1859.405595
37035,Selective P,31.94,0.54,7.03,4.1286,1.48,0.22876308,28.96
37037,Selective NR,88.52822278,0.239698613,5.387501046,5.239045693,16.91859818,0.061716269,332.8855792
37037,Selective P,53.8,50.63,6.6,5.98,2.76,,47.43
37039,Selective NR,19.24916088,0.052387371,1.155693596,1.124107722,3.495407695,0.013078912,68.44912762
37041,Selective NR,72.09644244,0.158766367,5.915719037,5.739701878,9.258690906,0.062006545,108.4438645
37041,Selective P,,,1.2,,,,
37043,Selective NR,7.312987149,0.018315209,0.506281734,0.491819801,1.187647797,0.005547775,20.38319067
37045,Selective NR,153.7207115,0.430115003,8.724967921,8.491706616,28.12423,0.099261925,568.0454103
37045,Selective P,12.66,0.11,0.92,0.92,0.69,0.4528532,10.65
37047,Selective NR,173.0550184,0.398485336,13.51262208,13.11358984,26.67944111,0.145802779,390.6958578
37047,Selective P,647.96,80.87,216.9,216.49,19.97,,634.75
37049,Selective NR,120.4092427,0.294177007,8.672544069,8.422060606,19.2788042,0.094438176,314.2601742
37049,Selective P,91.17,144,29.11,14.75295,4.66,,79.45
37051,Selective NR,176.7981965,0.48635232,10.41304368,10.13049213,32.48804416,0.118214711,642.716477
37051,Selective P,186.08,24.5,137.65,83.9413043,205.32,,168.854
37053,Selective NR,43.15569422,0.091660958,3.683050225,3.572536275,5.166511938,0.038265539,51.22106803
37055,Selective NR,9.187489192,0.025479279,0.531415194,0.517118007,1.647752291,0.006007848,32.88937361
37057,Selective NR,242.6538834,0.697987847,12.96570816,12.62699133,46.06168461,0.14987963,967.4168421
37057,Selective P,67.14,3.22,30.32,20.17552239,2.87,0.0044,76.03
37059,Selective NR,70.82954926,0.179227851,4.821629763,4.684885905,11.15287781,0.052498793,191.3922957
37059,Selective P,2.85,0.071,0.92,0.82,0.18,,2.85
37061,Selective NR,223.9118596,0.487756349,18.60794333,18.0523736,28.86692586,0.195021833,328.0500397
37061,Selective P,413.86,548.09,41.829,21.0714066,3.439,,220.21
37063,Selective NR,281.9106589,0.86986465,12.55955249,12.25778296,58.50409045,0.152467369,1330.144693
37063,Selective P,94.05,6.18,7.03,6.24,5.07,,72.98
37065,Selective NR,227.075856,0.563890537,15.92305843,15.46771619,34.91687268,0.172249592,574.0960031
37065,Selective P,0.03,,,,,,0.03
37067,Selective NR,247.5792974,0.742334379,11.93828954,11.64002667,49.44389146,0.141663149,1090.545441
37067,Selective P,441.5442608,142.6460822,15.72979853,15.10037192,115.9616899,0.09516255,516.3262214
37069,Selective NR,75.17090326,0.184318317,5.380860311,5.225651081,12.10888987,0.058722353,199.8125418
37069,Selective P,17.85,1.61,1.35,1.33,0.93,,14.74
37071,Selective NR,186.0082223,0.55868008,8.934913611,8.712170233,37.1505831,0.106034019,820.0640208
37071,Selective P,56.098,7.4993,4.9124,4.3291091,4.149,0.00049735,48.947
37073,Selective NR,72.2979433,0.15236037,6.230650331,6.042904572,9.224566383,0.065280341,97.1825556
37075,Selective NR,9.518435493,0.027894961,0.486634828,0.474102908,1.923262053,0.005766556,41.60168745
37075,Selective P,23.25,26.19,9.28,5.65,0.67,,22.86
37077,Selective NR,93.46796224,0.259959198,5.382874379,5.237763162,17.6521107,0.061781405,357.9511298
37077,Selective P,15.19,0.09,1.08,1.004,0.84,0.094424,12.76
37079,Selective NR,102.2661959,0.21534959,8.82544391,8.559340087,13.23202342,0.092597187,140.6107344
37081,Selective NR,495.5985554,1.490577161,23.71610202,23.12576608,99.34499279,0.281964716,2197.842052
37081,Selective P,120.618,13.23233,16.8995,12.69802239,10.6963,0.8126,98.346
37083,Selective NR,173.7712672,0.387377983,14.0733158,13.6550435,23.90999859,0.149070104,307.0020015
37083,Selective P,367.07,68.22,99.34,88.51,4.19,,450.91
37085,Selective NR,101.6789783,0.237955154,7.755110933,7.528090972,14.83244613,0.082924284,215.4719244
37085,Selective P,0.46,,0.0589,0.0589,0.07,,0.48
37087,Selective NR,39.22446658,0.105640138,2.399239615,2.333207026,7.048592937,0.02708875,136.8852922
37087,Selective P,6.24,1.02,3.48,2.13,0.16,,7.13
37089,Selective NR,104.3974453,0.291374037,5.949213622,5.789862628,19.04702351,0.067683672,384.8931634
37089,Selective P,72.11,1.1,3.89,3.8,2.39,,56.03
37091,Selective NR,87.0390771,0.194613578,7.033817246,6.824545819,12.62632865,0.075153908,170.5518038
37091,Selective P,20.48,2.28,3.98,3.4123024,86.43,,27.86
37093,Selective NR,71.17787263,0.166916429,5.413942197,5.255588722,10.36509148,0.057866545,150.7386832
37093,Selective P,16.2,0.27,1.61,1.37,1.79,,14.79
37095,Selective NR,126.4213356,0.262825799,11.03356024,10.70080606,14.74283993,0.114275626,131.75842
37095,Selective P,0.29,,1.853,0.106,0.02,,0.17
37097,Selective NR,215.6395387,0.587906115,12.88841918,12.53756931,37.87481787,0.144609907,736.9542112
37097,Selective P,766.06,198.58,55.59,52.4198087,5.0967,0.1705,97.8
37099,Selective NR,11.89311013,0.031439864,0.754571145,0.733467387,2.228208407,0.008597597,42.98102562
37099,Selective P,68.23,7.1,67.5,64.56,4.83,,216.52
37101,Selective NR,224.924229,0.537064087,16.69376817,16.20869566,33.37297328,0.17915006,506.9479025
37101,Selective P,18.65,2.48,10.06,8.99,0.93,,15.28
37103,Selective NR,71.29194361,0.148730419,6.210264326,6.022712546,9.00439998,0.064942983,90.545211
37103,Selective P,0.06,,,,0.01,,0.07
37105,Selective NR,113.0057202,0.330719682,5.812103359,5.662272602,22.62786796,0.068490688,485.7220557
37105,Selective P,39.43,4.69,1.31,0.553,2.85,,43.61
37107,Selective NR,170.2856533,0.401842407,12.83690335,12.4627541,24.27768361,0.136696733,351.5970369
37107,Selective P,0.01,,1.3,,,,
37109,Selective NR,87.42014188,0.237525088,5.260565807,5.117042084,15.2780377,0.058918812,295.5541418
37109,Selective P,11.45,0.06,0.71,0.71,0.62,0.291605,9.62
37111,Selective NR,85.94790491,0.259060629,4.089576124,3.987800345,17.67217909,0.049076969,392.2245483
37111,Selective P,186.33,22.15,100.79914,86.36285535,8.31662,,247.981
37113,Selective NR,18.87434706,0.050750988,1.158201042,1.126289316,3.390712532,0.013070845,65.67248405
37113,Selective P,31.05,1.59,15.07,9.37,1.07,,39.51
37115,Selective NR,22.49783177,0.055465424,1.595992996,1.549993415,3.720424329,0.017560378,63.43167529
