feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
Wastes,39139,4385,48.48,74.63,84.07
Wastes,34007,9584,30.12,0,84.07
Residues,54031,319,47.98,78.62,84.08
Wastes,39047,1032,18.74,120.58,84.08
Wastes,21081,876,42.96,78.02,84.08
SRWC - noncoppice,44005,149,56.16,0,84.09
Residues,5051,9580,57.74375365,78.87662422,84.09844468
Residues,29161,787,47.68,84.81,84.1
Residues,47035,6119,39.15,101.22,84.1
Residues,53003,761,126.66,0,84.1
Residues,6093,20931,30.33,121.14,84.1
Wastes,5045,4239,34.53,69.58,84.1
Wastes,21077,304,43.01,78.02,84.1
Wastes,45059,2370,31.16,74.83,84.11
Residues,29083,398,33.69,95.44,84.12
SRWC - noncoppice,13175,10484,23.3,0,84.12
SRWC - noncoppice,13215,239,29.21,0,84.12
SRWC - noncoppice,29173,91285,5.2,57.3,84.13
SRWC - coppice,55065,1078,43.68,134.59,84.13
Residues,29043,1676,48.24,82.03,84.13106205
Wastes,19101,612,23.57,63.11,84.14
Wastes,29065,561,18.13,112.34,84.14
Wastes,55043,1824,57.41,60.3,84.14
Residues,13317,12453,42.86547338,102.7434032,84.14411387
Wastes,21179,828,32.88,0,84.15
SRWC - noncoppice,5105,4061,41.54,0,84.15
Residues,28021,2937,77.60191011,61.98988764,84.1588764
Residues,47103,4756,79.87,64.26,84.16
Residues,36065,3456,45.06,91.76,84.16
Wastes,51155,649,31.98,0,84.16
Residues,12053,2887,52.86,86.62,84.16616903
Residues,24001,8685,58.64,68.37,84.17
Residues,24011,427,17.33,121.6,84.17
Wastes,50019,508,32.03,0,84.18
Wastes,17177,1680,35.19,89.07,84.19
SRWC - noncoppice,55029,1187,10.19,58.76,84.19
Residues,39175,193,38.87,80.34,84.2
Residues,27035,16,69.19,55.91,84.2
Residues,55007,1238,29.41,107.32,84.2
Wastes,40131,3163,26.63,59.05,84.21
SRWC - coppice,17201,6265,13.71,188.15,84.21
Residues,12123,4474,71.71,61.72,84.22
Wastes,13115,3436,10.55,74.73,84.22
Wastes,47053,1777,18.36,65.76,84.22
Wastes,54061,1878,36.66,0,84.22
Wastes,13131,907,20.33,61.72,84.22
SRWC - noncoppice,47187,28142,2.99,63.18,84.22
Residues,28139,18173,14.13,141.61,84.23
Wastes,5057,799,26.31,79.78,84.23
SRWC - coppice,55137,7655,40.82163292,122.2475258,84.23816329
Wastes,26001,379,42.49,77.38,84.24
Residues,21037,646,21.16,136.78,84.25
Residues,37033,12528,12.61,134.07,84.25
Residues,17151,490,0,147.3,84.26
Wastes,22025,367,62.41,0,84.26
Wastes,36023,1760,39.72,91.76,84.26
Wastes,37199,631,58.34,55.57,84.26
Wastes,40027,9518,36.9,60.75,84.265
Wastes,12063,915,33.04,0,84.27
Residues,30053,1256,124.98,0,84.28
Residues,13051,3709,73.88,63.68,84.29
Wastes,26129,766,42.71,77.38,84.29
Residues,41007,16614,115.35,0,84.3
Residues,37113,1489,30.14,118.27,84.3
SRWC - noncoppice,13107,13823,27.17,0,84.31
SRWC - noncoppice,48491,93360,25.38,0,84.31
Wastes,50023,1108,33.09,0,84.32
Residues,55137,1110,50.29,84.53,84.33
Wastes,20191,443,32.06,0,84.33
SRWC - noncoppice,37107,47380,30.86,0,84.33
SRWC - coppice,26113,11280,40.63,112.5,84.33
SRWC - noncoppice,18003,23,16.4,52.25,84.34
Residues,37055,16683,61.76,79.96,84.34406582
Residues,47129,165,41.75,101.22,84.35
Wastes,1059,3816,0,0,84.35
Residues,12123,1613,71.71,61.72,84.36
Residues,53011,4282,53.11,95.91,84.36
Wastes,55051,213,21.6,107.32,84.36
Wastes,26077,9122,37.8,83.96,84.37
Wastes,33009,3196,20.48,120.19,84.37
Residues,47007,673,59.97,87.43,84.38
Wastes,51171,1525,38.5,88.45,84.38
Wastes,12123,424,32.05,0,84.39
Residues,21101,4397,59.9,69.31,84.39
Residues,37031,3928,76.34,57.09,84.41
Wastes,5091,1560,43.11,57.85,84.41
Wastes,36101,1850,35.28,0,84.41
Residues,5113,12067,51.57,94.76,84.42
Residues,27029,453,52.87,75.29,84.42
SRWC - noncoppice,48055,140185,24.74,0,84.42
Residues,27085,721,74.59,51.94,84.42
Residues,13081,2625,15.45,136.23,84.43
Wastes,40053,162,76.49,0,84.43
Wastes,36123,472,33.21,0,84.43
Residues,13179,1432,68.44,63.68,84.44
Wastes,29165,3295,46.95,86.84,84.44
Wastes,37013,887,31.43,0,84.44
Wastes,37107,1105,30.86,0,84.44
Wastes,37127,1781,33.3,0,84.45
Residues,13281,1427,32.3,118.27,84.45
Residues,22011,14766,16.07,128.53,84.45
Residues,39049,2418,25.67,120.58,84.45
Wastes,18075,764,66.56,52.25,84.46
Residues,41039,599,118.89,0,84.46
Wastes,42019,6620,18.78,117.73,84.46
Wastes,47095,275,24.32,55.23,84.46
SRWC - noncoppice,55099,30489,23.89,49.74,84.46
Residues,6093,47516,30.33,127.457914,84.46284915
Residues,37135,9627,33.35,118.07,84.47
Residues,41007,2764,115.35,0,84.47
Wastes,29057,141,33.64,0,84.47
SRWC - noncoppice,1103,39717,4.82,64.26,84.48
Residues,13181,887,27.57,119.2,84.48
Wastes,26149,1138,32.25,0,84.48
SRWC - noncoppice,12123,954,32.05,0,84.48
Wastes,5141,613,44.99,58.35,84.49
Wastes,18103,1305,68.79,52.25,84.49
Wastes,12039,1669,53.87,61.72,84.5
Wastes,12125,545,10.57,127.08,84.51
Residues,38017,360,68.39,53.32,84.52
Wastes,17147,590,20.27,116.16,84.52
Wastes,20197,251,70.46,51.71,84.53
Wastes,37191,2326,32.27,0,84.53
SRWC - noncoppice,48395,37108,31.32,0,84.53
Residues,21145,1620,25.59,120.66,84.54
Wastes,5061,490,27.52,80.38,84.54
Wastes,20015,1228,35.35,0,84.54
SRWC - coppice,13229,1190,8.06,0,84.54
SRWC - coppice,26165,574,38.5,112.5,84.54
SRWC - noncoppice,48347,23056,34.79,0,84.55
Residues,13137,3615,32.69,118.27,84.55
SRWC - noncoppice,26109,21321,0,72.42,84.55
SRWC - coppice,55049,108,13.45,175.68,84.56
Residues,26113,643,58.71,77.38,84.56
Residues,27097,1317,32.15,100.78,84.56
Residues,37083,4517,44.4,99.17,84.56
SRWC - coppice,17111,5465,27.51,162.96,84.56
Residues,55107,28532,14.7,120.610272,84.5673181
Residues,37105,4929,29.12,118.07,84.57
Residues,29153,371,63.86,58.35,84.58
SRWC - coppice,13313,311,42.66,74.73,84.58
SRWC - coppice,26153,274,59.08,83.68,84.59
Residues,27003,1257,28.06,110.56,84.59417661
SRWC - noncoppice,40035,2189,0,69.63490178,84.5964413
Residues,21153,244,23.21,120.26,84.6
Residues,21125,624,41.16,102.43,84.6
Wastes,1045,586,40.92,55.13,84.6
Wastes,21149,340,47.87,69.31,84.6
Wastes,39107,1460,69.23,52.25,84.6
SRWC - coppice,18169,30,72.52,103.46,84.6
Residues,36123,696,51.36,76.64,84.61
Residues,45047,3980,26.7,119.2,84.63
Residues,17087,382,13.64,120.66,84.64
Wastes,39041,6479,50.32,74.63,84.64
Wastes,48481,1472,5.82,80.85,84.64
Residues,51117,19235,50.12,97.71,84.65
Residues,51193,1318,65.92,70.4,84.65
Wastes,39143,2166,56.82,61.27,84.65
SRWC - noncoppice,22049,752,35.58,0,84.65
SRWC - coppice,36115,52541,32.49,146.38,84.65
Residues,37095,1583,59.68,79.96,84.66
Wastes,37151,5091,60.95,59.18,84.66
SRWC - noncoppice,39035,66,21.77,42.81,84.66
Residues,53027,76842,44.62818537,99.80064366,84.66193462
Wastes,36053,2590,35.26,91.76,84.67
Residues,53011,9830,53.11,95.91,84.68
Residues,12035,1588,30.79,118.92,84.68
Residues,49047,205,53.83,94.49,84.68
Residues,30039,557,85.14,63.09,84.69
Wastes,1073,531,42.26,65.31,84.69
Wastes,13055,918,14.57,74.73,84.69
SRWC - noncoppice,48035,67088,26.4,0,84.7
Wastes,12079,676,56.04,61.72,84.71
SRWC - noncoppice,12131,7209,41.82,0,84.72
SRWC - coppice,17173,12378,29.34,169.04,84.72
Wastes,51021,125,37.4,0,84.72
Residues,55001,1537,77.01,56.72,84.73
SRWC - coppice,26147,266,42.8,118.15,84.73
SRWC - coppice,37039,513,67.62,95.36,84.74
Residues,17127,2928,17.16,120.66,84.75
Residues,40085,254,13.99,144,84.75
Residues,41041,173,108.45,0,84.75
Residues,42065,1250,43.9,90.98,84.76
Wastes,48467,1873,29.64,54.64,84.76
SRWC - noncoppice,13197,2928,28.19,0,84.76
Residues,41067,3317,17.24,145.55,84.77
Residues,13039,2864,54.06,84.5,84.77
Wastes,5085,2507,36.79,69.58,84.77
Wastes,26139,9638,39.26,83.96,84.77
Wastes,28029,1034,20.19,63.48,84.77
SRWC - noncoppice,51197,130111,44.39263744,0,84.77562304
SRWC - noncoppice,20205,132770,28.02718641,26.1344971,84.77575973
SRWC - noncoppice,19053,50935,42.93921096,18.50219692,84.77904525
Residues,13029,662,70.86,63.68,84.78
SRWC - noncoppice,39151,783,16.85,54.17,84.78
Wastes,22031,967,66.98,0,84.79
Wastes,13081,846,15.45,80.43,84.8
SRWC - noncoppice,20045,55711,3.08,51.71,84.81
SRWC - noncoppice,21083,1563,0.94,68.81,84.82
Residues,13285,1073,31.08,117.69,84.82
Residues,47035,625,39.15,101.22,84.83
Wastes,37065,1041,33.84,0,84.84
SRWC - noncoppice,19175,9493,10.41,55.4,84.84
Wastes,51121,1787,33.76,0,84.86
Residues,10001,984,23.18,121.6,84.86
Wastes,21089,1313,60.54,61.1,84.86
Wastes,55133,14044,37.16,106.55,84.86
Wastes,54069,823,32.2,0,84.86
Residues,37113,4929,30.14,118.27,84.86672956
Residues,29021,3080,77.68,51.71,84.87
Wastes,13047,2324,15.25,87.43,84.87
Wastes,6103,1182,36.67,0,84.87
Wastes,55057,500,38.64,0,84.87
SRWC - coppice,26111,4401,38.91,114.54,84.87
Residues,12083,7200,43.62160278,100.6076944,84.87831944
Residues,29159,34,38.41,95.44,84.88
Wastes,56039,776,107.92,0,84.88
Residues,54107,861,19.34,132.13,84.89
Residues,1081,3836,28.71,117.69,84.89
Wastes,29085,336,43.32,82.03,84.89
Wastes,46007,123,108.64,0,84.89
SRWC - noncoppice,37127,33310,33.3,0,84.89
SRWC - noncoppice,40043,50283,9.26,0,84.89
SRWC - noncoppice,55075,8634,54.25,0,84.89
Wastes,42007,6089,21.36,117.73,84.9
Residues,13193,4922,56.89,89.01,84.91
Wastes,6029,30634,26.84,106.1,84.91
Wastes,46095,74,108.73,0,84.91
Wastes,22123,412,68.08,0,84.92
Wastes,37117,855,61.76,57.09,84.92
Residues,26013,3568,49.67,83.68,84.92613229
SRWC - noncoppice,26027,1157,6.83,64.21,84.93
Residues,51117,21776,50.12,97.71,84.93563464
Residues,48005,31539,20.69,132.45,84.94
Wastes,29225,1299,46.97,82.03,84.94
Wastes,55095,1557,34.59,94.53,84.94
Residues,41067,3384,38.22089539,117.6054965,84.94339539
Residues,21015,8985,24.17,136.78,84.94993656
Wastes,29083,792,33.69,95.44,84.96
Wastes,48407,965,23.01,66.51,84.96
Residues,20045,1512,52.54,86.84,84.97
Wastes,13053,450,8.13,89.01,84.97
Wastes,20121,1166,48.64,86.84,84.97
Wastes,38089,963,27.29,99.41,84.98
SRWC - noncoppice,13005,10504,35.18,0,84.98
Residues,47061,3070,44.24,97.79,84.99
Residues,54027,1378,50.78,78.62,84.99
Residues,55078,6135,64.11,56.45,85.01
Wastes,37117,446,34.75,0,85.01
Residues,37149,2919,9.34,150.19,85.02
Residues,33013,1514,33.83,120.19,85.02
Residues,45049,7070,29.43,139.28,85.02
Wastes,17087,457,13.64,120.66,85.02
Wastes,54031,496,47.98,78.62,85.02
SRWC - noncoppice,48039,8441,4.93,52.97,85.02
whole tree,12067,26729,0,0,85.02
Wastes,39003,3766,72.3,52.25,85.03
SRWC - coppice,51105,744,25.91,142.42,85.03
Residues,22041,860,131.91,0,85.04
Wastes,21191,520,39.6,78.02,85.04
Wastes,37077,2068,32.15,97.71,85.04
Residues,27095,1623,61.6,69.98,85.04528651
Residues,29215,1136,54.94,84.81,85.05
Wastes,37001,5497,16.23,118.07,85.05
Residues,5019,12353,76.55370113,72.8415559,85.05859872
Residues,45013,10860,27.44,139.28,85.06
Wastes,55053,732,60.49,60.3,85.06
Wastes,22085,869,66.58,0,85.07
Wastes,42105,630,42.88,93.14,85.07
Wastes,47019,2052,18.33,60.47,85.07
Residues,47129,1154,41.75,101.22,85.08
Wastes,29015,678,2.83,136.34,85.09
Residues,27093,1030,77.13,51.94,85.1
Wastes,20031,304,109.94,0,85.11
whole tree,1059,18813,0,0,85.11
Residues,55013,10258,37.25,94.53,85.11690778
Wastes,27029,162,36.76,0,85.12
Wastes,27003,12022,28.06,110.56,85.13
Residues,29161,1980,47.68,84.81,85.13
SRWC - noncoppice,26025,649,27.76,53.43,85.13
Residues,37033,8056,12.61,134.07,85.13457299
Residues,13049,1027,53.94,84.5,85.15
Residues,27037,1287,35.03,110.56,85.16
Residues,10001,2628,23.18,121.6,85.16
Residues,1111,28833,34.35,117.69,85.17
Wastes,18047,822,45.92,78.02,85.17
Residues,55075,21767,54.25,72.42,85.1706372
SRWC - noncoppice,27029,94667,37.54851131,2.023598508,85.17583614
Residues,13271,1905,64.08,80.43,85.18
Residues,12023,3042,33.75,127.08,85.18
SRWC - noncoppice,13283,3113,28.86,0,85.18
Residues,55111,471,52.62,84.53,85.19
Residues,37055,1718,61.76,79.96,85.2
Wastes,12109,7234,15.69,118.92,85.21
SRWC - noncoppice,19159,37510,13.7,55.4,85.21
Residues,37031,3857,76.34,57.09,85.21457869
Residues,55111,565,52.62,84.53,85.22
Wastes,6067,51818,25.17,109.81,85.22
Wastes,48209,6040,10.87,75.3,85.23
Residues,47045,613,67.69,68.81,85.24
Wastes,1051,695,23.28,79.15,85.24
Residues,37019,31618,35.17637232,113.5844051,85.24802201
Residues,9005,870,11.71,140.23,85.25
SRWC - noncoppice,48343,8687,38.42,0,85.25
SRWC - noncoppice,55107,53439,14.7,49.74,85.26
Residues,5103,15753,39.76,112.45,85.26
Wastes,29153,344,63.86,58.35,85.26
Wastes,47013,1446,12.45,72.96,85.26
Wastes,48231,3119,29.58,54.64,85.26
Residues,26129,359,84.6175766,57.31805014,85.2635376
Residues,1025,30688,31.43,113.8864423,85.26796109
Residues,36017,6048,56.53,76.64,85.27371528
Residues,26083,17092,44.45457056,83.48859817,85.27436344
Residues,54025,423,22.53,113.97,85.28
SRWC - noncoppice,29013,23258,1.55,72.61,85.28
SRWC - noncoppice,51051,738,55.96,0,85.28
Residues,26019,565,7.34,145.96,85.28
SRWC - noncoppice,22117,5130,43.92,0,85.28
Residues,27143,793,79.01,51.94,85.29
Wastes,40115,1153,39.93,49.72,85.29
Wastes,39049,42812,25.67,120.58,85.29
SRWC - noncoppice,22013,4162,41.38,0,85.29
Residues,37141,4817,28.11,117.74,85.3
Residues,13281,1398,32.3,118.27,85.3
Wastes,38097,289,59.77,53.32,85.3
Wastes,39119,3070,52.84,74.63,85.3
SRWC - noncoppice,44009,241,67.01,0,85.3
Residues,1099,18996,65.57814329,72.8964961,85.30366077
Wastes,37059,1480,58.28948649,66.6667973,85.30997297
SRWC - coppice,17021,91,57.46,127.49,85.31
SRWC - noncoppice,37065,49799,33.84,0,85.31
Residues,37135,3301,33.35,118.07,85.32
Residues,12023,3673,33.75,127.08,85.32
Wastes,51137,1223,47.64,78.62,85.32
Wastes,21099,344,42.04,0,85.32
SRWC - noncoppice,39093,722,22.81,42.81,85.32
Wastes,21001,678,30.26,102.43,85.33
Wastes,48245,8992,31.28,68.715,85.335
Wastes,37155,2528,40.6,0,85.34
SRWC - noncoppice,28069,5090,42.44,0,85.34
Residues,27025,102,35.87,110.56,85.36
Residues,54025,7556,22.53,113.97,85.36
Residues,21187,4125,63.74,78.02,85.38
Wastes,24011,1167,17.33,121.6,85.39
Wastes,28125,172,69.77,0,85.39
Wastes,27123,9732,2.48,51.94,85.4
whole tree,1059,6375,0,0,85.40447059
SRWC - noncoppice,47127,28192,36.91480172,27.25382378,85.40524191
Residues,23005,19258,23.294407,124.4882402,85.40551251
Wastes,47059,2455,12.15,77.91,85.41
Wastes,20079,651,39.37,0,85.41
Wastes,39061,28698,12.96,136.78,85.42
Wastes,51750,314,37.42,0,85.42
Wastes,55021,1054,38.09,0,85.42
SRWC - noncoppice,18077,2305,17.43,65.31,85.42
SRWC - noncoppice,36121,2780,16.1,57.46,85.42
Residues,13137,8265,32.69,118.27,85.42693285
SRWC - noncoppice,29145,24927,5.56,67.05,85.43
Wastes,1085,613,22.76,79.15,85.43
Wastes,5009,1336,47.85,58.35,85.43
Wastes,12129,1103,54.63,61.72,85.43
Wastes,13283,241,33.95,58.7,85.43
Wastes,47007,457,15.18,75.15,85.43
SRWC - noncoppice,42019,3189,18.78,58.86,85.43
SRWC - coppice,26019,109,40.44,112.5,85.43
Wastes,1061,18612,20.94,0,85.44
Wastes,6065,81121,30.46207456,110.6025404,85.44118391
SRWC - noncoppice,1015,40323,41.46189272,19.74960196,85.44140763
SRWC - noncoppice,29181,7814,55.44,0,85.45
SRWC - noncoppice,54109,84,60.42,0,85.45
whole tree,1015,3495,38.42,0,85.46
Residues,54009,999,51.46,83.37,85.47
Wastes,13235,417,17.23,80.43,85.47
Wastes,17089,18666,41.9,89.07,85.47
Residues,33001,4732,28.39,120.19,85.48
Wastes,12005,6151,63.76,55.13,85.48
Wastes,30081,1453,0,75.1,85.48
Wastes,48361,2966,12.53,74.58,85.5
Wastes,51680,1453,37.37,0,85.51
Residues,13271,2580,64.08,80.43,85.51
Wastes,28159,679,71.1,0,85.51
Wastes,45019,13072,17.8,103.64,85.51
Residues,21119,1003,27.26,120.26,85.52
Residues,27045,4082,3.47,145.47,85.52
Wastes,40125,2528,32.35,60.75,85.52
Residues,33013,113,33.83,120.19,85.53
Residues,53057,2918,37.8,123.23,85.53
Wastes,55013,549,37.25,94.53,85.55
Residues,27029,1638,52.87,75.29,85.56
SRWC - noncoppice,28141,2004,49.86,0,85.57
Residues,29141,1849,42.38,95.44,85.58
Wastes,37135,4926,37.42,97.71,85.58
Wastes,26041,688,36.02,0,85.58
Wastes,51005,579,58.5,73.14,85.59
Residues,5103,10459,42.41248303,105.6373726,85.59479396
Wastes,19053,295,37.25,55.4,85.6
Wastes,27095,920,61.6,69.98,85.6
SRWC - noncoppice,21031,6342,1.98,73.93,85.6
Wastes,55075,1484,54.25,72.42,85.61
Wastes,42039,3135,46.51,82.95,85.61
SRWC - noncoppice,51195,2082,12.85,62.54,85.61
SRWC - coppice,26013,429,96.16,42.36,85.61
Wastes,27085,1288,74.59,51.94,85.63
Wastes,42073,3211,26.24,117.73,85.63
Wastes,55078,157,64.11,56.45,85.64
Wastes,16043,465,0,0,85.64
Wastes,19157,671,17.81,82.32,85.64
Residues,12033,6320,25.75,136.91,85.65
Residues,47141,2393,48.81,101.22,85.65
Residues,33003,969,35.05,120.19,85.65
Residues,29177,1351,49.87,84.18,85.65
Wastes,17091,2110,36.21,0,85.65
Residues,27167,185,73.86,53.32,85.66
Residues,41039,14916,130.35,0,85.67
Wastes,29043,2854,48.24,82.03,85.67
Residues,54067,12912,24.19,113.97,85.68
Residues,55007,21661,29.41,107.32,85.6855533
SRWC - noncoppice,13319,313,28.47,0,85.69
Wastes,48295,123,73.36,0,85.69
SRWC - coppice,12059,4386,17.22,0,85.69
SRWC - noncoppice,33015,336,16.59,53.69,85.7
Wastes,36103,53666,12.74,132.3555471,85.70778556
SRWC - noncoppice,29011,67711,0.43,74.40403804,85.70825582
Wastes,22111,806,69.73,0,85.71
Wastes,54029,1085,46.93,83.37,85.71
SRWC - noncoppice,36015,327,51.3,0,85.71
Residues,48183,6949,79.49,57.85,85.73
Residues,48005,465,20.69,132.45,85.73
SRWC - noncoppice,55049,15701,13.45,62.9,85.73
Residues,27111,2179,72.93,53.32,85.74
Wastes,56035,372,12.06,129.37,85.75
SRWC - noncoppice,42007,926,21.36,58.86,85.75
Residues,33013,3908,33.83,120.19,85.75583419
Wastes,21097,665,35.32,109.8,85.76
Wastes,47035,2040,15.76,75.15,85.76
SRWC - coppice,17079,141851,40.39209205,163.2239836,85.76982002
Wastes,1017,2347,0,117.69,85.77
Wastes,27097,1184,32.15,100.78,85.77
Wastes,55109,3048,34.17,110.56,85.77
Residues,5019,5719,78.29,69.58,85.78
Residues,12019,5488,36.51,127.08,85.78
SRWC - noncoppice,1079,28996,24.23003035,44.46518968,85.78213961
Wastes,27029,311,52.87,75.29,85.79
Wastes,40093,274,81.54,0,85.79
Wastes,12131,1070,41.82,0,85.8
Wastes,53057,2204,37.8,0,85.8
Wastes,42003,44008,29.13,117.73,85.8
Residues,51117,5619,50.12,97.71,85.80514504
SRWC - noncoppice,47045,2814,10.09,55.23,85.81
Wastes,5047,642,23.54,105.88,85.81
SRWC - noncoppice,13163,4838,30.88,0,85.81
SRWC - noncoppice,29117,116199,13.43,62.49,85.81
Residues,53055,6459,39.31,123.23,85.81
Wastes,36065,8369,45.06,91.76,85.82
Wastes,39025,7126,13.7,136.78,85.82
SRWC - noncoppice,21009,170,15.02,56.66,85.83
Wastes,29057,270,48.39,82.03,85.84
Residues,53057,25124,37.8,123.23,85.85
Residues,9005,1588,11.71,140.23,85.85
Wastes,13001,658,35.79,58.7,85.85
Wastes,54027,847,50.78,78.62,85.85
SRWC - noncoppice,13305,8018,37.62,0,85.86
Residues,13257,1582,34.24,118.27,85.87
Wastes,17103,1257,42.3,89.07,85.87
Wastes,17127,542,17.16,120.66,85.88
Wastes,27025,1913,35.87,110.56,85.88
Wastes,51580,208,59.52,73.14,85.88
Wastes,46137,103,0,144.76,85.89
Residues,5127,17694,30.5332723,132.9617384,85.89467786
Wastes,34005,8428,34.2,0,85.9
Wastes,42051,2530,39.7,0,85.9
SRWC - noncoppice,39133,828,21.79,54.17,85.9
SRWC - noncoppice,48167,821,53.16,0,85.9
Residues,13091,5010,47.92595609,104.2602076,85.90538523
Residues,21159,81,31.18,120.26,85.91
Wastes,38019,141,102.46,0,85.91
Wastes,46069,51,111.38,0,85.91
SRWC - noncoppice,54047,29,58.47,0,85.91
Wastes,17111,11008,42.61,89.07,85.92
Residues,13183,716,76,63.68,85.92
Wastes,22079,4726,26.5,58.66,85.92
Residues,12019,4101,36.51,127.08,85.93
Residues,16017,5897,51.84,103.32,85.93
Residues,33019,904,55.59,95.73,85.94
SRWC - coppice,42027,34227,33.91,148.58,85.95
Wastes,51063,288,39.58,0,85.95
SRWC - coppice,36089,78584,26.45941057,148.990358,85.95000089
SRWC - noncoppice,47043,84394,40.22967415,24.43731166,85.95753655
Wastes,5099,319,34.93,79.78,85.96
Wastes,13043,398,32.03,63.68,85.96
Residues,1015,12138,47.26948097,114.2586159,85.96546713
SRWC - noncoppice,47181,70146,13.69,61.92,85.97
SRWC - noncoppice,51011,3280,43.29,0,85.97
Wastes,12041,604,45.72,86.62,85.97
Wastes,36123,904,51.36,76.64,85.97
Residues,27161,712,86.79,51.94,85.97410112
Residues,48241,22555,29.61,128.53,85.98
Wastes,40081,1224,35.73,60.75,85.98
Wastes,38041,48,23.55,0,85.98
Wastes,53011,8174,40.76,0,85.98
SRWC - coppice,17137,285,66.34,127.49,85.98
Wastes,21053,366,31.99,101.22,85.98
Wastes,51147,830,49.41,78.62,85.99
Residues,5011,9722,44.31,112.45,86
Residues,27059,476,49.12,110.56,86
Wastes,29167,1112,3.26,139.83,86
Wastes,55105,5732,46.76,89.07,86
Wastes,29159,1512,38.41,95.44,86.01
Wastes,13175,1716,36.24,58.7,86.01
SRWC - noncoppice,19153,707,23.4,51.12,86.01
Wastes,37157,3313,38.04,97.71,86.01
Wastes,54101,322,54.44,73.14,86.02
SRWC - noncoppice,40031,41394,26.39,0,86.02
Wastes,5003,402,13.09,0,86.02
Wastes,54107,3096,19.34,132.13,86.03
SRWC - noncoppice,40097,1543,10.46,59.05,86.03
SRWC - coppice,17141,592,24.95,188.15,86.03
Wastes,54007,518,57.12,73.14,86.04
SRWC - noncoppice,13177,22909,39.79,0,86.04
SRWC - noncoppice,55139,232,18.93,56.45,86.04
SRWC - noncoppice,48313,32305,40.99325894,0,86.04378022
Wastes,12107,2616,17.45,118.92,86.05
SRWC - noncoppice,29119,82035,20.16,49.72,86.05
Wastes,50025,1574,16.73,126.16,86.05
Residues,20015,896,35.35,103.64,86.08
Residues,8107,299,61.91,68.69,86.08
Wastes,53055,295,39.31,0,86.08
Wastes,55103,332,39.33,0,86.08
Wastes,19173,222,40.37,55.4,86.09
Wastes,19003,139,39.91,55.4,86.1
SRWC - noncoppice,42073,2689,26.24,58.86,86.1
Residues,55099,270,23.89,130.72,86.11
Residues,12023,2448,33.75,127.08,86.11
Wastes,28097,377,30.61,56.5,86.11
Wastes,48289,600,34.98,50.47,86.11
Wastes,47087,413,18.47,71.82,86.12
Residues,1111,2797,34.35,117.69,86.12
Wastes,12029,300,41.14,0,86.12
Wastes,50017,540,39.72,0,86.12
SRWC - coppice,36027,8532,48.50700891,140.9915565,86.12977262
Residues,36101,2566,62,76.64,86.13
Wastes,47063,2244,16.75,77.91,86.13
Wastes,47167,2202,16.39,70.96,86.13
SRWC - noncoppice,39099,1594,21.34,54.17,86.13
SRWC - coppice,26041,3754,36.02,133.29,86.14
Wastes,55007,540,29.41,107.32,86.14
Wastes,18043,1406,44.27,0,86.14
whole tree,22127,66788,0,0,86.14678251
Residues,47027,1291,47.83,101.22,86.15
SRWC - noncoppice,25027,2135,13.46,62.88,86.15
SRWC - noncoppice,36079,63,23.22,57.26,86.15
SRWC - noncoppice,37083,46394,39.35,0,86.15
Residues,55093,106,46.62,110.56,86.16
SRWC - noncoppice,13273,25251,39.45,0,86.16
Wastes,26125,22801,29.14991009,12.21893777,86.16909039
Wastes,22027,603,73.13,0,86.17
Wastes,45067,1158,37.35,67.03,86.17
Wastes,6075,15498,5.39,45.26,86.17
SRWC - noncoppice,13243,13427,40.44,0,86.17
SRWC - noncoppice,37149,759,9.34,55.57,86.18
Wastes,19077,385,11.22,98.58,86.18
Residues,29215,3999,54.94,84.81,86.19
Wastes,13057,7902,11.2,95.55,86.19
Wastes,55057,956,71.61,56.72,86.2
SRWC - coppice,26011,56,34.81,134.37,86.21
SRWC - noncoppice,12029,1416,41.14,0,86.21
SRWC - noncoppice,28057,14712,39.08311582,14.77238173,86.21393148
Wastes,54025,1281,22.53,113.97,86.22
SRWC - noncoppice,39029,3046,21.96,54.17,86.22
SRWC - noncoppice,47161,16994,7.59,70.03,86.22
SRWC - coppice,24047,21617,53.05881852,120.2911195,86.22873618
Residues,41023,3297,134.45,0,86.24
Wastes,29105,1266,48.81,82.03,86.24
SRWC - noncoppice,26091,813,10.01,66.84,86.25
Wastes,51041,11584,38.94474361,102.0681673,86.25141316
SRWC - noncoppice,45031,45553,33.54,0,86.26
Wastes,29161,1616,47.68,84.81,86.26
Wastes,48459,1429,29.16,60.59,86.27
Residues,22079,15345,46.7,105.07,86.27
Residues,22073,7080,45.33,117.46,86.28
Residues,46047,33,61.16,97.64,86.28
Residues,50003,3346,21.71,126.16,86.28
Residues,21007,214,33.31,120.66,86.3
Residues,21057,1121,45.62,101.22,86.31
Wastes,27093,824,77.13,51.94,86.31
Wastes,33001,2160,28.39,120.19,86.31
Residues,48351,16040,13.19,155.01,86.32
Residues,6005,1958,60.21473442,97.98908069,86.32511747
Wastes,41005,3582,41.93,0,86.33
Wastes,13033,827,33.85,63.68,86.33
Wastes,20061,1359,39.95,98.16,86.33
Wastes,45029,1367,45.21,54.6,86.33
SRWC - noncoppice,42111,5603,5.35,68.37,86.33
Residues,21187,377,63.74,78.02,86.34
