feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
Switchgrass,1029,10459,75.98,58.25
Switchgrass,13253,5080,75.98,47.09
Switchgrass,28001,20872,75.98,57.19
Switchgrass,48053,986,75.98,45.8
Corn Stover,27043,293910,75.99,7.56
Miscanthus,21097,44269,75.99,63.45
Miscanthus,20131,210661,76.01,60.14539445
Switchgrass,5085,135378,76.01,59.5
Miscanthus,28145,15567,76.02,57.91
Switchgrass,5023,53138,76.03,54.26
Switchgrass,20067,37576,76.05,18.72
Miscanthus,37135,32875,76.06,65.81001065
Switchgrass,28109,73051,76.06,61.9
Corn Stover,39113,7351,76.06,4.45
Corn Stover,27045,214371,76.07,3.47
Miscanthus,39109,62560,76.08,75.89
Miscanthus,51117,62756,76.08,59.15
Miscanthus,13133,19368,76.09,56.54
Miscanthus,47169,37694,76.09,70.25
Switchgrass,48221,142152,76.12,48.87
Miscanthus,40105,503008,76.13,71.16649127
Switchgrass,17151,10810,76.17,59.19
Miscanthus,45051,40584,76.18,51.41
Switchgrass,28035,17887,76.19,56.74
Miscanthus,20009,33908,76.19,45.05
Switchgrass,40033,250411,76.22,45.11287443
Miscanthus,19095,2355,76.26,72.48
Miscanthus,31055,2697,76.26,62.05
Miscanthus,51067,37597,76.27,61.27
Switchgrass,17199,17536,76.28,60.97
Miscanthus,37181,12336,76.29,56.86
Switchgrass,40059,20851,76.30,30.38
Miscanthus,37037,78952,76.30,58.57
Switchgrass,47075,129546,76.31,63.09999267
Miscanthus,51590,12,76.31,62.32
Switchgrass,17087,50845,76.34,59.82
Miscanthus,37185,32841,76.34,59.53
Miscanthus,48019,641,76.34,39.25
Miscanthus,48175,4098,76.34,38.82
Miscanthus,48441,36878,76.34,28.47
Switchgrass,48029,179957,76.36,41.86118295
Miscanthus,13089,61,76.37,66.74
Corn Stover,38039,20585,76.38,42.59
Corn Stover,17095,290321,76.39,0.62
Miscanthus,37145,32408,76.40,59.04
Miscanthus,45007,55034,76.40,59.14
Miscanthus,47173,1884,76.41,58.33
Switchgrass,47127,38251,76.43,58.2
Corn Stover,39137,115810,76.44,7.56
Switchgrass,13019,19224,76.45,46.19
Miscanthus,28027,25709,76.45,68.76
Miscanthus,40015,132453,76.45,51.1
Miscanthus,26025,115,76.45,75.6
Miscanthus,18075,29403,76.46,71
Miscanthus,29099,66194,76.46,71.79
Switchgrass,48325,400933,76.46,35.27829286
Miscanthus,45025,18725,76.48,55.35
Miscanthus,48029,13664,76.48,45.9
Switchgrass,40015,457731,76.49,51.1
Switchgrass,37153,10179,76.50,49.26
Switchgrass,28139,49003,76.51,61.12
Switchgrass,47007,27766,76.51,56.45
Switchgrass,48027,305974,76.51,56.073994
Switchgrass,1049,73983,76.52,61.65
Switchgrass,22005,275,76.52,64.53
Switchgrass,47021,10512,76.52,58.07
Corn Stover,19069,478502,76.53,12.25
Miscanthus,48027,41819,76.55,51.26
Miscanthus,19013,14542,76.55,70.39
Switchgrass,12013,15331,76.56,58.03
Miscanthus,37119,4223,76.57,64.84
Miscanthus,19089,16616,76.58,75.27
Miscanthus,51191,43320,76.58,69.36
Switchgrass,20003,18975,76.59,57.46
Switchgrass,47187,837,76.59,55.78
Miscanthus,29065,14920,76.59,63.58
Miscanthus,21223,1284,76.61,76.48
Switchgrass,40129,432243,76.62,38.91
Miscanthus,37035,55794,76.62,67.39
Miscanthus,19163,17090,76.63,74.16
Miscanthus,37107,38435,76.64,53.52
Miscanthus,13131,20274,76.65,57.87
Miscanthus,37167,10670,76.65,57.13
Miscanthus,55085,250,76.65,60.62
Miscanthus,20159,53936,76.66,53.11
Miscanthus,55135,53537,76.67,65.41
Miscanthus,21021,18412,76.69,73.35
Switchgrass,20057,86967,76.70,41.78
Miscanthus,20025,36328,76.71,32.16
Miscanthus,37007,19549,76.71,56.72
Miscanthus,40055,46945,76.72,37.5
Miscanthus,31095,54891,76.72,58.57
Miscanthus,31153,3329,76.73,66.11
Miscanthus,45059,40192,76.73,55.56
Miscanthus,39107,75,76.74,69.23
Miscanthus,55079,6084,76.74,70.05
Miscanthus,13317,44685,76.76,59.54
Switchgrass,48333,1078,76.77,47.82
Miscanthus,22099,5381,76.77,76.82
Corn Stover,19161,237594,76.78,12.76
Switchgrass,22091,42176,76.78,66.46
Switchgrass,51053,27939,76.79,53.11
Miscanthus,51043,21166,76.79,58.65
Switchgrass,12015,6860,76.80,61.28
Switchgrass,47051,84477,76.80,63.21
Miscanthus,18103,2561,76.80,68.79
Miscanthus,22045,17595,76.80,73.53
Miscanthus,37163,72710,76.80,55.4
Miscanthus,28043,10710,76.81,71.67
Switchgrass,22105,84744,76.83,64.57
Miscanthus,48417,1496,76.85,35.24
Switchgrass,48089,437243,76.85,68.7749821
Miscanthus,18025,550,76.86,76.46
Miscanthus,26059,14989,76.87,71.08
Miscanthus,55011,108738,76.87,73.56
Switchgrass,28117,42921,76.88,61.05
Miscanthus,38061,105894,76.88,25.33
Switchgrass,20143,231978,76.89,55.31208459
Miscanthus,51049,3443,76.90,59.47
Corn Stover,27091,417877,76.90,14.96
Miscanthus,27035,5755,76.91,56.77
Corn Stover,18085,205735,76.92,12.76
Miscanthus,48091,14742,76.93,49
Switchgrass,47125,70922,76.95,62.8
Miscanthus,13275,21025,76.95,56.24
Switchgrass,22059,1598,76.98,59.33
Switchgrass,22119,38930,76.98,68.22
Miscanthus,13261,37350,76.98,59.82
Corn Stover,21101,93012,76.98,14.5
Switchgrass,48197,168251,77.00,42.12
Switchgrass,48259,813,77.00,57.12
Switchgrass,48457,49011,77.00,60.47
Miscanthus,5123,34325,77.02,71.11
Miscanthus,18099,30240,77.02,73.48
Corn Stover,38091,4944,77.02,57.98
Corn Stover,38045,157133,77.02,71.30546193
Switchgrass,45063,24299,77.03,52.14
Corn Stover,19033,242104,77.03,15
Switchgrass,40113,10429,77.04,58.7
Switchgrass,28023,22033,77.06,62.7
Miscanthus,27053,9019,77.06,72.54
Miscanthus,45085,17999,77.06,60.66
Corn Stover,18099,134176,77.09,13.9
Miscanthus,19109,17789,77.10,68.1
Switchgrass,12127,47637,77.12,64.24
Switchgrass,37101,61859,77.12,57.36
Miscanthus,19161,12816,77.12,67.55
Corn Stover,39103,30820,77.13,13.17
Switchgrass,5069,26211,77.15,66
Switchgrass,48025,344279,77.15,41.54
Corn Stover,55105,304069,77.16,16.09
Switchgrass,37127,32721,77.17,52.28
Corn Stover,24003,3738,77.23,5.65
Corn Stover,31127,131236,77.27,79.53961184
Switchgrass,48321,643932,77.27,64.18721283
Miscanthus,17163,175199,77.28,74.28818041
Switchgrass,1027,41995,77.28,58.19
Miscanthus,28093,833,77.28,62.54
Corn Stover,39005,70570,77.28,15.59
Miscanthus,37105,13393,77.29,64.54
Miscanthus,13265,407,77.29,62.09
Miscanthus,21239,27356,77.31,83.36667532
Miscanthus,21103,21284,77.32,82.02
Miscanthus,18117,29830,77.32,80.91
Miscanthus,38043,100698,77.33,44.41
Switchgrass,40065,156301,77.34,42
Switchgrass,28127,66463,77.35,63.75
Miscanthus,48207,92787,77.36,31.99
Miscanthus,31183,72477,77.36,49.51
Switchgrass,13189,222,77.37,50.16
Miscanthus,21167,20183,77.37,78.48
Corn Stover,39011,86424,77.38,7.2
Switchgrass,20159,205820,77.39,53.2959655
Switchgrass,45075,54620,77.40,55.17
Miscanthus,19187,61346,77.40,75.37
Switchgrass,28069,45540,77.41,65.47
Miscanthus,27025,54261,77.41,64.89
Switchgrass,20157,16162,77.43,51.98
Corn Stover,27131,160232,77.44,15.35
Switchgrass,51041,3477,77.46,54.26
Switchgrass,20185,36159,77.46,49.45
Switchgrass,1019,35519,77.46,58.11
Miscanthus,39023,134,77.48,81.03
Switchgrass,13033,18348,77.49,48.67
Switchgrass,1075,35263,77.52,61.95
Corn Stover,27011,158014,77.52,16.92
Corn Stover,19093,182340,77.53,13.52
Corn Stover,55033,29855,77.54,14.23
Switchgrass,48399,32389,77.55,39.55
Miscanthus,37147,57461,77.55,56.26
Corn Stover,39069,147942,77.55,15.81
Miscanthus,20177,168627,77.55,74.46003813
Miscanthus,18049,3386,77.56,72.5
Switchgrass,48013,258161,77.58,36.01
Miscanthus,19169,41865,77.59,83.49
Switchgrass,47071,72141,77.60,69.38
Corn Stover,27049,322221,77.60,17.78
Miscanthus,45087,13088,77.61,59.3
Switchgrass,21055,26149,77.62,66.49
Miscanthus,13245,1464,77.62,61.03
Miscanthus,51029,5311,77.62,64.53
Switchgrass,12005,447,77.63,63.76
Switchgrass,48433,8219,77.63,40.25
Miscanthus,39003,73,77.63,72.3
Corn Stover,18009,53350,77.64,17.51
Switchgrass,48385,246249,77.66,46.52
Corn Stover,6047,172747,77.68,43.04
Miscanthus,13073,565,77.68,64.44
Corn Stover,19139,156442,77.69,16.67
Switchgrass,45081,500,77.69,51.1
Switchgrass,20175,37790,77.71,34.4
Corn Stover,27047,269889,77.72,20.07642475
Switchgrass,5051,21955,77.73,63.4
Miscanthus,48151,25699,77.73,27.52
Miscanthus,55105,20742,77.73,77.15
Switchgrass,45025,42510,77.74,55.35
Miscanthus,13243,30592,77.76,62.63
Switchgrass,5097,58417,77.76,68.19
Switchgrass,48163,211607,77.78,33.4
Miscanthus,37093,17900,77.78,59.96
Miscanthus,28143,54027,77.78,72.43
Switchgrass,37017,14031,77.79,66.74
Switchgrass,51760,74,77.80,56.76
Miscanthus,51007,24754,77.81,65.38
Corn Stover,19013,301629,77.83,16.46794585
Miscanthus,45027,34328,77.84,67.73
Miscanthus,21091,37694,77.86,76.71
Corn Stover,55027,320727,77.86,18.89802951
Switchgrass,20035,73560,77.88,56.78
Miscanthus,27003,16929,77.88,72.86
Miscanthus,13235,16410,77.89,65.22
Miscanthus,13247,219,77.89,62.17
Miscanthus,40031,40764,77.89,44.05
Switchgrass,12091,25037,77.90,70.03
Switchgrass,22037,64874,77.90,69.5
Switchgrass,22123,27285,77.91,67.86
Switchgrass,22045,1907,77.92,70.26
Switchgrass,48447,337576,77.92,43.15
Switchgrass,51025,8808,77.92,58.02
Corn Stover,17147,53787,77.93,20.27
Miscanthus,19127,6629,77.94,78.83
Switchgrass,20189,44822,77.95,32.16
Corn Stover,27105,383362,77.96,21.47
Switchgrass,48175,437217,77.97,51.25678583
Switchgrass,45085,41516,77.97,60.66
Miscanthus,28139,8250,77.99,64.87
Corn Stover,19049,146754,78.01,12.54
Switchgrass,5149,95247,78.02,65.7
Miscanthus,19073,19572,78.02,74.82
Switchgrass,37073,19859,78.03,60.54
Corn Stover,18057,49681,78.04,18.14
Miscanthus,1105,110823,78.06,70.24
Miscanthus,22097,5869,78.10,76.57
Miscanthus,29169,91464,78.10,76.78
Corn Stover,22067,92253,78.11,12.76
Miscanthus,48409,95374,78.12,48.52
Miscanthus,13067,328,78.14,79.3
Miscanthus,38097,28301,78.14,59.77
Corn Stover,19105,205480,78.14,16.5
Switchgrass,1067,12050,78.16,57.4
Switchgrass,22127,765,78.16,66.12
Switchgrass,37093,14254,78.17,59.96
Switchgrass,51036,7279,78.18,53.29
Switchgrass,1107,46794,78.19,65.57
Switchgrass,12007,21005,78.19,62.08
Miscanthus,5143,43,78.19,73.03
Switchgrass,17181,20639,78.20,71.26
Switchgrass,12065,29923,78.21,67.43
Miscanthus,37017,12152,78.21,66.74
Switchgrass,28103,97033,78.22,68.4
Corn Stover,27155,134089,78.23,10.72
Corn Stover,18097,10685,78.23,14.45
Corn Stover,39147,166519,78.25,19.46
Switchgrass,40153,411590,78.25,40.05
Corn Stover,39169,119703,78.25,18.56
Switchgrass,40045,16480,78.26,44.13
Switchgrass,48219,45682,78.30,33.63
Miscanthus,13121,433,78.31,78.83
Miscanthus,31169,17512,78.33,63.92
Corn Stover,27099,439360,78.33,24.94889876
Switchgrass,28027,43501,78.34,68.76
Miscanthus,13027,29850,78.34,61.7
Miscanthus,17015,26653,78.34,78.38
Miscanthus,19003,102655,78.34,75.92509736
Miscanthus,20113,202436,78.37,67.96219941
Switchgrass,37007,30922,78.38,56.72
Switchgrass,51087,2001,78.39,61.05
Corn Stover,27085,188793,78.40,23.16
Miscanthus,31011,30,78.41,61.01
Miscanthus,39051,41,78.41,66.6
Switchgrass,37137,21635,78.43,60.25
Switchgrass,45027,50830,78.45,67.73
Switchgrass,40115,21746,78.46,71.33
Switchgrass,47157,63349,78.47,73.36
Miscanthus,13201,26663,78.47,66.31
Miscanthus,19183,5392,78.47,79.58
Corn Stover,39033,147106,78.52,20.71731833
Switchgrass,20107,9837,78.54,66.23
Corn Stover,19065,291649,78.54,21.61
Corn Stover,17201,153568,78.55,13.71
Miscanthus,27093,1673,78.55,68.02
Miscanthus,17203,9874,78.56,77.34
Corn Stover,48195,44602,78.56,63.03
Miscanthus,13217,20231,78.57,63.63
Switchgrass,47035,33582,78.58,66.62
Corn Stover,18181,225966,78.58,14.76
Switchgrass,48075,17702,78.59,47.62
Miscanthus,45077,25736,78.59,76.48
Switchgrass,45049,12063,78.61,61.07
Corn Stover,19011,328277,78.63,18.7
Miscanthus,55099,409,78.63,72.31
Biosorghum,20133,130470,78.63,0
Corn Stover,27015,283363,78.64,24.75
Corn Stover,31107,300895,78.66,92.19200219
Miscanthus,18077,39426,78.66,85.2
Miscanthus,37087,1481,78.68,72.75
Switchgrass,13275,26267,78.69,58.75
Miscanthus,39141,6044,78.69,74.95
Corn Stover,19037,221189,78.69,22.10901727
Switchgrass,28149,29403,78.70,73.72796279
Corn Stover,31181,128618,78.70,92.03054207
Switchgrass,29011,131347,78.71,65.91
Miscanthus,17113,28810,78.72,81.69
Corn Stover,17021,242238,78.73,3.35
Corn Stover,8075,69401,78.74,10.59
Miscanthus,17039,4347,78.74,83.21
Corn Stover,22083,54352,78.75,11.5
Corn Stover,27083,296321,78.76,22.73
Corn Stover,31123,98277,78.77,87.66
Switchgrass,13003,9101,78.77,59.01
Corn Stover,19091,281381,78.77,23.41
Corn Stover,17007,145704,78.78,18.44
Switchgrass,51550,132,78.78,60.11
Corn Stover,31097,62091,78.79,79.09940507
Miscanthus,13003,9203,78.79,62.51
Switchgrass,1013,35896,78.80,73.94
Switchgrass,12125,19986,78.81,68.67
Miscanthus,13087,27543,78.81,66.07
Corn Stover,27093,148677,78.82,19.09459997
Switchgrass,48345,6549,78.83,45.58
Miscanthus,13173,4477,78.83,68.11
Miscanthus,28115,18180,78.83,73.7
Miscanthus,37077,34998,78.84,70.23466484
Miscanthus,27125,52940,78.85,62.79
Miscanthus,37199,2719,78.87,69.97
Miscanthus,13185,6994,78.88,71.69
Miscanthus,29023,35040,78.88,81.23
Miscanthus,37021,9147,78.89,68.3
Switchgrass,1125,39832,78.90,69.07
Corn Stover,18075,38461,78.90,19.3
Switchgrass,48273,341196,78.91,47.49730331
Switchgrass,5019,59541,78.92,78.29
Miscanthus,13057,1309,78.92,75.68
Miscanthus,21067,42821,78.94,93.67
Corn Stover,27039,250198,78.94,22.32
Switchgrass,5083,147996,78.95,70.38346895
Switchgrass,37051,23197,78.96,74.87
Miscanthus,27099,53254,78.97,88.64
Miscanthus,21017,42000,78.98,80.49
Switchgrass,40047,303355,78.99,61.56827687
Switchgrass,22009,121150,79.00,72.93789765
Corn Stover,27149,230594,79.01,25.9
Switchgrass,13071,34256,79.02,62.9
Switchgrass,1105,1424,79.05,68.17
Miscanthus,13307,5607,79.07,68.25
Corn Stover,46065,37572,79.07,62.02
Corn Stover,19079,423667,79.08,24.11
Switchgrass,13201,19608,79.10,61.4
Miscanthus,51053,17579,79.10,70.51
Corn Stover,19099,209169,79.10,14.35
Miscanthus,51089,16896,79.11,74.46
Switchgrass,47087,33989,79.11,70.74
Corn Stover,29087,99245,79.11,18.51
Switchgrass,29217,114343,79.12,69.14
Miscanthus,21121,6975,79.12,77.82
Corn Stover,42119,18602,79.13,17.5
Corn Stover,19195,206467,79.13,25.42848567
Corn Stover,17103,490056,79.14,21.45
Miscanthus,21069,39287,79.15,78.02
Corn Stover,55135,98389,79.16,25.18
Switchgrass,40023,337718,79.20,73.69331448
Corn Stover,18179,93046,79.20,10.87
Switchgrass,20135,43850,79.20,54.46
Switchgrass,48275,215161,79.20,50.82403507
Switchgrass,51710,35,79.21,63.53
Switchgrass,20145,24101,79.22,54.81
Corn Stover,17053,146932,79.23,10.4
Miscanthus,29001,296173,79.24,89.21791105
Switchgrass,47111,44928,79.24,73.93
Miscanthus,42041,16374,79.24,73.14
Miscanthus,13291,350,79.26,78.35
Miscanthus,39011,129,79.30,81.63
Switchgrass,51650,243,79.31,68.9
Miscanthus,21201,2102,79.31,71.98
Corn Stover,17073,348007,79.31,16.62002511
Miscanthus,27147,11033,79.32,87.3
Miscanthus,21035,75139,79.34,87.31470994
Miscanthus,45009,12880,79.34,70.18
Switchgrass,48269,2667,79.35,44.5
Switchgrass,22113,188489,79.36,76.44
Switchgrass,48059,348928,79.36,49.77882093
Switchgrass,47115,8359,79.37,70.1
Miscanthus,37033,25640,79.37,74.09
Switchgrass,17153,22067,79.38,81.31
Switchgrass,37091,13851,79.38,65.18
Switchgrass,12043,5222,79.39,73.36
Switchgrass,20073,8138,79.40,71.08
Miscanthus,45055,3875,79.41,72.66
Miscanthus,1035,3946,79.42,80.96
Miscanthus,38105,124194,79.43,30.01
Corn Stover,26049,46134,79.43,13.85
Miscanthus,45089,42262,79.44,71.13
Miscanthus,48437,77136,79.45,32.83
Corn Stover,19125,39624,79.45,22.41
Miscanthus,31053,711,79.46,69.52
Switchgrass,48017,31274,79.46,38.14
Switchgrass,12039,13104,79.47,73.69
Corn Stover,19075,344248,79.49,25.34567289
Miscanthus,40027,69839,79.50,82.25
Corn Stover,19021,293605,79.50,26.27
Corn Stover,26025,79751,79.51,27.76
Miscanthus,39097,2593,79.52,80.83
Corn Stover,31183,36418,79.54,73.2943786
Switchgrass,1039,71254,79.55,68.15
Switchgrass,21139,23495,79.55,75.74
Corn Stover,19119,475663,79.59,25.66537383
Miscanthus,17085,54616,79.59,85.98
Miscanthus,27029,19442,79.59,68.83
Corn Stover,42097,35641,79.60,18.16
Switchgrass,51135,4115,79.65,65.94
Corn Stover,17011,601873,79.65,29.22
Miscanthus,45001,30260,79.66,70.32
Miscanthus,45011,12010,79.66,70.58
Corn Stover,17187,293664,79.68,24.41
Corn Stover,19129,170111,79.68,22.46
Miscanthus,55043,240902,79.70,87.74639708
Corn Stover,17141,445934,79.72,24.95
Miscanthus,17161,18253,79.72,84.37
Miscanthus,21095,1,79.72,85.31
Switchgrass,1127,27226,79.73,73.35
Miscanthus,27115,27906,79.74,77.46
Switchgrass,5025,13869,79.74,80.34
Switchgrass,12069,112349,79.76,73.99232445
Miscanthus,13181,957,79.76,73.6
Switchgrass,47099,78275,79.78,76.12
Miscanthus,19065,41418,79.78,90.4
Miscanthus,18067,150,79.81,93.27
Switchgrass,1109,63748,79.82,64.16
Corn Stover,19081,323369,79.82,23.71
Miscanthus,31025,20345,79.83,83.72
Miscanthus,39149,128,79.84,94.61
Switchgrass,13301,871,79.85,63.93
Miscanthus,39037,21228,79.87,90.12
Switchgrass,47167,123296,79.89,75.79
Miscanthus,27085,8317,79.89,76.09
Corn Stover,19147,384812,79.89,25.44688315
Corn Stover,55047,75828,79.90,28.0318025
Switchgrass,20007,330942,79.91,57.97
Miscanthus,13237,15793,79.92,74.23
Switchgrass,12003,933,79.92,81.54
Miscanthus,48153,88455,79.92,33.62
Switchgrass,37041,16948,79.97,71.38
Switchgrass,37047,57830,79.97,75.57
Miscanthus,40039,95847,79.99,59.39
Corn Stover,18023,35659,79.99,28.63
Switchgrass,45017,11770,80.00,67.85
Corn Stover,17195,447083,80.00,28.81570512
Switchgrass,40099,236574,80.01,75.05588602
Switchgrass,51127,5776,80.01,62.04
Corn Stover,27147,217597,80.01,31.42
Switchgrass,37083,30445,80.05,68.67
Switchgrass,48091,41038,80.05,54.39
Miscanthus,1017,61924,80.05,81.95
Corn Stover,17143,206498,80.05,25.66
Switchgrass,12123,979,80.06,76.1
Switchgrass,20193,45848,80.06,58.37
Switchgrass,37133,19986,80.06,72.49
Corn Stover,17169,29949,80.06,25.39
Corn Stover,19163,154641,80.07,28.08756662
Switchgrass,40087,251710,80.07,73.46875325
Switchgrass,22035,1171,80.09,75.38
Corn Stover,42037,15055,80.09,24.09
Corn Stover,27079,198113,80.10,30.67
Miscanthus,22101,18558,80.10,88.86
Miscanthus,38017,109710,80.10,68.39
Switchgrass,45089,41961,80.11,71.13
Corn Stover,18111,190790,80.12,24.06
Miscanthus,39021,3699,80.13,93.92
Switchgrass,13099,16774,80.15,62.68
Miscanthus,27111,25552,80.16,72.93
Corn Stover,26059,90519,80.18,23.31
Switchgrass,48467,299144,80.18,77.73563408
Corn Stover,42093,8317,80.18,12.05
Miscanthus,48059,14972,80.21,51.37
Switchgrass,1131,55227,80.22,74.17
Miscanthus,17195,13047,80.22,88.53
Corn Stover,39077,136782,80.22,26.04
Switchgrass,5141,15239,80.23,75.25
Switchgrass,45055,19555,80.25,72.66
Corn Stover,19085,284423,80.25,25.08
Miscanthus,13193,24274,80.27,74.37
Miscanthus,48123,1524,80.27,55.08
Corn Stover,27157,138041,80.28,31.97
Miscanthus,19151,14469,80.28,83.96
Miscanthus,48433,505,80.28,40.25
Miscanthus,5111,28697,80.30,85.46
Corn Stover,19073,191291,80.31,29.53
Miscanthus,13099,41290,80.31,74.72
Miscanthus,13153,11039,80.31,78.41
Miscanthus,47091,2426,80.31,85.67
Corn Stover,19103,195866,80.31,21.22
Switchgrass,13277,12634,80.34,66.91
Switchgrass,51700,205,80.35,72.11
Miscanthus,28081,29347,80.35,79.37
Corn Stover,17155,77563,80.38,30.64
Miscanthus,13091,22986,80.38,72.34
Corn Stover,27051,184309,80.38,30.92
Corn Stover,26065,105543,80.39,30.54
Corn Stover,55087,116963,80.40,31.43
Switchgrass,5021,78153,80.40,75.29
Switchgrass,40037,304924,80.41,81.03276541
Switchgrass,5057,170223,80.42,81.93187337
Corn Stover,18073,209664,80.42,14.14
Miscanthus,17123,11033,80.47,87.79
Switchgrass,48405,53255,80.47,75.16
Switchgrass,48451,24356,80.47,40.14
Miscanthus,45023,25933,80.47,72.81
Miscanthus,5077,22430,80.49,85.63
Miscanthus,47109,727,80.49,81.78
Miscanthus,48321,62482,80.49,84.09
Corn Stover,17161,150121,80.49,25.80177024
Miscanthus,29091,216806,80.50,85.43367813
Miscanthus,45045,30103,80.50,86.25
Corn Stover,36117,44844,80.51,21.34
Miscanthus,18101,13448,80.51,90
Miscanthus,27067,11031,80.51,76.71
Miscanthus,47051,959,80.51,78.74
Switchgrass,13087,34368,80.53,68.61
Miscanthus,20141,60193,80.53,62.38
Miscanthus,48285,2739,80.53,67.45
Miscanthus,27019,6581,80.54,82.42
Switchgrass,20109,33839,80.55,54.77
Miscanthus,13227,45,80.55,82.43
Corn Stover,19031,252259,80.56,29.59
Corn Stover,27151,411224,80.57,33.06216892
Miscanthus,24027,551,80.58,89.83
Corn Stover,27117,241336,80.60,34.2
Miscanthus,18141,3570,80.61,84.4
Corn Stover,19023,281783,80.62,32.27
Miscanthus,51025,30018,80.65,82.09
Switchgrass,47147,10643,80.68,80.24
Switchgrass,20055,88467,80.69,50.69
Miscanthus,5015,24229,80.69,81.45
Switchgrass,5039,511,80.70,82.42
Miscanthus,37125,9775,80.70,77.38
Switchgrass,37187,45525,80.71,71.8
Switchgrass,37061,74030,80.76,75.96
Miscanthus,29181,136912,80.76,90.59
Miscanthus,13159,22323,80.78,77.54
Miscanthus,28013,153,80.78,81.19
Miscanthus,29045,196951,80.78,94.3831946
Corn Stover,26037,151546,80.79,35.49822727
Switchgrass,48315,14677,80.82,81.62
Miscanthus,13249,1805,80.83,72.65
Switchgrass,22007,507,80.84,81.38
Miscanthus,13097,348,80.85,94.97
Switchgrass,22115,30550,80.86,85.9
Switchgrass,1037,10505,80.87,73.23
Switchgrass,13299,3999,80.87,71.92
Switchgrass,40003,288437,80.89,62.5048068
Miscanthus,42061,19202,80.89,67.6
Miscanthus,19171,153423,80.89,92.04628752
Miscanthus,17135,125771,80.90,91.44
Miscanthus,27057,4407,80.90,75.75
Miscanthus,48025,12739,80.90,51.77
Miscanthus,40141,109417,80.92,43.63
Corn Stover,19113,277566,80.93,30.37
Switchgrass,20119,24307,80.93,53.53531082
Corn Stover,18049,124645,80.94,33.99
Corn Stover,19141,434340,80.95,32.56523056
Corn Stover,17037,511101,80.96,35.08180463
Corn Stover,20067,24772,80.96,18.72
Corn Stover,27019,77655,80.97,33.16
Miscanthus,17175,2135,80.99,91.43
Switchgrass,13181,4,81.01,58.47
Miscanthus,37047,51834,81.05,75.57
Corn Stover,19047,372765,81.05,28.26303728
Miscanthus,51145,2492,81.06,79.04
Switchgrass,48209,140394,81.07,62.6
Miscanthus,13069,21174,81.07,70.65
Corn Stover,39093,52638,81.07,34.49
Miscanthus,48305,84970,81.08,16.54
Switchgrass,12111,120097,81.09,91.44
Miscanthus,1113,19970,81.09,83.25
Switchgrass,12101,100569,81.09,81.77434557
Corn Stover,27013,399984,81.10,36.81730867
Corn Stover,19063,256077,81.12,34.43
Corn Stover,17017,150704,81.13,31.07
Switchgrass,20187,12601,81.13,41.38
Miscanthus,31021,1570,81.13,77.98
Corn Stover,8125,238013,81.15,51.25
Corn Stover,13163,7075,81.16,38.68
Miscanthus,45079,9239,81.17,89.56
Switchgrass,1007,17540,81.19,83.3
Switchgrass,22027,34788,81.20,85.88
Switchgrass,28037,23062,81.22,84.89265502
Miscanthus,13063,77,81.22,89.42
Corn Stover,18035,100287,81.23,33.08
Switchgrass,48199,53362,81.25,86.41
Miscanthus,13061,8163,81.25,80.25
Corn Stover,26073,74448,81.26,28.68
Corn Stover,39023,112598,81.28,30.78
Biosorghum,20003,142161,81.29,4.34
Switchgrass,1041,52500,81.31,73.53
Switchgrass,13125,718,81.31,65.42
Switchgrass,13251,20182,81.32,72.68
Miscanthus,46055,75240,81.32,42.45
Corn Stover,31035,428274,81.32,106.0513629
Miscanthus,1031,7990,81.34,84.12
Miscanthus,27113,64956,81.34,72.99
Switchgrass,22049,701,81.35,80.36
Switchgrass,1021,43290,81.36,78.49
Miscanthus,45065,622,81.37,78.69
Corn Stover,55127,74943,81.38,36.51
Miscanthus,19025,59083,81.38,89.4
Miscanthus,17115,85644,81.38,95.78349271
Miscanthus,48299,657,81.39,60.48
Switchgrass,13143,10403,81.40,83.16
Switchgrass,1025,14387,81.43,79.75
Corn Stover,26067,166563,81.43,34.71
Miscanthus,13253,22832,81.44,80.62
Switchgrass,20025,20314,81.45,61.26
Switchgrass,51830,14,81.45,76.47
Miscanthus,46069,87528,81.45,60.42
Switchgrass,20093,39753,81.46,48.78
Corn Stover,19197,376486,81.48,35.84575602
Corn Stover,39037,145178,81.49,29.85
Corn Stover,8123,172477,81.50,56.3
Corn Stover,6077,148535,81.51,60.04
Switchgrass,47133,61645,81.51,82.02165885
Corn Stover,19155,398313,81.51,34.27889238
Corn Stover,55023,42880,81.52,37.62
Corn Stover,27023,257012,81.53,38.31
Miscanthus,13301,14285,81.53,80.4
Miscanthus,48429,517,81.53,60.79
Corn Stover,39175,131623,81.53,36.09
Switchgrass,13061,4344,81.54,71.7
Corn Stover,18001,81276,81.57,27.14
Switchgrass,17003,28756,81.58,91.08
Switchgrass,22111,40296,81.60,81.1
Corn Stover,21233,26082,81.60,33.79
Corn Stover,26087,54379,81.62,31.35
Corn Stover,38071,41923,81.63,87.46
Switchgrass,45029,19778,81.64,78.04
Miscanthus,26075,15990,81.65,94.27
Corn Stover,17091,108514,81.65,38.97
Corn Stover,22041,119885,81.65,35.19
Switchgrass,37131,32219,81.66,76.37
Switchgrass,45043,3425,81.67,81.8
Corn Stover,17179,270034,81.69,33.96802266
Miscanthus,27041,35184,81.70,85.5
