feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
Miscanthus,21003,158911,36.72,79.32851647,95.76491074
Switchgrass,13151,1101,19.45,93.28,95.77
Corn stover,38025,29013,46.56,55.27,95.7747134
Corn stover,27033,354346,26.84712044,25.06751985,95.77555832
Yard Trimmings,42003,9838,29.13,56.95,95.78
Switchgrass,28155,33200,36.86,74.3,95.78
Miscanthus,26057,782,0,114.54,95.79
Yard Trimmings,36117,744,21.34,57.58,95.79
Corn stover,18159,88504,23.12,0,95.79536405
Switchgrass,38011,17108,23.37,0,95.8
Yard Trimmings,55031,350,74.74,0,95.81
Yard Trimmings,51685,121,20.6,56.32,95.82
Yard Trimmings,55117,919,72.05,0,95.82
Miscanthus,40027,90554,42.61769243,59.41649149,95.82274875
Yard Trimmings,42091,6474,18.67,64.63,95.83
Yard Trimmings,51059,8964,20.59,56.32,95.84
Miscanthus,42125,34139,7.8,112.49,95.84
Miscanthus,48345,368,0,62.3,95.84
Switchgrass,37085,41359,45.6,50.84,95.84
Yard Trimmings,18011,472,16.47,71,95.85
Yard Trimmings,51093,283,73.86,0,95.85
Switchgrass,13099,22180,15.97,79.32,95.85
Corn stover,26073,97277,36.47825447,11.68938701,95.85391274
Miscanthus,48187,30658,26.21,61.61363885,95.85866006
Yard Trimmings,37017,279,28.82,50.84,95.86
Yard Trimmings,39107,326,26.91,55.25,95.86
Miscanthus,55007,926,90.96,0,95.86
Yard Trimmings,26091,793,10.01,71.57,95.87
Miscanthus,48297,380,51.07,0,95.88
Miscanthus,51067,48749,38.37,64.42,95.88
Corn stover,27129,525652,33.44404557,24.43888084,95.88206277
Miscanthus,1037,5429,14.63,95.39,95.9
Yard Trimmings,17069,34,30.26,51.85,95.91
Yard Trimmings,55141,595,71.34,0,95.92
Corn stover,28155,2804,40.36,0,95.92
Yard Trimmings,51810,3564,69.56,0,95.93
Corn stover,39171,121152,43.82,11.45361199,95.93965919
Switchgrass,21013,101,33.27,73.16,95.94
Corn stover,13277,940,51.87,0,95.94
Switchgrass,13283,2539,33.95,58.7,95.95
Miscanthus,13197,14360,28.19,76.67,95.95
Yard Trimmings,21181,56,73.66,0,95.95
Switchgrass,29201,5985,27.7,83.5,95.95
Corn stover,26075,91691,43.55033395,11.90352695,95.95676359
Yard Trimmings,46117,24,5.84,78.78,95.96
Switchgrass,20161,33720,35.94,64.18,95.96
Corn stover,13309,1591,7.16,58.7,95.96
Corn stover,27027,158356,31.59251156,0,95.96109538
Yard Trimmings,12123,182,71.71,0,95.97
Yard Trimmings,20181,49,27.57,65.47,95.97
Miscanthus,29035,34588,62.02084654,47.29173702,95.97519602
Yard Trimmings,36055,5986,21.13,57.58,95.98
Switchgrass,48155,296727,19.78,68.34331608,95.9945467
Switchgrass,13113,175,15.3,93.28,96
Yard Trimmings,24015,814,18.81,64.37,96.03
Switchgrass,13251,26686,34.46,63.68,96.03
Switchgrass,37019,18867,43.86,59.08,96.03
Corn stover,47047,11170,34.61,0,96.05
Yard Trimmings,20119,35,15.86,69.26,96.06
Yard Trimmings,51683,325,23.04,56.32,96.06
Switchgrass,28007,44293,42.9899203,68.04852008,96.08340392
Yard Trimmings,26035,246,15.76,68.51,96.09
Yard Trimmings,36013,1067,19.61,63.53,96.09
Yard Trimmings,39019,228,28.07,54.17,96.09
Biosorghum,29049,72888,5.51,0,96.09
Corn stover,22107,58009,37.81,0,96.10761072
Yard Trimmings,27025,427,16.4,71.51,96.12
Yard Trimmings,27115,233,77.46,0,96.12
Miscanthus,51600,1,46.4,61.52,96.12
Switchgrass,13141,96,29.07,65.27,96.13
Switchgrass,13109,9650,17.12,80.76,96.14
Switchgrass,42001,65064,17.05,82.38,96.14
Switchgrass,47105,28591,30.49,77.91,96.14
Switchgrass,13183,864,21.87,80.76,96.14
Corn stover,18147,12736,29.69,0,96.14
Miscanthus,39159,3360,57.52,55.25,96.15
Switchgrass,48279,62922,57.36448285,11.01185547,96.15720273
Switchgrass,48167,85039,19.40350075,109.3347469,96.15972507
Miscanthus,37123,14527,36.25817168,67.51700971,96.16896537
Biosorghum,28089,27064,4.66,0,96.17
Yard Trimmings,18057,2314,18.14,71,96.18
Yard Trimmings,39083,486,14.9,74.63,96.18
Yard Trimmings,18017,310,18.33,62.6,96.24
Yard Trimmings,51013,1775,23.01,56.32,96.24
Miscanthus,24033,1082,28.22,61.52,96.24
Yard Trimmings,51540,356,75.47,0,96.24
Corn stover,19071,185863,38.4811106,10.23307108,96.24482721
Miscanthus,42079,7999,40.15,59.34,96.25
Corn stover,18077,5995,17.43,0,96.25
Miscanthus,13015,952,26.53,74.73,96.26
Miscanthus,27019,8534,33.16,83.07,96.26
Miscanthus,51840,1,43.91,56.32,96.26
Yard Trimmings,20137,45,76.78,0,96.27
Switchgrass,34011,13980,5.84,97.21,96.27
Corn stover,37095,45527,59.68,0,96.27
Corn stover,37019,966,42.52,0,96.28
Corn stover,6077,194086,26.63269035,61.75098899,96.28660393
Switchgrass,12053,57139,9.61,102.2376986,96.28885892
Yard Trimmings,46097,19,32.49,57.71,96.29
Miscanthus,37161,20799,15.85,95.88,96.3
Miscanthus,21121,9043,39.93,73.16,96.3
Miscanthus,34021,788,31.15,64.63,96.3
Miscanthus,27173,346,43.96,53.08,96.3
Biosorghum,28017,26789,5.8,0,96.3
Corn stover,47031,25967,48.07408172,0,96.31120461
Switchgrass,13181,6,30.99,57.37,96.33
Switchgrass,28039,34055,37.2,84.27,96.33
Corn stover,38041,37749,23.55,81.68,96.33
Corn stover,55039,199550,27.54505738,19.9181318,96.33254062
Miscanthus,27021,13854,45.95,50.67,96.34
Miscanthus,42037,27596,41.75,59.34,96.34
Switchgrass,48163,279790,37.40838,36.55679588,96.34138111
Miscanthus,38011,96521,36.15745299,15.86447871,96.3634061
Switchgrass,48153,74103,29.62456176,50.38781426,96.36514028
Switchgrass,34005,20510,34.2,64.63,96.38
Switchgrass,51127,7636,12.96,91.38,96.38
Yard Trimmings,17031,41832,31.27,56.41,96.39
Corn stover,22041,156650,12.61113757,47.17095729,96.39262834
Switchgrass,22017,95587,32.23,81.72,96.4
Switchgrass,13129,19806,23.67,74.73,96.4
Biosorghum,20099,178242,24.83,0,96.4
Switchgrass,1117,39287,34.24,68.23,96.41
Switchgrass,22015,72035,34.16,81.72,96.41
Miscanthus,45047,29923,26.7,72.45,96.41
Yard Trimmings,55139,1348,18.93,64.53,96.42
Yard Trimmings,21123,113,25.49,65.31,96.43
Corn stover,17045,259150,42.46875123,13.58977635,96.43319838
Yard Trimmings,27149,78,25.9,59.4,96.44
Corn stover,47113,9712,28.38,0,96.44
Switchgrass,24017,6860,30.77,70.4,96.45
Miscanthus,55069,15178,32.79,81.33,96.45
Yard Trimmings,37065,446,76.5,0,96.46
Yard Trimmings,27151,76,30.96,54.3,96.46
Yard Trimmings,51041,2590,83.21,0,96.47
Yard Trimmings,29059,134,20.73,64.77,96.47
Yard Trimmings,51650,1094,77.83,0,96.49
Switchgrass,13015,18282,26.53,74.73,96.49
Miscanthus,13067,424,32.98,93.28,96.49
Corn stover,17183,282023,29.6157552,10.48856161,96.50031104
Yard Trimmings,51003,815,78.32,0,96.51
Switchgrass,37165,14928,24.08,80.51,96.52
Yard Trimmings,27041,291,76.17,0,96.53
Corn stover,19097,150044,41.32774933,0,96.53036709
Corn stover,19049,191759,12.54,42.75447254,96.55337111
Yard Trimmings,26087,705,31.35,53.13,96.56
Yard Trimmings,12027,277,48.54,36.74,96.56
Yard Trimmings,29127,230,83.61,0,96.56
Biosorghum,29195,199737,15.41,0,96.56
Switchgrass,20077,80605,41.15,55.13,96.57
Miscanthus,46125,7632,45.81,57.71,96.57
Corn stover,51033,16439,34.53,0,96.57
Miscanthus,13247,285,29.04,93.28,96.58
Yard Trimmings,39095,3496,22.63,61.27,96.59
Yard Trimmings,18023,264,28.63,54.72,96.6
Switchgrass,13269,6970,47.27,54.08,96.6
Corn stover,18045,130921,12.27,19.40547506,96.60392985
Yard Trimmings,26067,511,34.71,53.43,96.62
Switchgrass,20039,63018,32.98,57.65,96.63
Miscanthus,13215,314,29.21,76.67,96.64
Corn stover,27173,488781,44.3072155,15.76353582,96.64397274
Yard Trimmings,37147,1383,77.73,0,96.65
Miscanthus,37083,66490,39.35,69.91,96.66
Yard Trimmings,38017,1254,61.28,0,96.67
Switchgrass,51095,3178,19.21,91.38,96.67
Yard Trimmings,51153,3448,25.69,56.32,96.68
Miscanthus,13255,2109,24.97,93.28,96.69
Switchgrass,13231,409,51.88,54.08,96.7
Yard Trimmings,42017,5006,21.62,64.63,96.7
Switchgrass,20119,32138,15.86,69.26,96.7
Yard Trimmings,27157,172,29.15,57.83,96.71
Corn stover,48195,58280,59.83,42.43,96.7111709
Corn stover,18073,273962,14.14,33.1442695,96.71763821
Biosorghum,19117,1599,0,0,96.72
Corn stover,17039,213360,20.2,23.7112568,96.72290495
Switchgrass,48345,8659,0,90.01,96.73
Yard Trimmings,21019,394,77.65,0,96.73
Corn stover,55081,69383,33.5,17.75108427,96.74183013
Yard Trimmings,26115,1206,24.89,61.27,96.75
Miscanthus,29209,132523,6.31,115.16,96.75
Miscanthus,22101,24063,56.33972364,65.31676973,96.75610938
Switchgrass,37169,3459,39.07,64.42,96.77
Miscanthus,48363,2989,21.87,52.86,96.77
Biosorghum,18163,44525,5.5,0,96.77
Switchgrass,48055,173968,24.74,78.33192725,96.77815966
Miscanthus,20163,8109,9.62,80.2,96.78
Switchgrass,47043,52855,37,75.22709961,96.7848179
Corn stover,17109,371538,44.40047225,13.18343914,96.79943912
Biosorghum,34039,8,118.46,132.74,96.8
Corn stover,19085,371647,26.28575221,30.1534974,96.80223685
Corn stover,18163,6635,5.5,0,96.80525245
Switchgrass,48381,28779,23.11987595,67.36110671,96.80619653
Corn stover,47033,14533,26.81,0,96.81
Yard Trimmings,37061,477,33.23,50.84,96.82
Yard Trimmings,37067,2862,75.91,0,96.83
Yard Trimmings,39031,294,18.15,74.63,96.84
Switchgrass,28053,591,28.79,87.18,96.84
Yard Trimmings,51111,101,77.01,0,96.85
Switchgrass,29071,53744,53.65,63.56,96.85
Switchgrass,48445,60853,16.69,59.83,96.86
Yard Trimmings,22033,1776,20.55,63.14,96.87
Yard Trimmings,17063,401,27.05,59.87,96.88
Switchgrass,51073,4285,19.29,91.38,96.88
Yard Trimmings,27117,74,34.2,53.08,96.9
Switchgrass,51119,2005,13.94,91.38,96.9
Switchgrass,13201,25924,32.93227511,65.28199198,96.90601373
Miscanthus,22017,27744,37.88328287,75.17276817,96.90824106
Yard Trimmings,17035,87,16.81,80.21,96.91
Corn stover,17189,16711,31.98,0,96.91
Switchgrass,1037,13890,14.63,95.39,96.92
Corn stover,55025,373021,40.12755601,15.77919415,96.92211176
Yard Trimmings,18063,1205,22.82,71,96.93
Biosorghum,29159,153377,18.74,0,96.94
Corn stover,26149,150360,32.25,20.77626363,96.95719726
Yard Trimmings,51075,171,78.62,0,96.97
Switchgrass,13197,2720,28.19,69.66,96.97
Corn stover,38095,13002,26.63,99.7,96.97
Miscanthus,51127,7082,12.96,91.38,96.99
Miscanthus,37165,22655,24.08,80.51,96.99
Switchgrass,5069,34655,25.35,93.76044727,96.991072
Miscanthus,55113,6284,39.18,75.62,97.01
Yard Trimmings,42045,4484,23.65,64.63,97.02
Yard Trimmings,48027,1292,41.17,48.67,97.02
Miscanthus,20093,46842,31.22924619,24.25105546,97.02680095
Switchgrass,51081,13057,40.99,65.47862219,97.03300911
Miscanthus,1117,991,41,65.31,97.04
Yard Trimmings,51510,1175,23.96,56.32,97.05
Yard Trimmings,1003,1600,32.77,0,97.06
Yard Trimmings,26145,1586,32.52,53.13,97.06
Switchgrass,29157,86177,35.03937048,81.41758265,97.07060109
Yard Trimmings,17111,2460,27.51,56.41,97.08
Miscanthus,38049,29478,28.72,52.72,97.08
Yard Trimmings,39047,230,18.74,67.45,97.09
Yard Trimmings,42067,199,29.09,64.11,97.09
Miscanthus,48169,15331,40.28,0,97.09
Corn stover,18129,25472,19.74,0,97.09
Corn stover,37141,17970,55.73,0,97.09
Miscanthus,38027,86244,33.74179247,61.20867805,97.10260064
Yard Trimmings,20171,39,84.84,0,97.11
Yard Trimmings,39053,246,81.13,0,97.11
Yard Trimmings,39049,9568,25.67,63.98,97.13
Corn stover,29107,21236,33.14794688,29.86180354,97.13869467
Yard Trimmings,42047,253,80.83,0,97.15
Miscanthus,26161,23461,20,96.54,97.15
Switchgrass,1015,35573,49.14,65.31,97.16
Yard Trimmings,8123,1056,0,94.09,97.17
Yard Trimmings,42107,1178,26.74,59.34,97.19
Yard Trimmings,24033,7066,29.03511463,61.07476932,97.19322955
Switchgrass,22001,70577,35.99,86.72,97.2
Switchgrass,47001,3776,34.67,74.87295551,97.20583951
Yard Trimmings,39007,802,12.57,82.95,97.24
Miscanthus,55097,86523,30.6563026,83.97322215,97.24805427
Corn stover,55113,8641,57.24,0,97.25407592
Yard Trimmings,17029,429,18.32,63.1,97.26
Miscanthus,20057,17120,30.7,47.66,97.27
Yard Trimmings,21111,6008,31.93,65.31,97.28
Yard Trimmings,18103,292,22.77,62.6,97.29
Yard Trimmings,26093,1463,10.17,88.23,97.29
Yard Trimmings,37151,1138,79.29,0,97.29
Switchgrass,51830,19,26.22,91.38,97.29
Switchgrass,28047,1140,45.78,84.27,97.31
Miscanthus,51680,7,37.37,68.16,97.31
Corn stover,18017,60495,18.33,42.53426564,97.31165485
Yard Trimmings,29173,82,87.38,0,97.32
Yard Trimmings,11001,5076,28.26,56.32,97.33
Switchgrass,46137,12044,0,70.53,97.33
Yard Trimmings,29077,2244,26.29,64.77,97.34
Miscanthus,28155,2207,36.86,74.3,97.34
Corn stover,39057,106121,24.74,21.56240631,97.34635039
Corn stover,18095,94590,35.50299345,25.44965958,97.34778444
Yard Trimmings,51620,68,80.16,0,97.36
Corn stover,29155,22523,13.1,31.84374994,97.36348089
Corn stover,28133,86236,31.4542059,10.26921587,97.36979173
Yard Trimmings,51735,97,81.62,0,97.37
Switchgrass,13069,18646,21.74,77.99,97.38
Corn stover,21161,3477,46.63,0,97.38
Yard Trimmings,18041,192,32.79,57.26,97.39
Yard Trimmings,29039,111,26.15,64.77,97.39
Switchgrass,20187,16661,16.1,57.48,97.39
Switchgrass,37083,40256,39.35,69.91,97.39
Switchgrass,20025,26860,24.35,69.26,97.4
Biosorghum,22097,91477,19.03,0,97.42
Yard Trimmings,18079,225,33.24,55.29,97.43
Yard Trimmings,20203,18,19.78,72.21,97.43
Switchgrass,13215,219,29.21,69.66,97.43
Corn stover,21231,7264,52.6,0,97.43
Miscanthus,45035,15503,27.29401019,80.0800645,97.4300129
Yard Trimmings,42105,141,84.64,0,97.44
Miscanthus,31107,908,91.84,0,97.44
Switchgrass,48211,4317,33.47,58.69,97.45
Corn stover,17145,10018,9.46,0,97.45
Yard Trimmings,5035,400,42.53,0,97.47
Yard Trimmings,21191,117,81.6,0,97.48
Switchgrass,28069,60216,42.47620466,73.43024611,97.48360104
Corn stover,8123,225371,0,94.09,97.48409338
Yard Trimmings,18139,137,31.17,55.29,97.49
Miscanthus,48357,31147,18.53,42.43,97.49
Miscanthus,17063,40,27.05,104.93,97.49
Miscanthus,48295,17803,14.67,58.69,97.49
Yard Trimmings,42049,2244,25.64,63.53,97.5
Yard Trimmings,42077,2840,28.51,59.34,97.5
Biosorghum,20121,28279,36.26,0,97.5
Yard Trimmings,18159,125,23.12,62.6,97.53
Miscanthus,48117,108331,31.70165244,33.02884419,97.53922524
Corn stover,38071,54780,26.33,99.7,97.54994469
Miscanthus,51011,6713,43.29,68.16,97.55
Miscanthus,40139,30193,30.95000894,16.71508595,97.55810221
Miscanthus,37153,9739,29.05,80.51,97.56
Miscanthus,29063,191523,42.81209844,84.30830443,97.56597975
Biosorghum,40101,34524,11.71,0,97.57
Miscanthus,21089,29807,29.52,90.06,97.58
Miscanthus,22051,508,11.1,121.76,97.58
Miscanthus,31059,7125,18.74,96.26,97.58
Miscanthus,48293,9374,45.98,48.67,97.59
Miscanthus,51081,16664,40.99,69.91,97.59
Miscanthus,51095,472,19.21,91.38,97.59
Biosorghum,29107,163076,29.54,0,97.59
Yard Trimmings,46041,44,22.56,70.53,97.6
Miscanthus,20189,88226,35.16085666,19.23635164,97.60111214
Corn stover,17135,52828,31.60723594,10.85415537,97.60128985
Yard Trimmings,1035,1113,40.49,0,97.61
Miscanthus,13243,39667,40.44,69.66,97.61
Switchgrass,48419,200578,44.12344235,65.72245874,97.61452672
Miscanthus,13201,34572,33.17648704,73.90164121,97.62351701
Corn stover,17197,87748,4.99,59.87,97.62373228
Corn stover,39021,163252,41.79012177,9.813885343,97.62411627
Corn stover,27009,31335,14.63,0,97.62640881
Yard Trimmings,51043,115,31.99,56.32,97.64
Corn stover,38009,13627,64.99,52.72,97.64
Yard Trimmings,17093,945,28.71,59.87,97.65
Yard Trimmings,21171,87,89.31,0,97.65
Switchgrass,48273,451137,28.41,63.76887061,97.65065596
Yard Trimmings,51067,451,83.69,0,97.66
Miscanthus,13069,27454,21.74,77.99,97.67
Yard Trimmings,51570,140,92.69,0,97.69
Miscanthus,55003,129,100.83,0,97.69
Corn stover,46027,207642,37.89,109.61,97.69316237
Miscanthus,21043,33514,40.27469535,82.35726562,97.69587993
Corn stover,39117,59026,30.81,0,97.69639989
Yard Trimmings,20199,12,87.72,0,97.7
Miscanthus,45077,33369,28.66819383,98.34760137,97.70749078
Miscanthus,31095,71173,22.26,96.26,97.71
Miscanthus,48129,9552,14.01,56.87,97.73
Switchgrass,20083,44858,17.97,81.38,97.75
Switchgrass,48045,21265,34.69,56.87,97.75
Yard Trimmings,55135,416,25.18,64.53,97.76
Yard Trimmings,24031,8048,32.35,56.32,97.77
Corn stover,51107,6381,10.37,56.32,97.77
Miscanthus,13273,33177,39.45,69.66,97.78
Yard Trimmings,20025,18,24.35,69.26,97.78
Yard Trimmings,54037,436,32.68,56.32,97.78
Yard Trimmings,29227,17,86.84,0,97.79
Yard Trimmings,51065,208,83.99,0,97.8
Miscanthus,17093,11,28.71,104.93,97.81
Switchgrass,5115,122713,41.87,79.38,97.81
Miscanthus,27159,58467,25.07,85.78,97.82
Yard Trimmings,29169,427,85.18,0,97.82
Biosorghum,29185,75302,26.39,0,97.82
Biosorghum,17145,220017,9.46,0,97.83
Switchgrass,45025,56207,26.8,84.13382906,97.84439981
Corn stover,17083,77590,34.37850818,20.83250883,97.84759428
Switchgrass,20137,74024,38.47243799,62.02276735,97.84942775
Switchgrass,13233,9871,29.03,74.73,97.86
Yard Trimmings,34021,2950,31.15,64.63,97.86
Miscanthus,21125,32644,14.63,115.91,97.86
Switchgrass,13295,22768,33.01493851,80.20522488,97.86291989
Miscanthus,31151,22965,21.15,96.26,97.87
Miscanthus,42133,1590,44.19,64.37,97.87
Yard Trimmings,51031,437,84.78,0,97.88
Switchgrass,34001,1350,95.63,0,97.88
Switchgrass,28065,43271,30.38,98.56,97.88
Yard Trimmings,24035,388,29.53,61.52,97.89
Yard Trimmings,34015,2316,31.94,64.63,97.89
Miscanthus,5049,131145,19.90615937,104.9293264,97.89350406
Corn stover,17013,10556,38.25,0,97.89586207
Corn stover,17167,442844,35.15524643,16.25772272,97.89846056
Yard Trimmings,12057,10250,62.41,36.74,97.9
Switchgrass,1115,28589,0,128.0520211,97.91461961
Yard Trimmings,21179,355,32.88,65.31,97.92
Yard Trimmings,34007,4102,30.12,64.63,97.92
Yard Trimmings,29187,526,84.56,0,97.93
Miscanthus,24017,8903,30.77,70.4,97.93
Corn stover,27035,14847,8.75,50.67,97.93
Yard Trimmings,12121,349,87.28,0,97.94
Yard Trimmings,17089,4172,33.96,56.41,97.94
Yard Trimmings,37057,1307,87.19,0,97.94
Biosorghum,17025,171529,3.52,0,97.94
Yard Trimmings,55071,646,3.29,106.55,97.96
Yard Trimmings,18145,355,34.94,55.29,97.96
Yard Trimmings,26123,383,19.55,74.82,97.97
Yard Trimmings,26155,554,40.28,53.13,97.97
Miscanthus,46083,5220,57.55,57.71,97.97
Miscanthus,13007,23308,31.48,79.32,97.97
Yard Trimmings,20017,22,88.83,0,97.98
Miscanthus,51099,8145,37.96,70.4,97.98
Yard Trimmings,36067,3736,7.08,91.76,97.99
Biosorghum,48015,4823,1.2,0,98.01
Yard Trimmings,20153,21,90.79,0,98.01
Yard Trimmings,51141,147,82.09,0,98.02
Switchgrass,1129,34513,25.15,95.97,98.02
Miscanthus,28007,6691,42.14,74.3,98.03
Yard Trimmings,36073,340,11.32,86.95,98.05
Miscanthus,54011,2254,31.13,90.06,98.05
Miscanthus,20071,98629,43.3544782,18.39559369,98.05746768
Switchgrass,13065,783,32.13,77.99,98.09
Miscanthus,51041,444,31.43,78.62,98.09
Yard Trimmings,36009,634,35.48,57.46,98.09
Yard Trimmings,37049,842,34.37,57.09,98.1
Switchgrass,48125,9439,28.68,62.3,98.11
Yard Trimmings,18095,1042,30.45,56.25,98.12
Miscanthus,26125,188,26.05,96.54,98.12
Yard Trimmings,29201,313,25.86,70.46,98.14
Corn stover,47183,56953,37.71913947,0,98.14699384
Switchgrass,24015,13881,18.81,98.1,98.15
Miscanthus,13249,2341,38.55,69.66,98.15
Yard Trimmings,51025,136,83.24,0,98.16
Corn stover,45031,7082,33.54,0,98.16
Miscanthus,1019,26516,33.17,74.73,98.17
Corn stover,5035,8494,42.53,0,98.17937368
Yard Trimmings,20093,31,23.43,72.21,98.18
Switchgrass,48065,43468,31.5888449,61.9485173,98.18242615
Miscanthus,13061,10586,32.45,79.32,98.19
Yard Trimmings,54053,218,86.35,0,98.2
Yard Trimmings,55065,135,27.37,68.42,98.21
Corn stover,37137,13351,16.96,57.09,98.21
Yard Trimmings,17139,120,23.43,63.1,98.23
Miscanthus,13155,29250,28.02,77.99,98.23
Yard Trimmings,26125,9758,26.05,66.84,98.23
Corn stover,39093,68780,22.81,42.81,98.23237496
Yard Trimmings,21169,79,92.38,0,98.27
Yard Trimmings,24027,2396,32.1,61.52,98.27
Switchgrass,37153,13460,29.05,80.51,98.28
Yard Trimmings,18135,207,36.61,56.25,98.29
Yard Trimmings,51079,150,18.39,78.4,98.29
Switchgrass,20057,114990,30.7,69.59326402,98.29278007
Yard Trimmings,29137,70,16.36,81.77,98.3
Yard Trimmings,17049,274,28.62,63.1,98.33
Corn stover,28087,12382,62.39,0,98.33
Corn stover,27053,17770,25.09,35.7686798,98.33893022
Corn stover,51085,9847,54.4,0,98.34
Yard Trimmings,21017,160,85.25,0,98.35
Miscanthus,47173,2444,40.17,79.52,98.37
Switchgrass,12113,32233,50.77,70.38,98.38
Switchgrass,13193,13240,54.4,54.08,98.38
Biosorghum,28115,24586,21.37,0,98.38
Miscanthus,36075,13238,33.05,91.76,98.38
Switchgrass,22025,120680,40.72,83.67,98.39
Corn stover,21103,533,49.02,0,98.39
Corn stover,39063,138785,39.00908578,16.82340022,98.39859012
Miscanthus,31121,1846,51.81,59.23,98.4
Miscanthus,22005,45989,26.21,101.8661773,98.40343495
Corn stover,39039,93177,33,22.86388551,98.40669457
Switchgrass,51115,2438,30.96,91.38,98.43
Switchgrass,22091,55766,45.6455541,75.41315102,98.4306746
Corn stover,46065,49094,32.05799487,80.20306983,98.43706033
Corn stover,17027,19545,11.72,0,98.44062983
Yard Trimmings,26017,857,42.87,53.13,98.46
Miscanthus,13001,23753,34.7719206,72.7975641,98.47771734
Yard Trimmings,42033,652,88.6,0,98.49
Yard Trimmings,48039,1298,86.94,0,98.49
Miscanthus,37103,23861,45.91,57.09,98.49
Switchgrass,20153,57726,39.07,65.47,98.49
Miscanthus,30085,104227,22.8673457,34.42086983,98.53772276
Corn stover,48179,5645,8.97,77.79902923,98.54540478
Switchgrass,20185,47810,46.3581895,59.457347,98.57126041
Corn stover,17121,4004,31.83849151,0,98.58432567
Miscanthus,31169,22707,24.37,96.26,98.6
Yard Trimmings,42109,319,34.63,64.11,98.61
Corn stover,18149,101046,43.98292708,23.22489935,98.61823882
Switchgrass,20109,44743,33.86,65.47,98.62
Corn stover,18067,26028,8.08,62.6,98.62542493
Switchgrass,46117,40070,5.84,78.78,98.64
Miscanthus,12113,13740,50.77,70.38,98.64
Miscanthus,22025,72985,40.72,83.67,98.64
Yard Trimmings,37105,474,88.38,0,98.64
Yard Trimmings,51061,532,36.88,56.32,98.65
Corn stover,27005,41650,41.64635198,0,98.65542521
Yard Trimmings,51127,153,12.96,91.38,98.66
Yard Trimmings,27029,70,47.05,48.3,98.67
Corn stover,27167,108479,39.47524498,19.5699835,98.67092377
Corn stover,13175,2962,55.68325456,18.36748143,98.68742741
Miscanthus,51179,61,51.37,56.32,98.69
Biosorghum,47167,89518,16.39,0,98.69
Biosorghum,17027,204358,11.72,0,98.7
Corn stover,18153,33661,26.79973649,44.4672936,98.70420487
Corn stover,46113,6994,53.96,69.76,98.70711181
Switchgrass,45049,15950,29.43,90.5,98.71
Yard Trimmings,42095,2394,32.9,59.34,98.72
Miscanthus,34041,10473,57.64111143,63.69194405,98.72304975
Switchgrass,47181,78337,13.69,111.4897776,98.74185353
Corn stover,46111,129165,43.96407231,109.6168183,98.74197763
Corn stover,38055,48512,29.68539578,61.0983905,98.74236148
Miscanthus,31043,7153,16.66,112.61,98.75
Yard Trimmings,29207,238,30.73,70.46,98.75
Switchgrass,51036,9627,25.11,91.38,98.75
Miscanthus,20039,25291,32.98,55.54733186,98.75424024
Yard Trimmings,29025,73,34.79,62.49,98.76
Yard Trimmings,21205,187,86.4,0,98.77
Yard Trimmings,51139,191,20.75,78.4,98.77
Switchgrass,13155,33765,28.02,77.99,98.78
Corn stover,39011,112928,7.2,59.95738772,98.79968228
Yard Trimmings,20009,221,96.59,0,98.8
Yard Trimmings,24021,1916,37.8,56.32,98.81
Switchgrass,42101,102,7.28,121.6,98.81
Miscanthus,13083,649,33.57,88.45,98.81
Switchgrass,13243,15511,40.44,69.66,98.82
Switchgrass,20175,49969,27.57490904,62.12053213,98.82292942
Corn stover,39007,53148,12.57,62.49,98.82799221
Corn stover,26015,57652,27.51,32.6388519,98.83235811
Switchgrass,13083,1069,33.57,88.45,98.84
Miscanthus,36063,5519,32.02,86.95,98.84
Corn stover,28011,16449,18.82,0,98.84
Yard Trimmings,39055,751,20.48,82.95,98.85
Miscanthus,17031,30,33.51,104.93,98.85
Miscanthus,42059,25471,25.13,112.49,98.85
Switchgrass,38047,40663,53.70706121,10.64448786,98.85198411
Corn stover,38063,20391,43.22857878,65.83904222,98.85286303
Yard Trimmings,51131,98,0,100.74,98.87
Miscanthus,20137,104946,37.9,53.38,98.87
Corn stover,17147,70282,20.27,56.38,98.87
Corn stover,24025,28297,3.21,64.37,98.87
Yard Trimmings,26085,92,16.8,83.5,98.88
Switchgrass,51760,98,29.67,78.62,98.88
Switchgrass,51101,130,24.35,91.38,98.88
Yard Trimmings,29185,76,38.38,59.07,98.89
Yard Trimmings,24510,4980,33.57,64.37,98.89
Yard Trimmings,24005,6542,29.99,64.37,98.91
Switchgrass,34023,3919,53.88,64.63,98.91
Yard Trimmings,1099,182,42,0,98.92
Miscanthus,48485,6114,20.8,62.04,98.92
Yard Trimmings,24025,1988,3.21,98.1,98.93
Yard Trimmings,26111,668,29.45,68.51,98.93
Yard Trimmings,39085,1834,86.3,0,98.93
Switchgrass,22105,112049,35.41470035,91.39252158,98.93528903
Switchgrass,51041,4597,31.43,78.62,98.94
Miscanthus,13239,973,44.23,69.66,98.94
Corn stover,39125,125522,48.47235082,15.38414031,98.94013304
Miscanthus,48153,114692,28.68,45.58,98.95
Yard Trimmings,21099,147,42.04,65.31,98.95
Corn stover,27041,117293,42.03541311,23.88875866,98.95995456
Miscanthus,51085,19057,38.7,78.62,98.96
