feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
Residues,22025,3686,56.98,73.98
Coppice wood,39151,103158,56.98,46.59
Residues,28121,3732,57.00,73.52
Wastes,55067,648,57.00,46.31
Non coppice wood,13167,6024,57.00,0
Residues,22017,5646,57.01,68.11
Coppice wood,21081,94682,57.01,42.96
Wastes,44001,1617,57.01,46.37
Residues,5013,10242,57.03,73.86
Non coppice wood,28139,17658,57.03,14.13
Wastes,27019,3084,57.04,46.4
Wastes,34027,16346,57.04,44.41
Coppice wood,54017,36815,57.04,32.28
Coppice wood,29045,36081,57.04,36.66
Coppice wood,51660,279,57.05,22.43
Residues,12083,1079,57.06,75.55
Residues,13151,4373,57.07,83.86
Coppice wood,19091,65789,57.08,34.71
Residues,55075,26101,57.08,58.98
Residues,33015,4800,57.09,65.24
Residues,33011,11121,57.10,62.34
Residues,12127,1728,57.10,74.66
Wastes,36087,10440,57.10,45.45
Coppice wood,36023,77696,57.10,39.72
Non coppice wood,42043,42754,57.10,21.59
Coppice wood,39027,180636,57.10,39.95024381
Coppice wood,42095,46333,57.12,35.64
Non coppice wood,40113,371499,57.12,17.79
Non coppice wood,18059,550,57.13,32.83
Coppice wood,20003,47952,57.14,4.34
Residues,24037,1611,57.14,65.51
Residues,9001,282,57.15,62.61
Non coppice wood,29059,22288,57.16,20.73
Coppice wood,17045,332132,57.17,42.14
Coppice wood,19127,25256,57.17,40.1
Residues,21161,2069,57.18,61.02
Residues,27079,1016,57.19,66.32
Coppice wood,39075,124866,57.19,37.29
Wastes,13045,3661,57.21,16.56
Coppice wood,54089,32996,57.21,28.36
Residues,51035,3977,57.22,74.82
Coppice wood,18145,122005,57.22,48.58
Non coppice wood,51183,32311,57.22,7.75
Coppice wood,54063,98085,57.23,26.28
Residues,13069,4036,57.23,70.65
Residues,9015,2268,57.23,65.46
Wastes,27141,2939,57.23,51.64
Non coppice wood,39049,381,57.23,25.67
Non coppice wood,47099,174458,57.23,23.86
Residues,12127,4355,57.25,74.66
Residues,37001,2312,57.25,81.34
Coppice wood,19179,123266,57.27,41.93029278
Coppice wood,17135,25419,57.27,34.06
Non coppice wood,17023,158998,57.27,25.88
Residues,5129,696,57.27,75.05
Non coppice wood,29227,26988,57.28,22.12
Residues,37109,4149,57.28,74.63
Residues,39047,574,57.28,65.89
Coppice wood,21049,163506,57.28,48.34
Residues,28077,1718,57.28,70.75
Coppice wood,18015,4080,57.29,38.57
Residues,5061,1594,57.31,72.59
Coppice wood,18039,79291,57.31,34.56
Residues,55125,14234,57.32,69.29
Residues,51007,2352,57.33,73.63
Residues,48339,569,57.33,74.87
Residues,53031,9488,57.33,72.43
Coppice wood,18025,29439,57.34,43.12
Coppice wood,29001,10030,57.34,38.54
Non coppice wood,17085,6729,57.35,27.52
Residues,28075,3569,57.35,73.22
Wastes,36117,3055,57.35,48.31
Non coppice wood,29149,116945,57.35,19.48
Residues,1005,4873,57.36,77.53
Residues,54077,6427,57.36,64.83
Residues,13255,3284,57.36,73.49
Residues,28075,3567,57.36,73.22
Coppice wood,54041,60542,57.36,41.16
Non coppice wood,42031,3859,57.36,30.15
Wastes,13151,6847,57.37,19.45
Residues,26087,2290,57.37,62.09
Non coppice wood,19135,65612,57.37,26.27
Non coppice wood,54103,1574,57.38,22.62
Coppice wood,29027,16922,57.38,34.23
Residues,51099,895,57.40,70.68
Wastes,12095,39486,57.40,47.49
Residues,28003,2379,57.40,72.95
Non coppice wood,48349,103621,57.40,5.49
Residues,1075,2507,57.41,71.25
Residues,13199,8908,57.41,66.08
Coppice wood,19079,263336,57.41,38.89
Non coppice wood,21213,3623,57.41,25.34
Non coppice wood,19039,73919,57.41,24.61
Non coppice wood,36029,2969,57.42,22.3
Residues,5133,4155,57.43,77.28
Residues,45023,5011,57.43,76.68
Coppice wood,19025,229533,57.43,32.07
Non coppice wood,18151,65399,57.43,23.87
Wastes,1033,1406,57.44,27.1
Coppice wood,29061,84415,57.44,36.82
Residues,13099,3083,57.45,74.72
Residues,51145,8053,57.45,80.02
Non coppice wood,51107,11324,57.45,10.37
Wastes,37025,6060,57.46,49.69
Residues,37071,1252,57.46,84.54
Residues,1083,283,57.46,71.01
Coppice wood,34037,30392,57.47,33.22
Coppice wood,29129,67331,57.47,37.92
Coppice wood,51017,20931,57.47,24.31
Residues,5115,2344,57.48,74.34
Coppice wood,18133,155562,57.48,45.6
Non coppice wood,37163,116268,57.48,8.16
Residues,24019,2731,57.48,61.98
Wastes,37171,2417,57.48,48.56
Residues,45025,5718,57.49,77.2
Residues,1105,1128,57.49,70.24
Residues,47161,19421,57.49,66.75
Wastes,42129,11926,57.49,50.75
Coppice wood,39021,170560,57.49,40.88
Wastes,33007,1050,57.50,47.44
Non coppice wood,39139,2986,57.50,30.83
Non coppice wood,28061,5338,57.51,14.48
Wastes,17007,1770,57.52,50.07
Wastes,55083,1229,57.52,48.76
Residues,1007,7375,57.53,70.45
Coppice wood,36053,123062,57.53,35.26
Coppice wood,39105,32111,57.53,35.29
Wastes,45063,8872,57.54,38.08
Residues,28131,8472,57.54,80.72
Wastes,48457,705,57.54,10.72
Residues,37157,7290,57.55,78.38769547
Wastes,29101,1788,57.55,51.19
Coppice wood,39089,139051,57.56,40.11
Coppice wood,39111,70677,57.56,38.85
Residues,28041,7614,57.57,69.39
Wastes,13113,3529,57.57,15.3
Residues,25001,1656,57.58,65.31
Residues,28041,7173,57.58,69.39
Residues,41027,1139,57.59,83.98
Residues,28109,3326,57.60,80.03
Residues,48467,789,57.60,78.96
Wastes,12057,42112,57.60,52.45
Coppice wood,54097,57466,57.60,40.17
Non coppice wood,48351,3893,57.60,13.19
Residues,48339,10736,57.61,74.87
Residues,13057,2134,57.61,74
Residues,37117,14379,57.61,77.45
Coppice wood,51165,133189,57.61,24.89
Coppice wood,36037,73670,57.62,30.66
Residues,13055,1035,57.62,72.46
Wastes,55037,147,57.62,49.19
Wastes,26075,5261,57.63,52.04
Non coppice wood,17183,942,57.63,29.43
Residues,22063,7407,57.63,74.75
Residues,48403,4189,57.64,73.76
Residues,47083,11757,57.65,67.88
Residues,13135,1458,57.65,82.01
Residues,53031,8424,57.65,72.43
Coppice wood,47175,365,57.66,36.63
Non coppice wood,18001,1065,57.66,27.14
Residues,22063,3942,57.67,74.75
Wastes,24029,657,57.67,48.55
Wastes,54029,996,57.67,48.21
Residues,45011,2045,57.68,76.1
Residues,1035,2032,57.68,80.96
Residues,1131,4539,57.68,71.64
Residues,21223,2057,57.68,76.48
Wastes,39081,2245,57.68,48.25
Residues,45003,7713,57.69,72.47
Residues,47087,277,57.70,75.32
Residues,48067,6690,57.70,69.56
Residues,28121,5294,57.70,73.52
Residues,1129,13979,57.70,77.21
Coppice wood,19169,265647,57.71,42.35037994
Residues,22027,6466,57.71,78.95
Residues,28131,666,57.71,80.72
Residues,50019,2735,57.71,72.03
Residues,50017,254,57.71,66.94
Coppice wood,21073,49652,57.71,40.68
Residues,1017,1281,57.72,72.42
Non coppice wood,42085,6604,57.72,26
Coppice wood,19051,126882,57.73,44.76
Wastes,13063,8746,57.74,36.77
Wastes,34025,20666,57.74,46.85
Wastes,6095,13820,57.75,52.26
Coppice wood,39133,39463,57.75,47.71
Non coppice wood,47053,212147,57.75,18.36
Residues,26043,2009,57.77,70.99
Wastes,37091,803,57.77,49.78
Residues,47181,2190,57.79,71.96
Residues,24021,581,57.79,74.29
Coppice wood,24019,35097,57.79,28.9
Coppice wood,51153,23926,57.79,35.32
Wastes,6111,27444,57.80,46.35
Residues,13217,4968,57.81,87.8
Wastes,39071,1413,57.81,45.6
Coppice wood,39065,101,57.81,40.03
Coppice wood,39071,202502,57.81,43.48
Residues,41047,1783,57.82,64.61
Non coppice wood,17041,572,57.83,31.16
Residues,9015,254,57.83,65.46
Coppice wood,21159,11,57.83,36.85
Non coppice wood,36089,12468,57.84,23.37
Residues,37117,3202,57.84,77.45
Residues,26091,1028,57.84,59.96
Non coppice wood,55015,377,57.84,29.47
Coppice wood,39097,137005,57.85,42.32010861
Residues,36123,383,57.85,69.09
Coppice wood,24031,43062,57.85,32.35
Non coppice wood,17143,2953,57.85,30.4
Residues,28115,12456,57.86,75.54
Coppice wood,21229,109931,57.87,40.58
Non coppice wood,5007,342692,57.87,26.71
Non coppice wood,40091,26799,57.87,21.37
Residues,12083,6468,57.87,75.55
Non coppice wood,54053,4790,57.88,21.34
Non coppice wood,34035,6947,57.89,24.91
Non coppice wood,19087,4261,57.90,28.74
Wastes,28005,426,57.91,11.74
Coppice wood,39131,34476,57.91,39.37
Non coppice wood,19111,128422,57.91,27.39
Non coppice wood,29127,107316,57.91,23.43
Residues,55125,2420,57.92,69.29
Non coppice wood,47103,265890,57.92,26.09
Residues,48315,3410,57.93,79.78
Non coppice wood,37005,16887,57.93,21.12
Non coppice wood,54091,4471,57.93,24.44
Coppice wood,36077,80126,57.94,43.22
Coppice wood,19073,6083,57.95,34.18
Coppice wood,34039,2,57.95,37.53
Non coppice wood,51167,200271,57.96,24.14
Residues,5129,456,57.97,75.05
Residues,13151,1571,57.97,83.86
Wastes,27131,2132,57.97,56.59
Residues,51035,3895,57.98,74.82
Non coppice wood,21167,1802,57.98,26.09
Non coppice wood,22011,11325,57.99,16.07
Non coppice wood,17051,7108,58.00,29.27
Residues,13199,335,58.01,66.08
Wastes,6077,23048,58.01,51.94
Wastes,13287,275,58.01,20.27
Non coppice wood,26015,3100,58.01,27.51
Residues,41027,1130,58.01,83.98
Coppice wood,17115,244648,58.01,45.87
Non coppice wood,17187,3222,58.02,30.75
Non coppice wood,36011,1499,58.02,24.05
Residues,5013,7202,58.03,73.86
Residues,54091,3078,58.03,67.51
Non coppice wood,37145,20608,58.03,9.12
Residues,12127,1607,58.04,74.66
Coppice wood,39049,3146,58.04,45.54
Non coppice wood,29053,160498,58.04,29.1
Non coppice wood,39153,335,58.04,29.14
Non coppice wood,40049,106469,58.05,10.23
Wastes,37085,4014,58.05,52.32
Residues,27115,688,58.06,81.89
Non coppice wood,28067,9040,58.06,14.72
Residues,33011,14600,58.07,62.34
Residues,28115,367,58.07,75.54
Wastes,5099,292,58.07,34.93
Residues,1075,11500,58.07,71.25
Residues,47087,366,58.09,75.32
Wastes,21047,2489,58.09,50.13
Coppice wood,31127,249,58.09,26.3
Coppice wood,51183,24059,58.09,7.75
Residues,22119,2839,58.10,80.46
Residues,37001,1114,58.10,81.34
Coppice wood,20111,3906,58.10,14.36
Residues,33003,25064,58.10,64.47
Residues,13253,2729,58.11,80.62
Residues,51035,349,58.11,74.82
Residues,44009,5854,58.11,67.01
Coppice wood,21163,16341,58.11,40.9
Residues,51810,1336,58.11,76.12
Non coppice wood,39059,10101,58.12,27.29
Residues,53033,5432,58.13,62.71
Residues,24015,1236,58.13,72.77
Non coppice wood,51175,59079,58.14,13.32
Residues,33015,6603,58.14,65.24
Residues,37131,5654,58.16,87.55
Coppice wood,42109,38001,58.16,34.63
Residues,1083,2382,58.16,71.01
Residues,27009,268,58.16,70.59
Residues,1007,10554,58.17,70.45
Wastes,37079,703,58.17,49.55
Coppice wood,17073,15914,58.17,46.06
Wastes,37065,1830,58.18,50.01
Wastes,45055,2044,58.19,29.75
Coppice wood,19123,218559,58.20,43.72747208
Residues,13099,1034,58.23,74.72
Wastes,51041,10638,58.23,54.26
Coppice wood,17075,254350,58.24,40.41385465
Residues,37093,7178,58.25,81.71
Non coppice wood,20111,125996,58.25,14.36
Residues,13255,2426,58.26,73.49
Wastes,42077,11670,58.27,52.33
Residues,1005,996,58.28,77.53
Non coppice wood,26115,277,58.28,24.89
Wastes,42007,5591,58.29,54.91
Wastes,44003,5417,58.29,56.84
Coppice wood,26037,64923,58.29,35.97
Residues,45025,4322,58.29,77.2
Residues,5133,908,58.30,77.28
Residues,48467,8187,58.30,78.96
Coppice wood,36065,114765,58.30,45.06
Coppice wood,54081,20749,58.30,48.67
Coppice wood,51107,101805,58.31,36.28588861
Residues,1017,17975,58.31,72.42
Non coppice wood,42001,79610,58.31,17.05
Residues,45037,9113,58.33,80.67
Wastes,51053,923,58.34,53.11
Coppice wood,34031,14,58.34,40.56
Residues,1123,9078,58.34,82.65
Residues,5109,5942,58.34,80.92
Wastes,24017,4953,58.34,46.42
Coppice wood,13055,1086,58.34,14.57
Wastes,21003,665,58.34,50.62
Coppice wood,17175,2502,58.34,42.12
Residues,37071,5160,58.34,84.54
Wastes,37063,9274,58.35,53.15
Non coppice wood,55121,66711,58.35,26.26
Non coppice wood,54099,941,58.36,24.04
Residues,48361,724,58.36,81
Residues,1131,11085,58.36,71.64
Residues,1035,16232,58.37,80.96
Residues,28109,8529,58.37,80.03
Non coppice wood,51173,164785,58.37,24.79
Non coppice wood,55069,22700,58.37,32.79
Residues,28109,7002,58.38,80.03
Non coppice wood,54055,3263,58.38,22.91
Non coppice wood,40071,209248,58.39,11.45
Coppice wood,55077,10798,58.39,37.07
Residues,37131,5460,58.39,87.55
Coppice wood,51137,86910,58.39,38.34
Residues,22025,2273,58.40,73.98
Wastes,13277,1347,58.41,22
Residues,10001,359,58.41,69.16
Residues,48339,6390,58.41,74.87
Residues,1035,7062,58.41,80.96
Residues,1131,5005,58.41,71.64
Residues,28145,2167,58.41,81.23
Wastes,6085,60476,58.41,54.88
Non coppice wood,29201,3969,58.41,25.86
Coppice wood,26027,118948,58.42,41.3
Residues,13055,14788,58.43,72.46
Coppice wood,29079,35428,58.43,37.6
Coppice wood,54037,42886,58.43,32.68
Residues,22063,3335,58.44,74.75
Non coppice wood,37033,10438,58.44,12.61
Residues,51095,419,58.44,79.98
Coppice wood,18109,55829,58.45,49.64372423
Non coppice wood,18079,1377,58.45,33.24
Non coppice wood,40067,298523,58.45,6.69
Residues,47181,822,58.47,71.96
Residues,36007,1485,58.47,78.63
Non coppice wood,19015,2599,58.47,31.37
Residues,21185,1540,58.48,86.92
Coppice wood,29063,35250,58.48,42.75
Residues,37125,21036,58.48,83.54
Coppice wood,24045,5431,58.48,30.4
Residues,28099,13236,58.49,79.79
Wastes,25027,26480,58.50,52.1
Coppice wood,55065,91190,58.50,43.68
Non coppice wood,36025,6646,58.50,27.66
Residues,45037,5303,58.51,80.67
Wastes,24025,8169,58.51,56.45
Coppice wood,26075,107489,58.51,37.14
Residues,51111,363,58.51,80.3
Coppice wood,24041,73657,58.51,31.82
Residues,13055,649,58.52,72.46
Coppice wood,51685,28,58.52,36.8
Wastes,13135,27600,58.53,41.84
Wastes,53041,2481,58.53,50.57
Non coppice wood,20037,164265,58.53,23.19
Residues,34037,669,58.53,63.95
Non coppice wood,1049,217770,58.53,27.52
Residues,22027,3604,58.53,78.95
Wastes,28061,543,58.54,14.48
Non coppice wood,17177,1596,58.55,31.64
Wastes,39113,17572,58.55,57.04
Coppice wood,50027,24828,58.55,38.81
Non coppice wood,29217,208333,58.55,28.88
Residues,51810,714,58.56,76.12
Wastes,12053,5686,58.56,52.34
Residues,13225,1596,58.56,91.17
Non coppice wood,20019,44513,58.57,21.36
Residues,27115,308,58.57,81.89
Coppice wood,18055,71138,58.58,48.29
Residues,5115,6986,58.58,74.34
Wastes,26099,27846,58.58,48.91
Non coppice wood,17119,2727,58.58,28.2
Residues,26109,2715,58.58,74.52
Residues,51145,1943,58.59,80.02
Residues,50017,2847,58.60,66.94
Residues,28131,4870,58.61,80.72
Residues,1073,9446,58.61,91.24
Coppice wood,17141,77929,58.61,44.59
Residues,45011,2407,58.62,76.1
Residues,42019,3078,58.63,77.64
Residues,41057,8499,58.63,66.32
Residues,37125,14295,58.64,83.54
Residues,13151,11625,58.64,83.86
Residues,28145,1199,58.64,81.23
Wastes,27049,1524,58.65,54.21
Residues,1089,608,58.65,76.26
Coppice wood,19173,108925,58.65,40.37
Non coppice wood,21141,8251,58.65,28.81
Non coppice wood,47083,38029,58.65,30.51
Coppice wood,26067,62736,58.66,34.71
Residues,24023,1321,58.67,80.32
Non coppice wood,18145,18048,58.68,34.94
Residues,51081,2156,58.68,91.14
Wastes,13089,23266,58.69,43.15
Non coppice wood,36007,2679,58.69,29.45
Residues,13187,1615,58.70,82.67
Non coppice wood,51005,857,58.70,20.07
Residues,10001,1134,58.71,69.16
Coppice wood,42017,7196,58.72,43.88
Coppice wood,37009,73137,58.72,42.6
Wastes,37051,10614,58.73,58.35
Wastes,55101,6395,58.73,50.12
Non coppice wood,29037,125050,58.73,30.63
Residues,21103,5203,58.74,82.02
Non coppice wood,21067,2173,58.75,34.88
Residues,37117,1906,58.77,77.45
Residues,1129,5002,58.78,77.21
Coppice wood,36017,71536,58.78,39.86
Non coppice wood,18035,663,58.78,33.08
Non coppice wood,26065,536,58.78,30.54
Residues,36045,2908,58.79,79.9
Wastes,21041,357,58.79,58.95
Wastes,28067,2246,58.79,14.72
Wastes,36099,1162,58.79,54.93
Wastes,37123,908,58.79,52.55
Coppice wood,39019,68955,58.79,42.79
Residues,13217,692,58.80,87.8
Non coppice wood,13129,63186,58.80,23.67
Coppice wood,17033,95270,58.81,44.8244757
Wastes,26115,4955,58.81,54.15
Wastes,26155,2276,58.84,55.67
Residues,13129,1528,58.84,75.1
Residues,21183,971,58.84,76.7
Coppice wood,24035,105237,58.84,37.1
Residues,48315,3727,58.85,79.78
Wastes,17197,22408,58.85,52.68
Residues,13289,836,58.87,93.88
Wastes,39057,5392,58.87,52.49
Coppice wood,21005,79331,58.87,51.9
Wastes,47037,21322,58.88,34.2
Residues,37145,4261,58.88,82.62
Wastes,34001,9052,58.88,54.59
Coppice wood,34021,1148,58.88,42.41
Non coppice wood,26159,1550,58.89,33.87
Wastes,37157,3043,58.90,52.72
Residues,13065,8086,58.90,83.89
Residues,27009,113,58.90,70.59
Residues,1117,6639,58.91,88.78
Non coppice wood,51079,2325,58.91,18.39
Residues,1113,2614,58.92,83.25
Residues,51081,1975,58.93,91.14
Residues,13255,4769,58.93,73.49
Residues,47071,1535,58.93,78.38
Coppice wood,19075,2420,58.93,42.24
Residues,22119,784,58.93,80.46
Wastes,55033,1443,58.94,60.87
Non coppice wood,19171,1366,58.95,33.92
Wastes,17093,3881,58.95,52.79
Non coppice wood,55061,646,58.95,33.06
Residues,36007,1116,58.96,78.63
Wastes,12101,15458,58.96,56.73
Wastes,51036,235,58.96,53.29
Coppice wood,19121,130103,58.97,41.12
Residues,18155,1609,58.98,71.88
Residues,27147,123,58.98,78.24
Residues,47181,1204,58.98,71.96
Wastes,37083,1771,59.00,59.96
Residues,13009,1142,59.01,86.52
Coppice wood,42021,5094,59.01,45.49
Wastes,36109,3385,59.01,56.74
Wastes,51760,6948,59.02,56.76
Coppice wood,18091,62381,59.02,45.22
Wastes,54049,1865,59.03,59.79
Coppice wood,36003,85755,59.04,40.46
Coppice wood,39119,140790,59.04,47.05
Coppice wood,39121,61755,59.05,44.68
Residues,5129,14886,59.05,75.05
Coppice wood,54069,4737,59.05,40.04
Coppice wood,17149,19701,59.05,41.5
Residues,10005,2939,59.05,73.75
Residues,13265,2578,59.06,94.55
Residues,47099,21145,59.06,70.56
Non coppice wood,27059,62491,59.06,26.04
Non coppice wood,29197,28508,59.06,34.4
Coppice wood,24005,55161,59.07,39.42
Coppice wood,31131,189828,59.07,29.79
Non coppice wood,29207,3052,59.09,30.73
Wastes,37163,2099,59.09,55.4
Non coppice wood,13015,62117,59.10,26.53
Residues,28145,1980,59.11,81.23
Wastes,29135,515,59.11,54.06
Coppice wood,51099,15337,59.11,33.7
Residues,55069,13770,59.11,66.68
Non coppice wood,48145,151842,59.13,13.61
Coppice wood,42051,86603,59.13,39.48
Residues,1031,1410,59.14,84.12
Coppice wood,19003,26950,59.15,39.91
Coppice wood,51033,40591,59.15,34.53
Non coppice wood,18183,437,59.15,32.36
Non coppice wood,20099,190107,59.16,24.83
Residues,48225,10503,59.17,84.47
Residues,9013,1755,59.17,79.95
Non coppice wood,17057,4981,59.17,35.41
Residues,37029,3705,59.18,83.07
Residues,28147,33507,59.18,86.24
Coppice wood,24033,855,59.19,37.74
Wastes,12105,20226,59.20,51.83
Residues,37145,1734,59.20,82.62
Residues,47041,4839,59.21,81.18
Residues,13145,7128,59.21,84.55
Non coppice wood,29041,198414,59.21,33.97
Residues,37093,1290,59.22,81.71
Residues,47071,1183,59.23,78.38
Coppice wood,42089,6182,59.24,48.42
Residues,27065,787,59.25,71.65
Coppice wood,42019,82857,59.25,40.14
Residues,5109,2295,59.25,80.92
Wastes,13247,2815,59.26,29.04
Coppice wood,19139,18898,59.26,47.18
Residues,5033,1271,59.26,83.94
Residues,22027,3303,59.27,78.95
Residues,21183,3178,59.27,76.7
Residues,37027,1135,59.27,86.02
Wastes,29177,757,59.27,58.47
Coppice wood,51065,25085,59.27,33.83
Residues,5039,16558,59.28,84.84
Wastes,1079,1572,59.28,31.89
Non coppice wood,29089,110809,59.29,33.11
Residues,1123,2847,59.29,82.65
Coppice wood,26111,6652,59.29,29.45
Non coppice wood,20205,161444,59.29,26.03
Residues,27115,1726,59.30,81.89
Residues,48361,1394,59.30,81
Coppice wood,51790,155,59.30,36.61
Non coppice wood,18053,352,59.30,30.94
Non coppice wood,36075,3880,59.30,33.05
Non coppice wood,37079,42975,59.30,16.69
Non coppice wood,40017,141521,59.30,10.37
Residues,45025,7774,59.31,77.2
Non coppice wood,18135,1835,59.31,36.44
Residues,37131,2519,59.32,87.55
Residues,13123,2783,59.32,91.89
Non coppice wood,29111,120276,59.32,31.92
Coppice wood,51157,45084,59.32,43.16
Non coppice wood,40061,31825,59.33,24.8
Non coppice wood,31133,46131,59.33,12.62
Non coppice wood,48147,64213,59.33,17.34
Coppice wood,51029,49759,59.33,36.42
Non coppice wood,42067,37986,59.35,29.09
Residues,39019,207,59.35,72.54
Non coppice wood,19019,3807,59.35,35.93
Wastes,1015,768,59.36,38.42
Residues,51095,1450,59.36,79.98
Residues,47181,25597,59.36,71.96
Wastes,37107,1944,59.37,53.52
Non coppice wood,47105,62150,59.38,30.49
Coppice wood,18121,125049,59.38,50.37973091
Non coppice wood,40103,282834,59.39,19.93
Non coppice wood,55047,295,59.39,27.19
Wastes,51087,10362,59.40,61.05
Non coppice wood,51620,431,59.40,20.2
Residues,5059,966,59.40,91.75
Non coppice wood,21045,1069,59.40,31.3
Non coppice wood,55081,64644,59.40,33.5
Wastes,13067,23258,59.41,43.08
Coppice wood,18047,83347,59.41,52.56
Residues,1089,2303,59.41,76.26
Wastes,41067,17992,59.42,17.24
Residues,37023,698,59.42,91.66
Coppice wood,51141,43160,59.42,44.89
Non coppice wood,55117,1565,59.42,41.39
Residues,22119,3372,59.42,80.46
Residues,29027,2115,59.43,77.98
Residues,50019,2178,59.43,72.03
Wastes,18115,200,59.43,58.41
Wastes,51685,495,59.43,57.7
Coppice wood,55139,85699,59.43,45.6
Residues,29175,293,59.44,72.58
Coppice wood,34023,744,59.44,41.39
Non coppice wood,47117,35690,59.44,29.25
Residues,37117,500,59.44,77.45
Coppice wood,18045,10638,59.44,54.21
Coppice wood,37147,10998,59.44,4.05
Coppice wood,42053,1417,59.44,45.92
Residues,51111,1270,59.44,80.3
Residues,37013,5250,59.45,82.42
Residues,28131,2416,59.45,80.72
Non coppice wood,20059,75009,59.46,24.57
Residues,28131,6309,59.46,80.72
Coppice wood,42055,106848,59.46,36.41
Residues,1129,5546,59.46,77.21
Non coppice wood,39157,6521,59.46,32.82
Residues,28147,2579,59.47,86.24
Residues,27065,11233,59.47,71.65
Non coppice wood,42039,33279,59.47,32.64
Non coppice wood,29025,88026,59.47,34.79
Residues,47015,2074,59.48,85.58
Residues,22011,1041,59.48,81.22
Non coppice wood,39075,10489,59.48,33.75
Wastes,26037,2510,59.49,61.37
Coppice wood,19001,19205,59.49,41.78
Non coppice wood,29027,133394,59.49,34.23
Non coppice wood,47093,24889,59.49,24.51
Coppice wood,51063,1063,59.49,39.58
Residues,1129,7409,59.50,77.21
Wastes,6089,5861,59.50,61.28
Coppice wood,51113,83524,59.51,45.21
Non coppice wood,24011,477,59.51,17.33
Residues,37125,4228,59.51,83.54
Residues,13297,1925,59.51,94.66
Residues,13145,7618,59.52,84.55
Wastes,34021,12122,59.52,60.85
Non coppice wood,1045,21532,59.52,18.66
Residues,47055,1532,59.53,85.26
Wastes,29009,1171,59.53,56.92
Coppice wood,17053,157950,59.53,45.98
Coppice wood,21203,499,59.53,46.43
Coppice wood,51079,23377,59.53,42.71
Residues,1073,9073,59.54,91.24
Residues,45005,1639,59.54,85.2
Residues,21143,1772,59.54,85.94
Wastes,13097,4399,59.54,30.35
Residues,13225,666,59.55,91.17
Residues,12081,881,59.55,93.01
Residues,13187,469,59.55,82.67
Wastes,1111,744,59.55,38.07
Non coppice wood,21017,3266,59.55,35.87
Wastes,5101,266,59.56,41.44
Wastes,21023,278,59.56,54.01
Residues,48315,2587,59.57,79.78
Non coppice wood,45083,22419,59.57,22.08
Non coppice wood,47163,4666,59.57,28.06
Non coppice wood,29115,80089,59.57,37.09
Residues,55078,19375,59.58,70.14
Residues,13129,1999,59.59,75.1
Residues,45035,4377,59.59,91.25
Residues,28099,3591,59.59,79.79
Wastes,24013,5492,59.59,61.13
Non coppice wood,39093,863,59.59,34.49
Non coppice wood,48053,361362,59.59,14.15
Residues,54033,5398,59.60,78.7
Residues,27145,1862,59.60,79.66
Non coppice wood,51003,11606,59.61,18.4
Wastes,26045,3546,59.61,62.66
Wastes,44005,2723,59.62,56.16
Non coppice wood,27115,80667,59.62,29.95
Residues,45037,1710,59.62,80.67
Wastes,13255,2096,59.62,24.97
Wastes,17037,3439,59.62,53.46
Wastes,29095,22250,59.62,63.91
Non coppice wood,20095,125157,59.62,4.08
Non coppice wood,1083,153572,59.62,34.78
Residues,55125,14871,59.62,69.29
Coppice wood,19101,50081,59.63,49.81
Non coppice wood,18005,6844,59.64,36.51
Residues,13231,1855,59.64,83.93
Non coppice wood,17189,1054,59.65,31.98
Residues,53027,3262,59.67,70.28
Wastes,13095,3105,59.67,26.31
Wastes,21031,421,59.67,57.06
Coppice wood,42129,97889,59.67,38.23
Residues,50015,1278,59.68,77.28
Non coppice wood,10005,307,59.68,14.2
Wastes,51025,560,59.68,58.02
Coppice wood,42065,47851,59.68,52.22
Non coppice wood,39027,1619,59.68,37.64
Coppice wood,18003,12817,59.69,40.93
Non coppice wood,29205,113406,59.69,34.03
Residues,48347,11648,59.70,84.66
Residues,28079,5603,59.70,85.52
Residues,51081,2626,59.70,91.14
Residues,37005,5590,59.70,81.56
Wastes,51683,1338,59.70,60.14
Non coppice wood,54063,32340,59.71,26.28
Non coppice wood,54061,4560,59.71,36.78
Residues,45029,10869,59.72,93.14
Wastes,37147,5679,59.72,56.26
Non coppice wood,19025,43,59.72,32.07
Residues,37141,11375,59.73,93.7
Residues,53015,4425,59.73,75.96
Coppice wood,26133,40282,59.73,33.42
Residues,5005,995,59.74,85.03
Non coppice wood,19091,932,59.74,34.71
Residues,45069,1356,59.75,89.46
Residues,50023,1978,59.75,78.25
Non coppice wood,1043,188983,59.75,34.09933962
Wastes,29209,1038,59.76,58.59
Residues,47085,502,59.77,78.34
Residues,9013,177,59.77,79.95
Wastes,37167,1987,59.77,57.13
Residues,47071,3261,59.79,78.38
Coppice wood,55131,50099,59.79,44.88
Residues,13065,2176,59.80,83.89
Residues,13311,818,59.81,92.61
Residues,10005,1883,59.81,73.75
Non coppice wood,17039,1078,59.81,37.74
Non coppice wood,54089,4438,59.82,28.36
Coppice wood,42041,105371,59.82,40.23497974
Coppice wood,42123,40620,59.83,53.04
Residues,37027,329,59.83,86.02
Residues,28029,21469,59.83,88.17
Wastes,5091,1433,59.83,42.37
Wastes,39135,1376,59.84,58.7
Coppice wood,36051,23941,59.84,37.5
Non coppice wood,42033,19038,59.84,34.69
Wastes,47165,5458,59.85,20.87
