from_fips,to_fips
46005,19193
46007,31157
46009,19033
46011,40143
46013,29021
46015,19193
46017,08063
46019,38049
46021,29033
46023,19035
46025,19183
46027,19193
46029,19083
46031,19099
46033,40139
46035,19061
46037,29095
46039,55079
46041,27063
46043,29217
46045,27053
46047,40139
46049,29021
46051,17119
46053,40139
46055,08063
46057,19183
46059,20111
46061,29021
46063,19193
46065,29021
46067,55025
46069,29217
46071,19193
46073,19083
46075,29095
46077,19035
46079,29021
46081,08063
46083,19035
46085,40139
46087,29021
46089,27053
46091,27053
46093,19193
46095,29021
46097,19061
46099,19193
46101,19099
46102,29021
46103,27063
46105,29021
46107,27047
46109,19109
46111,19183
46115,08031
46117,29033
46119,19183
46121,29021
46123,19035
46125,19193
46127,19193
46129,19027
46135,19193
46137,08031
47001,28151
47003,47037
47005,47039
47007,13213
47009,39151
47011,13115
47013,01071
47015,01071
47017,47039
47019,36085
47021,47037
47023,47039
47025,12105
47027,47037
47029,28151
47031,47037
47033,47039
47035,19183
47037,47037
47039,47039
47041,01071
47043,47039
47045,47157
47047,47157
47049,01071
47051,01083
47053,47039
47055,01083
47057,13213
47059,39061
47061,01071
47063,39151
47065,13213
47067,13115
47069,47157
47071,47039
47073,01067
47075,47157
47077,47039
47079,47039
47081,47039
47083,47039
47085,47039
47087,47037
47089,21059
47091,17197
47093,05003
47095,05003
47097,47157
47099,47039
47101,47039
47103,01083
47105,13213
47107,13213
47109,47039
47111,47037
47113,47039
47115,01071
47117,47037
47119,47039
47121,13213
47123,13213
47125,47037
47127,01083
47129,39061
47131,47039
47133,13115
47135,47039
47137,01071
47139,13115
47141,01067
47143,13213
47145,13213
47147,47037
47149,01071
47151,42049
47153,01071
47155,01071
47157,47157
47159,47037
47161,47037
47163,12023
47165,47037
47167,47157
47169,47037
47171,47039
47173,17113
47175,01071
47177,47037
47179,01071
47181,01083
47183,47039
47185,01071
47187,01083
47189,47037
48001,29021
48003,48013
48005,47157
48007,48439
48009,19193
48011,48201
48013,48013
48015,48201
48017,35009
48019,48013
48021,48201
48023,28001
48025,48013
48027,48339
48029,48013
48031,48013
48033,08063
48035,48439
48037,48037
48039,48201
48041,48339
48043,08063
48045,48279
48047,48201
48049,48441
48051,48339
48053,48291
48055,48201
48057,28001
48059,48441
48061,05003
48063,48037
48065,48291
48067,48037
48069,48279
48071,48201
48073,05107
48075,08063
48077,19035
48079,35009
48081,48441
48083,48441
48085,48251
48087,20111
48089,48439
48091,48013
48093,48441
48095,48441
48097,48439
48099,48251
48101,05041
48103,48439
48105,20111
48107,48279
48109,48279
48111,40139
48113,48439
48115,48245
48117,35009
48119,48037
48121,48439
48123,05041
48125,29021
48127,48013
48129,48245
48131,22005
48133,48441
48135,48167
48137,22005
48139,48439
48141,35009
48143,48251
48145,29021
48147,48439
48149,48251
48151,48441
48153,48279
48155,48245
48157,48201
48159,48037
48161,05003
48163,48013
48165,48439
48167,48167
48169,48279
48171,40143
48173,08031
48175,48201
48177,48013
48179,48037
48181,40013
48183,48037
48185,48201
48187,48013
48189,48279
48191,48201
48193,48251
48195,40139
48197,48201
48199,48291
48201,48201
48203,48037
48205,48279
48207,48441
48209,48441
48211,40139
48213,48439
48215,48201
48217,48251
48219,35009
48221,48439
48223,48037
48225,48339
48227,22043
48229,48013
48231,40013
48233,40139
48235,48339
48237,48251
48239,29217
48241,48291
48243,48201
48245,48245
48247,40013
48249,40143
48251,48251
48253,48441
48255,48013
48257,48439
48259,48013
48261,48201
48263,31157
48265,48013
48267,29217
48269,48037
48271,48201
48273,48291
48275,29021
48277,40013
48279,48279
48281,40013
48283,48013
48285,48441
48287,22089
48289,40143
48291,48291
48293,48251
48295,05003
48297,48013
48299,48201
48301,35009
48303,48279
48305,48279
48307,29217
48309,48251
48311,48013
48313,48339
48315,48037
48317,48201
48319,08063
48321,48201
48323,48201
48325,48013
48327,28001
48329,48201
48331,48251
48333,29021
48335,48251
48337,48439
48339,48339
48341,40139
48343,48037
48345,48013
48347,29027
48349,48251
48351,48245
48353,48441
48355,35009
48357,40139
48359,35009
48361,48245
48363,48251
48365,22089
48367,48439
48369,35009
48371,48167
48373,48201
48375,40143
48377,48279
48379,48339
48381,48279
48383,08031
48385,05003
48387,48037
48389,48201
48391,35009
48393,40139
48395,01099
48397,48439
48399,48441
48401,48279
48403,48201
48405,01099
48407,48201
48409,05003
48411,48279
48413,22043
48415,22043
48417,48441
48419,29095
48421,40139
48423,48245
48425,48251
48427,48167
48429,48441
48431,48201
48433,48441
48435,22043
48437,48279
48439,48439
48441,48441
48443,48245
48445,48279
48447,48441
48449,48037
48451,48441
48453,48167
48455,48339
48457,48291
48459,48037
48461,35009
48463,48013
48465,22043
48467,17119
48469,35009
48471,48201
48473,48201
48475,48251
48477,48339
48479,48201
48481,48201
48483,05003
48485,29095
48487,08063
48489,48441
48491,48245
48493,48013
48495,48167
48497,48439
48499,48037
48501,48279
48503,29021
48505,40013
48507,48013
49001,06029
49003,08031
49005,31157
49007,16075
49009,16075
49011,06029
49013,06071
49015,06029
49017,16075
49019,40139
49021,06095
49023,06039
49025,35009
49027,06077
49029,16075
49031,06065
49033,32003
49035,16075
49037,48279
49039,06029
49041,06029
49043,04013
49045,32003
49047,06071
49049,32003
49051,16075
49053,06077
49055,06019
49057,06071
50001,42049
50003,25003
50005,25003
50007,36047
50009,25003
50011,42049
50013,25009
50015,36047
50017,25003
50019,36117
50021,25003
50023,25003
50025,25003
50027,25003
51001,36117
51003,01071
51005,42003
51007,18085
51009,34017
51011,21191
51013,25009
51015,42049
51017,17075
51019,13115
51021,17197
51023,01067
51025,45049
51027,13115
51029,36047
51031,36085
51033,01071
51035,21059
51036,25009
51037,37019
51041,36047
51043,01071
51045,42049
51047,18085
51049,01083
51051,47157
51053,47037
51057,42049
51059,13319
51061,25009
51063,26159
51065,36117
51067,45003
51069,45049
51071,17183
51073,25017
51075,39139
51077,17183
51079,26159
51081,21191
51083,13319
51085,36047
51087,13319
51089,42049
51091,36085
51093,36047
51095,21191
51097,13213
51099,42041
51101,42007
51103,21191
51105,17119
51107,36085
51109,37019
51111,01067
51113,01071
51115,13213
51117,01067
51119,13319
51121,13063
51125,42007
51127,01071
51131,13319
51133,34017
51135,01067
51137,36117
51139,21059
51141,45049
51143,21191
51145,36047
51147,42041
51149,39139
51153,45003
51155,17099
51157,18065
51159,42007
51161,42041
51163,01083
51165,39151
51167,13261
51169,26099
51171,26091
51173,13115
51175,25017
51177,18065
51179,42041
51181,36085
51183,26091
51185,13319
51187,42003
51191,05107
51193,26099
51195,01071
51197,01065
51199,13319
51510,13319
51520,47037
51530,13319
51540,25017
51550,12023
51570,13261
51580,26091
51590,47037
51595,39139
51600,13063
51610,26099
51620,37019
51630,36117
51640,34017
51650,42003
51660,36085
51670,42003
51678,45045
51680,01083
51683,42007
51685,26091
51690,12105
51700,25003
51710,25009
51720,13213
51730,13261
51735,37019
51740,13213
51750,42007
51760,36047
51770,42049
51775,25003
51790,01071
51800,13261
51810,34017
51820,21191
51830,25017
51840,13319
53001,53071
53003,16075
53005,53071
53007,16075
53009,53033
53011,53071
53013,53071
53015,53027
53017,53043
53019,53043
53021,53071
53023,16075
53025,53043
53027,53027
53029,53033
53031,53033
53033,53033
53035,53033
53037,53033
53039,53071
53041,53033
53043,53043
53045,53033
53047,53043
53049,53027
53051,53027
53053,53033
53055,16075
53057,53033
53059,53043
53061,53033
53063,53043
53065,53043
53067,53027
53069,53027
53071,53071
53073,53033
53075,53071
53077,53071
54001,36117
54003,39139
54005,13319
54007,45049
54009,42007
54011,45003
54013,47037
54015,17197
54017,36117
54019,01067
54021,01067
54023,21191
54025,55079
54027,47037
54029,42003
54031,01083
54033,21059
54035,01083
54037,13319
54039,17119
54041,13319
54043,42007
54045,17119
54047,45049
54049,42003
54051,42003
54053,01099
54055,45049
54057,26091
54059,18065
54061,42003
54063,42007
54065,26159
54067,01065
54069,42003
54071,17197
54073,17183
54075,55079
54077,42003
54079,13115
54081,18065
54083,25003
54085,18171
54087,17183
54089,55079
54091,42049
54093,26159
54095,36117
54097,21191
54099,01067
54101,42049
54103,42003
54105,39061
54107,01073
54109,18065
55001,55025
55003,21059
55005,26099
55007,19183
55009,55079
55011,05063
55013,19193
55015,55079
55017,29095
55019,39061
55021,55025
55023,19061
55025,55025
55027,55025
55029,19099
55031,19027
55033,19193
55035,26159
55037,29175
55039,55025
55041,55025
55043,19061
55045,19045
55047,55025
55049,55025
55051,19193
55053,27053
55055,55025
55057,55025
55059,55079
55061,55079
55063,29095
55065,19061
55067,17183
55069,26099
55071,19183
55073,19027
55075,29033
55077,55025
55078,55079
55079,55079
55081,29175
55083,55079
55085,19109
55087,19045
55089,55079
55091,29021
55093,27053
55095,27053
55097,17099
55099,39061
55101,55079
55103,55025
55105,55079
55107,29217
55109,27053
55111,55025
55113,19083
55115,29027
55117,55079
55119,19109
55121,19061
55123,19183
55125,18171
55127,55025
55129,19045
55131,55079
55133,55025
55135,17113
55137,55025
55139,55025
55141,29021
56001,38049
56003,08031
56005,08031
56007,08031
56009,38049
56011,08063
56013,32003
56015,31157
56017,08063
56019,40139
56021,31157
56023,32003
56025,08031
56027,31157
56029,08063
56031,19193
56033,08031
56035,53071
56037,04013
56039,08031
56041,08031
56043,08031
56045,08031
