feedstock,state_fips,activity,equipment_name,equipment_horsepower,irrigation_water_source,acreage_fraction,resource,rate,unit_numerator,unit_denominator
corn grain,30,irrigation,irrigation diesel,107.7897194,ponds lakes reservoirs and rivers,0.07139076,time,13.1790091,hours,acre
corn grain,30,irrigation,irrigation lpg,77.24929892,ponds lakes reservoirs and rivers,0.001821131,time,13.1790091,hours,acre
corn grain,30,irrigation,irrigation natgas,77.24929892,ponds lakes reservoirs and rivers,0.004803435,time,13.1790091,hours,acre
corn grain,30,irrigation,irrigation electricity,71.30704515,ponds lakes reservoirs and rivers,0.730812698,time,13.1790091,hours,acre
corn grain,31,irrigation,irrigation gasoline,49.95151515,ponds lakes reservoirs and rivers,1.44025E-06,time,8.045703704,hours,acre
corn grain,31,irrigation,irrigation diesel,69.69978858,ponds lakes reservoirs and rivers,0.008520115,time,8.045703704,hours,acre
corn grain,31,irrigation,irrigation lpg,49.95151515,ponds lakes reservoirs and rivers,0.004925664,time,8.045703704,hours,acre
corn grain,31,irrigation,irrigation natgas,49.95151515,ponds lakes reservoirs and rivers,0.003312641,time,8.045703704,hours,acre
corn grain,31,irrigation,irrigation electricity,46.10909091,ponds lakes reservoirs and rivers,0.011898827,time,8.045703704,hours,acre
corn grain,32,irrigation,irrigation gasoline,35.09649383,ponds lakes reservoirs and rivers,0,time,32.62719961,hours,acre
corn grain,32,irrigation,irrigation diesel,48.97185185,ponds lakes reservoirs and rivers,0.030141698,time,32.62719961,hours,acre
corn grain,32,irrigation,irrigation lpg,35.09649383,ponds lakes reservoirs and rivers,0,time,32.62719961,hours,acre
corn grain,32,irrigation,irrigation natgas,35.09649383,ponds lakes reservoirs and rivers,0,time,32.62719961,hours,acre
corn grain,32,irrigation,irrigation electricity,32.39676353,ponds lakes reservoirs and rivers,0.085387109,time,32.62719961,hours,acre
corn grain,33,irrigation,,,ponds lakes reservoirs and rivers,,time,,hours,acre
corn grain,34,irrigation,irrigation gasoline,62.99318519,ponds lakes reservoirs and rivers,0.002866608,time,9.340528256,hours,acre
corn grain,34,irrigation,irrigation diesel,87.8974677,ponds lakes reservoirs and rivers,0.197276532,time,9.340528256,hours,acre
corn grain,34,irrigation,irrigation lpg,62.99318519,ponds lakes reservoirs and rivers,0.012409144,time,9.340528256,hours,acre
corn grain,34,irrigation,irrigation natgas,62.99318519,ponds lakes reservoirs and rivers,0,time,9.340528256,hours,acre
corn grain,34,irrigation,irrigation electricity,58.14755556,ponds lakes reservoirs and rivers,0.03387023,time,9.340528256,hours,acre
corn grain,35,irrigation,irrigation gasoline,83.59405612,ponds lakes reservoirs and rivers,0.00039648,time,8.1913273,hours,acre
corn grain,35,irrigation,irrigation diesel,116.642869,ponds lakes reservoirs and rivers,0.005602081,time,8.1913273,hours,acre
corn grain,35,irrigation,irrigation lpg,83.59405612,ponds lakes reservoirs and rivers,0.00012079,time,8.1913273,hours,acre
corn grain,35,irrigation,irrigation natgas,83.59405612,ponds lakes reservoirs and rivers,0.004792668,time,8.1913273,hours,acre
corn grain,35,irrigation,irrigation electricity,77.16374411,ponds lakes reservoirs and rivers,0.067363818,time,8.1913273,hours,acre
corn grain,36,irrigation,irrigation gasoline,34.37026263,ponds lakes reservoirs and rivers,0.044068932,time,4.806061947,hours,acre
corn grain,36,irrigation,irrigation diesel,47.95850599,ponds lakes reservoirs and rivers,0.330927074,time,4.806061947,hours,acre
corn grain,36,irrigation,irrigation lpg,34.37026263,ponds lakes reservoirs and rivers,0,time,4.806061947,hours,acre
corn grain,36,irrigation,irrigation natgas,34.37026263,ponds lakes reservoirs and rivers,0,time,4.806061947,hours,acre
corn grain,36,irrigation,irrigation electricity,31.72639627,ponds lakes reservoirs and rivers,0.036107318,time,4.806061947,hours,acre
corn grain,37,irrigation,irrigation gasoline,41.91003367,ponds lakes reservoirs and rivers,0.00218522,time,5.040232019,hours,acre
corn grain,37,irrigation,irrigation diesel,58.47911675,ponds lakes reservoirs and rivers,0.364642036,time,5.040232019,hours,acre
corn grain,37,irrigation,irrigation lpg,41.91003367,ponds lakes reservoirs and rivers,0.006323894,time,5.040232019,hours,acre
corn grain,37,irrigation,irrigation natgas,41.91003367,ponds lakes reservoirs and rivers,0,time,5.040232019,hours,acre
corn grain,37,irrigation,irrigation electricity,38.68618493,ponds lakes reservoirs and rivers,0.219854655,time,5.040232019,hours,acre
corn grain,38,irrigation,irrigation gasoline,90.53945679,ponds lakes reservoirs and rivers,0,time,3.887111452,hours,acre
corn grain,38,irrigation,irrigation diesel,126.3341258,ponds lakes reservoirs and rivers,0.056308584,time,3.887111452,hours,acre
corn grain,38,irrigation,irrigation lpg,90.53945679,ponds lakes reservoirs and rivers,0.001041823,time,3.887111452,hours,acre
corn grain,38,irrigation,irrigation natgas,90.53945679,ponds lakes reservoirs and rivers,0,time,3.887111452,hours,acre
corn grain,38,irrigation,irrigation electricity,83.57488319,ponds lakes reservoirs and rivers,0.099150645,time,3.887111452,hours,acre
corn grain,39,irrigation,irrigation gasoline,32.93739768,ponds lakes reservoirs and rivers,0.02812231,time,5.513553299,hours,acre
corn grain,39,irrigation,irrigation diesel,45.95915955,ponds lakes reservoirs and rivers,0.250148261,time,5.513553299,hours,acre
corn grain,39,irrigation,irrigation lpg,32.93739768,ponds lakes reservoirs and rivers,0.011579775,time,5.513553299,hours,acre
corn grain,39,irrigation,irrigation natgas,32.93739768,ponds lakes reservoirs and rivers,0,time,5.513553299,hours,acre
corn grain,39,irrigation,irrigation electricity,30.40375171,ponds lakes reservoirs and rivers,0.115944326,time,5.513553299,hours,acre
corn grain,40,irrigation,irrigation gasoline,39.69422821,ponds lakes reservoirs and rivers,0.001079248,time,10.51018296,hours,acre
corn grain,40,irrigation,irrigation diesel,55.38729517,ponds lakes reservoirs and rivers,0.025507102,time,10.51018296,hours,acre
corn grain,40,irrigation,irrigation lpg,39.69422821,ponds lakes reservoirs and rivers,0.001860842,time,10.51018296,hours,acre
corn grain,40,irrigation,irrigation natgas,39.69422821,ponds lakes reservoirs and rivers,0.039930147,time,10.51018296,hours,acre
corn grain,40,irrigation,irrigation electricity,36.64082604,ponds lakes reservoirs and rivers,0.027527908,time,10.51018296,hours,acre
corn grain,41,irrigation,irrigation gasoline,94.15657015,ponds lakes reservoirs and rivers,0,time,15.28955518,hours,acre
corn grain,41,irrigation,irrigation diesel,131.3812607,ponds lakes reservoirs and rivers,0.021432915,time,15.28955518,hours,acre
corn grain,41,irrigation,irrigation lpg,94.15657015,ponds lakes reservoirs and rivers,0.000768885,time,15.28955518,hours,acre
corn grain,41,irrigation,irrigation natgas,94.15657015,ponds lakes reservoirs and rivers,0,time,15.28955518,hours,acre
corn grain,41,irrigation,irrigation electricity,86.91375706,ponds lakes reservoirs and rivers,0.433440656,time,15.28955518,hours,acre
corn grain,42,irrigation,irrigation gasoline,14.28466592,ponds lakes reservoirs and rivers,0.070968188,time,37.18476122,hours,acre
corn grain,42,irrigation,irrigation diesel,19.93209198,ponds lakes reservoirs and rivers,0.289769092,time,37.18476122,hours,acre
corn grain,42,irrigation,irrigation lpg,14.28466592,ponds lakes reservoirs and rivers,0.012259298,time,37.18476122,hours,acre
corn grain,42,irrigation,irrigation natgas,14.28466592,ponds lakes reservoirs and rivers,0.003817775,time,37.18476122,hours,acre
corn grain,42,irrigation,irrigation electricity,13.18584546,ponds lakes reservoirs and rivers,0.087002841,time,37.18476122,hours,acre
corn grain,44,irrigation,,,ponds lakes reservoirs and rivers,,time,,hours,acre
corn grain,45,irrigation,irrigation gasoline,36.10639731,ponds lakes reservoirs and rivers,0,time,6.543192771,hours,acre
corn grain,45,irrigation,irrigation diesel,50.3810195,ponds lakes reservoirs and rivers,0.094327911,time,6.543192771,hours,acre
corn grain,45,irrigation,irrigation lpg,36.10639731,ponds lakes reservoirs and rivers,0,time,6.543192771,hours,acre
corn grain,45,irrigation,irrigation natgas,36.10639731,ponds lakes reservoirs and rivers,0,time,6.543192771,hours,acre
corn grain,45,irrigation,irrigation electricity,33.32898213,ponds lakes reservoirs and rivers,0.117303508,time,6.543192771,hours,acre
corn grain,46,irrigation,irrigation gasoline,142.6748971,ponds lakes reservoirs and rivers,0,time,2.764796364,hours,acre
corn grain,46,irrigation,irrigation diesel,199.0812518,ponds lakes reservoirs and rivers,0.036914686,time,2.764796364,hours,acre
corn grain,46,irrigation,irrigation lpg,142.6748971,ponds lakes reservoirs and rivers,0.013871013,time,2.764796364,hours,acre
corn grain,46,irrigation,irrigation natgas,142.6748971,ponds lakes reservoirs and rivers,0.013871013,time,2.764796364,hours,acre
corn grain,46,irrigation,irrigation electricity,131.699905,ponds lakes reservoirs and rivers,0.158087081,time,2.764796364,hours,acre
corn grain,47,irrigation,irrigation gasoline,41.21248036,ponds lakes reservoirs and rivers,0.004826525,time,4.28469428,hours,acre
corn grain,47,irrigation,irrigation diesel,57.50578655,ponds lakes reservoirs and rivers,0.05439706,time,4.28469428,hours,acre
corn grain,47,irrigation,irrigation lpg,41.21248036,ponds lakes reservoirs and rivers,0.002782588,time,4.28469428,hours,acre
corn grain,47,irrigation,irrigation natgas,41.21248036,ponds lakes reservoirs and rivers,0,time,4.28469428,hours,acre
corn grain,47,irrigation,irrigation electricity,38.04228956,ponds lakes reservoirs and rivers,0.024719497,time,4.28469428,hours,acre
corn grain,48,irrigation,irrigation gasoline,43.52837411,ponds lakes reservoirs and rivers,3.10641E-05,time,14.65322091,hours,acre
corn grain,48,irrigation,irrigation diesel,60.7372662,ponds lakes reservoirs and rivers,0.012224831,time,14.65322091,hours,acre
corn grain,48,irrigation,irrigation lpg,43.52837411,ponds lakes reservoirs and rivers,0.001019122,time,14.65322091,hours,acre
corn grain,48,irrigation,irrigation natgas,43.52837411,ponds lakes reservoirs and rivers,0.003887106,time,14.65322091,hours,acre
corn grain,48,irrigation,irrigation electricity,40.18003764,ponds lakes reservoirs and rivers,0.014058706,time,14.65322091,hours,acre
corn grain,49,irrigation,irrigation gasoline,39.89735578,ponds lakes reservoirs and rivers,0,time,30.81333333,hours,acre
corn grain,49,irrigation,irrigation diesel,55.670729,ponds lakes reservoirs and rivers,0.041829383,time,30.81333333,hours,acre
corn grain,49,irrigation,irrigation lpg,39.89735578,ponds lakes reservoirs and rivers,0,time,30.81333333,hours,acre
corn grain,49,irrigation,irrigation natgas,39.89735578,ponds lakes reservoirs and rivers,0,time,30.81333333,hours,acre
corn grain,49,irrigation,irrigation electricity,36.82832841,ponds lakes reservoirs and rivers,0.314676952,time,30.81333333,hours,acre
corn grain,50,irrigation,,,ponds lakes reservoirs and rivers,,time,,hours,acre
corn grain,51,irrigation,irrigation gasoline,48.61890011,ponds lakes reservoirs and rivers,0.055556212,time,4.612186837,hours,acre
corn grain,51,irrigation,irrigation diesel,67.84032574,ponds lakes reservoirs and rivers,0.45452278,time,4.612186837,hours,acre
corn grain,51,irrigation,irrigation lpg,48.61890011,ponds lakes reservoirs and rivers,0,time,4.612186837,hours,acre
corn grain,51,irrigation,irrigation natgas,48.61890011,ponds lakes reservoirs and rivers,0,time,4.612186837,hours,acre
corn grain,51,irrigation,irrigation electricity,44.87898472,ponds lakes reservoirs and rivers,0.232552026,time,4.612186837,hours,acre
corn grain,53,irrigation,irrigation gasoline,83.52996034,ponds lakes reservoirs and rivers,0.000158515,time,13.79661663,hours,acre
corn grain,53,irrigation,irrigation diesel,116.553433,ponds lakes reservoirs and rivers,0.026418519,time,13.79661663,hours,acre
corn grain,53,irrigation,irrigation lpg,83.52996034,ponds lakes reservoirs and rivers,0.001368581,time,13.79661663,hours,acre
corn grain,53,irrigation,irrigation natgas,83.52996034,ponds lakes reservoirs and rivers,0,time,13.79661663,hours,acre
corn grain,53,irrigation,irrigation electricity,77.10457878,ponds lakes reservoirs and rivers,0.435248788,time,13.79661663,hours,acre
corn grain,54,irrigation,,,ponds lakes reservoirs and rivers,,time,,hours,acre
corn grain,55,irrigation,irrigation gasoline,94.14601122,ponds lakes reservoirs and rivers,0.000229483,time,3.589796978,hours,acre
corn grain,55,irrigation,irrigation diesel,131.3665273,ponds lakes reservoirs and rivers,0.056832894,time,3.589796978,hours,acre
corn grain,55,irrigation,irrigation lpg,94.14601122,ponds lakes reservoirs and rivers,0.002173665,time,3.589796978,hours,acre
corn grain,55,irrigation,irrigation natgas,94.14601122,ponds lakes reservoirs and rivers,0,time,3.589796978,hours,acre
corn grain,55,irrigation,irrigation electricity,86.90401036,ponds lakes reservoirs and rivers,0.028714775,time,3.589796978,hours,acre
corn grain,56,irrigation,irrigation gasoline,37.76346577,ponds lakes reservoirs and rivers,0.002524682,time,18.80335031,hours,acre
corn grain,56,irrigation,irrigation diesel,52.69320805,ponds lakes reservoirs and rivers,0.048228958,time,18.80335031,hours,acre
corn grain,56,irrigation,irrigation lpg,37.76346577,ponds lakes reservoirs and rivers,0.020419178,time,18.80335031,hours,acre
corn grain,56,irrigation,irrigation natgas,37.76346577,ponds lakes reservoirs and rivers,0.005408337,time,18.80335031,hours,acre
corn grain,56,irrigation,irrigation electricity,34.85858379,ponds lakes reservoirs and rivers,0.701339102,time,18.80335031,hours,acre
corn grain,01,irrigation,irrigation gasoline,38.17106173,relifting or boosting water within systems,0.000184161,time,4.185626204,hours,acre
corn grain,01,irrigation,irrigation diesel,53.2619466,relifting or boosting water within systems,0.014617803,time,4.185626204,hours,acre
corn grain,01,irrigation,irrigation lpg,38.17106173,relifting or boosting water within systems,0,time,4.185626204,hours,acre
corn grain,01,irrigation,irrigation natgas,38.17106173,relifting or boosting water within systems,3.4561E-05,time,4.185626204,hours,acre
corn grain,01,irrigation,irrigation electricity,35.23482621,relifting or boosting water within systems,0.011794173,time,4.185626204,hours,acre
corn grain,02,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,04,irrigation,irrigation gasoline,84.31158997,relifting or boosting water within systems,0.002775431,time,18.63842012,hours,acre
corn grain,04,irrigation,irrigation diesel,117.644079,relifting or boosting water within systems,0.030197336,time,18.63842012,hours,acre
corn grain,04,irrigation,irrigation lpg,84.31158997,relifting or boosting water within systems,0.051436296,time,18.63842012,hours,acre
corn grain,04,irrigation,irrigation natgas,84.31158997,relifting or boosting water within systems,0.051436296,time,18.63842012,hours,acre
corn grain,04,irrigation,irrigation electricity,77.82608305,relifting or boosting water within systems,0.142964112,time,18.63842012,hours,acre
corn grain,05,irrigation,irrigation gasoline,132.0131149,relifting or boosting water within systems,0.000102251,time,3.043914059,hours,acre
corn grain,05,irrigation,irrigation diesel,184.2043463,relifting or boosting water within systems,0.016611239,time,3.043914059,hours,acre
corn grain,05,irrigation,irrigation lpg,132.0131149,relifting or boosting water within systems,0.000277192,time,3.043914059,hours,acre
corn grain,05,irrigation,irrigation natgas,132.0131149,relifting or boosting water within systems,0.000903076,time,3.043914059,hours,acre
corn grain,05,irrigation,irrigation electricity,121.8582599,relifting or boosting water within systems,0.01401569,time,3.043914059,hours,acre
corn grain,06,irrigation,irrigation gasoline,106.1279701,relifting or boosting water within systems,1.04302E-06,time,12.73961338,hours,acre
corn grain,06,irrigation,irrigation diesel,148.0855396,relifting or boosting water within systems,0.052882239,time,12.73961338,hours,acre
corn grain,06,irrigation,irrigation lpg,106.1279701,relifting or boosting water within systems,0.001434544,time,12.73961338,hours,acre
corn grain,06,irrigation,irrigation natgas,106.1279701,relifting or boosting water within systems,0.001482393,time,12.73961338,hours,acre
corn grain,06,irrigation,irrigation electricity,97.96428007,relifting or boosting water within systems,0.16417016,time,12.73961338,hours,acre
corn grain,08,irrigation,irrigation gasoline,85.53553909,relifting or boosting water within systems,0.000602894,time,7.004535684,hours,acre
corn grain,08,irrigation,irrigation diesel,119.351915,relifting or boosting water within systems,0.017552423,time,7.004535684,hours,acre
corn grain,08,irrigation,irrigation lpg,85.53553909,relifting or boosting water within systems,0.000968137,time,7.004535684,hours,acre
corn grain,08,irrigation,irrigation natgas,85.53553909,relifting or boosting water within systems,0.000611455,time,7.004535684,hours,acre
corn grain,08,irrigation,irrigation electricity,78.95588224,relifting or boosting water within systems,0.073468136,time,7.004535684,hours,acre
corn grain,09,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,10,irrigation,irrigation gasoline,,relifting or boosting water within systems,0,time,,hours,acre
corn grain,10,irrigation,irrigation diesel,,relifting or boosting water within systems,0,time,,hours,acre
corn grain,10,irrigation,irrigation lpg,,relifting or boosting water within systems,0,time,,hours,acre
corn grain,10,irrigation,irrigation natgas,,relifting or boosting water within systems,0,time,,hours,acre
corn grain,10,irrigation,irrigation electricity,,relifting or boosting water within systems,0,time,,hours,acre
corn grain,12,irrigation,irrigation gasoline,157.7236663,relifting or boosting water within systems,0,time,1.896057357,hours,acre
corn grain,12,irrigation,irrigation diesel,220.0795344,relifting or boosting water within systems,0.082318844,time,1.896057357,hours,acre
corn grain,12,irrigation,irrigation lpg,157.7236663,relifting or boosting water within systems,6.05494E-06,time,1.896057357,hours,acre
corn grain,12,irrigation,irrigation natgas,157.7236663,relifting or boosting water within systems,0,time,1.896057357,hours,acre
corn grain,12,irrigation,irrigation electricity,145.5910766,relifting or boosting water within systems,0.017155909,time,1.896057357,hours,acre
corn grain,13,irrigation,irrigation gasoline,70.60094276,relifting or boosting water within systems,2.25357E-06,time,5.494957841,hours,acre
corn grain,13,irrigation,irrigation diesel,98.51294339,relifting or boosting water within systems,0.005273101,time,5.494957841,hours,acre
corn grain,13,irrigation,irrigation lpg,70.60094276,relifting or boosting water within systems,0.000103193,time,5.494957841,hours,acre
corn grain,13,irrigation,irrigation natgas,70.60094276,relifting or boosting water within systems,0,time,5.494957841,hours,acre
corn grain,13,irrigation,irrigation electricity,65.17010101,relifting or boosting water within systems,0.006986289,time,5.494957841,hours,acre
corn grain,15,irrigation,irrigation gasoline,111.4763996,relifting or boosting water within systems,0,time,18.23580273,hours,acre
corn grain,16,irrigation,irrigation gasoline,82.37347101,relifting or boosting water within systems,5.47652E-05,time,14.22043017,hours,acre
corn grain,16,irrigation,irrigation diesel,114.939727,relifting or boosting water within systems,0.003302991,time,14.22043017,hours,acre
corn grain,16,irrigation,irrigation lpg,82.37347101,relifting or boosting water within systems,8.46884E-06,time,14.22043017,hours,acre
corn grain,16,irrigation,irrigation natgas,82.37347101,relifting or boosting water within systems,0.000103038,time,14.22043017,hours,acre
corn grain,16,irrigation,irrigation electricity,76.03705016,relifting or boosting water within systems,0.105962116,time,14.22043017,hours,acre
corn grain,17,irrigation,irrigation gasoline,30.26275196,relifting or boosting water within systems,4.21441E-05,time,7.774222904,hours,acre
corn grain,17,irrigation,irrigation diesel,42.22709576,relifting or boosting water within systems,0.002404201,time,7.774222904,hours,acre
corn grain,17,irrigation,irrigation lpg,30.26275196,relifting or boosting water within systems,0.000300972,time,7.774222904,hours,acre
corn grain,17,irrigation,irrigation natgas,30.26275196,relifting or boosting water within systems,0,time,7.774222904,hours,acre
corn grain,17,irrigation,irrigation electricity,27.93484797,relifting or boosting water within systems,0.001308057,time,7.774222904,hours,acre
corn grain,18,irrigation,irrigation gasoline,38.35226936,relifting or boosting water within systems,4.51399E-05,time,6.434656398,hours,acre
corn grain,18,irrigation,irrigation diesel,53.51479446,relifting or boosting water within systems,0.010925273,time,6.434656398,hours,acre
corn grain,18,irrigation,irrigation lpg,38.35226936,relifting or boosting water within systems,0.000132951,time,6.434656398,hours,acre
corn grain,18,irrigation,irrigation natgas,38.35226936,relifting or boosting water within systems,0,time,6.434656398,hours,acre
corn grain,18,irrigation,irrigation electricity,35.40209479,relifting or boosting water within systems,0.005933432,time,6.434656398,hours,acre
corn grain,19,irrigation,irrigation gasoline,5.145595211,relifting or boosting water within systems,0.000145991,time,42.87513158,hours,acre
corn grain,19,irrigation,irrigation diesel,7.179900295,relifting or boosting water within systems,0.002211177,time,42.87513158,hours,acre
corn grain,19,irrigation,irrigation lpg,5.145595211,relifting or boosting water within systems,0.000121482,time,42.87513158,hours,acre
corn grain,19,irrigation,irrigation natgas,5.145595211,relifting or boosting water within systems,0,time,42.87513158,hours,acre
corn grain,19,irrigation,irrigation electricity,4.749780195,relifting or boosting water within systems,0.001963418,time,42.87513158,hours,acre
corn grain,20,irrigation,irrigation gasoline,28.35803367,relifting or boosting water within systems,0,time,14.8010587,hours,acre
corn grain,20,irrigation,irrigation diesel,39.56934931,relifting or boosting water within systems,0.000858422,time,14.8010587,hours,acre
corn grain,20,irrigation,irrigation lpg,28.35803367,relifting or boosting water within systems,7.46791E-05,time,14.8010587,hours,acre
corn grain,20,irrigation,irrigation natgas,28.35803367,relifting or boosting water within systems,0,time,14.8010587,hours,acre
corn grain,20,irrigation,irrigation electricity,26.17664646,relifting or boosting water within systems,0.000466576,time,14.8010587,hours,acre
corn grain,21,irrigation,irrigation gasoline,29.65542836,relifting or boosting water within systems,0.001621653,time,5.627823834,hours,acre
corn grain,21,irrigation,irrigation diesel,41.37966748,relifting or boosting water within systems,0.019911647,time,5.627823834,hours,acre
corn grain,21,irrigation,irrigation lpg,29.65542836,relifting or boosting water within systems,2.24969E-05,time,5.627823834,hours,acre
corn grain,21,irrigation,irrigation natgas,29.65542836,relifting or boosting water within systems,0.000140606,time,5.627823834,hours,acre
corn grain,21,irrigation,irrigation electricity,27.37424156,relifting or boosting water within systems,0.012497038,time,5.627823834,hours,acre
corn grain,22,irrigation,irrigation gasoline,100.1344287,relifting or boosting water within systems,8.93675E-05,time,2.39508269,hours,acre
corn grain,22,irrigation,irrigation diesel,139.7224587,relifting or boosting water within systems,0.01324937,time,2.39508269,hours,acre
corn grain,22,irrigation,irrigation lpg,100.1344287,relifting or boosting water within systems,0.000258773,time,2.39508269,hours,acre
corn grain,22,irrigation,irrigation natgas,100.1344287,relifting or boosting water within systems,0.00049211,time,2.39508269,hours,acre
corn grain,22,irrigation,irrigation electricity,92.43178037,relifting or boosting water within systems,0.007010242,time,2.39508269,hours,acre
corn grain,23,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,24,irrigation,irrigation gasoline,10.24098167,relifting or boosting water within systems,0,time,50.64820925,hours,acre
corn grain,24,irrigation,irrigation diesel,14.28974186,relifting or boosting water within systems,0.01415823,time,50.64820925,hours,acre
corn grain,24,irrigation,irrigation lpg,10.24098167,relifting or boosting water within systems,0,time,50.64820925,hours,acre
corn grain,24,irrigation,irrigation natgas,10.24098167,relifting or boosting water within systems,0,time,50.64820925,hours,acre
corn grain,24,irrigation,irrigation electricity,9.453213848,relifting or boosting water within systems,0.002288509,time,50.64820925,hours,acre
corn grain,25,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,26,irrigation,irrigation gasoline,34.53672727,relifting or boosting water within systems,0,time,15.83609777,hours,acre
corn grain,26,irrigation,irrigation diesel,48.19078224,relifting or boosting water within systems,0.00973522,time,15.83609777,hours,acre
corn grain,26,irrigation,irrigation lpg,34.53672727,relifting or boosting water within systems,0.000195821,time,15.83609777,hours,acre
corn grain,26,irrigation,irrigation natgas,34.53672727,relifting or boosting water within systems,0,time,15.83609777,hours,acre
corn grain,26,irrigation,irrigation electricity,31.88005594,relifting or boosting water within systems,0.00853414,time,15.83609777,hours,acre
corn grain,27,irrigation,irrigation gasoline,26.37841526,relifting or boosting water within systems,1.05094E-05,time,5.123443396,hours,acre
corn grain,27,irrigation,irrigation diesel,36.80709107,relifting or boosting water within systems,0.006736531,time,5.123443396,hours,acre
corn grain,27,irrigation,irrigation lpg,26.37841526,relifting or boosting water within systems,0,time,5.123443396,hours,acre
corn grain,27,irrigation,irrigation natgas,26.37841526,relifting or boosting water within systems,0,time,5.123443396,hours,acre
corn grain,27,irrigation,irrigation electricity,24.3493064,relifting or boosting water within systems,0.007208053,time,5.123443396,hours,acre
corn grain,28,irrigation,irrigation gasoline,73.9080404,relifting or boosting water within systems,0,time,2.928559017,hours,acre
corn grain,28,irrigation,irrigation diesel,103.1274982,relifting or boosting water within systems,0.005238612,time,2.928559017,hours,acre
corn grain,28,irrigation,irrigation lpg,73.9080404,relifting or boosting water within systems,0.000397199,time,2.928559017,hours,acre
corn grain,28,irrigation,irrigation natgas,73.9080404,relifting or boosting water within systems,0.000231905,time,2.928559017,hours,acre
corn grain,28,irrigation,irrigation electricity,68.22280653,relifting or boosting water within systems,0.004686099,time,2.928559017,hours,acre
corn grain,29,irrigation,irrigation gasoline,18.64111934,relifting or boosting water within systems,5.74169E-05,time,14.20861919,hours,acre
corn grain,29,irrigation,irrigation diesel,26.0108642,relifting or boosting water within systems,0.00066293,time,14.20861919,hours,acre
corn grain,29,irrigation,irrigation lpg,18.64111934,relifting or boosting water within systems,0.000110331,time,14.20861919,hours,acre
corn grain,29,irrigation,irrigation natgas,18.64111934,relifting or boosting water within systems,3.07042E-07,time,14.20861919,hours,acre
corn grain,29,irrigation,irrigation electricity,17.20718708,relifting or boosting water within systems,0.000693634,time,14.20861919,hours,acre
corn grain,30,irrigation,irrigation gasoline,56.06461654,relifting or boosting water within systems,0.000620012,time,19.25264402,hours,acre
corn grain,30,irrigation,irrigation diesel,78.22969749,relifting or boosting water within systems,0.010916138,time,19.25264402,hours,acre
corn grain,30,irrigation,irrigation lpg,56.06461654,relifting or boosting water within systems,0.000278463,time,19.25264402,hours,acre
corn grain,30,irrigation,irrigation natgas,56.06461654,relifting or boosting water within systems,0.000734478,time,19.25264402,hours,acre
corn grain,30,irrigation,irrigation electricity,51.75195373,relifting or boosting water within systems,0.111746283,time,19.25264402,hours,acre
corn grain,31,irrigation,irrigation gasoline,31.86636738,relifting or boosting water within systems,4.53484E-07,time,7.490827586,hours,acre
corn grain,31,irrigation,irrigation diesel,44.46469867,relifting or boosting water within systems,0.002682677,time,7.490827586,hours,acre
corn grain,31,irrigation,irrigation lpg,31.86636738,relifting or boosting water within systems,0.001550914,time,7.490827586,hours,acre
corn grain,31,irrigation,irrigation natgas,31.86636738,relifting or boosting water within systems,0.001043031,time,7.490827586,hours,acre
corn grain,31,irrigation,irrigation electricity,29.41510835,relifting or boosting water within systems,0.003746512,time,7.490827586,hours,acre
corn grain,32,irrigation,irrigation gasoline,59.9530116,relifting or boosting water within systems,0,time,22.75085811,hours,acre
corn grain,32,irrigation,irrigation diesel,83.65536502,relifting or boosting water within systems,0.021809847,time,22.75085811,hours,acre
corn grain,32,irrigation,irrigation lpg,59.9530116,relifting or boosting water within systems,0,time,22.75085811,hours,acre
corn grain,32,irrigation,irrigation natgas,59.9530116,relifting or boosting water within systems,0,time,22.75085811,hours,acre
corn grain,32,irrigation,irrigation electricity,55.34124147,relifting or boosting water within systems,0.061784168,time,22.75085811,hours,acre
corn grain,33,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,34,irrigation,irrigation gasoline,,relifting or boosting water within systems,,time,12.16395916,hours,acre
corn grain,34,irrigation,irrigation diesel,,relifting or boosting water within systems,,time,12.16395916,hours,acre
corn grain,34,irrigation,irrigation lpg,,relifting or boosting water within systems,,time,12.16395916,hours,acre
corn grain,34,irrigation,irrigation natgas,,relifting or boosting water within systems,,time,12.16395916,hours,acre
corn grain,34,irrigation,irrigation electricity,,relifting or boosting water within systems,,time,12.16395916,hours,acre
corn grain,35,irrigation,irrigation gasoline,95.39733333,relifting or boosting water within systems,0.001144405,time,12.97694146,hours,acre
corn grain,35,irrigation,irrigation diesel,133.1125581,relifting or boosting water within systems,0.016169926,time,12.97694146,hours,acre
corn grain,35,irrigation,irrigation lpg,95.39733333,relifting or boosting water within systems,0.00034865,time,12.97694146,hours,acre
corn grain,35,irrigation,irrigation natgas,95.39733333,relifting or boosting water within systems,0.013833627,time,12.97694146,hours,acre
corn grain,35,irrigation,irrigation electricity,88.05907692,relifting or boosting water within systems,0.194439886,time,12.97694146,hours,acre
corn grain,36,irrigation,irrigation gasoline,8.640359147,relifting or boosting water within systems,0.003351999,time,17.70929348,hours,acre
