fips,polyfrr
51021,5
51023,5
51025,3
51027,5
51029,3
51031,3
51033,3
51035,5
51036,3
51037,3
51041,3
51043,3
51045,5
51047,3
51049,3
51051,5
51053,3
51057,3
51059,3
51061,3
51063,5
51065,3
51067,3
51069,3
51071,5
51073,3
51075,3
51077,5
51079,3
51081,3
51083,3
51085,3
51087,3
51089,3
51091,5
51093,3
51095,3
51097,3
51099,3
51101,3
51103,3
51105,5
51107,3
51109,3
51111,3
51113,3
51115,3
51117,3
51119,3
51121,5
51125,3
51127,3
51131,3
51133,3
51135,3
51137,3
51139,3
51141,3
51143,3
51145,3
51147,3
51149,3
51153,3
51155,5
51157,3
51159,3
51161,5
51163,5
51165,3
51167,5
51169,5
51171,3
51173,5
51175,3
51177,3
51179,3
51181,3
51183,3
51185,5
51187,3
51191,5
51193,3
51195,5
51197,5
51199,3
51510,3
51515,3
51520,5
51530,5
51540,3
51550,3
51570,3
51580,5
51590,3
51595,3
51600,3
51610,3
51620,3
51630,3
51640,5
51650,3
51660,3
51670,3
51678,5
51680,3
51683,3
51685,3
51690,3
51700,3
51710,3
51720,5
51730,3
51735,3
51740,3
51750,5
51760,3
51770,5
51775,5
51790,5
51800,3
51810,3
51820,5
51830,3
51840,3
53001,12
53003,12
53005,12
53007,12
53009,12
53011,12
53013,12
53015,12
53017,12
53019,10
53021,12
53023,12
53025,12
53027,12
53029,12
53031,12
53033,12
53035,12
53037,12
53039,12
53041,12
53043,12
53045,12
53047,12
53049,12
53051,10
53053,12
53055,12
53057,12
53059,12
53061,12
53063,10
53065,10
53067,12
53069,12
53071,12
53073,12
53075,12
53077,12
54001,5
54003,5
54005,5
54007,5
54009,5
54011,5
54013,5
54015,5
54017,5
54019,5
54021,5
54023,5
54025,5
54027,5
54029,5
54031,5
54033,5
54035,5
54037,5
54039,5
54041,5
54043,5
54045,5
54047,5
54049,5
54051,5
54053,5
54055,5
54057,5
54059,5
54061,5
54063,5
54065,5
54067,5
54069,5
54071,5
54073,5
54075,5
54077,5
54079,5
54081,5
54083,5
54085,5
54087,5
54089,5
54091,5
54093,5
54095,5
54097,5
54099,5
54101,5
54103,5
54105,5
54107,5
54109,5
55001,2
55003,2
55005,2
55007,2
55009,2
55011,2
55013,2
55015,2
55017,2
55019,2
55021,2
55023,2
55025,2
55027,2
55029,2
55031,2
55033,2
55035,2
55037,2
55039,2
55041,2
55043,2
55045,2
55047,2
55049,2
55051,2
55053,2
55055,2
55057,2
55059,2
55061,2
55063,2
55065,2
55067,2
55069,2
55071,2
55073,2
55075,2
55077,2
55078,2
55079,2
55081,2
55083,2
55085,2
55087,2
55089,2
55091,2
55093,2
55095,2
55097,2
55099,2
55101,2
55103,2
55105,2
55107,2
55109,2
55111,2
55113,2
55115,2
55117,2
55119,2
55121,2
55123,2
55125,2
55127,2
55129,2
55131,2
55133,2
55135,2
55137,2
55139,2
55141,2
56001,10
56003,10
56005,9
56007,10
56009,9
56011,9
56013,10
56015,9
56017,10
56019,9
56021,9
56023,10
56025,10
56027,9
56029,10
56031,9
56033,9
56035,10
56037,10
56039,10
56041,10
56043,10
56045,9
