feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,32005,06065,inland west,production,252.4,dry short ton,
forest residues,no tillage,33001,25017,northeast,production,8944.7,dry short ton,
forest residues,no tillage,33003,25009,northeast,production,16133.5,dry short ton,
forest residues,no tillage,33005,25017,northeast,production,15587.9,dry short ton,
forest residues,no tillage,33007,25003,northeast,production,20544.2,dry short ton,
forest residues,no tillage,33009,36047,northeast,production,25579.6,dry short ton,
forest residues,no tillage,33011,25017,northeast,production,22628.7,dry short ton,
forest residues,no tillage,33013,25017,northeast,production,14701.6,dry short ton,
forest residues,no tillage,33015,25009,northeast,production,10274.7,dry short ton,
forest residues,no tillage,33017,25017,northeast,production,6248.8,dry short ton,
forest residues,no tillage,33019,42003,northeast,production,12043,dry short ton,
forest residues,no tillage,34001,42049,northeast,production,1169.8,dry short ton,
forest residues,no tillage,34005,34017,northeast,production,9214.7,dry short ton,
forest residues,no tillage,34007,39151,northeast,production,13.1,dry short ton,
forest residues,no tillage,34011,45003,northeast,production,1138.2,dry short ton,
forest residues,no tillage,34015,36085,northeast,production,48.5,dry short ton,
forest residues,no tillage,34021,36047,northeast,production,1146.9,dry short ton,
forest residues,no tillage,34023,36085,northeast,production,866.5,dry short ton,
forest residues,no tillage,34025,36047,northeast,production,1734.8,dry short ton,
forest residues,no tillage,34029,34017,northeast,production,577.4,dry short ton,
forest residues,no tillage,34031,34017,northeast,production,194.3,dry short ton,
forest residues,no tillage,34037,34017,northeast,production,2625.4,dry short ton,
forest residues,no tillage,35006,48279,inland west,production,3078.8,dry short ton,
forest residues,no tillage,35007,35009,inland west,production,3625.9,dry short ton,
forest residues,no tillage,35031,06065,inland west,production,1106,dry short ton,
forest residues,no tillage,35033,08031,inland west,production,961.1,dry short ton,
forest residues,no tillage,35039,08031,inland west,production,9243.1,dry short ton,
forest residues,no tillage,35043,48441,inland west,production,4262.1,dry short ton,
forest residues,no tillage,35045,08031,inland west,production,342.4,dry short ton,
forest residues,no tillage,35047,08031,inland west,production,7068.4,dry short ton,
forest residues,no tillage,35049,08063,inland west,production,329.3,dry short ton,
forest residues,no tillage,35055,48279,inland west,production,2112.6,dry short ton,
forest residues,no tillage,35057,48439,inland west,production,1540.4,dry short ton,
forest residues,no tillage,35061,31157,inland west,production,301.4,dry short ton,
forest residues,no tillage,36003,36117,northeast,production,5555.7,dry short ton,
forest residues,no tillage,36007,25009,northeast,production,1504.8,dry short ton,
forest residues,no tillage,36017,25009,northeast,production,5226,dry short ton,
forest residues,no tillage,36019,36117,northeast,production,1842.7,dry short ton,
forest residues,no tillage,36021,25003,northeast,production,1185.6,dry short ton,
forest residues,no tillage,36029,39061,northeast,production,8681.7,dry short ton,
forest residues,no tillage,36031,25003,northeast,production,8575.5,dry short ton,
forest residues,no tillage,36033,25009,northeast,production,673.1,dry short ton,
forest residues,no tillage,36037,36117,northeast,production,1184.8,dry short ton,
forest residues,no tillage,36039,25003,northeast,production,7212.2,dry short ton,
forest residues,no tillage,36041,36085,northeast,production,466.7,dry short ton,
forest residues,no tillage,36045,36117,northeast,production,15174.1,dry short ton,
forest residues,no tillage,36049,39139,northeast,production,23834.8,dry short ton,
forest residues,no tillage,36051,36117,northeast,production,4940.5,dry short ton,
forest residues,no tillage,36053,39139,northeast,production,1110,dry short ton,
forest residues,no tillage,36055,36117,northeast,production,2594.7,dry short ton,
forest residues,no tillage,36057,39151,northeast,production,1844.2,dry short ton,
forest residues,no tillage,36059,36047,northeast,production,1430.3,dry short ton,
forest residues,no tillage,36063,34017,northeast,production,610.6,dry short ton,
forest residues,no tillage,36065,25003,northeast,production,3511.1,dry short ton,
forest residues,no tillage,36069,36117,northeast,production,6861.4,dry short ton,
forest residues,no tillage,36071,34017,northeast,production,1854.7,dry short ton,
forest residues,no tillage,36073,36117,northeast,production,3942.8,dry short ton,
forest residues,no tillage,36075,36117,northeast,production,1674.9,dry short ton,
forest residues,no tillage,36077,26091,northeast,production,3178.7,dry short ton,
forest residues,no tillage,36083,25003,northeast,production,1058.5,dry short ton,
forest residues,no tillage,36089,25003,northeast,production,59123.7,dry short ton,
forest residues,no tillage,36091,25003,northeast,production,2474.5,dry short ton,
forest residues,no tillage,36095,26099,northeast,production,290.6,dry short ton,
forest residues,no tillage,36097,36117,northeast,production,2588.8,dry short ton,
forest residues,no tillage,36099,36117,northeast,production,604.6,dry short ton,
forest residues,no tillage,36101,36117,northeast,production,5242,dry short ton,
forest residues,no tillage,36103,36047,northeast,production,12835.6,dry short ton,
forest residues,no tillage,36109,25003,northeast,production,2590.8,dry short ton,
forest residues,no tillage,36111,34017,northeast,production,3922,dry short ton,
forest residues,no tillage,36113,25003,northeast,production,8225.4,dry short ton,
forest residues,no tillage,36115,25003,northeast,production,959.9,dry short ton,
forest residues,no tillage,36117,36117,northeast,production,2044.7,dry short ton,
forest residues,no tillage,36121,36117,northeast,production,1671,dry short ton,
forest residues,no tillage,36123,36117,northeast,production,1977.5,dry short ton,
forest residues,no tillage,37001,47039,south,production,10343.7,dry short ton,
forest residues,no tillage,37003,21059,south,production,10359.7,dry short ton,
forest residues,no tillage,37005,39151,south,production,684.1,dry short ton,
forest residues,no tillage,37007,21191,south,production,11135.2,dry short ton,
forest residues,no tillage,37009,26099,south,production,4289.5,dry short ton,
forest residues,no tillage,37011,42049,south,production,3806.4,dry short ton,
forest residues,no tillage,37013,25009,south,production,13973.7,dry short ton,
forest residues,no tillage,37015,36085,south,production,17086.4,dry short ton,
forest residues,no tillage,37017,37019,south,production,17039.6,dry short ton,
forest residues,no tillage,37019,37019,south,production,18733.5,dry short ton,
forest residues,no tillage,37021,45045,south,production,10027.8,dry short ton,
forest residues,no tillage,37023,45045,south,production,28671.5,dry short ton,
forest residues,no tillage,37025,12023,south,production,1738.5,dry short ton,
forest residues,no tillage,37027,01067,south,production,24985.2,dry short ton,
forest residues,no tillage,37029,34017,south,production,2696.1,dry short ton,
forest residues,no tillage,37031,39061,south,production,3713.3,dry short ton,
forest residues,no tillage,37033,12105,south,production,21348.5,dry short ton,
forest residues,no tillage,37035,12023,south,production,3902.4,dry short ton,
forest residues,no tillage,37037,36047,south,production,23655.3,dry short ton,
forest residues,no tillage,37039,13213,south,production,14904.2,dry short ton,
forest residues,no tillage,37041,36085,south,production,2007.1,dry short ton,
forest residues,no tillage,37043,13213,south,production,1643.7,dry short ton,
forest residues,no tillage,37045,45045,south,production,3358,dry short ton,
forest residues,no tillage,37047,37019,south,production,33297.3,dry short ton,
forest residues,no tillage,37049,13319,south,production,9008.2,dry short ton,
forest residues,no tillage,37051,37019,south,production,6100.8,dry short ton,
forest residues,no tillage,37053,42007,south,production,1300.9,dry short ton,
forest residues,no tillage,37055,42041,south,production,1536.7,dry short ton,
forest residues,no tillage,37057,18171,south,production,5287.3,dry short ton,
forest residues,no tillage,37059,36117,south,production,8141.9,dry short ton,
forest residues,no tillage,37061,37019,south,production,20332.5,dry short ton,
forest residues,no tillage,37063,13213,south,production,13350.4,dry short ton,
forest residues,no tillage,37065,39061,south,production,2694.2,dry short ton,
forest residues,no tillage,37067,34017,south,production,15858.5,dry short ton,
forest residues,no tillage,37069,42049,south,production,23225.8,dry short ton,
forest residues,no tillage,37071,01067,south,production,7857.5,dry short ton,
forest residues,no tillage,37073,01071,south,production,3934.6,dry short ton,
forest residues,no tillage,37075,01067,south,production,4979.2,dry short ton,
forest residues,no tillage,37077,01073,south,production,26938.9,dry short ton,
forest residues,no tillage,37079,45003,south,production,4616.7,dry short ton,
forest residues,no tillage,37081,13319,south,production,21619.8,dry short ton,
forest residues,no tillage,37083,13063,south,production,22727.4,dry short ton,
forest residues,no tillage,37085,36047,south,production,14039.1,dry short ton,
forest residues,no tillage,37087,45045,south,production,4834.8,dry short ton,
forest residues,no tillage,37089,45045,south,production,4258.2,dry short ton,
forest residues,no tillage,37091,42049,south,production,8742.8,dry short ton,
forest residues,no tillage,37093,01099,south,production,5218.6,dry short ton,
forest residues,no tillage,37095,21191,south,production,3313,dry short ton,
forest residues,no tillage,37097,42007,south,production,10357.1,dry short ton,
forest residues,no tillage,37099,45045,south,production,5854.4,dry short ton,
forest residues,no tillage,37101,39151,south,production,16294,dry short ton,
forest residues,no tillage,37103,25003,south,production,9373.5,dry short ton,
forest residues,no tillage,37105,47037,south,production,10475.5,dry short ton,
forest residues,no tillage,37107,21191,south,production,4037.9,dry short ton,
forest whole tree,no tillage,42059,42003,northeast,harvested,1416.6,dry short ton,
forest whole tree,no tillage,42061,42041,northeast,harvested,1175.4,dry short ton,
forest whole tree,no tillage,42063,42003,northeast,harvested,1924.8,dry short ton,
forest whole tree,no tillage,42065,01071,northeast,harvested,1233.4,dry short ton,
forest whole tree,no tillage,42067,42041,northeast,harvested,408.6,dry short ton,
forest whole tree,no tillage,42069,25009,northeast,harvested,1254.8,dry short ton,
forest whole tree,no tillage,42071,42041,northeast,harvested,458.7,dry short ton,
forest whole tree,no tillage,42073,39151,northeast,harvested,788.3,dry short ton,
forest whole tree,no tillage,42075,42041,northeast,harvested,118.5,dry short ton,
forest whole tree,no tillage,42077,42041,northeast,harvested,208.7,dry short ton,
forest whole tree,no tillage,42079,42007,northeast,harvested,2187.3,dry short ton,
forest whole tree,no tillage,42081,42041,northeast,harvested,1720.4,dry short ton,
forest whole tree,no tillage,42083,39151,northeast,harvested,2632.5,dry short ton,
forest whole tree,no tillage,42085,42003,northeast,harvested,709.7,dry short ton,
forest whole tree,no tillage,42087,42041,northeast,harvested,715.7,dry short ton,
forest whole tree,no tillage,42089,34017,northeast,harvested,1138.2,dry short ton,
forest whole tree,no tillage,42091,42003,northeast,harvested,208.9,dry short ton,
forest whole tree,no tillage,42093,42041,northeast,harvested,281.3,dry short ton,
forest whole tree,no tillage,42095,36085,northeast,harvested,10.9,dry short ton,
forest whole tree,no tillage,42097,42041,northeast,harvested,730.4,dry short ton,
forest whole tree,no tillage,42099,42041,northeast,harvested,511,dry short ton,
forest whole tree,no tillage,42103,34017,northeast,harvested,767.2,dry short ton,
forest whole tree,no tillage,42105,18065,northeast,harvested,2513.2,dry short ton,
forest whole tree,no tillage,42107,42041,northeast,harvested,3263.2,dry short ton,
forest whole tree,no tillage,42109,42041,northeast,harvested,275.9,dry short ton,
forest whole tree,no tillage,42111,17197,northeast,harvested,3999.2,dry short ton,
forest whole tree,no tillage,42113,36117,northeast,harvested,1553.2,dry short ton,
forest whole tree,no tillage,42115,34017,northeast,harvested,1626.3,dry short ton,
forest whole tree,no tillage,42117,18065,northeast,harvested,2756.3,dry short ton,
forest whole tree,no tillage,42119,42041,northeast,harvested,44,dry short ton,
forest whole tree,no tillage,42121,42003,northeast,harvested,2124.1,dry short ton,
forest whole tree,no tillage,42123,42049,northeast,harvested,455.7,dry short ton,
forest whole tree,no tillage,42125,42007,northeast,harvested,3331.5,dry short ton,
forest whole tree,no tillage,42127,39139,northeast,harvested,2065.1,dry short ton,
forest whole tree,no tillage,42129,42007,northeast,harvested,2243.4,dry short ton,
forest whole tree,no tillage,42131,42007,northeast,harvested,2078,dry short ton,
forest whole tree,no tillage,42133,42041,northeast,harvested,93,dry short ton,
forest whole tree,no tillage,44001,25017,northeast,harvested,18.2,dry short ton,
forest whole tree,no tillage,44003,25017,northeast,harvested,206.3,dry short ton,
forest whole tree,no tillage,44007,25009,northeast,harvested,330.1,dry short ton,
forest whole tree,no tillage,44009,25003,northeast,harvested,293.8,dry short ton,
forest whole tree,no tillage,45001,45045,south,harvested,2387.4,dry short ton,
forest whole tree,no tillage,45003,45003,south,harvested,4688,dry short ton,
forest whole tree,no tillage,45005,45049,south,harvested,1202.4,dry short ton,
forest whole tree,no tillage,45007,45045,south,harvested,2934.8,dry short ton,
forest whole tree,no tillage,45009,45049,south,harvested,2221.3,dry short ton,
forest whole tree,no tillage,45011,45003,south,harvested,2313.3,dry short ton,
forest whole tree,no tillage,45013,45049,south,harvested,753.8,dry short ton,
forest whole tree,no tillage,45015,13115,south,harvested,4150.8,dry short ton,
forest whole tree,no tillage,45017,45003,south,harvested,984,dry short ton,
forest whole tree,no tillage,45019,45049,south,harvested,2327.3,dry short ton,
forest whole tree,no tillage,45021,45045,south,harvested,1049.4,dry short ton,
forest whole tree,no tillage,45023,45045,south,harvested,2725.2,dry short ton,
forest whole tree,no tillage,45025,26099,south,harvested,7133.5,dry short ton,
forest whole tree,no tillage,45027,01083,south,harvested,1520,dry short ton,
forest whole tree,no tillage,45029,45003,south,harvested,5584,dry short ton,
forest whole tree,no tillage,45031,36047,south,harvested,2561.5,dry short ton,
forest whole tree,no tillage,45033,13115,south,harvested,1278.6,dry short ton,
forest whole tree,no tillage,45035,45049,south,harvested,1393,dry short ton,
forest whole tree,no tillage,45037,45003,south,harvested,2401.2,dry short ton,
forest whole tree,no tillage,45039,45003,south,harvested,3750.8,dry short ton,
forest whole tree,no tillage,45041,01071,south,harvested,2544,dry short ton,
forest whole tree,no tillage,45043,47039,south,harvested,3008.3,dry short ton,
forest whole tree,no tillage,45045,45045,south,harvested,1042,dry short ton,
forest whole tree,no tillage,45047,45003,south,harvested,1419.4,dry short ton,
forest whole tree,no tillage,45049,45049,south,harvested,3210.7,dry short ton,
forest whole tree,no tillage,45051,37019,south,harvested,3886.1,dry short ton,
forest whole tree,no tillage,45053,45049,south,harvested,2238.9,dry short ton,
forest whole tree,no tillage,45055,34017,south,harvested,3114.6,dry short ton,
forest whole tree,no tillage,45057,34017,south,harvested,3414.4,dry short ton,
forest whole tree,no tillage,45059,45003,south,harvested,3925.3,dry short ton,
forest whole tree,no tillage,45061,21059,south,harvested,1528.8,dry short ton,
forest whole tree,no tillage,45063,45003,south,harvested,2784.4,dry short ton,
forest whole tree,no tillage,45065,45045,south,harvested,1477.3,dry short ton,
forest whole tree,no tillage,45067,42007,south,harvested,3497.4,dry short ton,
forest whole tree,no tillage,45069,01071,south,harvested,2913.8,dry short ton,
forest whole tree,no tillage,45071,45045,south,harvested,2247.4,dry short ton,
forest whole tree,no tillage,45073,45045,south,harvested,2957.7,dry short ton,
forest whole tree,no tillage,45075,45003,south,harvested,5561.8,dry short ton,
forest whole tree,no tillage,45077,45045,south,harvested,306.8,dry short ton,
forest whole tree,no tillage,45079,45003,south,harvested,2220.4,dry short ton,
forest whole tree,no tillage,45081,45003,south,harvested,1219.9,dry short ton,
forest whole tree,no tillage,45083,45045,south,harvested,460.3,dry short ton,
forest whole tree,no tillage,45085,13115,south,harvested,4058.8,dry short ton,
forest whole tree,no tillage,45087,45045,south,harvested,2005.6,dry short ton,
forest whole tree,no tillage,45089,21191,south,harvested,3743.3,dry short ton,
forest whole tree,no tillage,45091,45045,south,harvested,3405.9,dry short ton,
forest whole tree,no tillage,46033,40139,north central,harvested,1613.7,dry short ton,
forest whole tree,no tillage,46045,27053,north central,harvested,125.9,dry short ton,
forest whole tree,no tillage,46047,40139,north central,harvested,817.3,dry short ton,
forest whole tree,no tillage,46049,29021,north central,harvested,112.5,dry short ton,
forest whole tree,no tillage,46051,17119,north central,harvested,41.3,dry short ton,
forest whole tree,no tillage,46053,40139,north central,harvested,320.3,dry short ton,
forest whole tree,no tillage,46073,19083,north central,harvested,265.2,dry short ton,
forest whole tree,no tillage,46081,08063,north central,harvested,1246.4,dry short ton,
forest whole tree,no tillage,46103,27063,north central,harvested,3730.2,dry short ton,
forest whole tree,no tillage,46111,19183,north central,harvested,106.7,dry short ton,
forest whole tree,no tillage,46113,19183,north central,harvested,307.9,dry short ton,
forest whole tree,no tillage,47001,28151,northeast,harvested,678.9,dry short ton,
forest whole tree,no tillage,47003,47037,northeast,harvested,964.8,dry short ton,
forest whole tree,no tillage,47005,47039,northeast,harvested,1329.5,dry short ton,
forest whole tree,no tillage,47007,13213,northeast,harvested,1971.7,dry short ton,
forest whole tree,no tillage,47009,39151,northeast,harvested,630.2,dry short ton,
forest whole tree,no tillage,47011,13115,northeast,harvested,965.5,dry short ton,
forest whole tree,no tillage,47013,01071,northeast,harvested,1274.3,dry short ton,
forest whole tree,no tillage,47015,01071,northeast,harvested,1220.8,dry short ton,
forest whole tree,no tillage,47017,47039,northeast,harvested,2094.2,dry short ton,
forest whole tree,no tillage,47019,36085,northeast,harvested,481.9,dry short ton,
forest whole tree,no tillage,47021,47037,northeast,harvested,284.9,dry short ton,
forest whole tree,no tillage,47023,47039,northeast,harvested,1788.5,dry short ton,
forest whole tree,no tillage,47025,12105,northeast,harvested,2088.9,dry short ton,
forest whole tree,no tillage,47027,47037,northeast,harvested,309.4,dry short ton,
forest whole tree,no tillage,47029,28151,northeast,harvested,675.4,dry short ton,
forest whole tree,no tillage,47031,47037,northeast,harvested,636.6,dry short ton,
forest whole tree,no tillage,47033,47039,northeast,harvested,59,dry short ton,
forest whole tree,no tillage,47035,19183,northeast,harvested,2512.3,dry short ton,
forest whole tree,no tillage,47037,47037,northeast,harvested,1705.4,dry short ton,
forest whole tree,no tillage,47039,47039,northeast,harvested,957.7,dry short ton,
forest whole tree,no tillage,47041,01071,northeast,harvested,1557.6,dry short ton,
forest whole tree,no tillage,47043,47039,northeast,harvested,3912.3,dry short ton,
forest whole tree,no tillage,47045,47157,northeast,harvested,601.3,dry short ton,
forest whole tree,no tillage,47047,47157,northeast,harvested,3680.4,dry short ton,
forest whole tree,no tillage,47049,01071,northeast,harvested,1034.1,dry short ton,
forest whole tree,no tillage,47051,01083,northeast,harvested,788.8,dry short ton,
forest whole tree,no tillage,47053,47039,northeast,harvested,2698.9,dry short ton,
forest whole tree,no tillage,47055,01083,northeast,harvested,4345.6,dry short ton,
forest whole tree,no tillage,47057,13213,northeast,harvested,1311.5,dry short ton,
forest whole tree,no tillage,47059,39061,northeast,harvested,1630.1,dry short ton,
forest whole tree,no tillage,47061,01071,northeast,harvested,3145.7,dry short ton,
forest whole tree,no tillage,47063,39151,northeast,harvested,47.7,dry short ton,
forest whole tree,no tillage,47065,13213,northeast,harvested,1926.8,dry short ton,
forest whole tree,no tillage,47067,13115,northeast,harvested,1014,dry short ton,
forest whole tree,no tillage,47069,47157,northeast,harvested,3100.2,dry short ton,
forest whole tree,no tillage,47071,47039,northeast,harvested,3713.2,dry short ton,
forest whole tree,no tillage,47073,01067,northeast,harvested,1267.2,dry short ton,
forest whole tree,no tillage,47075,47157,northeast,harvested,690.9,dry short ton,
forest whole tree,no tillage,47077,47039,northeast,harvested,2634.6,dry short ton,
forest whole tree,no tillage,47079,47039,northeast,harvested,1302.4,dry short ton,
forest whole tree,no tillage,47081,47039,northeast,harvested,3220.5,dry short ton,
forest whole tree,no tillage,47083,47039,northeast,harvested,578.7,dry short ton,
forest whole tree,no tillage,47085,47039,northeast,harvested,1612.9,dry short ton,
forest whole tree,no tillage,47087,47037,northeast,harvested,1575.7,dry short ton,
forest whole tree,no tillage,47089,21059,northeast,harvested,529.5,dry short ton,
forest whole tree,no tillage,47091,17197,northeast,harvested,1082.7,dry short ton,
forest whole tree,no tillage,47093,05003,northeast,harvested,758,dry short ton,
forest whole tree,no tillage,47095,05003,northeast,harvested,382.7,dry short ton,
forest whole tree,no tillage,47097,47157,northeast,harvested,1008.1,dry short ton,
forest whole tree,no tillage,47099,47039,northeast,harvested,1643.7,dry short ton,
forest whole tree,no tillage,47101,47039,northeast,harvested,824.3,dry short ton,
forest whole tree,no tillage,47103,01083,northeast,harvested,2565,dry short ton,
forest whole tree,no tillage,47105,13213,northeast,harvested,1205.6,dry short ton,
forest whole tree,no tillage,47107,13213,northeast,harvested,2279.3,dry short ton,
forest whole tree,no tillage,47109,47039,northeast,harvested,3613.1,dry short ton,
forest whole tree,no tillage,47111,47037,northeast,harvested,775.3,dry short ton,
forest whole tree,no tillage,47113,47039,northeast,harvested,1881.2,dry short ton,
forest whole tree,no tillage,47115,01071,northeast,harvested,1965,dry short ton,
forest whole tree,no tillage,47117,47037,northeast,harvested,1793.6,dry short ton,
forest whole tree,no tillage,47119,47039,northeast,harvested,1237.6,dry short ton,
forest whole tree,no tillage,47121,13213,northeast,harvested,484.3,dry short ton,
forest whole tree,no tillage,47123,13213,northeast,harvested,2686.5,dry short ton,
forest whole tree,no tillage,47125,47037,northeast,harvested,973.8,dry short ton,
forest whole tree,no tillage,47127,01083,northeast,harvested,678.5,dry short ton,
forest whole tree,no tillage,47129,39061,northeast,harvested,2239.1,dry short ton,
forest whole tree,no tillage,47131,47039,northeast,harvested,897.4,dry short ton,
forest whole tree,no tillage,47133,13115,northeast,harvested,620.1,dry short ton,
forest whole tree,no tillage,47135,47039,northeast,harvested,2147.4,dry short ton,
forest whole tree,no tillage,47137,01071,northeast,harvested,89.8,dry short ton,
forest whole tree,no tillage,47139,13115,northeast,harvested,2630.5,dry short ton,
forest whole tree,no tillage,47141,01067,northeast,harvested,518.2,dry short ton,
forest whole tree,no tillage,47143,13213,northeast,harvested,507.7,dry short ton,
forest whole tree,no tillage,47145,13213,northeast,harvested,1298.4,dry short ton,
forest whole tree,no tillage,47147,47037,northeast,harvested,169.3,dry short ton,
forest whole tree,no tillage,47149,01071,northeast,harvested,3688,dry short ton,
forest whole tree,no tillage,47151,42049,northeast,harvested,1192.1,dry short ton,
forest whole tree,no tillage,47153,01071,northeast,harvested,856,dry short ton,
forest whole tree,no tillage,47155,01071,northeast,harvested,542.2,dry short ton,
forest whole tree,no tillage,47157,47157,northeast,harvested,2504,dry short ton,
forest whole tree,no tillage,47159,47037,northeast,harvested,1694.6,dry short ton,
forest whole tree,no tillage,47161,47037,northeast,harvested,1842.7,dry short ton,
forest whole tree,no tillage,47163,12023,northeast,harvested,994.7,dry short ton,
forest whole tree,no tillage,47165,47037,northeast,harvested,1499.4,dry short ton,
forest whole tree,no tillage,47167,47157,northeast,harvested,541.1,dry short ton,
forest whole tree,no tillage,47169,47037,northeast,harvested,515.5,dry short ton,
forest whole tree,no tillage,47171,47039,northeast,harvested,113.4,dry short ton,
forest whole tree,no tillage,47173,17113,northeast,harvested,1443.1,dry short ton,
forest whole tree,no tillage,47175,01071,northeast,harvested,1443.6,dry short ton,
forest whole tree,no tillage,47177,47037,northeast,harvested,1249.9,dry short ton,
forest whole tree,no tillage,47179,01071,northeast,harvested,797.2,dry short ton,
forest whole tree,no tillage,47181,01083,northeast,harvested,8676.8,dry short ton,
forest whole tree,no tillage,47183,47039,northeast,harvested,1266.7,dry short ton,
forest whole tree,no tillage,47185,01071,northeast,harvested,514.7,dry short ton,
forest whole tree,no tillage,47187,01083,northeast,harvested,1234.2,dry short ton,
forest whole tree,no tillage,47189,47037,northeast,harvested,2502.5,dry short ton,
forest whole tree,no tillage,48001,29021,south,harvested,4947.5,dry short ton,
forest whole tree,no tillage,48005,47157,south,harvested,3551,dry short ton,
forest whole tree,no tillage,48037,48037,south,harvested,2504.8,dry short ton,
forest whole tree,no tillage,48063,48037,south,harvested,479.4,dry short ton,
forest whole tree,no tillage,48067,48037,south,harvested,5348.8,dry short ton,
forest whole tree,no tillage,48071,48201,south,harvested,6166,dry short ton,
forest whole tree,no tillage,48073,05107,south,harvested,3845.3,dry short ton,
forest whole tree,no tillage,48159,48037,south,harvested,218.8,dry short ton,
forest whole tree,no tillage,48183,48037,south,harvested,527.2,dry short ton,
forest whole tree,no tillage,48185,48201,south,harvested,851.1,dry short ton,
forest whole tree,no tillage,48199,48291,south,harvested,3839.2,dry short ton,
forest whole tree,no tillage,48201,48201,south,harvested,7431.6,dry short ton,
forest whole tree,no tillage,48203,48037,south,harvested,4850.7,dry short ton,
forest whole tree,no tillage,48213,48439,south,harvested,1085.6,dry short ton,
forest whole tree,no tillage,48225,48339,south,harvested,1960.8,dry short ton,
forest whole tree,no tillage,48241,48291,south,harvested,6418.1,dry short ton,
forest whole tree,no tillage,48245,48245,south,harvested,600.5,dry short ton,
forest whole tree,no tillage,48289,40143,south,harvested,548.1,dry short ton,
forest whole tree,no tillage,48291,48291,south,harvested,3091.9,dry short ton,
forest whole tree,no tillage,48313,48339,south,harvested,318.5,dry short ton,
forest whole tree,no tillage,48315,48037,south,harvested,2350.4,dry short ton,
forest whole tree,no tillage,48339,48339,south,harvested,1850.1,dry short ton,
forest whole tree,no tillage,48343,48037,south,harvested,1409.2,dry short ton,
forest whole tree,no tillage,48347,29027,south,harvested,5567.9,dry short ton,
forest whole tree,no tillage,48351,48245,south,harvested,5617.4,dry short ton,
forest whole tree,no tillage,48361,48245,south,harvested,1798.1,dry short ton,
forest whole tree,no tillage,48365,22089,south,harvested,4978.9,dry short ton,
forest whole tree,no tillage,48373,48201,south,harvested,6028.7,dry short ton,
forest whole tree,no tillage,48387,48037,south,harvested,3695.5,dry short ton,
forest whole tree,no tillage,48401,48279,south,harvested,3866.5,dry short ton,
forest whole tree,no tillage,48403,48201,south,harvested,2017.5,dry short ton,
forest whole tree,no tillage,48405,01099,south,harvested,2379.2,dry short ton,
forest whole tree,no tillage,48407,48201,south,harvested,1920.5,dry short ton,
forest whole tree,no tillage,48419,29095,south,harvested,3050.8,dry short ton,
forest whole tree,no tillage,48423,48245,south,harvested,1880.6,dry short ton,
forest whole tree,no tillage,48449,48037,south,harvested,339.7,dry short ton,
forest whole tree,no tillage,48455,48339,south,harvested,3733.5,dry short ton,
forest whole tree,no tillage,48457,48291,south,harvested,5382.1,dry short ton,
forest whole tree,no tillage,48459,48037,south,harvested,1956.5,dry short ton,
forest whole tree,no tillage,48467,17119,south,harvested,1534.2,dry short ton,
forest whole tree,no tillage,48471,48201,south,harvested,2290.6,dry short ton,
forest whole tree,no tillage,48473,48201,south,harvested,1050.3,dry short ton,
forest whole tree,no tillage,48499,48037,south,harvested,2465.7,dry short ton,
forest whole tree,no tillage,49001,06029,inland west,harvested,298.5,dry short ton,
forest whole tree,no tillage,49005,31157,inland west,harvested,619.7,dry short ton,
forest whole tree,no tillage,49009,16075,inland west,harvested,77.2,dry short ton,
forest whole tree,no tillage,49013,06071,inland west,harvested,1318.4,dry short ton,
forest whole tree,no tillage,49015,06029,inland west,harvested,154.4,dry short ton,
forest whole tree,no tillage,49017,16075,inland west,harvested,693.8,dry short ton,
forest whole tree,no tillage,49019,40139,inland west,harvested,232.8,dry short ton,
forest whole tree,no tillage,49021,06095,inland west,harvested,734.9,dry short ton,
forest whole tree,no tillage,49025,35009,inland west,harvested,314.8,dry short ton,
forest whole tree,no tillage,49029,16075,inland west,harvested,328.2,dry short ton,
forest whole tree,no tillage,49033,32003,inland west,harvested,2082,dry short ton,
forest whole tree,no tillage,49039,06029,inland west,harvested,323.9,dry short ton,
forest whole tree,no tillage,49041,06029,inland west,harvested,364.2,dry short ton,
forest whole tree,no tillage,49043,04013,inland west,harvested,2572.3,dry short ton,
forest whole tree,no tillage,49047,06071,inland west,harvested,1278.3,dry short ton,
forest whole tree,no tillage,49049,32003,inland west,harvested,674.2,dry short ton,
forest whole tree,no tillage,49051,16075,inland west,harvested,1326.7,dry short ton,
forest whole tree,no tillage,49055,06019,inland west,harvested,120.9,dry short ton,
forest whole tree,no tillage,49057,06071,inland west,harvested,144.2,dry short ton,
forest whole tree,no tillage,50001,42049,northeast,harvested,811,dry short ton,
forest whole tree,no tillage,50003,25003,northeast,harvested,228.6,dry short ton,
forest whole tree,no tillage,50005,25003,northeast,harvested,2721,dry short ton,
forest whole tree,no tillage,50007,36047,northeast,harvested,771.7,dry short ton,
forest whole tree,no tillage,50009,25003,northeast,harvested,2608.8,dry short ton,
forest whole tree,no tillage,50011,42049,northeast,harvested,1749.4,dry short ton,
forest whole tree,no tillage,50013,25009,northeast,harvested,12.3,dry short ton,
forest whole tree,no tillage,50015,36047,northeast,harvested,870.1,dry short ton,
forest whole tree,no tillage,50017,25003,northeast,harvested,1378.1,dry short ton,
forest whole tree,no tillage,50019,36117,northeast,harvested,3121.8,dry short ton,
